X1,X2,X3,X4,Y
0.033003114386014776,-0.07006859994335457,-0.1528779365886911,-0.16445574876520164,-0.05919588262411124
-0.07006859994335457,-0.1528779365886911,-0.16445574876520164,-0.05919588262411124,0.14886716837335934
-0.1528779365886911,-0.16445574876520164,-0.05919588262411124,0.14886716837335934,0.2819658561496474
-0.16445574876520164,-0.05919588262411124,0.14886716837335934,0.2819658561496474,0.1754606365141742
-0.05919588262411124,0.14886716837335934,0.2819658561496474,0.1754606365141742,-0.047599732094300795
0.14886716837335934,0.2819658561496474,0.1754606365141742,-0.047599732094300795,-0.21791131767525884
0.2819658561496474,0.1754606365141742,-0.047599732094300795,-0.21791131767525884,-0.2624695214584446
0.1754606365141742,-0.047599732094300795,-0.21791131767525884,-0.2624695214584446,-0.19438947336137868
-0.047599732094300795,-0.21791131767525884,-0.2624695214584446,-0.19438947336137868,-0.08667481056938564
-0.21791131767525884,-0.2624695214584446,-0.19438947336137868,-0.08667481056938564,-0.019214286504777522
-0.2624695214584446,-0.19438947336137868,-0.08667481056938564,-0.019214286504777522,-0.08247972484949873
-0.19438947336137868,-0.08667481056938564,-0.019214286504777522,-0.08247972484949873,-0.2738780488965904
-0.08667481056938564,-0.019214286504777522,-0.08247972484949873,-0.2738780488965904,-0.4176057318237819
-0.019214286504777522,-0.08247972484949873,-0.2738780488965904,-0.4176057318237819,-0.27613554593854617
-0.08247972484949873,-0.2738780488965904,-0.4176057318237819,-0.27613554593854617,0.07239336187403644
-0.2738780488965904,-0.4176057318237819,-0.27613554593854617,0.07239336187403644,0.40329240556134405
-0.4176057318237819,-0.27613554593854617,0.07239336187403644,0.40329240556134405,0.42403625170304005
-0.27613554593854617,0.07239336187403644,0.40329240556134405,0.42403625170304005,0.05477951097500333
0.07239336187403644,0.40329240556134405,0.42403625170304005,0.05477951097500333,-0.3201051903553709
0.40329240556134405,0.42403625170304005,0.05477951097500333,-0.3201051903553709,-0.39735022957357036
0.42403625170304005,0.05477951097500333,-0.3201051903553709,-0.39735022957357036,-0.28222920742509805
0.05477951097500333,-0.3201051903553709,-0.39735022957357036,-0.28222920742509805,-0.1685139118577117
-0.3201051903553709,-0.39735022957357036,-0.28222920742509805,-0.1685139118577117,-0.1568970208703434
-0.39735022957357036,-0.28222920742509805,-0.1685139118577117,-0.1568970208703434,-0.23006285706697038
-0.28222920742509805,-0.1685139118577117,-0.1568970208703434,-0.23006285706697038,-0.2669185652438605
-0.1685139118577117,-0.1568970208703434,-0.23006285706697038,-0.2669185652438605,-0.13270050621540386
-0.1568970208703434,-0.23006285706697038,-0.2669185652438605,-0.13270050621540386,0.13452298553855457
-0.23006285706697038,-0.2669185652438605,-0.13270050621540386,0.13452298553855457,0.35416688091537396
-0.2669185652438605,-0.13270050621540386,0.13452298553855457,0.35416688091537396,0.3730358010415378
-0.13270050621540386,0.13452298553855457,0.35416688091537396,0.3730358010415378,0.1916801826059884
0.13452298553855457,0.35416688091537396,0.3730358010415378,0.1916801826059884,-0.07132441456072669
0.35416688091537396,0.3730358010415378,0.1916801826059884,-0.07132441456072669,-0.2869422127134631
0.3730358010415378,0.1916801826059884,-0.07132441456072669,-0.2869422127134631,-0.3960997127427085
0.1916801826059884,-0.07132441456072669,-0.2869422127134631,-0.3960997127427085,-0.45762151108695626
-0.07132441456072669,-0.2869422127134631,-0.3960997127427085,-0.45762151108695626,-0.5442871277132065
-0.2869422127134631,-0.3960997127427085,-0.45762151108695626,-0.5442871277132065,-0.5570637327482661
-0.3960997127427085,-0.45762151108695626,-0.5442871277132065,-0.5570637327482661,-0.25569783942127067
-0.45762151108695626,-0.5442871277132065,-0.5570637327482661,-0.25569783942127067,0.25738529456302306
-0.5442871277132065,-0.5570637327482661,-0.25569783942127067,0.25738529456302306,0.6014270432516176
-0.5570637327482661,-0.25569783942127067,0.25738529456302306,0.6014270432516176,0.4664211725238909
-0.25569783942127067,0.25738529456302306,0.6014270432516176,0.4664211725238909,0.01409262579472026
0.25738529456302306,0.6014270432516176,0.4664211725238909,0.01409262579472026,-0.39870617172126266
0.6014270432516176,0.4664211725238909,0.01409262579472026,-0.39870617172126266,-0.5462109454034849
0.4664211725238909,0.01409262579472026,-0.39870617172126266,-0.5462109454034849,-0.4340331487628164
0.01409262579472026,-0.39870617172126266,-0.5462109454034849,-0.4340331487628164,-0.24694571418133338
-0.39870617172126266,-0.5462109454034849,-0.4340331487628164,-0.24694571418133338,-0.15363804179642926
-0.5462109454034849,-0.4340331487628164,-0.24694571418133338,-0.15363804179642926,-0.19541896078691856
-0.4340331487628164,-0.24694571418133338,-0.15363804179642926,-0.19541896078691856,-0.29102855986510534
-0.24694571418133338,-0.15363804179642926,-0.19541896078691856,-0.29102855986510534,-0.2513247955629181
-0.15363804179642926,-0.19541896078691856,-0.29102855986510534,-0.2513247955629181,0.10658209336326752
-0.19541896078691856,-0.29102855986510534,-0.2513247955629181,0.10658209336326752,0.36061234124406427
-0.29102855986510534,-0.2513247955629181,0.10658209336326752,0.36061234124406427,0.13785496030580635
-0.2513247955629181,0.10658209336326752,0.36061234124406427,0.13785496030580635,-0.15484159875320147
0.10658209336326752,0.36061234124406427,0.13785496030580635,-0.15484159875320147,-0.2416309760561267
0.36061234124406427,0.13785496030580635,-0.15484159875320147,-0.2416309760561267,-0.16681865631817894
0.13785496030580635,-0.15484159875320147,-0.2416309760561267,-0.16681865631817894,-0.059187775853904445
-0.15484159875320147,-0.2416309760561267,-0.16681865631817894,-0.059187775853904445,-0.027630031453036552
-0.2416309760561267,-0.16681865631817894,-0.059187775853904445,-0.027630031453036552,-0.14191721470065255
-0.16681865631817894,-0.059187775853904445,-0.027630031453036552,-0.14191721470065255,-0.396882456590842
-0.059187775853904445,-0.027630031453036552,-0.14191721470065255,-0.396882456590842,-0.6125085674137059
-0.027630031453036552,-0.14191721470065255,-0.396882456590842,-0.6125085674137059,-0.5004690890352996
-0.14191721470065255,-0.396882456590842,-0.6125085674137059,-0.5004690890352996,-0.048897271224500494
-0.396882456590842,-0.6125085674137059,-0.5004690890352996,-0.048897271224500494,0.5193920400144092
-0.6125085674137059,-0.5004690890352996,-0.048897271224500494,0.5193920400144092,0.7215274057113601
-0.5004690890352996,-0.048897271224500494,0.5193920400144092,0.7215274057113601,0.28630065278580585
-0.048897271224500494,0.5193920400144092,0.7215274057113601,0.28630065278580585,-0.357250723801698
0.5193920400144092,0.7215274057113601,0.28630065278580585,-0.357250723801698,-0.7195468235725555
0.7215274057113601,0.28630065278580585,-0.357250723801698,-0.7195468235725555,-0.6265706325798646
0.28630065278580585,-0.357250723801698,-0.7195468235725555,-0.6265706325798646,-0.31222185642963163
-0.357250723801698,-0.7195468235725555,-0.6265706325798646,-0.31222185642963163,-0.06355201477268668
-0.7195468235725555,-0.6265706325798646,-0.31222185642963163,-0.06355201477268668,-0.08782459721761926
-0.6265706325798646,-0.31222185642963163,-0.06355201477268668,-0.08782459721761926,-0.33886262812486545
-0.31222185642963163,-0.06355201477268668,-0.08782459721761926,-0.33886262812486545,-0.5040822532824905
-0.06355201477268668,-0.08782459721761926,-0.33886262812486545,-0.5040822532824905,-0.2703133266738108
-0.08782459721761926,-0.33886262812486545,-0.5040822532824905,-0.2703133266738108,0.21127729901163494
-0.33886262812486545,-0.5040822532824905,-0.2703133266738108,0.21127729901163494,0.5494965369578417
-0.5040822532824905,-0.2703133266738108,0.21127729901163494,0.5494965369578417,0.3745725924057488
-0.2703133266738108,0.21127729901163494,0.5494965369578417,0.3745725924057488,-0.028897847954398648
0.21127729901163494,0.5494965369578417,0.3745725924057488,-0.028897847954398648,-0.3498923892053404
0.5494965369578417,0.3745725924057488,-0.028897847954398648,-0.3498923892053404,-0.40710400080342124
0.3745725924057488,-0.028897847954398648,-0.3498923892053404,-0.40710400080342124,-0.2952270690739305
-0.028897847954398648,-0.3498923892053404,-0.40710400080342124,-0.2952270690739305,-0.18133780726934623
-0.3498923892053404,-0.40710400080342124,-0.2952270690739305,-0.18133780726934623,-0.15186819261275597
-0.40710400080342124,-0.2952270690739305,-0.18133780726934623,-0.15186819261275597,-0.20639508322572486
-0.2952270690739305,-0.18133780726934623,-0.15186819261275597,-0.20639508322572486,-0.22837069894870266
-0.18133780726934623,-0.15186819261275597,-0.20639508322572486,-0.22837069894870266,-0.07787371209879723
-0.15186819261275597,-0.20639508322572486,-0.22837069894870266,-0.07787371209879723,0.19248788850533138
-0.20639508322572486,-0.22837069894870266,-0.07787371209879723,0.19248788850533138,0.3345998879691374
-0.22837069894870266,-0.07787371209879723,0.19248788850533138,0.3345998879691374,0.16130746376022054
-0.07787371209879723,0.19248788850533138,0.3345998879691374,0.16130746376022054,-0.12710600783168635
0.19248788850533138,0.3345998879691374,0.16130746376022054,-0.12710600783168635,-0.31193323746676704
0.3345998879691374,0.16130746376022054,-0.12710600783168635,-0.31193323746676704,-0.3460607512498194
0.16130746376022054,-0.12710600783168635,-0.31193323746676704,-0.3460607512498194,-0.3251363092618347
-0.12710600783168635,-0.31193323746676704,-0.3460607512498194,-0.3251363092618347,-0.3097964126989611
-0.31193323746676704,-0.3460607512498194,-0.3251363092618347,-0.3097964126989611,-0.308515463387112
-0.3460607512498194,-0.3251363092618347,-0.3097964126989611,-0.308515463387112,-0.31392277356864917
-0.3251363092618347,-0.3097964126989611,-0.308515463387112,-0.31392277356864917,-0.27691848719783907
-0.3097964126989611,-0.308515463387112,-0.31392277356864917,-0.27691848719783907,-0.1793457749430557
-0.308515463387112,-0.31392277356864917,-0.27691848719783907,-0.1793457749430557,-0.06324403115578336
-0.31392277356864917,-0.27691848719783907,-0.1793457749430557,-0.06324403115578336,0.09890435093002536
-0.27691848719783907,-0.1793457749430557,-0.06324403115578336,0.09890435093002536,0.2951201451201855
-0.1793457749430557,-0.06324403115578336,0.09890435093002536,0.2951201451201855,0.44123513781651225
-0.06324403115578336,0.09890435093002536,0.2951201451201855,0.44123513781651225,0.307850191109152
0.09890435093002536,0.2951201451201855,0.44123513781651225,0.307850191109152,-0.01710354436999817
0.2951201451201855,0.44123513781651225,0.307850191109152,-0.01710354436999817,-0.29190229092163256
0.44123513781651225,0.307850191109152,-0.01710354436999817,-0.29190229092163256,-0.4108268482935685
0.307850191109152,-0.01710354436999817,-0.29190229092163256,-0.4108268482935685,-0.4187571501907754
-0.01710354436999817,-0.29190229092163256,-0.4108268482935685,-0.4187571501907754,-0.40092897683301787
-0.29190229092163256,-0.4108268482935685,-0.4187571501907754,-0.40092897683301787,-0.3440360944912916
-0.4108268482935685,-0.4187571501907754,-0.40092897683301787,-0.3440360944912916,-0.10843511388051141
-0.4187571501907754,-0.40092897683301787,-0.3440360944912916,-0.10843511388051141,0.1769781717415455
-0.40092897683301787,-0.3440360944912916,-0.10843511388051141,0.1769781717415455,0.24690088980056912
-0.3440360944912916,-0.10843511388051141,0.1769781717415455,0.24690088980056912,0.1933133483634022
-0.10843511388051141,0.1769781717415455,0.24690088980056912,0.1933133483634022,0.13621437946407156
0.1769781717415455,0.24690088980056912,0.1933133483634022,0.13621437946407156,0.06329454506463295
0.24690088980056912,0.1933133483634022,0.13621437946407156,0.06329454506463295,-0.11183420444452852
0.1933133483634022,0.13621437946407156,0.06329454506463295,-0.11183420444452852,-0.3101337082238669
0.13621437946407156,0.06329454506463295,-0.11183420444452852,-0.3101337082238669,-0.39207962871916335
0.06329454506463295,-0.11183420444452852,-0.3101337082238669,-0.39207962871916335,-0.25499811152350926
-0.11183420444452852,-0.3101337082238669,-0.39207962871916335,-0.25499811152350926,0.05369437553535894
-0.3101337082238669,-0.39207962871916335,-0.25499811152350926,0.05369437553535894,0.1893567742257205
-0.39207962871916335,-0.25499811152350926,0.05369437553535894,0.1893567742257205,-0.09826402902706743
-0.25499811152350926,0.05369437553535894,0.1893567742257205,-0.09826402902706743,-0.3178702170433668
0.05369437553535894,0.1893567742257205,-0.09826402902706743,-0.3178702170433668,-0.01920635297715223
0.1893567742257205,-0.09826402902706743,-0.3178702170433668,-0.01920635297715223,0.29469366593208157
-0.09826402902706743,-0.3178702170433668,-0.01920635297715223,0.29469366593208157,0.14471892511183682
-0.3178702170433668,-0.01920635297715223,0.29469366593208157,0.14471892511183682,-0.18282324266732408
-0.01920635297715223,0.29469366593208157,0.14471892511183682,-0.18282324266732408,-0.35852069796257346
0.29469366593208157,0.14471892511183682,-0.18282324266732408,-0.35852069796257346,-0.3746671833638068
0.14471892511183682,-0.18282324266732408,-0.35852069796257346,-0.3746671833638068,-0.2484703741579568
-0.18282324266732408,-0.35852069796257346,-0.3746671833638068,-0.2484703741579568,-0.08319312392375966
-0.35852069796257346,-0.3746671833638068,-0.2484703741579568,-0.08319312392375966,-0.11179107938568267
-0.3746671833638068,-0.2484703741579568,-0.08319312392375966,-0.11179107938568267,-0.3383857247528642
-0.2484703741579568,-0.08319312392375966,-0.11179107938568267,-0.3383857247528642,-0.32742133635327353
