X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,Y
-0.2500573407119916,0.4475468235745135,-0.17763836651572285,-0.33254059874715813,-0.11193010376681134,-0.1394490769500475,-0.4960239603614397,-0.1484394595395524,0.5623755619772597,0.015479962864509256,0.09385815604846215,-0.2098731504959398,-0.1266569934609666,-0.12253827827963637,-0.11948319427900311,0.1623590406544524,-0.3182360146495423,0.04726163331506417,-0.047477870876938,0.10302159034095304,0.2786415828018107,-0.038954819086419734,-0.19874359653067464,-0.4783312234508993,0.08257024833657423,0.0754477383875054,-0.00974372173111393,-0.0037529482801764713,0.02356319753184488,0.1393219575522946,0.28174381719937003,0.11155448002324819,-0.22072352314060806,-0.061590891618414245,-0.25095381046818943,-0.19583761136067324,0.01669066812016773,-0.32074053016121684,-0.057803836324920366,0.04960584683236058,-0.000352813513496697,0.012105343665940849,-0.32081646097531824,0.16317845900263372,0.12433751024642592,0.1127900612734507
-0.05953331581716259,0.4632335922263675,-0.33489481384226216,-0.4596787752890946,-0.19059289493620246,-0.031188313701937864,-0.6418286967038622,0.2615594079041226,0.35571534756195544,-0.12849779935893635,-0.1407039820937529,0.10724736570651827,-0.12100037644012251,0.10642910776031589,0.2284774193675423,-0.03329164312810484,0.2055332054145247,-0.2570707439101483,-0.09657977404144813,-0.41460406180927345,-0.05258026672540106,-0.14791993455916064,-0.16644718799612268,-0.19152948240312917,-0.2104636844899056,-0.07223302967078304,-0.12798183234024407,-0.1520865414085535,0.1578378272038965,0.04067374840149274,-0.012086662647086022,0.06944834324342786,0.022852469466112746,-0.28603843394158235,-0.4563443370895711,-0.07552182770666149,0.028900496296475175,-0.3317081139447957,-0.09033493433711814,0.07543832183108368,0.16377091633103635,0.017353721388016385,-0.2990442931577977,-0.3141945018099652,-0.018948795876067126,-0.2305442733945383
0.11263934669026554,0.3599782632063,-0.4848737013381288,-0.5743936818133226,-0.11081232667716068,0.1317601746712782,-0.5584913993753845,0.29122981834340056,-0.27733305087982907,0.05127180899164596,0.07057113232381251,0.07846216310382625,0.13778834031269516,0.026065905945160672,-0.04996746515217798,-0.3379462776761075,0.23515670087149365,0.15993067850539622,-0.060816996697307335,0.2155626056706721,-0.37214794082618863,-0.1176915671484633,-0.04350882026449476,0.002855897483575065,-0.12040880757773453,-0.2072173613125401,-0.24133557283215512,-0.17925173727906163,-0.19274311801414834,-0.1452940368724257,-0.2441245484605633,-0.11699492422486057,0.11426254195170138,-0.2611732537995193,-0.3517843095803088,0.024806754315271906,0.02761035128970879,-0.12324209150112864,-0.2059931885458055,0.26924817555409764,-0.0028936826653647163,-0.0024155680437332183,-0.031266475021452855,-0.08575681924232137,-0.1292750789880862,-0.6814192066960483
0.22876226207696782,0.15154789419195014,-0.5693012521746557,-0.6545477996131879,0.10103266745664952,0.1890762632329681,-0.25526816040704225,-0.10726250945054594,-0.5621786530993065,-0.11376955404296196,0.002692728186335591,-0.25743547680389023,-0.0449805656794382,-0.27474430623042423,-0.14674646419236137,0.00097453930169622,-0.08619960424277795,-0.19709002911448237,-0.5384465730122858,0.025573088003272737,-0.15257122246319765,0.026684756326100567,0.16996452145863739,-0.27330302410771,0.13563941852413142,-0.13902663933421266,0.01579292689963352,0.02217912155613755,-0.1733906494545645,-0.10971941083202097,-0.2313025382764814,0.0796370143435845,0.12117172763721551,-0.16092292237122774,-0.15544707653540324,0.25450138395178423,-0.016578592973384043,-0.21512418285989166,-0.19987338054689596,-0.23138603399512625,-0.018117199739447476,-0.28862284718614994,-0.13146054403817375,0.438919087921807,-0.20682685727500172,-0.7977934973601801
0.2634389770546919,-0.11420950598356538,-0.5420152063609016,-0.6880727388775743,0.2778915909980315,0.0435005978020917,0.10732145802748017,-0.446290535852112,-0.2196389704260101,0.04615913098460078,-0.0967635332655058,-0.02621653723909978,-0.2840444704681857,0.0008285037453796829,0.0791322798286287,0.11511280596979212,-0.3893835025485384,0.07956018947481724,0.10457730554056854,-0.22380852421818365,-0.08915837372206481,-0.21344367665326025,0.21295951169952798,-0.2820918175560345,0.06749109875040582,-0.05766469134059049,0.12658548754947185,-0.09356516290724992,0.19441502790747456,-0.0428751544325876,-0.12030866154530018,0.09743462884148202,0.2975822810763189,-0.13945091855271097,-0.06481663212302713,0.41889725253555476,0.04758780154443221,0.12793484671684885,0.025661634766040775,-0.4283947114098834,-0.04109388234577327,-0.18250524911987243,-0.25323900056769,-0.1820083479245519,-0.14009804038386642,-0.8388276428719376
0.20935762159643256,-0.37139400517968624,-0.3884659874534713,-0.6699209572660958,0.2339312407478915,-0.22261377831011575,0.34461479407011963,-0.30173983828634043,0.25126158751327665,-0.10498896869464791,0.13255120320603297,0.15223012215750775,0.012895522694056583,0.13550572314516196,0.0939225400730821,-0.16407911686838217,0.3645794596714318,-0.42351371558537665,0.0007258193861190421,0.042226497467203306,0.08037453816633411,-0.2661265046408877,0.11638318314722196,-0.03215650271463122,-0.1548610081989502,-0.04331281330967385,-0.1223462214883616,-0.20103646762926963,-0.025010467552463944,0.13130961405403618,0.03661947341435767,-0.23585100674586124,0.28451846720354124,-0.18825868709333304,-0.11940914766513033,0.04067703895242003,0.02997706526472821,0.5253275237263118,0.2750015866163207,-0.18710340554505533,-0.16065323716682944,0.025870146509239467,-0.12640331844970443,-0.041816710810108404,-0.024856533082400767,-0.8289308900767736
0.08128146967577399,-0.5507784994483367,-0.131318918913093,-0.6026415223119082,-0.05761712030132149,-0.3600965426621565,0.39253139996835507,0.15732936235469386,0.3226382674903694,-0.0014668563176423177,-0.07325184082595981,-0.1355543015143107,0.09104066958167811,-0.20644892187488506,-0.06295990603782509,-0.26012885591004953,0.32391244550741893,0.28389192461530466,-0.24612320744813476,-0.0958504579066437,-0.2544771019851022,0.1753103049447795,0.07529289328632394,-0.10316403451471157,-0.21498129151244527,0.007417895150940046,-0.23974527173016447,0.19747223786910273,-0.3102275043309112,0.18469330365387826,0.005567407401189994,-0.16303198771613514,-0.027929030441173675,-0.2368848232091194,-0.3105654296232915,-0.12342278247340432,-0.02970104396632145,0.15245175963789692,0.3234721219703929,-0.4577539849972352,-0.08068950448946954,0.04415410497957173,-0.3592483682515709,0.21947907790878585,0.07006644410022789,-0.7941790907606989
-0.08744735965733363,-0.6011823553608029,0.17274990632640708,-0.48918859900763856,-0.3577352853218553,-0.1692929307676182,0.34407443215654276,0.42675291387249015,0.012683218070085767,-0.04660340340852731,-0.05500372794523822,-0.10295327194293113,-0.13014446989665174,-0.03761145747404815,-0.13103289827611697,0.10768681417569992,-0.14024900037013355,-0.04280398934802465,-0.3979364528806876,0.027755422307369493,-0.2886480710917234,-0.2746412671792987,-0.029191736512889976,-0.32517636030900277,-0.022373489254944978,0.04517184417930875,0.26209561022388983,0.34582853716567374,-0.015105341191678723,-0.2483561512420268,-0.3309490673646963,0.03255052752612242,-0.23340189950909818,-0.3710100219995882,-0.4893874662760077,-0.11604350572257915,0.022170450857595725,0.13756235540702177,0.08315367220903536,-0.23016771668047964,0.15381007211444198,0.20013150640555177,-0.3819348305419924,-0.5265987315859846,0.13501541734689804,-0.8116612964951916
-0.2519287188831837,-0.5032546490480718,0.45355121974257995,-0.3370662219205194,-0.3448020629745707,0.23217389975965408,0.3118121318777325,0.2566152691379562,-0.29292336478371217,-0.029630513231124977,0.014970636774846335,0.08165091384628775,-0.04352928959070923,-0.0222499530900111,0.1822862043743414,-0.00955163919364077,-0.483808269549332,-0.20475141104160854,-0.05147811296729088,-0.04101484020023061,-0.14562058004027467,-0.18433262958238628,-0.06984027557795847,-0.15851123308038884,-0.3336162845064964,-0.10099824885632191,0.2054704515536463,0.06418542404924144,0.22207432947169714,-0.08662805904895232,-0.27028517165393084,-0.29412399310783444,-0.3207193854355148,-0.03163463827731594,-0.22569142245325147,-0.3571890184340524,-0.39315270373900324,0.14309553845109657,-0.3049786320436054,0.12655776267269814,-0.017608610830205484,0.015582374004302846,0.08883409710029233,-0.11649152616874658,-0.341871395975777,-0.867317671361966
-0.36396326373694077,-0.27034721344303314,0.6488431234876104,-0.16983616900688026,0.03778000580227703,0.4517863425399098,0.29331664446203454,-0.08028324533095998,-0.22310756148502342,-0.045227197897635296,0.018523165025980504,-0.0971573161853867,0.06435740758893682,-0.012062720552697637,-0.056818963399779876,-0.28780117168157837,-0.083810302063422,-0.3121892652407572,0.049807052331465096,0.015496862976315473,0.06710373040021578,0.03245048377968751,-0.18335313491808602,0.2249727248124056,-0.12168812030688647,-0.23751792966245278,-0.03213350857689179,-0.07132598092547826,0.002433513469946247,0.016886554788607233,-0.022880676192303606,-0.15297637133445063,-0.6411391941530811,0.17087647969315478,-0.00973989809321496,-0.0524316848784242,-0.05795905466473683,-0.29604630481078664,-0.4364247774778717,-0.35637929680573466,0.1924274198058158,-0.09288294397236962,-0.13137076575398743,0.2822759693955663,-0.27404457684777095,-0.8810002921702489
