X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,Y
-0.6576061562790751,-0.636159569819893,-0.5904077559019063,-0.5276221924770669,-0.4549564257305322,-0.38710571040419883,-0.33766120099413344,-0.32318741460073297,-0.35886157038339817,-0.4392381701300898,-0.5432755752130675,-0.6490316157319767,-0.7302111726483421,-0.7603864823259328,-0.7214279723863934,-0.5991699896630978,-0.39708363572639005,-0.16260443994690887,0.029515625506873144,0.11785722333369053,0.06818953197769728
-0.636159569819893,-0.5904077559019063,-0.5276221924770669,-0.4549564257305322,-0.38710571040419883,-0.33766120099413344,-0.32318741460073297,-0.35886157038339817,-0.4392381701300898,-0.5432755752130675,-0.6490316157319767,-0.7302111726483421,-0.7603864823259328,-0.7214279723863934,-0.5991699896630978,-0.39708363572639005,-0.16260443994690887,0.029515625506873144,0.11785722333369053,0.06818953197769728,-0.09587512535316067
-0.5904077559019063,-0.5276221924770669,-0.4549564257305322,-0.38710571040419883,-0.33766120099413344,-0.32318741460073297,-0.35886157038339817,-0.4392381701300898,-0.5432755752130675,-0.6490316157319767,-0.7302111726483421,-0.7603864823259328,-0.7214279723863934,-0.5991699896630978,-0.39708363572639005,-0.16260443994690887,0.029515625506873144,0.11785722333369053,0.06818953197769728,-0.09587512535316067,-0.29717272910037096
-0.5276221924770669,-0.4549564257305322,-0.38710571040419883,-0.33766120099413344,-0.32318741460073297,-0.35886157038339817,-0.4392381701300898,-0.5432755752130675,-0.6490316157319767,-0.7302111726483421,-0.7603864823259328,-0.7214279723863934,-0.5991699896630978,-0.39708363572639005,-0.16260443994690887,0.029515625506873144,0.11785722333369053,0.06818953197769728,-0.09587512535316067,-0.29717272910037096,-0.48140931148913135
-0.4549564257305322,-0.38710571040419883,-0.33766120099413344,-0.32318741460073297,-0.35886157038339817,-0.4392381701300898,-0.5432755752130675,-0.6490316157319767,-0.7302111726483421,-0.7603864823259328,-0.7214279723863934,-0.5991699896630978,-0.39708363572639005,-0.16260443994690887,0.029515625506873144,0.11785722333369053,0.06818953197769728,-0.09587512535316067,-0.29717272910037096,-0.48140931148913135,-0.6191499041927958
-0.38710571040419883,-0.33766120099413344,-0.32318741460073297,-0.35886157038339817,-0.4392381701300898,-0.5432755752130675,-0.6490316157319767,-0.7302111726483421,-0.7603864823259328,-0.7214279723863934,-0.5991699896630978,-0.39708363572639005,-0.16260443994690887,0.029515625506873144,0.11785722333369053,0.06818953197769728,-0.09587512535316067,-0.29717272910037096,-0.48140931148913135,-0.6191499041927958,-0.6928763882303073
-0.33766120099413344,-0.32318741460073297,-0.35886157038339817,-0.4392381701300898,-0.5432755752130675,-0.6490316157319767,-0.7302111726483421,-0.7603864823259328,-0.7214279723863934,-0.5991699896630978,-0.39708363572639005,-0.16260443994690887,0.029515625506873144,0.11785722333369053,0.06818953197769728,-0.09587512535316067,-0.29717272910037096,-0.48140931148913135,-0.6191499041927958,-0.6928763882303073,-0.7170561369774291
-0.32318741460073297,-0.35886157038339817,-0.4392381701300898,-0.5432755752130675,-0.6490316157319767,-0.7302111726483421,-0.7603864823259328,-0.7214279723863934,-0.5991699896630978,-0.39708363572639005,-0.16260443994690887,0.029515625506873144,0.11785722333369053,0.06818953197769728,-0.09587512535316067,-0.29717272910037096,-0.48140931148913135,-0.6191499041927958,-0.6928763882303073,-0.7170561369774291,-0.6854350542123778
-0.35886157038339817,-0.4392381701300898,-0.5432755752130675,-0.6490316157319767,-0.7302111726483421,-0.7603864823259328,-0.7214279723863934,-0.5991699896630978,-0.39708363572639005,-0.16260443994690887,0.029515625506873144,0.11785722333369053,0.06818953197769728,-0.09587512535316067,-0.29717272910037096,-0.48140931148913135,-0.6191499041927958,-0.6928763882303073,-0.7170561369774291,-0.6854350542123778,-0.5771599034194166
-0.4392381701300898,-0.5432755752130675,-0.6490316157319767,-0.7302111726483421,-0.7603864823259328,-0.7214279723863934,-0.5991699896630978,-0.39708363572639005,-0.16260443994690887,0.029515625506873144,0.11785722333369053,0.06818953197769728,-0.09587512535316067,-0.29717272910037096,-0.48140931148913135,-0.6191499041927958,-0.6928763882303073,-0.7170561369774291,-0.6854350542123778,-0.5771599034194166,-0.4198154645741141
