X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,Y
-0.6249123569402779,-0.15564234462203486,-0.4879909720912887,-0.33709982022280294,-0.26126885709889036,-0.1675036679434444,0.39370401521096743,0.1504376115669901,0.5488791110904185,0.04355148550291599,0.03454666961915276,-0.058387845775627834,0.06924675619689791,-0.0034742552446849206,-0.5310829267799131,0.019430764900135733,-0.2543007461355763,-0.02901861023364305,0.2403716098173294,-0.04286721310706432,0.3188197957099468,-0.07024004321655453,-0.11294886405555848,-0.571996901763304,-0.002371239300881567,0.15242507934877225,-0.15198270838793115,-0.015463202059297743,0.009585203771273587,0.19419933202899742,0.36510402526699437,0.05522365478136271,-0.03782782871378332,-0.3007005243109512,-0.14669378965358093,-0.2840928152514819,0.11103013746489987,0.4131005868353168,-0.06411250860738937,0.17481756843260254,-0.036143744488215446,-0.05644691460436724,-0.3073027688377791,0.28254505847001044,0.15075468804021708,-0.33483696650463857,-0.0428028206229345
-0.5523047984591156,0.05495061134015233,-0.5751241338054889,-0.4366000282695771,-0.3102736338919262,0.08361841022354066,0.5540665146555384,-0.32388422891561497,0.3758278030303548,-0.07993625401695614,-0.057303979633944846,0.05015668145021124,-0.09094521866228922,-0.22485927685657936,0.10571623123745222,0.3500708832425725,0.048811135550572926,-0.42439462071034983,-0.14611935316520586,-0.3938796451733416,-0.10712642346560686,-0.03659372886339429,-0.14923432083523802,-0.20925174044729988,-0.3740673168639883,-0.03690212064198417,-0.19506928307907268,-0.2911243822274241,0.1883817270360224,0.10287265950720825,0.07099650312731542,0.14285660147536228,-0.2961597003299684,0.0015468249823471503,-0.4969730990337584,-0.009181414802597376,0.11608640972935236,0.4717666140925689,-0.047625531333686855,0.1050626086053803,-0.11025672102063788,0.07859066523830038,-0.20056232746464076,-0.36847793331763967,0.09677089835045471,0.024080071659793756,-0.4163588778456673
-0.36890932102567875,0.19721342894173932,-0.6587087701270304,-0.5200106546661918,-0.06807029937232334,0.3021329660134109,0.43046316114130834,-0.36836346807513665,-0.32408279342583823,0.007681267998535191,0.07297806474244406,-0.10948414531475914,-0.15066440485174803,0.09826552074977735,0.2962625502911336,-0.25507803309372135,0.22332238337170196,0.004896487848761177,0.14541288190357649,0.2904670221163126,-0.25733101892641497,0.08393320412529826,-0.10097885342262292,0.079435408789156,-0.12194161725401254,-0.21459365924303309,-0.3000844114340927,-0.3519558508987871,-0.19155813005245537,-0.1300771779189135,-0.20342330362680638,-0.026508093241149888,-0.35234642344916045,0.2504928744783088,-0.3979539276581625,0.043883476877919714,-0.07607304737648035,0.13356361070586376,-0.3033731211549969,0.35799426610507457,-0.01238507488604823,-0.1702119283207062,0.1385811569797979,-0.16403732937979687,-0.07275119812165554,-0.15449885862365187,-0.7459625135646777
-0.11384852806300572,0.22793397007677374,-0.6962629371452683,-0.5755985877634561,0.26919327981869534,0.24005991904103463,0.0905991073951713,0.08202117052555069,-0.6102606829045605,0.017069017528419828,-0.1332021190149003,-0.06789690112859548,0.12587155495879343,0.031630181931684875,-0.40980246366697093,-0.3240255495218639,-0.08930310305642597,0.10825654984324506,-0.379644320512291,0.0005840038824294069,0.012817177242353983,0.04799758711653346,0.11843365560188013,-0.26783045819773277,0.20770558981346898,-0.10845097833528594,-0.13893733767694605,0.024064618623967693,-0.26156201754182684,-0.17002775123650182,-0.222859860668981,0.01718943404336626,-0.2216843773265016,0.2135677484890368,-0.023992964337460898,0.259878017871932,-0.17369076207281897,0.2462224189371609,-0.39928318524254836,-0.15724286807463028,-0.21671832104826616,0.19696595834542907,-0.07345916347459869,0.5947103218887329,-0.21415279253636166,0.012236421418584165,-0.8023259605649546
0.14929635238142613,0.13409092591291216,-0.656562699432901,-0.5986767380543683,0.38780877859222285,-0.08403200197397653,-0.2712651544320095,0.4254135059129007,-0.20898233925628862,-0.0023355680844506788,0.040675727965196584,0.17741408984810936,-0.0870755915801592,-0.18216386778314042,-0.3291664900361656,0.28330100652370116,-0.36393355196395605,-0.19162908661394695,0.26722304021397614,-0.22163965821481124,-0.2576908019471691,-0.19026016060471407,0.18980573150902447,-0.38906538424862147,-0.06768598461775677,-0.03153558210951324,0.028701165565706344,-0.04103419960657684,0.1569733395292534,-0.12286061416243887,-0.041581661643369405,0.10559567986161489,-0.016202319503272,0.27955530166996745,0.17639302833563653,0.5472642732945503,0.013820268615004405,-0.12899713684772152,-0.12303624829510107,-0.41134515292779816,-0.17914379687915805,0.3243628555154474,-0.06737165072047624,-0.2068954133516855,-0.09348962202030497,-0.2572834753480838,-0.8733929154783472
0.3515209064882585,-0.06354868922709911,-0.5334540440404458,-0.5858914536519043,0.16132102043973884,-0.3887155146505148,-0.4716491940247184,0.2445268675939818,0.2676570696422569,0.0031251442613395852,-0.058761257142625034,-0.1527580139689878,-0.3029316374492934,-0.06498881369474596,0.21585390611406852,0.15883749260347835,0.18370366056966425,-0.6495476596696736,-0.037676779363704616,0.08709031638164855,0.2767117200523379,-0.1366421678499088,0.09715239609147797,-0.026470805982167778,-0.35115568130615105,-0.057634476792444045,-0.0860219826697044,-0.2723897952909963,-0.008467084032462657,0.143828291755427,0.1936473170088029,-0.18810459211209685,-0.07477158498806857,0.3677631903260117,0.07874180266340303,0.04657865902060654,0.10446338155499757,-0.6477002372240236,0.1822052272445347,-0.1604370637663607,0.07705436746691174,-0.15993911156061458,0.08391460687052632,-0.029743161312396182,0.022409335044591083,-0.5934516440679605,-0.8383732702874318
0.4374584338001517,-0.31533477559208045,-0.34755352792134475,-0.5383753665534203,-0.24200137437447933,-0.3852060450591386,-0.4948824298603305,-0.18713445909811577,0.27953609345620856,-0.07694050919731044,-0.02188489283985373,-0.12799977829955878,0.08090483175185681,0.100930995873312,0.03527734191084386,-0.3381328408079224,0.4229519751008666,0.22252704039333593,0.0049665505737255256,-0.24778592529649612,-0.21934290054702243,0.28838518523308276,0.07090060334501769,-0.014862580231705724,-0.23605078029825288,0.027937998458092528,-0.31186828132457656,0.18338445348163557,-0.3628539639141871,0.35289424290921634,0.196387837730702,-0.26370716315526477,-0.2990320518082764,0.07520012090548045,-0.24401329814475103,-0.17939202993274972,0.03398125937077223,-0.19210597253384876,0.26641189556453826,-0.5043176923781671,0.0063823364297308505,-0.0974878955855285,-0.38611321534678367,0.31825090290737856,-0.0573653169633449,0.08587464141120749,-0.7974247912605827
0.38236395002298273,-0.5577304386556169,-0.13978591889521852,-0.4541061718454664,-0.471786897228444,-0.029307453152664698,-0.4331149712841492,-0.3985431148767674,-0.004694230717063208,0.052545151270838586,0.16574473420610158,0.10144281104184683,0.17285895775212223,-0.02490328540443798,-0.28905886143739423,-0.045615086830907314,-0.14663954178645044,0.22027062394638186,-0.24763521839957647,0.21561807577757497,-0.3036774155726698,-0.26663937097187185,-0.04155532299199938,-0.26937579415206625,-0.05845687735158056,0.19490012563116688,0.0017163162936635334,0.5204909186667586,-0.05363697053773708,-0.20143639512421863,-0.1817542198427201,0.030870592850824607,-0.49534679634664047,-0.2053185932926076,-0.5951394100746474,-0.02288017702123102,0.04232249968782509,-0.16418117286356892,0.08722497924319872,-0.2775689492781247,-0.20593063011048873,-0.006712475282435237,-0.2793325391350373,-0.6594609452134957,-0.026123373146423212,0.3501675546221634,-0.8609818899817925
0.1973264678738189,-0.7291754979486982,0.04392256580363729,-0.336497103517452,-0.28429493965640595,0.39688854664356077,-0.4016536133644064,-0.23127078180104244,-0.21005079939589377,-0.002525004093644423,-0.1568853761951844,-0.03113704638886794,-0.24047088218051949,-0.22394791521914104,-0.0998800792801009,0.0030433722107554573,-0.6777477304627787,-0.2275827142115654,0.0019645725017547466,0.03342359497383507,-0.08410284805132062,-0.13444294231094334,-0.06477111480548814,-0.1885328858707157,-0.5101122665067815,-0.0220812220753992,0.02868354388644212,0.14025712097047616,0.28777781073200104,-0.24532313648822146,-0.30791461789385843,-0.24961448863947122,-0.11108440919054818,-0.28876850423325895,-0.284393767008724,-0.33936407400614677,-0.4224241761375819,-0.24562810360366227,-0.32361067257684173,0.12990402300785697,0.023325091093990613,-0.17279668874815857,0.28393604717818977,-0.10340734638121196,-0.38110164406062663,0.13847080349396235,-0.9051279867241553
-0.0784899404263999,-0.7825528301588902,0.1681529490533218,-0.2048637847143887,0.1965023814427318,0.4925406836953923,-0.39046601560825145,0.04141468069305865,-0.1328300688306603,-0.03847792063301003,0.020296401113902407,-0.08699566306019524,-0.062084012557996004,0.19205522433701705,-0.06430259189219556,-0.0785681537939994,-0.13700992285412983,-0.6852796052185419,0.12142537221062266,-0.07358285102425155,0.12123505217589803,0.30421989740615496,-0.1773611487343829,0.21156985780965387,-0.24822851607823138,-0.23954376599002547,-0.05390905177541516,-0.16655900178557426,0.005451635581705139,-0.029231318993406474,-0.12313412137891455,-0.28830542277399696,0.15011013567402776,-0.6474570698591287,0.11002639855570195,-0.14152515979928126,-0.15950448252193317,0.23415625989721733,-0.5055512636273508,-0.35557264758216867,-0.27049676821022817,-0.0022355418401855953,-0.16301155650159438,0.34513340161175665,-0.23886636757248314,0.22741318779746722,-0.9077011006089505
