X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,Y
-0.33618422077079835,-0.22719974646056074,-0.45020113004963214,-0.30793890152524006,-0.07865366810192576,0.01793108739166782,0.010475667108417852,-0.07500215763443374,-0.1532620236133594,0.15566579044531248,-0.0028349494995270064,0.015821994196993705,0.05455990901179231,0.17152773573458546,-0.19097384715063992,0.2573947775999712,0.06682150832975764,-0.2044391958915136,-0.10842891657629172,-0.8358399937005394
-0.1948983722328339,-0.2861721508189866,-0.4687905447635152,-0.18719157921878127,-0.29508937006030556,-0.011987463306905699,-0.2524062005336528,0.023198060258882602,-0.1613487274617783,-0.07295517526650763,-0.267510932923108,0.11276180241988709,-0.1363368203872386,0.434274175404719,-0.010908319673867073,0.10274105182725557,-0.0689521034367998,0.16209299083347473,0.38500850838032785,-0.7796369935824246
-0.03549183626011554,-0.2986485754302538,-0.48024053886921036,0.10530040776593319,-0.3245144721498331,0.10234210223805129,-0.10187153392930615,-0.1718349004336056,0.13569279609674667,-0.31099694124524324,-0.17283608405516337,0.07723250260530734,0.09726402378687271,0.13202260501339058,0.10881954688663065,-0.20456002327825296,-0.5219791291552105,0.5212595679631058,-0.07666898185255011,-0.23266664041891394
0.1117518001801221,-0.2541443635120654,-0.4741704863482751,0.3470923269643349,-0.08803814614757965,-0.16664614324925908,0.1124124034048859,0.11166228296942005,0.1259455555596325,-0.1472033551380928,0.028056663150170857,-0.10650946429972186,-0.09239945307255748,-0.30740761189837007,-0.13184106119198835,-0.08048889455530683,-0.8033539224143336,0.08610441506195876,-0.38848559165446717,-0.6525630930351589
0.21141404525668728,-0.1386197574953918,-0.46340140462615287,0.26837503233367643,0.2461044054122743,-0.07091422322498575,0.07444459323983543,-0.22057941626537614,-0.17425184941205019,0.19704593984412155,-0.24251481512788398,-0.24422136263552618,-0.07205043285730806,-0.2709634781284067,-0.2041245870904389,0.014811032055091822,-0.5005455794002363,-0.8016543477614758,-0.1495436372571597,-0.912067404228513
0.2361684366248653,0.026515712523465185,-0.4549031555838712,-0.1042717627834655,0.3458636540191471,0.2081805092976432,-0.24503143838607988,0.08267133193820708,-0.08492405520278101,0.20977407946349946,-0.2026457863147083,-0.04804946191909887,0.11986683941282483,-0.022738053203581576,-0.16505524306437547,-0.06152694404859893,-0.2976013572842443,-0.890071476773665,-0.15492333921846235,-0.8687212094964368
0.17487293393710268,0.1882177065490256,-0.4429296335839614,-0.41898558759915727,0.08716896673766117,-0.004944241511124381,-0.2749011349412681,-0.09627413090107606,0.16305306617175286,-0.10302946615224096,0.008793669551344419,0.2839570679347516,-0.210192633116834,0.14213011926769403,0.027638209770120215,-0.3945837677995835,-0.3910365585552841,0.06387191032647865,0.31595644629758013,-0.8238907043584393
0.0359642033929195,0.3022047992390795,-0.4182890015665358,-0.3737581848809962,-0.29191420015198144,-0.2280357120400872,0.12909696945902183,-0.10791696895180358,0.07240773587984473,-0.3157023560749046,-0.2191796920084157,0.23880492320217828,0.13027066503678864,0.31322929640731645,-0.33791239168991394,0.05196800574384608,-0.13157381396993095,0.8200699574429038,0.0042666344071959905,-0.9113114689554707
-0.15277117302868126,0.3548949000278663,-0.38150489535438015,-0.007347076825022336,-0.4696163642366856,0.020370181607174187,0.29566800953373784,0.0603520939970672,-0.15856673819295852,-0.22187785508167324,-0.2586408779788152,-0.188657610644842,-0.110438913800749,0.23230737917598732,-0.3441046678148141,-0.03710018222128664,0.21449587499754563,0.5168368060499529,-0.624123471365571,-0.9584156856569156
-0.35303888217042,0.3370167117955958,-0.33260587562648014,0.3856656801160159,-0.2904937932619671,0.14350805252982846,-0.09904246824217855,-0.11913005749196648,-0.160496222657036,0.0873647296791995,0.06195043460734473,-0.42633800698506996,-0.012568478415004747,-0.1396311679088984,0.06758533213582596,-0.7053474275011626,0.32460969416783936,-0.20472603182221782,-0.01846511566089326,-0.8469427930233474
