X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,Y
-0.2500573407119938,0.4475468235745115,-0.17763836651572473,-0.33254059874716124,-0.11193010376680812,-0.13944907695004594,-0.4960239603614397,-0.14843945953956117,0.562375561977259,0.015479962864508368,0.09385815604848147,-0.2098731504959308,-0.12665699346096537,-0.12253827827964248,-0.11948319427896903,0.1623590406545734,-0.31823601464954365,0.0472616333150504,-0.047477870876920014,0.10302159034093394,0.27864158280180606,-0.03895481908641951,-0.19874359653067564,-0.47833122345089907,0.08257024833657267,0.0754477383875014,-0.009743721731114596,-0.0037529482801763603,0.023563197531844216,0.13932195755229948,0.2817438171993616,0.1115544800232422,-0.2207235231406125,-0.06159089161841258,-0.25095381046819576,-0.19583761136067224,0.01669066812017239,-0.3207405301612224,-0.05780383632492292,0.04960584683236746,-0.00035281351348548373,0.01210534366590954,-0.32081646097533045,0.16317845900262395,0.12433751024644746,-0.23625377186790064,0.3266401826817842,0.13934695842953393,-0.16848358300702737,0.016938206893533758,-0.006251118056115668,-0.5109727481490054,-0.38366072981450294,-0.16082061943209447,-0.13808281513905707,0.10726983586901606,0.20828423600681156,0.1127900612734507
-0.05953331581716481,0.4632335922263655,-0.33489481384226405,-0.45967877528909873,-0.1905928949361999,-0.03118831370193731,-0.6418286967038624,0.26155940790411525,0.35571534756195944,-0.128497799358942,-0.1407039820937378,0.10724736570651694,-0.12100037644012118,0.10642910776030967,0.22847741936755206,-0.033291643128043225,0.2055332054145358,-0.2570707439101585,-0.09657977404145213,-0.41460406180928844,-0.05258026672541294,-0.14791993455916141,-0.1664471879961219,-0.19152948240312861,-0.21046368448990793,-0.0722330296707856,-0.12798183234024352,-0.15208654140855393,0.15783782720389583,0.04067374840149274,-0.012086662647082025,0.06944834324342453,0.0228524694661163,-0.28603843394157324,-0.4563443370895751,-0.07552182770666149,0.028900496296476064,-0.33170811394480015,-0.09033493433712114,0.07543832183108834,0.16377091633103658,0.01735372138796909,-0.299044293157809,-0.31419450180999,-0.018948795876026492,-0.002670469425170241,-0.09768975408728287,0.06308150504151855,-0.3218014742651627,-0.294017249002244,-0.06189274881272033,-0.592202400195177,0.2684570415062453,0.32165097892603933,0.17189074068049637,-0.038219691154972035,-0.5162425969702934,-0.2305442733945383
0.11263934669026354,0.3599782632062982,-0.48487370133813024,-0.5743936818133268,-0.11081232667715912,0.13176017467127932,-0.5584913993753842,0.29122981834339967,-0.2773330508798282,0.05127180899164263,0.07057113232382828,0.0784621631038247,0.13778834031269316,0.026065905945185985,-0.04996746515222983,-0.33794627767596874,0.23515670087149565,0.1599306785053889,-0.060816996697291126,0.21556260567067165,-0.37214794082619107,-0.11769156714846163,-0.04350882026449532,0.002855897483575065,-0.12040880757773742,-0.20721736131253932,-0.241335572832158,-0.1792517372790614,-0.19274311801414645,-0.1452940368724317,-0.24412454846054366,-0.11699492422486157,0.1142625419517036,-0.2611732537995082,-0.35178430958031315,0.024806754315268797,0.027610351289705237,-0.12324209150113263,-0.20599318854580395,0.26924817555410585,-0.0028936826653767067,-0.0024155680437984994,-0.03126647502145763,-0.08575681924234813,-0.1292750789880548,-0.16502679282474375,-0.21952401810396338,-0.012980782032035343,0.08045558030489186,-0.05293405296990583,0.1245937429913917,0.028224818087134285,0.5513624036676585,-0.569650803744259,-0.10336669610442539,-0.3691492123582323,-0.34079310002020635,-0.6814192066960483
0.22876226207696648,0.15154789419194836,-0.5693012521746565,-0.6545477996131908,0.10103266745665063,0.189076263232971,-0.25526816040704114,-0.1072625094505456,-0.5621786530993087,-0.11376955404297018,0.002692728186360238,-0.2574354768038801,-0.04498056567943687,-0.2747443062304198,-0.14674646419236603,0.0009745393018207871,-0.08619960424277728,-0.19709002911448759,-0.5384465730122714,0.025573088003279176,-0.15257122246320054,0.026684756326102343,0.16996452145863628,-0.27330302410771,0.1356394185241292,-0.13902663933421366,0.015792926899634407,0.022179121556139103,-0.1733906494545625,-0.10971941083202374,-0.23130253827646619,0.07963701434358494,0.12117172763721706,-0.1609229223712153,-0.1554470765354099,0.25450138395178334,-0.016578592973388595,-0.21512418285989698,-0.1998733805468944,-0.23138603399512014,-0.018117199739461798,-0.28862284718620457,-0.13146054403820306,0.4389190879217848,-0.2068268572749914,-0.04873998043205341,0.044448594052884705,0.08844423211684704,-0.06686587464899774,0.09016066919240484,0.06731686765028311,0.2728580306485078,-0.5874621004482163,-0.210631868170842,-0.038078064745134865,-0.27567030392064285,-0.13466362989368952,-0.7977934973601801
0.2634389770546923,-0.11420950598356694,-0.5420152063609017,-0.6880727388775759,0.27789159099803484,0.043500597802096586,0.10732145802748105,-0.44629053585211353,-0.21963897042601466,0.04615913098459323,-0.09676353326549603,-0.026216537239096116,-0.2840444704681854,0.0008285037453696908,0.07913227982866111,0.11511280596987583,-0.38938350254853593,0.0795601894747946,0.1045773055405761,-0.22380852421820185,-0.08915837372208102,-0.21344367665325759,0.2129595116995291,-0.28209181755603485,0.06749109875040449,-0.05766469134059271,0.12658548754947074,-0.09356516290724992,0.1944150279074759,-0.04287515443259293,-0.12030866154528952,0.09743462884148135,0.29758228107631757,-0.1394509185526982,-0.06481663212303679,0.4188972525355519,0.0475878015444291,0.1279348467168464,0.025661634766039443,-0.4283947114098765,-0.041093882345785815,-0.18250524911991706,-0.25323900056771065,-0.1820083479245599,-0.14009804038385376,-0.20775347398257615,-0.2514012025531931,-0.16200093005578808,-0.3938687537439407,-0.08043330953195538,0.0377819018236607,0.042752848267273436,0.07640784113634691,0.42827070707378634,0.006366297627356854,-0.3160075380180012,0.0060118894698291125,-0.8388276428719376
0.20935762159643367,-0.3713940051796877,-0.3884659874534705,-0.6699209572660973,0.23393124074789773,-0.22261377831011153,0.3446147940701201,-0.301739838286346,0.251261587513274,-0.10498896869464658,0.13255120320605007,0.1522301221575082,0.01289552269405525,0.13550572314517173,0.09392254007306833,-0.16407911686827925,0.3645794596714458,-0.4235137155853842,0.0007258193861208184,0.04222649746719109,0.08037453816633522,-0.26612650464088816,0.11638318314722151,-0.03215650271463122,-0.15486100819895265,-0.0433128133096774,-0.12234622148836305,-0.2010364676292682,-0.025010467552462945,0.13130961405403752,0.03661947341435501,-0.2358510067458628,0.28451846720354323,-0.18825868709331772,-0.11940914766513344,0.0406770389524187,0.029977065264720437,0.5253275237263098,0.2750015866163191,-0.18710340554505056,-0.16065323716684043,0.025870146509202163,-0.12640331844971142,-0.041816710810119506,-0.024856533082410204,-0.4390124196054863,-0.019893187512852295,-0.06600557703166998,0.1250545239727081,0.11972262208796369,0.10006259524625127,-0.1875550774785093,0.05163589476639463,-0.5207037248212212,-0.21419574474144132,-0.19129619175965273,0.12312891148605387,-0.8289308900767736
0.08128146967577576,-0.5507784994483379,-0.13131891891309166,-0.602641522311911,-0.05761712030131427,-0.3600965426621555,0.3925313999683553,0.15732936235468786,0.32263826749037094,-0.0014668563176466476,-0.07325184082594038,-0.13555430151430825,0.091040669581679,-0.20644892187486807,-0.06295990603787605,-0.26012885590992707,0.3239124455074154,0.2838919246153011,-0.24612320744812122,-0.09585045790664659,-0.25447710198511264,0.17531030494478195,0.07529289328632305,-0.10316403451471179,-0.21498129151244916,0.007417895150940046,-0.23974527173016347,0.1974722378691034,-0.3102275043309063,0.1846933036538776,0.005567407401194657,-0.16303198771613692,-0.027929030441173675,-0.23688482320911042,-0.31056542962329103,-0.12342278247340477,-0.02970104396632678,0.15245175963789892,0.32347212197039354,-0.4577539849972362,-0.08068950448947487,0.04415410497956285,-0.35924836825159234,0.21947907790877874,0.07006644410031493,0.12869731440203003,0.33619984950832293,0.26838770783694743,-0.050250673988483374,0.03027439132489529,0.1028174531249999,-0.42848231651843605,-0.535341263786568,0.09802356489793973,-0.027852076982535445,0.22611581698184358,0.10869526016288478,-0.7941790907606989
-0.08744735965733175,-0.601182355360804,0.17274990632640863,-0.48918859900764333,-0.3577352853218516,-0.16929293076761986,0.34407443215654254,0.4267529138724864,0.012683218070090208,-0.04660340340853353,-0.05500372794522179,-0.10295327194292647,-0.1301444698966504,-0.03761145747404737,-0.1310328982760911,0.10768681417583048,-0.14024900037013355,-0.042803989348033755,-0.3979364528806729,0.027755422307375044,-0.28864807109172896,-0.27464126717929727,-0.02919173651289053,-0.32517636030900365,-0.0223734892549472,0.04517184417930409,0.2620956102238934,0.34582853716567286,-0.01510534119167517,-0.24835615124203425,-0.3309490673646749,0.03255052752612042,-0.2334018995090943,-0.371010021999584,-0.48938746627600627,-0.11604350572257838,0.02217045085759395,0.13756235540702177,0.08315367220903913,-0.2301677166804853,0.15381007211444575,0.20013150640555422,-0.3819348305420105,-0.5265987315859988,0.1350154173469913,0.3591992925903764,-0.12134999085334885,-0.101218274701392,-0.14767202608863217,-0.1288516792082871,0.00012479387451302948,-0.6540208219689212,0.3437502877397307,0.17534222852267778,-0.10027877536238361,0.3629975946448123,0.22892523859175484,-0.8116612964951916
-0.251928718883182,-0.5032546490480725,0.45355121974258106,-0.3370662219205244,-0.3448020629745725,0.2321738997596523,0.31181213187773293,0.25661526913795507,-0.2929233647837096,-0.02963051323113064,0.014970636774859214,0.08165091384629242,-0.04352928959071245,-0.022249953090018204,0.1822862043743514,-0.009551639193578598,-0.4838082695493249,-0.2047514110416312,-0.05147811296728244,-0.041014840200239155,-0.14562058004028322,-0.18433262958238406,-0.06984027557795824,-0.1585112330803904,-0.3336162845064984,-0.10099824885632747,0.20547045155364763,0.06418542404924099,0.22207432947169936,-0.08662805904895776,-0.27028517165391674,-0.29412399310783677,-0.32071938543551803,-0.03163463827731361,-0.22569142245324814,-0.35718901843405426,-0.39315270373900324,0.14309553845109035,-0.3049786320436003,0.1265577626726948,-0.017608610830209037,0.015582374004274202,0.08883409710026591,-0.11649152616876601,-0.3418713959757992,0.17076859282850032,0.07409051182774529,-0.07773889486970542,0.44339888535870897,0.05016813605106485,-0.11177320863123319,-0.11372590929229154,0.3700064644336334,-0.5201695834629796,-0.09171894667777714,-0.11846684118212236,-0.5789279000639502,-0.867317671361966
-0.3639632637369401,-0.2703472134430338,0.6488431234876109,-0.1698361690068827,0.03778000580227214,0.45178634253991223,0.29331664446203565,-0.08028324533096187,-0.22310756148502509,-0.045227197897639515,0.018523165026000044,-0.09715731618538248,0.06435740758893593,-0.012062720552675765,-0.05681896339982451,-0.2878011716814418,-0.08381030206341245,-0.31218926524077373,0.049807052331471535,0.015496862976300374,0.06710373040021222,0.03245048377968884,-0.18335313491808625,0.22497272481240538,-0.12168812030688858,-0.23751792966245622,-0.03213350857689412,-0.07132598092547748,0.002433513469947357,0.016886554788608343,-0.022880676192302718,-0.15297637133445485,-0.641139194153091,0.17087647969315167,-0.00973989809321274,-0.05243168487842331,-0.05795905466473383,-0.2960463048107962,-0.436424777477866,-0.3563792968057423,0.192427419805818,-0.09288294397239227,-0.1313707657540133,0.282275969395555,-0.2740445768478307,0.198258763613274,0.24073003649341618,0.13032386499881565,-0.33406519239268073,0.19813997372589487,-0.5309022090574893,0.2617229779382868,-0.33729855084004434,-0.04628260459560829,0.02671513836970596,-0.4328536330745325,0.2440315577451002,-0.8810002921702489
