X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,Y
-0.33618422077079835,-0.22719974646055974,-0.45020113004963214,-0.3079389015252406,-0.07865366810192587,0.017931087391673595,0.010475667108421405,-0.07500215763443496,-0.15326202361335772,0.15566579044531337,-0.0028349494995327795,0.015821994196997036,0.05455990901178143,-0.8358399937005394
-0.1948983722328339,-0.2861721508189856,-0.4687905447635152,-0.1871915792187815,-0.29508937006030556,-0.011987463306905366,-0.2524062005336499,0.023198060258883046,-0.16134872746177986,-0.07295517526650563,-0.2675109329231128,0.1127618024198982,-0.1363368203872548,-0.7796369935824246
-0.03549183626011554,-0.2986485754302528,-0.4802405388692105,0.10530040776593297,-0.324514472149833,0.10234210223805484,-0.10187153392930681,-0.1718349004336054,0.13569279609674445,-0.31099694124524724,-0.17283608405516937,0.07723250260531533,0.09726402378687404,-0.23266664041891394
0.1117518001801221,-0.25414436351206393,-0.4741704863482753,0.34709232696433445,-0.08803814614757954,-0.1666461432492533,0.11241240340489456,0.11166228296941938,0.12594555555963183,-0.14720335513809513,0.02805666315016042,-0.10650946429972008,-0.09239945307255526,-0.6525630930351589
0.21141404525668728,-0.13861975749539035,-0.46340140462615276,0.2683750323336762,0.24610440541227407,-0.07091422322497976,0.07444459323984054,-0.22057941626537791,-0.17425184941204763,0.19704593984412333,-0.2425148151278984,-0.24422136263551586,-0.07205043285731194,-0.912067404228513
0.23616843662486509,0.026515712523466517,-0.4549031555838706,-0.10427176278346595,0.34586365401914687,0.2081805092976463,-0.24503143838608143,0.08267133193820686,-0.08492405520277913,0.20977407946350035,-0.20264578631471686,-0.04804946191908932,0.1198668394128144,-0.8687212094964368
0.17487293393710268,0.1882177065490267,-0.4429296335839604,-0.4189855875991576,0.08716896673766072,-0.00494424151112427,-0.2749011349412669,-0.09627413090107473,0.1630530661717522,-0.10302946615224473,0.008793669551346639,0.2839570679347543,-0.21019263311684533,-0.8238907043584393
0.03596420339291928,0.3022047992390806,-0.4182890015665347,-0.37375818488099666,-0.2919142001519818,-0.22803571204008177,0.12909696945903026,-0.10791696895180436,0.0724077358798425,-0.3157023560749068,-0.21917969200841736,0.2388049232021876,0.13027066503677442,-0.9113114689554708
-0.15277117302868148,0.35489490002786717,-0.38150489535437937,-0.007347076825022447,-0.46961636423668596,0.02037018160718551,0.29566800953374317,0.06035209399706498,-0.15856673819296063,-0.22187785508167213,-0.2586408779788304,-0.18865761064483155,-0.11043891380074988,-0.9584156856569156
-0.35303888217042,0.33701671179559645,-0.33260587562648003,0.38566568011601565,-0.29049379326196745,0.14350805252983334,-0.09904246824217877,-0.11913005749196726,-0.16049622265703511,0.08736472967920017,0.06195043460732608,-0.42633800698506896,-0.012568478415001083,-0.8469427930233474
-0.5213893751974459,0.24291028767350475,-0.27287732147782173,0.47952391965143915,0.13374226439727144,-0.10686791644258009,-0.45063610773805585,0.009440956818931312,0.04977110948369856,0.29052311737300873,-0.11741542801068117,-0.11150301388592665,-0.003544623565257199,-0.8183786763258396
-0.6163251647182402,0.08457520476507341,-0.21634971093413835,0.15261644045584077,0.4660819156351015,0.026674974278025898,-0.13010624321814035,-0.15755526931678554,0.22383278526491557,0.056640382518066135,-0.40881263517964994,0.37620754107173826,-0.06100542714005275,-0.9054017874719476
-0.6078079174627005,-0.11268617952694937,-0.17610981921671665,-0.3628323681890169,0.3919471299907502,0.0614165943305085,0.26873562271980966,0.05509425604008289,0.0839367140152798,-0.33250273464346347,0.009278299108288035,0.37573183717950953,0.00655474834267622,-0.7535139178707824
-0.48564177999096614,-0.31399231868068556,-0.15881199211985397,-0.6228367368107364,-0.07873106767181892,-0.26661799412965903,0.148733393256397,-0.09482539639506338,-0.30087127286892124,-0.32368219067136195,0.06747676161054827,-0.1710313895269614,-0.05161199136961048,-0.7998129847631796
-0.265237673346177,-0.47178647343925006,-0.16075194711097007,-0.35938759462617165,-0.5545604299818695,0.05339140044274315,-0.16101101610526014,-0.03459442156236947,-0.21407568165910085,0.04128352210262287,-0.5189983141788359,-0.5472514186925999,0.00599899622493516,-0.6310976810110634
0.012872313497340304,-0.5376780600262632,-0.15731289580801966,0.2479908964145916,-0.5931669965401288,0.3554657897531992,-0.32275992303737844,-0.025189339722424653,0.23702576336940573,0.26576660563537513,0.01071121271296982,-0.18936915588279102,-0.08772950817369163,0.11172487105791573
0.28674031685024626,-0.4735593414710634,-0.12747009563756662,0.6662132332778441,-0.10676325299726785,-0.3027068120150488,-0.19619226931228173,-0.11367584436210432,0.25720422186440817,0.16048850187732766,0.15682286555069402,0.4035312896793375,0.07234277563393565,0.1612268199535416
0.47946049596400275,-0.259867929312112,-0.09158911323753616,0.4437687159046002,0.49875987398376864,-0.1737801374329898,0.2572974707815363,-0.017068132030164884,-0.0951159593381028,-0.16738242659673408,-0.6196276066968309,0.42757730658072,-0.14265891146329146,-0.6946533328083783
0.5258946100037198,0.06446478214686224,-0.07698881998938079,-0.26891571043355655,0.606199463158898,0.35868385164468886,0.1744216393106388,-0.06331126548995125,-0.30162031295201175,-0.4004016611995246,-0.002012809961115969,-0.07500611386901324,0.04030427809444781,-0.7582385133272963
0.4022322048365514,0.384682377861689,-0.08288712052400682,-0.7448299662796958,0.05557142267616544,-0.19991636088405684,-0.360674775889934,0.04468417712888706,-0.06279242198773127,-0.18153219528033437,0.17749467378811867,-0.4726112137078218,-0.013041921554241775,-0.8954683255246271
0.13611044756852908,0.5821519133365658,-0.09394088142288815,-0.4695646027979269,-0.5796192522052781,-0.12292734012423967,-0.1098879045264527,-0.2021544932173901,0.2898162407274729,0.24688292390884592,-0.5373586743232134,-0.29346872740435836,-0.09870582522843452,-0.9109807472735147
-0.1981272511711546,0.608267756002056,-0.08565107471533262,0.2627714092572977,-0.6496205986321459,0.2425204406383732,0.14807375397280498,0.05230886895221931,0.06508368841470791,0.31014320202399404,-0.01257916403282533,0.2225970027488151,0.07356416178248382,-0.7816449466514429
-0.5084459290671091,0.47970599750090415,-0.05605198275385492,0.7017997104165998,-0.12497086342334396,-0.1346806722437196,-0.1839692024857459,-0.05121615426377468,-0.2808588543042796,-0.10306346613337891,0.07063917368086581,0.3553377165974152,-0.1309424981413937,-0.8068329461789834
-0.7156956857611866,0.2377037547237697,-0.030366244567340828,0.4373966137744709,0.4590503183792558,-0.054918913153435,-0.11761221842676373,-0.1219652662254268,0.03106748690678529,-0.4203731905177037,-0.4822624461872067,0.03217838577637,0.06532930255509428,-0.9697684948226308
-0.7681944760211825,-0.061184575438593014,-0.031282063940913485,-0.24186516918480272,0.544589544222229,0.08881380178838261,0.15546987934385803,0.05105316539944704,0.16189584474939855,-0.1859972841358486,0.008123553202145972,-0.21774185788517664,-0.06816591450589271,-0.98648765699437
-0.6523789124688569,-0.3514595783550595,-0.06504702096785986,-0.668895689261313,0.0762833312439779,-0.13786778079930473,-0.018187802064600467,-0.12263069551083383,-0.1787770575270381,0.17773226960768773,0.01129236995190186,-0.2263088092894635,-0.04459631038856193,-0.9440824441907162
-0.39645654176213363,-0.5651551796210346,-0.11635025851459724,-0.4545115528116167,-0.464322370675595,0.06786232183045326,-0.2245891578875241,-0.01616243841850029,-0.05519453624133153,0.15928802974667677,-0.3817106383785477,-0.09190479103394233,0.036433647597663876,-0.5527422339462184
-0.0646239682013553,-0.6404104996708048,-0.1525722157761028,0.15043322636785206,-0.556716878192884,0.08953847291585837,-0.15530420269239897,-0.056109360376335404,0.2118289773543245,0.0036281810938960657,-0.004244318340598019,0.1301612658897373,-0.10175913774581202,-0.3486023071774479
0.25410918832708296,-0.5370209671764281,-0.15894419249254843,0.5242276045237242,-0.14792314405242046,-0.149846886766137,0.028291533402758917,-0.08155615661288473,0.007428388098493999,-0.06459826763645449,-0.13107775367560326,0.26478531880785083,0.051007428819919376,-0.3297196740029136
0.4670049429418581,-0.2646613118020553,-0.1456853229516778,0.3130556489662235,0.31032915787240833,0.0505051015523732,0.0651889658822109,0.00352041691462035,-0.20599733490659455,-0.22677540620954606,-0.2612766312033473,0.1250546719599639,-0.06882226453800944,-0.5120674042285129
0.5047333164079446,0.1067689245218133,-0.12462477066435118,-0.21912150864993762,0.3404595512526727,0.018382069887804775,-0.10964190030576404,-0.082573962142658,-0.057615612585299236,-0.2579630125903385,-0.002496951244126522,-0.2399475097783731,-0.024510147318898445,-0.7898539312571361
0.3450673483563751,0.4627212187481784,-0.10159292158046884,-0.4847481582827792,-0.057398117678767346,-0.11577416530562978,-0.07161003814131084,-0.03312349725908004,0.18791085951812692,0.10718455795553883,-0.21998288346336337,-0.37673166572477346,-0.021525171738246196,-0.9578822000866176
0.027200833971225746,0.6838851156754786,-0.07162234401138934,-0.19590092607340293,-0.4260170708528438,0.09124622564163154,0.04728536437922215,-0.07980002607974912,0.05736893759791295,0.3633797273728192,-0.13328169333766116,0.039245203852154686,-0.029117497412084692,-0.9162092995787235
-0.3561563673646865,0.6934301292740692,-0.022516034279560948,0.3295056883247742,-0.34215067094769536,-0.007577152224904737,-0.1807672711449777,0.0017908773854597992,-0.23758237481603872,-0.006820632696266871,-0.03253716436255594,0.44252625068079987,-0.025614308064607294,-0.8434977755029726
-0.6862676373956047,0.48519945504798634,0.040170245586432785,0.49642600456630603,0.1155167108755546,-0.04916384643348426,-0.1465332185565914,-0.10314032221100022,-0.018861527909789233,-0.5367409235782539,-0.3458670715597172,0.1817154379291539,-0.03585162467064795,-0.9346430961848892
-0.856515421784861,0.12141494951411058,0.09095243191938107,0.07918292245034153,0.43270687890052395,0.019341487451274286,0.21033651716035284,-0.01008168678149668,0.24315016134111866,-0.31209848485256875,-0.06414353763687453,-0.37211309715385954,0.017496706385885075,-0.8514429701956769
-0.8066975064932798,-0.29689186487630215,0.10715342791864968,-0.4935535408621988,0.22030714349355662,-0.14783282517568264,0.06945588389513979,-0.04404616291075791,-0.13754232927369947,0.39992239077258684,0.08568805524219214,-0.4325695126414548,-0.103284499440924,-0.8902240245678964
-0.5421304153360996,-0.6499393907877651,0.08645449301198571,-0.5800214834491169,-0.3299348248695214,0.11436822804571589,-0.3622134481169169,-0.10715165597629417,-0.24007704096418658,0.4144858570772345,-0.4374955921157304,0.07060185072743597,0.06312755565402806,-0.10833103665498633
-0.13286098565899263,-0.8314659356413272,0.061095922646907,-0.024210147804715754,-0.6164294161515866,0.2115908786829246,-0.29965555892587237,0.044974680192481076,0.27066852329876645,-0.26854427824962035,-0.10815192187271783,0.49305009968806424,-0.12151300468504,0.29552344580495293
0.29965962222235865,-0.7612281948769479,0.049574806055832976,0.592646579369559,-0.26914182313135626,-0.3382918273548601,0.23141070901527971,-0.1756421312653067,0.2169045177043185,-0.49634370430686736,0.10197557487443976,0.25767545377750634,0.04666057842699001,0.17084924603330864
0.6194098599765827,-0.437717553959871,0.03539662689817891,0.5685165020868541,0.3823724452440658,-0.1519977405927987,0.380028277911149,0.07510968861832801,-0.33796531234256677,-0.08438385514819413,-0.4377601117391934,-0.3321607797532474,-0.07388944461342706,-0.7141029174376944
0.7236340227301514,0.03832355063976367,-0.0028476272342097264,-0.11217268038445283,0.6247444018831978,0.4592904416971684,-0.25694767683932207,-0.13009724276164447,-0.32699251521367045,0.20738193597587662,-0.055772621700007075,-0.5126604179939693,0.015708500243311052,-0.8069609039725973
0.5815607622108876,0.48512686331885324,-0.049022068690751874,-0.7113451341688909,0.17593031247229574,-0.13110048228673854,-0.7165917215970921,0.06875472128605531,0.28729631312963244,0.19790958555100513,0.13844026187580916,-0.09488114414404525,-0.09038600911757533,-0.8981081932359541
0.2429430574027691,0.7529071867571284,-0.0890293279433374,-0.59080050567481,-0.49783423281855554,-0.2552191374659336,0.12043822226784573,-0.3071851783917343,0.49262725474793667,0.050454428023885445,-0.5381773484714211,0.43412613785781895,0.06116292804528789,-0.9864463167841252
-0.18384035175795976,0.7776649923858352,-0.10834772147643024,0.1209997256038533,-0.7092480600994222,0.1910377564333301,0.6394296681020275,0.23824356754303322,-0.20750507678537433,-0.2100660764505281,-0.07594907406493945,0.46812157513335073,-0.06912506208549685,-0.933208000314973
-0.5709049886090962,0.5848358790216885,-0.10702990111414312,0.7015815155444571,-0.2717946978778899,-0.07768704570375029,-0.18497470790202408,-0.2028086527382147,-0.7341002833206827,-0.4308755389034633,0.2654856513221604,-0.17162130747991733,-0.07784360119146849,-0.8863537934564353
-0.8134493236656786,0.2511309150873824,-0.10499988639037805,0.5845597620771372,0.38080530584844463,-0.06205744008294367,-0.5823002907144095,0.007560154968308197,0.1563537640377144,-0.17140761461953458,-0.6652013850430123,-0.7153889468558727,0.14837865520886484,-0.9282983582030788
-0.8562600306644051,-0.12160043776968132,-0.12707993520744865,-0.11241210469356488,0.6180960996168847,0.25804714635187476,0.06482216020336895,-0.05786962291975406,0.7797905185819216,0.4573275134062791,-0.007271539883139333,-0.250485839913823,-0.3261816754013206,-0.9468148352297334
-0.7022619260207004,-0.438659034787099,-0.18229773612592193,-0.7011657244942013,0.21473333426239383,-0.32781243876825816,0.20582555608406006,-0.15941272346972724,-0.15596682286298946,0.5183802976960241,0.33823697280306275,0.6213264546356192,0.3354593331334019,-0.6097090436631363
-0.4056214652032353,-0.6312062285668604,-0.2664484026043086,-0.5992756493635413,-0.4143095479353308,-0.07323739263321705,-0.08081207104622212,0.17794652740055206,-0.6394394259858183,-0.42407580510833676,-0.816345319529436,0.6037137669561019,-0.35556361899856803,-0.8315268317650302
-0.05243957007043076,-0.6572838301136582,-0.34956017192140765,0.07572782690453117,-0.6308260228894677,0.5099683441919216,-0.1092363001966914,-0.32405511825961864,0.06046834990356831,-0.9721518419032618,0.011224389237418197,-0.2876790769435773,0.19767190280765523,-0.11066577424308044
0.2638672845780461,-0.512457047409784,-0.4005116827082116,0.6307476116371986,-0.22516084880711507,-0.5061339339652318,-0.12104911967151755,0.3109374562044882,0.3862846226960792,0.02980568267249928,0.3634324436743639,-0.8558447912617828,-0.09555236974085934,-0.9239438560573252
0.4604731157165465,-0.2305878381053188,-0.43892159196871994,0.48442387529295483,0.38132023139609816,-0.08945762907611232,0.1341148778699479,-0.5043101113782967,0.006677863305227794,1.0,-0.6992519854165309,-0.278235174894665,-0.1099005536690667,-0.9676680184259224
0.4934922533330832,0.09748096001849915,-0.46033949049835754,-0.19786460925782245,0.5456760991496148,0.5971771226565254,-0.21087249182431356,0.3394921528898023,-0.22596409142220586,0.3817743439881911,-0.02386869962209104,0.730326791060683,0.2482133024419213,-0.9742509547619984
0.3605539550432937,0.3832290271586669,-0.4559706146742031,-0.7130192805174788,0.07717403556307034,-0.2959310401425702,-0.5162047654897929,-0.20828410951121712,-0.10847326880817143,-0.8128653744443458,0.25477331303513884,0.6732417875592136,-0.4543658231606109,-0.9147682979644868
0.0956754820915946,0.563032784026007,-0.4262016778070462,-0.5297391475917723,-0.5618320541236874,-0.3633405666848002,0.33605412849242233,-0.18218833931096057,0.34431677901583546,-0.7963041252690319,-0.7751050960177295,-0.30893613032648715,0.42209423934121726,-0.9959860624434032
-0.2388920157726797,0.6150895837107941,-0.3752976919470483,0.1962714711372886,-0.7462286056982679,0.3300212187795877,0.7326623166830244,0.26280430207482275,0.07085657883923302,0.2752661228779474,0.08067913008193961,-0.6932343175149561,-0.31318836023091157,-0.981359502342612
-0.5682186060361334,0.5315810687393643,-0.29864163228315355,0.7970828556770211,-0.25167275288173796,-0.0921946160350221,-0.4601691131851683,-0.29769477621616436,-0.6961700428149105,0.7271727304397473,0.47499696825763826,-0.153606174849929,-0.019149444488822165,-0.9786054569077522
