X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,Y
-0.5348815771876787,-0.529480013266836,-0.5223628048513272,-0.5107127589054035,-0.4970425634502178,-0.4864198500844774,-0.48617637879300024,-0.4636651815617826,-0.4244157434488989,-0.3820698589789494,-0.3463540962970849,-0.2950452108840689,-0.24197660349674233,-0.18805592155252548,-0.44954605384393265,-0.5638206290041374,-0.5867356401335726,-0.49795516764181946,-0.2626487943103115,-0.35442587906883427,-0.3588301754959622,-0.1702807170072571,0.14834597066662503,0.3142375597727025,0.16141488710729957,-0.08489133664953896,-0.0032918758356674793,0.15537477165630653,0.246121587325701,-0.7096603771622518,0.165772597793707,0.32818453469365316,-0.24631473817241256,-0.5271278978299738,-0.09549411745658654,0.3464535216235374,-0.02078196581700098,-0.5930783982591785,-0.367037874482804,0.2894278068859544,0.31564670318675203,-0.38355155925226836,-0.6105840334857406,0.040853400802264295,0.14317791584844475,0.11871547949823458,-0.15173579711960372,-0.2774405419959529,-0.07078487104320152,0.05864010895473459,0.2855985430841679,-0.2166032510230511,-0.1878441455983546,0.13576268746778886,-0.09198418978122469,0.04625617709164764,-0.005221651953495887,-0.03410586429176787,-0.07021775005793929,0.03638365750223693,-0.12365198924525078,-0.018353112041514463,-0.0019461806139217108,-0.08432943283552152,0.22662781822786582,-0.11652596235619683,0.03139657918227079,-0.018920307912007717,0.012636896848798651,0.08639664176909356,0.14700112013318534,-0.06778307600576094,-0.0033365267194306325,-0.019382450680537122,0.03284571192210883,0.05181082087007227,-0.7566344144693585
-0.529480013266836,-0.5223628048513272,-0.5107127589054035,-0.4970425634502178,-0.4864198500844774,-0.48617637879300024,-0.4636651815617826,-0.4244157434488989,-0.3820698589789494,-0.3463540962970849,-0.2950452108840689,-0.24197660349674233,-0.18805592155252548,-0.1353279079358778,-0.5638206290041374,-0.5867356401335726,-0.49795516764181946,-0.3035802886604808,-0.35442587906883427,-0.3588301754959622,-0.2581476744968032,0.14834597066662503,0.3142375597727025,0.16141488710729957,-0.22771895393537123,-0.0032918758356674793,0.15537477165630653,0.246121587325701,0.06906162873788779,0.165772597793707,0.32818453469365316,-0.24631473817241256,-0.5271278978299738,-0.09549411745658654,0.3464535216235374,-0.02078196581700098,-0.5930783982591785,-0.367037874482804,0.2894278068859544,0.31564670318675203,-0.38355155925226836,-0.6105840334857406,0.040853400802264295,0.49311250460739053,0.11871547949823458,-0.15173579711960372,-0.2774405419959529,-0.07078487104320152,0.2389934233383022,0.2855985430841679,-0.2166032510230511,-0.15065958252770695,0.13576268746778886,-0.09198418978122469,0.04625617709164764,-0.005221651953495887,-0.03410586429176787,0.06080828320608522,0.03638365750223693,-0.12365198924525078,-0.018353112041514463,-0.0019461806139217108,-0.08432943283552152,-0.04279463034354003,-0.11652596235619683,0.03139657918227079,-0.018920307912007717,0.012636896848798651,0.08639664176909356,-0.2045187128910817,-0.06778307600576094,-0.0033365267194306325,-0.019382450680537122,0.03284571192210883,0.05181082087007227,-0.2002552220200844,-0.7079784514557954
-0.5223628048513272,-0.5107127589054035,-0.4970425634502178,-0.4864198500844774,-0.48617637879300024,-0.4636651815617826,-0.4244157434488989,-0.3820698589789494,-0.3463540962970849,-0.2950452108840689,-0.24197660349674233,-0.18805592155252548,-0.1353279079358778,-0.08799989339122427,-0.5867356401335726,-0.49795516764181946,-0.3035802886604808,-0.03703190487701413,-0.3588301754959622,-0.2581476744968032,-0.06563537470618963,0.3142375597727025,0.16141488710729957,-0.22771895393537123,-0.5340582815771991,0.15537477165630653,0.246121587325701,0.06906162873788779,-0.30498943068604956,0.32818453469365316,-0.24631473817241256,-0.5271278978299738,-0.09549411745658654,0.3464535216235374,-0.02078196581700098,-0.5930783982591785,-0.367037874482804,0.2894278068859544,0.31564670318675203,-0.38355155925226836,-0.6105840334857406,0.040853400802264295,0.49311250460739053,0.003102632065673072,-0.15173579711960372,-0.2774405419959529,-0.07078487104320152,0.2389934233383022,0.06480252295548561,-0.2166032510230511,-0.15065958252770695,0.4029704547112014,-0.09198418978122469,0.04625617709164764,-0.005221651953495887,-0.03410586429176787,0.06080828320608522,-0.09961369681618515,-0.12365198924525078,-0.018353112041514463,-0.0019461806139217108,-0.08432943283552152,-0.04279463034354003,-0.046098520275531296,0.03139657918227079,-0.018920307912007717,0.012636896848798651,0.08639664176909356,-0.2045187128910817,0.19855014678866212,-0.0033365267194306325,-0.019382450680537122,0.03284571192210883,0.05181082087007227,-0.2002552220200844,0.20406716504142963,-0.7435909800303042
-0.5107127589054035,-0.4970425634502178,-0.4864198500844774,-0.48617637879300024,-0.4636651815617826,-0.4244157434488989,-0.3820698589789494,-0.3463540962970849,-0.2950452108840689,-0.24197660349674233,-0.18805592155252548,-0.1353279079358778,-0.08799989339122427,-0.04814398045338586,-0.49795516764181946,-0.3035802886604808,-0.03703190487701413,0.2470653907227256,-0.2581476744968032,-0.06563537470618963,0.182854135568554,0.16141488710729957,-0.22771895393537123,-0.5340582815771991,-0.4546021393426629,0.246121587325701,0.06906162873788779,-0.30498943068604956,-0.47275036439624685,-0.24631473817241256,-0.5271278978299738,-0.09549411745658654,0.3464535216235374,-0.02078196581700098,-0.5930783982591785,-0.367037874482804,0.2894278068859544,0.31564670318675203,-0.38355155925226836,-0.6105840334857406,0.040853400802264295,0.49311250460739053,0.003102632065673072,-0.6270669562821363,-0.2774405419959529,-0.07078487104320152,0.2389934233383022,0.06480252295548561,-0.40891694135476064,-0.15065958252770695,0.4029704547112014,-0.10051015869723523,0.04625617709164764,-0.005221651953495887,-0.03410586429176787,0.06080828320608522,-0.09961369681618515,0.14106778570150458,-0.018353112041514463,-0.0019461806139217108,-0.08432943283552152,-0.04279463034354003,-0.046098520275531296,0.05549958983984227,-0.018920307912007717,0.012636896848798651,0.08639664176909356,-0.2045187128910817,0.19855014678866212,7.601557944325599e-05,-0.019382450680537122,0.03284571192210883,0.05181082087007227,-0.2002552220200844,0.20406716504142963,-0.013932647196552628,-0.5413386951071508
-0.4970425634502178,-0.4864198500844774,-0.48617637879300024,-0.4636651815617826,-0.4244157434488989,-0.3820698589789494,-0.3463540962970849,-0.2950452108840689,-0.24197660349674233,-0.18805592155252548,-0.1353279079358778,-0.08799989339122427,-0.04814398045338586,-0.0131002149442635,-0.3035802886604808,-0.03703190487701413,0.2470653907227256,0.484508541349957,-0.06563537470618963,0.182854135568554,0.43583355309537386,-0.22771895393537123,-0.5340582815771991,-0.4546021393426629,0.00974355892678025,0.06906162873788779,-0.30498943068604956,-0.47275036439624685,-0.14263352521904948,-0.5271278978299738,-0.09549411745658654,0.3464535216235374,-0.02078196581700098,-0.5930783982591785,-0.367037874482804,0.2894278068859544,0.31564670318675203,-0.38355155925226836,-0.6105840334857406,0.040853400802264295,0.49311250460739053,0.003102632065673072,-0.6270669562821363,-0.30724573343117667,-0.07078487104320152,0.2389934233383022,0.06480252295548561,-0.40891694135476064,-0.30038795853956857,0.4029704547112014,-0.10051015869723523,-0.31057927858061607,-0.005221651953495887,-0.03410586429176787,0.06080828320608522,-0.09961369681618515,0.14106778570150458,-0.18500387715960254,-0.0019461806139217108,-0.08432943283552152,-0.04279463034354003,-0.046098520275531296,0.05549958983984227,-0.25609982180852975,0.012636896848798651,0.08639664176909356,-0.2045187128910817,0.19855014678866212,7.601557944325599e-05,-0.2225443607573524,0.03284571192210883,0.05181082087007227,-0.2002552220200844,0.20406716504142963,-0.013932647196552628,-0.2305079296717415,0.14972617680928746
-0.4864198500844774,-0.48617637879300024,-0.4636651815617826,-0.4244157434488989,-0.3820698589789494,-0.3463540962970849,-0.2950452108840689,-0.24197660349674233,-0.18805592155252548,-0.1353279079358778,-0.08799989339122427,-0.04814398045338586,-0.0131002149442635,0.025346149331364032,-0.03703190487701413,0.2470653907227256,0.484508541349957,0.6134401325456174,0.182854135568554,0.43583355309537386,0.6353377788783092,-0.5340582815771991,-0.4546021393426629,0.00974355892678025,0.4719013355795405,-0.30498943068604956,-0.47275036439624685,-0.14263352521904948,0.43568574424249884,-0.09549411745658654,0.3464535216235374,-0.02078196581700098,-0.5930783982591785,-0.367037874482804,0.2894278068859544,0.31564670318675203,-0.38355155925226836,-0.6105840334857406,0.040853400802264295,0.49311250460739053,0.003102632065673072,-0.6270669562821363,-0.30724573343117667,0.37863726916778706,0.2389934233383022,0.06480252295548561,-0.40891694135476064,-0.30038795853956857,0.4227116107742799,-0.10051015869723523,-0.31057927858061607,0.3205633133328254,-0.03410586429176787,0.06080828320608522,-0.09961369681618515,0.14106778570150458,-0.18500387715960254,0.20094759007818985,-0.08432943283552152,-0.04279463034354003,-0.046098520275531296,0.05549958983984227,-0.25609982180852975,0.2110955880843599,0.08639664176909356,-0.2045187128910817,0.19855014678866212,7.601557944325599e-05,-0.2225443607573524,0.26776613567026275,0.05181082087007227,-0.2002552220200844,0.20406716504142963,-0.013932647196552628,-0.2305079296717415,0.2660078608530183,-0.0428028206229345
-0.48617637879300024,-0.4636651815617826,-0.4244157434488989,-0.3820698589789494,-0.3463540962970849,-0.2950452108840689,-0.24197660349674233,-0.18805592155252548,-0.1353279079358778,-0.08799989339122427,-0.04814398045338586,-0.0131002149442635,0.025346149331364032,0.03015142200325882,0.2470653907227256,0.484508541349957,0.6134401325456174,0.5930542347545129,0.43583355309537386,0.6353377788783092,0.6361132964724683,-0.4546021393426629,0.00974355892678025,0.4719013355795405,0.4999427584976559,-0.47275036439624685,-0.14263352521904948,0.43568574424249884,0.5386183606938955,0.3464535216235374,-0.02078196581700098,-0.5930783982591785,-0.367037874482804,0.2894278068859544,0.31564670318675203,-0.38355155925226836,-0.6105840334857406,0.040853400802264295,0.49311250460739053,0.003102632065673072,-0.6270669562821363,-0.30724573343117667,0.37863726916778706,0.3121908514382765,0.06480252295548561,-0.40891694135476064,-0.30038795853956857,0.4227116107742799,0.1595687272854085,-0.31057927858061607,0.3205633133328254,0.16185244820271016,0.06080828320608522,-0.09961369681618515,0.14106778570150458,-0.18500387715960254,0.20094759007818985,-0.19906345420850535,-0.04279463034354003,-0.046098520275531296,0.05549958983984227,-0.25609982180852975,0.2110955880843599,-0.2561585352870738,-0.2045187128910817,0.19855014678866212,7.601557944325599e-05,-0.2225443607573524,0.26776613567026275,-0.08888946651725638,-0.2002552220200844,0.20406716504142963,-0.013932647196552628,-0.2305079296717415,0.2660078608530183,-0.08388564441383084,-0.4163588778456673
-0.4636651815617826,-0.4244157434488989,-0.3820698589789494,-0.3463540962970849,-0.2950452108840689,-0.24197660349674233,-0.18805592155252548,-0.1353279079358778,-0.08799989339122427,-0.04814398045338586,-0.0131002149442635,0.025346149331364032,0.03015142200325882,0.022989543616316555,0.484508541349957,0.6134401325456174,0.5930542347545129,0.418491851126753,0.6353377788783092,0.6361132964724683,0.4770096477369674,0.00974355892678025,0.4719013355795405,0.4999427584976559,0.02025185369337379,-0.14263352521904948,0.43568574424249884,0.5386183606938955,0.08644981147701136,-0.02078196581700098,-0.5930783982591785,-0.367037874482804,0.2894278068859544,0.31564670318675203,-0.38355155925226836,-0.6105840334857406,0.040853400802264295,0.49311250460739053,0.003102632065673072,-0.6270669562821363,-0.30724573343117667,0.37863726916778706,0.3121908514382765,-0.3734511286966641,-0.40891694135476064,-0.30038795853956857,0.4227116107742799,0.1595687272854085,-0.38800859867813353,0.3205633133328254,0.16185244820271016,-0.3931304945417945,-0.09961369681618515,0.14106778570150458,-0.18500387715960254,0.20094759007818985,-0.19906345420850535,0.17792675468096175,-0.046098520275531296,0.05549958983984227,-0.25609982180852975,0.2110955880843599,-0.2561585352870738,0.14721830970397942,0.19855014678866212,7.601557944325599e-05,-0.2225443607573524,0.26776613567026275,-0.08888946651725638,-0.1147619682585781,0.20406716504142963,-0.013932647196552628,-0.2305079296717415,0.2660078608530183,-0.08388564441383084,-0.12863305755637022,-0.7459625135646777
-0.4244157434488989,-0.3820698589789494,-0.3463540962970849,-0.2950452108840689,-0.24197660349674233,-0.18805592155252548,-0.1353279079358778,-0.08799989339122427,-0.04814398045338586,-0.0131002149442635,0.025346149331364032,0.03015142200325882,0.022989543616316555,0.011072778563012697,0.6134401325456174,0.5930542347545129,0.418491851126753,0.12569122346431505,0.6361132964724683,0.4770096477369674,0.21661191619318254,0.4719013355795405,0.4999427584976559,0.02025185369337379,-0.5548286693495854,0.43568574424249884,0.5386183606938955,0.08644981147701136,-0.463032348499954,-0.5930783982591785,-0.367037874482804,0.2894278068859544,0.31564670318675203,-0.38355155925226836,-0.6105840334857406,0.040853400802264295,0.49311250460739053,0.003102632065673072,-0.6270669562821363,-0.30724573343117667,0.37863726916778706,0.3121908514382765,-0.3734511286966641,-0.4804365426942475,-0.30038795853956857,0.4227116107742799,0.1595687272854085,-0.38800859867813353,-0.3201592909404104,0.16185244820271016,-0.3931304945417945,0.1679540998009752,0.14106778570150458,-0.18500387715960254,0.20094759007818985,-0.19906345420850535,0.17792675468096175,-0.1575384334800668,0.05549958983984227,-0.25609982180852975,0.2110955880843599,-0.2561585352870738,0.14721830970397942,-0.2761013132462057,7.601557944325599e-05,-0.2225443607573524,0.26776613567026275,-0.08888946651725638,-0.1147619682585781,0.1979154061803805,-0.013932647196552628,-0.2305079296717415,0.2660078608530183,-0.08388564441383084,-0.12863305755637022,0.17875184853652137,-0.8023259605649546
-0.3820698589789494,-0.3463540962970849,-0.2950452108840689,-0.24197660349674233,-0.18805592155252548,-0.1353279079358778,-0.08799989339122427,-0.04814398045338586,-0.0131002149442635,0.025346149331364032,0.03015142200325882,0.022989543616316555,0.011072778563012697,-0.002127218447820156,0.5930542347545129,0.418491851126753,0.12569122346431505,-0.2171873628349268,0.4770096477369674,0.21661191619318254,-0.0755256180710615,0.4999427584976559,0.02025185369337379,-0.5548286693495854,-0.6854817445815107,0.5386183606938955,0.08644981147701136,-0.463032348499954,-0.5784310850280003,-0.367037874482804,0.2894278068859544,0.31564670318675203,-0.38355155925226836,-0.6105840334857406,0.040853400802264295,0.49311250460739053,0.003102632065673072,-0.6270669562821363,-0.30724573343117667,0.37863726916778706,0.3121908514382765,-0.3734511286966641,-0.4804365426942475,0.1319663092921728,0.4227116107742799,0.1595687272854085,-0.38800859867813353,-0.3201592909404104,0.18272847573852546,-0.3931304945417945,0.1679540998009752,0.28205768100626116,-0.18500387715960254,0.20094759007818985,-0.19906345420850535,0.17792675468096175,-0.1575384334800668,0.11609723292893248,-0.25609982180852975,0.2110955880843599,-0.2561585352870738,0.14721830970397942,-0.2761013132462057,0.24169034685500446,-0.2225443607573524,0.26776613567026275,-0.08888946651725638,-0.1147619682585781,0.1979154061803805,-0.161709262342569,-0.2305079296717415,0.2660078608530183,-0.08388564441383084,-0.12863305755637022,0.17875184853652137,-0.13236813260316704,-0.8733929154783472
