X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,Y
-0.2669165611400528,-0.3514593227051448,-0.3113735724645219,-0.1702316971385912,-0.009705696129857277,0.02177695780691491,0.17923030892733283,0.08626031308121918,0.0334236277876645,-0.052317478415190743,-0.44779672036239004,0.04335012866546739,-0.18120942679590812,0.2477477097985783,0.05500591317351433,-0.8427606073260228
-0.11375480739793009,-0.3579723497096625,-0.38828768084413046,-0.128073366887833,0.12048841535689414,0.23078813523338404,-0.32987655882235933,-0.04233763253086675,-0.13224980428940103,-0.3039261017872198,-0.14139367437863104,0.07046966887772266,-0.5017298805505053,-0.15836288312018054,-0.04770968179496715,-0.7720493824427862
0.06565980331781951,-0.36089919639123325,-0.4082185952955153,0.011624020015348124,0.16296056892846122,0.1942964637286282,-0.27894380803814967,0.15766712493553325,-0.018256399749633334,-0.03664393468555127,0.217049247172028,0.15723447846425298,0.15529942204222436,-0.056547257446675325,-0.016184074129378168,-0.31098373780167143
0.23493694726612868,-0.3570161238365397,-0.3540046855956732,0.15308612840655655,0.0631642273419919,-0.05490579034309229,0.26541290012078833,-0.11731797539061639,0.1795554179169856,0.29859269146571243,0.01744786179606428,-0.04799747377459174,-0.06417104386038419,-0.019607055773824933,0.026670676268267357,-0.6393620811945888
0.35162499646338796,-0.3552408365281857,-0.2220212001712678,0.15250722863446375,-0.10893227527799088,-0.10218996634606514,0.33677720246816745,0.15614781967632752,-0.052465083121532974,-0.23912566340730534,-0.17234171290579436,0.27199409114525164,-0.4909631692219274,-0.054708839941639886,-0.06038335778982795,-0.8337092543364972
0.3839582401735866,-0.3519815852846234,-0.03955217990351412,-0.006418246926495397,-0.1882382579566736,0.12341789112359369,-0.23592272980421536,-0.011063733506329831,-0.15068368303541335,-0.47573351208606285,-0.21947360479306377,-0.03745283974111746,0.04054448651510234,0.07799690199720555,0.046389969365305816,-0.8256065147607211
0.31957542244551695,-0.3375780160054854,0.14520799435347187,-0.17840052859254718,-0.10052187711430272,0.1794111371746394,-0.4625586529346377,0.023836733848411118,0.17036528155723452,0.16783948700833817,-0.13279218265102144,0.021225031408208528,-0.007833642378245798,-0.2983785310767647,-0.07489840744946463,-0.782721283347467
0.16775739064211348,-0.3056055728526771,0.2860286007563899,-0.2161592018788352,0.06571981853182218,-0.08687962447560293,0.04044971204089687,0.0740250261394384,0.1333081851499598,0.18848664397886417,0.21961360983133393,0.37191268698029156,-0.39677317509799415,0.17729773020934347,0.04809255144153268,-0.8758435001305331
-0.042070592031960063,-0.25700492507414185,0.35814683793883706,-0.09950731050172956,0.19206049312640117,-0.2258197933729228,0.4257766112017243,-0.023804582642879435,-0.18686563244901566,-0.27769298988413693,0.12179847508708042,-0.19922531276360067,-0.17105822013583727,0.03997387844298683,-0.04676003738493184,-0.911989623750276
-0.2669350736630247,-0.1964089598757649,0.34544949264135005,0.09891548438128361,0.19405983946026706,0.0457843080182756,0.08514963701410294,0.09706213994313151,-0.18271674319996511,-0.14265406371953138,-0.45069772830119204,0.12672753298383488,0.13097886973152484,-0.41346599081806545,-0.009046784391517182,-0.8826418962624039
-0.4563164743099223,-0.12842362911562666,0.2389595115201355,0.25320700529065077,0.029578037254315737,0.3599719745828456,-0.40239888649411537,-0.013851441804717202,-0.03996321687027182,0.09223733614306306,-0.3271666328388273,0.29754646756664505,-0.2711462015269739,0.28886579743487206,0.008638718983768667,-0.8084524221954195
-0.5618959532028021,-0.05922210773893155,0.04889793680333887,0.22017642650175628,-0.22454330316309967,0.26097626852996725,-0.2208008094645454,0.05324074589422101,-0.0061173112761157,-0.06899698487263495,0.3634319318633388,-0.14168583702027082,-0.45078820360465444,-0.02426542211916083,-0.04741418720362711,-0.7566344144693585
-0.5493165085799805,0.00166103313508148,-0.18806310699676643,-0.04478843428506196,-0.3514044906335616,-0.09191652661595429,0.3481964746949142,0.056809065544241255,0.11390345358617626,-0.056836861573161146,0.22643438396227844,0.2004481140055565,0.21052014554283005,-0.31818422504386845,0.03676969782639028,-0.7079784514557954
-0.4091747021742066,0.04239122564404485,-0.4173970858347923,-0.3658554552854487,-0.17577308506775313,-0.1687693980125149,0.33276792449826065,-0.029116816029477022,0.13510482943076263,-0.003424490954331061,-0.46558719244012536,0.04494039740053979,-0.06733669553819344,0.1902075751680301,-0.05818401555872277,-0.7435909800303042
-0.16047486868522898,0.06047000453537299,-0.5845787638880624,-0.42198723747269906,0.21017587672049798,0.10883595051212192,-0.2865462567340359,0.10321673075884497,-0.15879533397122136,-0.34184803295898336,-0.30265993042996364,0.09455311472925376,-0.6072300413449372,-0.09429526535699062,0.02533120957133983,-0.5413386951071508
0.14980269404098845,0.0698338429091434,-0.6421438950486645,-0.0698574258014869,0.454892712339251,0.2570034768146652,-0.4538426518559425,0.016471525717381308,-0.1641385696326294,-0.14377646110557007,0.21051646642780275,0.1932353721133393,0.12372654559562846,-0.05213787100204936,-0.021649384573669384,0.14972617680928746
0.4511012058448518,0.08222424343234125,-0.5570910972775939,0.4057581746699601,0.26650942191456406,0.04683304821426848,0.15029849772119008,-0.00541328144959885,0.13543081794093403,0.450420438425291,0.09132635843848536,-0.17054095911063283,0.05343770923460944,-0.06341737157297711,-0.053722770408063725,-0.0428028206229345
0.6607817408671091,0.08688701085678185,-0.3172024011420087,0.49173643999447103,-0.23065132245451891,-0.10402060840769878,0.46045741218259284,0.09675619481147679,-0.057948895757792274,-0.08182189716489341,-0.10945596661882828,0.41506654139620025,-0.5528434106259604,-0.08033716408499747,0.10187649686898759,-0.4163588778456673
0.7115000649676175,0.08003504780822923,0.03150038677834188,0.04198105782857797,-0.5287121259021175,0.08395217789068732,-0.08618889616100411,-0.03176385826574901,-0.22055322798883092,-0.5755556164066363,-0.22205033688580755,-0.07632023902680629,-0.0003160197241384166,0.2043430700158526,-0.18178670238777728,-0.7459625135646777
0.5760511236039789,0.0685207980309479,0.3881594456490518,-0.49594016488705917,-0.2946440446468622,0.22336063099588666,-0.4994450958293175,0.13680858724782108,0.17597202986000093,0.08707706717648955,-0.2367052527668566,-0.11897480568734642,0.04908000324010087,-0.4259223386323714,0.15214789488966818,-0.8023259605649546
0.2811431253331025,0.06807104585895218,0.6315655975336278,-0.5457442240663268,0.2335855762584722,-0.0049694194975064,-0.06836285212991322,-0.11108499360311397,0.22552555582787837,0.22406658354624187,0.19804318644002983,0.6188285838861385,-0.39072971734720374,0.16097208769240234,-0.11710306882458654,-0.8733929154783472
-0.09716039550606426,0.08856152303891562,0.6900444879525738,-0.05259188102237744,0.5250511403061706,-0.23253020076213704,0.4255224902685484,0.2018052427812782,-0.15711122012745737,-0.26711462199698865,0.22587815454555593,-0.3731606286278134,-0.22020340033481856,0.23893870869810008,0.026953868163854144,-0.8383732702874318
-0.45711246276638173,0.13003555382492893,0.5529803570333562,0.48333671207204487,0.2948768905324697,-0.04934720555357508,0.14001751177341637,-0.1402544010282163,-0.2757801137896836,-0.14255406593550468,-0.4290442219571231,0.08378959580672096,0.13582899221096656,-0.6806583701946973,0.0365385023828777,-0.7974247912605827
-0.7016927781814609,0.17815614742646657,0.2637184383436353,0.5273851703338124,-0.23754206090385,0.29435656562202905,-0.4257634255923356,0.19762889834112163,-0.19403543992190408,0.2001720300429628,-0.4207303764603423,0.5373591173605068,-0.1688832689994061,0.4013804245825743,-0.13011774633346396,-0.8609818899817925
-0.7665043057794352,0.2157510246688139,-0.1015741721630753,0.03453544381299567,-0.5720430573567838,0.3321224099464384,-0.27342258206409265,-0.0924452843292286,-0.17145276436133738,0.0011792711760074681,0.3628202913173837,-0.4108524063736828,-0.5573218985249653,0.12359601587766833,0.14745159267124852,-0.9051279867241552
-0.6350848053695858,0.22748770015235142,-0.45144031916692273,-0.52091015591809,-0.3697114536582847,0.1154536950491114,0.43217097422409734,0.09604766459905467,0.10723871679833308,-0.058727402361628545,0.30089147378095915,0.2895376026446188,0.18043519720010526,-0.6458347686247049,-0.19023808931642716,-0.9077011006089504
-0.3409404185303859,0.21057718644967416,-0.7021545400810092,-0.5996477658975987,0.19428000639680287,0.06305390635167463,0.5172776455870072,0.08147337629810059,0.38469578027709184,-0.09497433427408941,-0.46630498720753677,0.2630128089161583,0.09810428809375904,0.4944732417521758,0.19787113458310635,-0.535212233476686
0.04134048315740224,0.17628029697499836,-0.7894208904136946,-0.12187789474998567,0.5785774689290049,0.18608248559974627,-0.2569686080497692,-0.1574636125124672,0.2174634546409837,-0.5924396060440053,-0.3578765730056592,-0.3351148945834771,-0.7665591944662367,-0.1446142028174271,-0.22566942568576476,-0.5707457109333822
0.41181969497281234,0.14527064997418537,-0.6742401280441512,0.44359836247854956,0.42371517979887163,0.020386682694258695,-0.6980875658832888,0.3925371025337938,0.1621188468477044,-0.36027025878520647,0.18768964737914118,0.5159223834998188,0.1619060349629573,-0.348511526932619,0.18096493282223158,0.25363887117375317
0.6673686295552239,0.13397915880221345,-0.3697163356137394,0.5442041647419238,-0.09743408463238667,-0.49121878697111876,-0.1586390663430638,-0.4023226685205138,0.23306657984058954,0.497254105394753,0.12291010748092623,-0.06978740138310446,0.17379390602736544,0.40256731091554254,-0.16136550452745435,-0.2166362286925122
0.7251451115952401,0.12870233211710103,0.05757145782890105,0.07563877179372591,-0.4594828877961279,-0.652357175198655,0.3700282615066355,0.4215116478202299,-0.36855076360943817,0.11251843034124298,-0.031841749068612035,-0.09972646841270383,-0.7909275973187585,-0.34444475917647455,0.05138836686104131,-0.7744209159771598
0.5590883767069867,0.12970286084341476,0.4791531943106919,-0.4609585182644622,-0.300207002021211,-0.02693438537385029,0.04452089026862138,-0.2244464686647043,-0.824495049765979,-0.3875834549960193,-0.2401211326335071,0.5410066243906693,0.19874662218127992,0.00785951997747314,0.06699472893196257,-0.8795193771088121
0.21468765850135152,0.14845362265695128,0.7485284772916465,-0.4724419117139008,0.1646503021149872,0.7206495075593922,-0.32691348525370034,0.16142480739652187,-0.2493631122066311,0.392310415285662,-0.4113194237182197,-0.4073703671027623,0.11547715016412496,0.1234656050159737,-0.2665944381872869,-0.9009619928154392
-0.20437939698928487,0.19163382929048445,0.7641397628460964,0.0392532511262107,0.34751042920511566,0.7699623884332283,0.07901751819988401,0.019818949595510782,0.13759342850252398,0.1852292543124976,0.29390634582577135,0.36978629939861274,-0.7627202725490893,-0.32592294125762056,0.3875461517360159,-0.8817723339664669
-0.56822190214133,0.25205426221153293,0.5290545964035498,0.4474672787842018,0.05728372250338776,0.25369421014535454,0.5890677782110778,-0.04993206080427526,0.2652611532083837,-0.5195222210274629,0.3955443069063469,0.24591717959320736,0.17197180257547795,0.29451556661234357,-0.43808224128590434,-0.9036576359328437
-0.7653514759071844,0.30805209691048585,0.12949650353380693,0.2666768311924106,-0.2954290350909756,-0.15721224058995198,0.2328499638233501,0.21569232425266316,0.5546315394691619,-0.25257737389447854,-0.5844796417122358,-0.5245740556170722,0.126756080436369,-0.2548534637645542,0.31546782532322015,-0.7981362513208947
-0.7352846880002292,0.33768537096323037,-0.31622340059779863,-0.2586142474430386,-0.2490513360102523,-0.24853645731016072,-0.606493860248932,-0.22994955404354767,0.2648587222180141,-0.31892387233078445,-0.41076169273457264,0.7578390193188651,-0.6599533170708622,-0.19734627371646463,-0.1518858487450545,-0.8586894075652315
