X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,Y
-0.6249123569401096,-0.15564234462219395,-0.48799097209128794,-0.3370998202228044,-0.2612688570988897,-0.16750366794344362,0.3937040152109663,0.15043761156699853,0.5488791110904168,0.043551485502910436,0.034546669619160975,-0.05838784577563372,0.06924675619689569,-0.003474255244692026,-0.531082926779908,0.019430764900135955,-0.25430074613557574,-0.029018610233629616,0.24037160981733474,-0.04286721310702446,0.3188197957099381,-0.07024004321655664,-0.11294886405555993,-0.5719969017633031,-0.002371239300883121,0.15242507934877492,-0.15198270838793748,-0.015463202059296743,0.009585203771275808,0.19419933202898654,0.36510402526699837,0.05522365478136093,-0.037827828713778655,-0.30070052431095184,-0.14669378965358248,-0.28409281525148045,0.11103013746490298,0.41310058683531437,-0.06411250860739137,0.17481756843259566,-0.036143744488211005,-0.05644691460439899,-0.30730276883775554,0.28254505846998446,-0.0428028206229345
-0.552304798459013,0.054950611340024214,-0.5751241338054874,-0.43660002826957833,-0.3102736338919254,0.08361841022354155,0.554066514655537,-0.3238842289156062,0.37582780303035657,-0.07993625401696192,-0.05730397963394329,0.05015668145020702,-0.09094521866228289,-0.22485927685657747,0.10571623123746199,0.35007088324257407,0.0488111355505767,-0.4243946207103554,-0.14611935316520108,-0.3938796451733312,-0.10712642346559498,-0.03659372886339651,-0.1492343208352389,-0.20925174044729766,-0.3740673168639881,-0.036902120641983505,-0.19506928307907678,-0.29112438222742354,0.18838172703602396,0.1028726595072118,0.07099650312731054,0.14285660147536183,-0.2961597003299561,0.0015468249823575864,-0.4969730990337572,-0.009181414802593713,0.11608640972935702,0.4717666140925687,-0.04762553133368819,0.10506260860537386,-0.11025672102063955,0.07859066523826486,-0.2005623274646089,-0.36847793331766376,-0.4163588778456673
-0.3689093210256261,0.19721342894167493,-0.6587087701270287,-0.520010654666192,-0.06807029937232167,0.3021329660134118,0.4304631611413088,-0.3683634680751373,-0.3240827934258318,0.007681267998532082,0.0729780647424425,-0.10948414531476192,-0.15066440485174903,0.09826552074978889,0.29626255029113624,-0.25507803309372046,0.22332238337170396,0.004896487848774278,0.14541288190357515,0.2904670221163166,-0.25733101892645727,0.08393320412529603,-0.1009788534226227,0.07943540878915689,-0.1219416172540122,-0.21459365924303375,-0.3000844114340918,-0.3519558508987862,-0.19155813005245437,-0.13007717791890783,-0.20342330362681715,-0.026508093241151665,-0.3523464234491446,0.2504928744783228,-0.3979539276581613,0.04388347687792571,-0.07607304737647713,0.1335636107058602,-0.3033731211549997,0.35799426610507545,-0.012385074886041791,-0.17021192832073917,0.1385811569798303,-0.16403732937981563,-0.7459625135646777
-0.11384852806297241,0.2279339700767915,-0.6962629371452667,-0.5755985877634548,0.26919327981869756,0.2400599190410353,0.09059910739517196,0.08202117052554536,-0.610260682904559,0.017069017528423602,-0.13320211901489287,-0.06789690112860602,0.12587155495878855,0.031630181931683765,-0.4098024636669688,-0.32402554952186635,-0.08930310305640876,0.10825654984325528,-0.37964432051229535,0.0005840038824278526,0.012817177242356426,0.04799758711653035,0.11843365560187924,-0.2678304581977321,0.2077055898134692,-0.10845097833528461,-0.13893733767694738,0.02406461862396747,-0.2615620175418264,-0.17002775123649838,-0.22285986066899133,0.017189434043363816,-0.2216843773264845,0.21356774848904392,-0.02399296433745768,0.2598780178719311,-0.17369076207281076,0.24622241893715668,-0.39928318524255,-0.15724286807463705,-0.21671832104827438,0.19696595834540487,-0.07345916347455661,0.5947103218887004,-0.8023259605649546
0.14929635238147698,0.1340909259130092,-0.6565626994328997,-0.598676738054367,0.3878087785922253,-0.08403200197397609,-0.27126515443200927,0.42541350591289917,-0.2089823392562954,-0.002335568084446904,0.04067572796520458,0.17741408984810159,-0.08707559158015521,-0.18216386778314364,-0.3291664900361617,0.2833010065237034,-0.36393355196395694,-0.19162908661394218,0.2672230402139717,-0.2216396582148037,-0.25769080194718463,-0.19026016060471607,0.18980573150902313,-0.38906538424862125,-0.06768598461775899,-0.031535582109509575,0.028701165565702125,-0.041034199606576505,0.15697333952925518,-0.12286061416243743,-0.041581661643377954,0.10559567986161111,-0.016202319503252016,0.27955530166997056,0.17639302833564208,0.5472642732945461,0.0138202686150104,-0.12899713684772207,-0.1230362482951044,-0.4113451529278026,-0.17914379687917104,0.324362855515431,-0.06737165072042506,-0.20689541335170913,-0.8733929154783472
0.3515209064883602,-0.06354868922694556,-0.5334540440404453,-0.5858914536519044,0.16132102043974128,-0.3887155146505147,-0.47164919402471883,0.24452686759398734,0.26765706964225155,0.0031251442613406955,-0.0587612571426217,-0.15275801396898936,-0.30293163744929197,-0.06498881369474241,0.2158539061140774,0.15883749260348146,0.18370366056966225,-0.649547659669672,-0.03767677936369351,0.08709031638169473,0.2767117200523279,-0.13664216784991,0.0971523960914773,-0.026470805982166334,-0.3511556813061505,-0.057634476792442935,-0.08602198266970817,-0.2723897952909954,-0.008467084032462546,0.14382829175542855,0.193647317008798,-0.18810459211209907,-0.07477158498804848,0.36776319032601723,0.07874180266340347,0.04657865902060698,0.10446338155499846,-0.6477002372240206,0.18220522724453403,-0.1604370637663609,0.07705436746692307,-0.15993911156063534,0.08391460687056762,-0.029743161312424493,-0.8383732702874318
0.43745843380032556,-0.3153347755919096,-0.34755352792134475,-0.5383753665534222,-0.24200137437447666,-0.3852060450591389,-0.4948824298603315,-0.18713445909810855,0.27953609345620944,-0.07694050919731399,-0.021884892839852288,-0.127999778299563,0.08090483175185526,0.10093099587331755,0.03527734191084808,-0.3381328408079204,0.42295197510087523,0.2225270403933386,0.004966550573734407,-0.24778592529650312,-0.21934290054702632,0.28838518523307943,0.07090060334501791,-0.014862580231705613,-0.23605078029825288,0.027937998458092972,-0.3118682813245781,0.183384453481636,-0.36285396391418556,0.35289424290921234,0.19638783773070512,-0.2637071631552669,-0.2990320518082632,0.075200120905492,-0.24401329814475403,-0.1793920299327456,0.033981259370772454,-0.1921059725338522,0.26641189556453915,-0.5043176923781749,0.00638233642972863,-0.09748789558554027,-0.38611321534675846,0.31825090290734215,-0.7974247912605827
0.3823639500232314,-0.5577304386554731,-0.13978591889521907,-0.4541061718454693,-0.4717868972284417,-0.02930745315266492,-0.4331149712841502,-0.3985431148767665,-0.004694230717058212,0.05254515127083437,0.16574473420610647,0.10144281104183817,0.1728589577521198,-0.02490328540443587,-0.2890588614373907,-0.04561508683091198,-0.146639541786438,0.22027062394639674,-0.24763521839959135,0.2156180757775592,-0.3036774155726957,-0.2666393709718763,-0.04155532299199849,-0.26937579415206514,-0.05845687735158078,0.19490012563116976,0.0017163162936593146,0.5204909186667568,-0.05363697053773642,-0.2014363951242204,-0.1817542198427311,0.030870592850825274,-0.49534679634663403,-0.20531859329259328,-0.5951394100746497,-0.02288017702122558,0.04232249968782975,-0.1641811728635768,0.08722497924320205,-0.2775689492781316,-0.20593063011050583,-0.006712475282444008,-0.27933253913501543,-0.6594609452135389,-0.8609818899817925
0.19732646787412644,-0.7291754979486198,0.04392256580363618,-0.3364971035174542,-0.28429493965640495,0.39688854664356077,-0.4016536133644073,-0.23127078180104232,-0.21005079939589155,-0.002525004093644867,-0.15688537619518006,-0.031137046388873157,-0.24047088218052204,-0.22394791521914081,-0.09988007928009457,0.0030433722107525707,-0.677747730462771,-0.22758271421155252,0.0019645725017438664,0.03342359497384373,-0.08410284805134072,-0.13444294231094456,-0.0647711148054888,-0.18853288587071393,-0.5101122665067809,-0.0220812220753962,0.02868354388643901,0.1402571209704755,0.2877778107320017,-0.24532313648821602,-0.30791461789387553,-0.2496144886394711,-0.11108440919054485,-0.2887685042332574,-0.2843937670087272,-0.33936407400614177,-0.4224241761375733,-0.2456281036036705,-0.32361067257683707,0.12990402300785675,0.023325091093980843,-0.172796688748178,0.2839360471782124,-0.10340734638124216,-0.9051279867241553
-0.07848994042606561,-0.7825528301589014,0.1681529490533209,-0.20486378471438915,0.1965023814427318,0.49254068369539206,-0.39046601560825245,0.041414680693059314,-0.13283006883066095,-0.0384779206330087,0.020296401113905516,-0.08699566306019979,-0.06208401255799856,0.19205522433702127,-0.06430259189219467,-0.07856815379399928,-0.13700992285412994,-0.6852796052185406,0.12142537221062977,-0.07358285102421569,0.12123505217588959,0.3042198974061536,-0.17736114873438302,0.2115698578096561,-0.2482285160782296,-0.23954376599002414,-0.05390905177541483,-0.1665590017855728,0.005451635581704473,-0.029231318993398925,-0.12313412137892643,-0.28830542277399773,0.15011013567402043,-0.6474570698591384,0.1100263985556984,-0.1415251597992817,-0.15950448252192462,0.23415625989721223,-0.5055512636273454,-0.3555726475821622,-0.2704967682102385,-0.002235541840192923,-0.16301155650157584,0.34513340161173844,-0.9077011006089505
-0.3821999774080769,-0.6964550218133831,0.20831285107295505,-0.08823836508609229,0.5521123805981429,0.12754850793906347,-0.35076845357352004,0.10880150385023946,0.08978220535282522,0.033091255611609416,-0.02661571849075184,-0.05662882419175219,0.0794769621937772,-0.1991501555764953,-0.17699498274497927,-0.1275201822146379,0.34589042544787585,0.03410657935375627,-0.003690323955079955,-0.06036480442015335,-0.0490749422357154,0.27412675543054243,-0.21236093425991298,0.06046872525238389,0.42863409017892606,-0.20187457035087508,-0.19757091516650527,-0.20568242795649117,0.16409158682896452,0.003647939826904034,0.17876778782795855,0.36143574247623067,0.08577325330930052,-0.5570193028852595,0.14079473830505806,0.0960926151064061,0.309915831598105,-0.008608103090951502,-0.34671947210092946,-0.2467933619899576,-0.2594831050548745,0.24830935943380128,-0.14916216903145363,-0.5271823869749677,-0.535212233476686
-0.6392626261629,-0.48228096742694315,0.15410073395127633,-0.008329443654558899,0.42890780168073417,-0.4143874080981632,-0.2553829345913716,-0.017480524360801275,0.0939388867537101,-0.05137441881429117,0.04308691189161884,0.08474007567116293,-0.06498893928682148,0.07218466274031177,0.0022422389496281614,0.08290102989511672,-0.13010443927737592,0.34628540482987247,-0.18100609252393296,-0.005034381883477268,-0.22954319585130623,-0.3330428518715518,-0.09809579901661869,-0.4204321460024997,0.23013342709908668,-0.13076641977643533,-0.4622220415014485,-0.4724934861193456,0.2722089176763589,-0.3384995881783537,0.34566666135812585,0.19021907928485193,-0.09559388208559327,0.015480872330503548,0.10304804595644423,-0.33120086895346335,0.557698416368944,-0.08544680149464956,-0.07196535443454466,-0.07729844612242887,0.5229476245621414,-0.05912343578469759,0.13670179687262718,0.035272333003598,-0.5707457109333822
