,series_max,series_min
X1,7.425309964739441,0.7440307109253129
X2,7.425309964739441,0.7440307109253129
X3,7.425309964739441,0.7440307109253129
X4,7.425309964739441,0.7440307109253129
X5,7.425309964739441,0.7440307109253129
X6,7.425309964739441,0.7440307109253129
X7,7.425309964739441,0.7440307109253129
X8,7.425309964739441,0.7440307109253129
X9,7.425309964739441,0.7440307109253129
X10,7.425309964739441,0.7440307109253129
X11,7.425309964739441,0.7440307109253129
X12,7.425309964739441,0.7440307109253129
X13,7.425309964739441,0.7440307109253129
X14,4.9755282013943205,-4.958972829088941
X15,4.9755282013943205,-4.958972829088941
X16,4.9755282013943205,-4.958972829088941
X17,4.9755282013943205,-4.958972829088941
X18,4.9755282013943205,-4.958972829088941
X19,4.9755282013943205,-4.958972829088941
X20,4.9755282013943205,-4.958972829088941
X21,4.9755282013943205,-4.958972829088941
X22,4.9755282013943205,-4.958972829088941
X23,4.9755282013943205,-4.958972829088941
X24,4.9755282013943205,-4.958972829088941
X25,4.9755282013943205,-4.958972829088941
X26,4.9755282013943205,-4.958972829088941
X27,4.9755282013943205,-4.958972829088941
X28,4.9755282013943205,-4.958972829088941
X29,4.9755282013943205,-4.958972829088941
X30,4.9755282013943205,-4.958972829088941
X31,3.7263076452078,-3.6777869940874903
X32,3.7263076452078,-3.6777869940874903
Y,25.251264000000003,0.05609088
