X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,Y
-0.18846570087477144,-0.36321062317251585,-0.5746037453362982,-0.12933545848644334,0.6730311045481387,0.14238966306883816,-0.5522130134215303,-0.026905269922754993,0.15312549078554438,-0.4303473532517752,-0.962864831859965,0.18091458430983676,-0.21251242484308008,0.47969847846831737,0.15900613524103058,-0.2886343481901469,1.0,-0.40636755622529463,0.2883519765362381,-0.1695152639027082,0.2912938902007449,-1.0,-0.7155112305440401,0.33210950604319533,-0.15783288669236006,0.4750942680152259,1.0,-0.16702436760364425,-0.2716186709402729,0.44092612122827224,-0.3868828217481378,-0.07074125371376105,1.0,0.4768552274376574,0.2368325999138674,0.869264865812363,-0.8183786763258399
-0.29585098482320027,-0.37377802093917245,-0.5529683095617128,-0.032391899053924034,0.6104229634673264,0.4857541851109459,-0.45817590444274103,0.022260739352996328,0.2014936214776648,-0.45588290060241565,-0.9064977141293218,0.067241469683196,-0.27156817437123604,0.42687541730717116,0.19524868056985767,-0.0458018628143293,0.9719403246398626,-0.14821392638128128,-0.004768340701851725,-0.32166379353449837,0.32524643153189126,-0.9544209867368105,-0.6309590137979684,0.26666040732946716,-0.1117902949110623,0.42264503718183954,0.864373878647549,-0.36691526501156724,-0.1391100206223992,0.36783125024587604,-0.3562229418629661,-0.0809416456355736,0.8841959443929954,0.3630741456118387,0.19379886494843945,0.9152422619284442,-0.9054017874719476
-0.28314690439415013,-0.35897037656546926,-0.5125363866176642,0.037487948710551056,0.3452773978106978,0.8050779743482486,-0.3165268823434384,0.12478599604550178,0.23015475818940168,-0.5361201877245577,-0.7860519436557358,-0.18848938747429167,-0.3418766902637742,0.36253715042548684,0.20926618330960078,0.15963424995038844,0.9484881248661678,-0.14342176744309443,-0.15666683330720044,-0.1933563073023471,0.3538480654383742,-0.8977787746589021,-0.6018193418410056,-0.06444774202413206,-0.12614393355051512,0.3141778784682481,0.8807059482928834,0.04134713375064081,-0.12524594979499903,0.26902683120135484,-0.3802279294279197,-0.16751153996031443,0.7895483522135778,0.267929545274612,0.14760834885625918,0.8417467629665929,-0.7535139178707824
-0.20215165582657812,-0.3593644335950853,-0.48218980958995405,0.01982669678080229,-0.06852859287202284,0.9566542485982963,-0.22793522288085988,0.2410642460957808,0.221079716120679,-0.6819048452362021,-0.5756783820322757,-0.29399831693959844,-0.31218198662697705,0.316065689163898,0.203642072566677,-0.056404703819633806,0.900574809303442,-0.3362949243811425,-0.04465798934469878,-0.0795346624330443,0.351918520963296,-0.8006752730264275,-0.5623588319083785,-0.4103117809512691,-0.15372324603625742,0.2210888651974825,0.7179094932066479,-0.28361204552623065,-0.161403448757527,0.17763616757021383,-0.43890331005813277,-0.13086852385374115,0.7022623981124483,0.17613520631367963,0.13714104189658283,0.7533068845309336,-0.7998129847631796
-0.17882900397364943,-0.35983661586618,-0.45084915532306036,-0.11351715011217378,-0.4715341915100818,0.7939457601943571,-0.3822578773684693,0.25860067373574114,0.16691458848028629,-0.8510963995684748,-0.3266300634636601,-0.03174243048780789,-0.2293615130386477,0.3128937535033043,0.21247491396893858,-0.38618567539973747,0.832190213900309,-0.4066033144692204,0.09502227002463948,-0.06469142253486915,0.3314351536592337,-0.7026922022149047,-0.4270150034015714,-0.08501430074347127,0.003064172102765328,0.39710524011538606,0.5919362698370774,-0.5015354063166348,-0.10249462861074632,0.12833085928528165,-0.42573869787852237,-0.046949768554320204,0.6045141628312831,0.10105775807087047,0.11106680105132649,0.7676412450903571,-0.6310976810110634
-0.28475938185595806,-0.29011116295723316,-0.3647591727577235,-0.32165727079870277,-0.658258555599276,0.36849438703463044,-0.7079565565280395,0.19941402894934868,0.09256054196903651,-0.9279655778994013,-0.23210698415377762,0.07333922478852672,-0.14872757485810528,0.3687959531748255,0.27124403879353487,-0.1943999322625808,0.7870585842567641,-0.14399398937039487,-0.013129827521331183,-0.36212860062845575,0.34465174923829234,-0.6556861763352408,-0.34071976343034593,0.13916578618235964,0.10801255391348907,0.4561999651491795,0.6103690040000076,-0.17751219785500083,-0.07935843750404281,0.04225886964287273,-0.390988725389981,-0.13783551250399428,0.5323809210903818,0.03469047208040621,0.05293514417478962,0.7480790418552477,0.11172487105791573
-0.47077759972743394,-0.0865387809870134,-0.1800187344932207,-0.5088473459335334,-0.5202720085877144,-0.05639815803325332,-0.8775662445241441,0.22182392364075243,0.038907837376843,-0.8941309540198938,-0.32160602263238436,-0.19111282348796887,-0.09035384460872598,0.35958371602303796,0.29573060333391954,-0.1475582017828838,0.7218299645327177,-0.048196003384842645,-0.15211250701108703,0.05211177330201888,0.3589717691990635,-0.5889359277240913,-0.35734164951838365,-0.16972410303077523,0.0897801926193198,0.3572738542301648,0.6082359791423992,-0.008450363219360879,-0.0884589717925729,-0.016037114926873985,-0.4387743164345451,-0.07999813992506066,0.48569328091539377,-0.02452215399386226,0.0011985254427120395,0.6823997392713466,0.1612268199535416
-0.5600301602182174,0.2230462548688401,0.06740811622385734,-0.5790975906416065,-0.16368022050950504,-0.2059670029765781,-0.6372920813636552,0.44939120689593093,0.025439714851215323,-0.8398099032986694,-0.4352670142519012,-0.5159784888154858,-0.04285520709976187,0.30433371827434774,0.3122894554801432,-0.16284503355548774,0.6598095379197941,0.04421041023658456,-0.1015594118797799,-0.4510994368539869,0.38139661157100235,-0.5458208772273216,-0.36050810038128767,-0.4634966395084751,0.05997502439155622,0.21730318005421467,0.4776075844018972,-0.25794877087780144,-0.12035562822108536,-0.07566494797247292,-0.48001161238081946,-0.10486444837703934,0.4386082775446427,-0.08643482713727824,0.003127734828761275,0.6381764143137285,-0.6946533328083783
-0.38541714148667816,0.4907694878781026,0.24671161174178358,-0.5132886136231138,0.14881215868397102,-0.0624147081737767,-0.13406941359658497,0.798199362151133,0.036187281058736476,-0.8521681779961866,-0.4195322073426838,-0.5672923501394136,-0.003245422170319201,0.277164827545636,0.3608837200227535,0.07000066948792982,0.6483453442147744,-0.012871773802529352,-0.1654387447208583,-0.24291854296864634,0.39687491622349347,-0.5431867196920688,-0.2648265054099961,-0.05540153030935857,0.1895495566798513,0.3725159388050103,0.321390653064624,-0.7303108332676875,-0.18835479915835773,-0.2299109056848725,-0.37855930331027043,-0.22136659558806604,0.38285833221536003,-0.13188915572745163,0.09613056586310686,0.6545224391416036,-0.7582385133272963
-0.005086239974912199,0.5478345366758202,0.227047258047667,-0.39415714528549917,0.23895561094697437,0.07211472754877923,0.10486098185530035,0.9797122513132224,0.03744838349105217,-0.9376693575555846,-0.25406417673993575,-0.13393798597823092,-0.07799541714464697,0.17172842437021352,0.3509362048303222,-0.28761805813662933,0.5825905298842042,0.12227939424566237,-0.3025189167747663,0.15041567498662478,0.4097539200613134,-0.4768635613908623,-0.17525654772650978,0.32386589766410956,0.23775790550145737,0.4701777532317961,0.400024349024092,-0.16936526412843633,-0.11735527354288589,-0.25744022276316314,-0.37327151098449185,0.15307181584570384,0.2958079614233826,-0.1800542734139029,0.16822996426077874,0.7108875261199337,-0.8954683255246272
