X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,Y
-0.26598524968535675,-0.22569834536806554,-0.21618668227464577,-0.06461523995900698,-0.030391261611311338,0.09599861342894922,0.10121562732572253,-0.05511809304184856,-0.012218170009408169,0.011351635731137844,-0.4591001858495204,0.05311669875872327,0.08288698333693012,0.17304719177003447,0.013295275524576988,-0.8137188334588431
-0.1256597459540345,-0.24077724104258436,-0.2895083003584943,-0.06638639382798917,0.02563987410597357,0.11632475478952697,-0.32323687184570793,0.03480390848988146,-0.05131707357486792,0.20430449288982322,0.004182381381123479,-0.04243227422587326,-0.4110632086173912,-0.070529913675907,-0.047954853937677955,-0.7664640678603125
0.04270439462904618,-0.25127574207483494,-0.31509246845327454,-0.026522030997648383,0.05567292076221397,0.11485383422725759,-0.25129276359337516,0.0490333765444011,-0.060307150820761546,-0.1254754320422462,0.17102315767140985,-0.18452279470079525,0.29101406039957767,-0.2927665618086722,0.05279593488267387,-0.33767336463532893
0.2059032579280884,-0.25277172600950837,-0.27359158495272207,0.031970130721824086,0.03290461815326484,0.09100733177676701,0.22327435872271972,-0.12752494749180643,-0.013175638655051003,-0.38840051843015955,-0.20436796458358597,0.17520714475806898,-0.008359559988447174,-0.07727874952772162,-0.08925008149783442,-0.7620746556711893
0.32300240052019746,-0.24909899642169708,-0.15481891854607788,0.05108655401259843,-0.02792427068202563,0.09241073597641303,0.2940749404264087,0.13613105401940828,0.05318994511623498,0.16334834669625065,-0.07790271336767995,-0.3121237590852388,-0.32643019007444674,0.009849179878238079,0.08688617147532618,-0.7768203372440253
0.36282348978977175,-0.23350820706703923,0.012443816219865012,0.021147600646744147,-0.061431275623361925,0.0819346216842387,-0.24182668935439433,-0.13909459412282021,0.09062884030926699,0.31920620109775677,-0.06319485536386016,0.0693954265732204,0.2695862465861465,-0.13718657033307258,-0.06533166420772352,-0.7731167707094525
0.31060102979032145,-0.20049900243184637,0.18613184475602518,-0.028130969180071186,-0.056992546228848306,0.010528997434692489,-0.42448736666910714,0.13655406396049985,0.06964830100105557,-0.27010852621476467,-0.2729195171281694,0.08493415971711493,-0.11554551566224236,-0.3339730604478759,-0.0162287406310625,-0.7264106816345623
0.17075683313178946,-0.1491352478125747,0.3295590065030518,-0.07605902668323195,-0.025478432533771023,-0.08641688819328475,0.02860500476399297,-0.08043447349506083,-0.0013509292309179521,-0.27400251938888787,0.12308979339271775,-0.41149224179551425,-0.1134396836925845,0.1505249575351082,0.07953979842335479,-0.8554868338209696
-0.0333605273495835,-0.08460169165304132,0.4184418461482531,-0.09805449974589775,0.04598769184776885,-0.07454621577532705,0.3948175276001942,-0.0030824522303484203,-0.11005302653279592,0.0954658151739678,0.16366878642328708,0.263313801793003,0.05744021887541817,-0.051274466177133826,-0.1517338633984665,-0.8934689661699773
-0.26298257568453454,-0.01429753849779103,0.4244696743005092,-0.03571703334044807,0.1220943838335502,0.0776361174453799,0.08949139958108376,0.028111905639051304,-0.190685857230379,0.11943354614371171,-0.39851847770120175,-0.09678026122173311,-0.061944606653766776,-0.49761883503869864,0.15771651448327262,-0.8967198745725466
-0.4665886526669203,0.05403854018288223,0.32740910873394946,0.10785005737441034,0.09413076362325778,0.24242517085461324,-0.3911806483444886,-0.06817652452445289,-0.16436869029874424,-0.005117687202307208,-0.31055799969148434,-0.28232731943150624,0.06066171894368644,0.18326824918764517,-0.14722981683641145,-0.7943917029136095
-0.5893548207419341,0.11415539211367043,0.1315314410444648,0.20040319019979913,-0.0854185025522759,0.26189270606329274,-0.27252663984878533,0.11618047568657519,-0.03243497993471112,-0.1133196516620475,0.26314772198400127,0.23471705735584059,-0.20233793907857534,0.019786594585216477,0.06735278982081505,-0.6649589109868359
-0.588391376534257,0.15900356139398242,-0.12508773857172384,0.0900228012255464,-0.2757599169879933,0.1186828485868463,0.235225736456534,-0.12528064393498095,0.10042968885680348,-0.2036388576378103,0.14050480984929492,-0.23683496030498674,0.03457144166455706,-0.4715303464281959,0.012167898992668347,-0.6706514299196054
-0.44780762198684065,0.1809240908534424,-0.38016757776492716,-0.1879734871703066,-0.2509991171300606,-0.020664963342249876,0.3339013990700628,0.05485921166965846,0.09991496899581809,-0.04892567292852157,-0.3915362510793754,0.002427284693168996,0.18407818727302505,0.05146090977478335,-0.11299646780934458,-0.6484986152776235
-0.1839107473753705,0.18078899440098106,-0.5712827631073378,-0.3627132586685907,0.0430581316768901,-0.01765153606506864,-0.18799724224384318,-0.022311297666822605,-0.024910978802588635,0.2682879016165747,-0.22074231087499396,-0.00395555030680117,-0.3673847448322126,0.000972572389630777,0.15984558778580893,-0.4963094645328636
0.15385616600804886,0.1718040336248703,-0.6462749561175023,-0.19323206190892217,0.345940521051892,0.09087721676849148,-0.45558609045815446,0.015573695714091507,-0.14045547424477578,0.0469244359067269,0.13888559665427902,-0.22699680566757185,0.11973809608873842,-0.2342104056622818,-0.17995076300949486,0.05648213303485328
0.4892080144212789,0.17088584085194558,-0.5696639657805853,0.21203813783544034,0.3201623700861731,0.16205135929353842,0.008104962930256754,0.03618317692706152,-0.13642525234423852,-0.4450234689434096,-0.03520601504271492,0.20670996079505133,0.13357090805453686,-0.1527303952198279,0.09536545477416669,0.1127900612734507
0.7309549698693001,0.18000732437065214,-0.3229825223461811,0.4281471981774918,-0.06745550586135474,0.14206458837924085,0.4184310043263939,-0.09129740552229315,-0.030295608118113382,-0.08830308190142067,-0.07034588461214808,-0.3208083636233263,-0.31961358551096053,-0.04735417824974453,0.014560967571928263,-0.2305442733945383
0.8005779764520891,0.19867784337452,0.05339730516770014,0.1816329338402527,-0.43272421681169637,0.07219218083597112,0.02013160330458219,0.05809139376153616,0.06389709459520865,0.4050198489032957,-0.10082137360784049,0.05108964637546687,0.17305509140024533,0.003412200615641847,-0.14922716971238548,-0.6814192066960483
