X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,Y
-0.0801419258789382,0.2483597468971459,0.3977240835456164,0.45633387645601897,0.05479034927464088,-0.03503563633619955,-0.1244717767302469,-0.17126733619830103,-0.04811029347123352,0.15827844899610155,0.3479128450220943,0.09449093374158268,0.024914932609911622,-0.022477604520798167,-0.08653718341498973,-0.41623754153118175,-0.4532171100693395,-0.4473072722024859,-0.12198050715197506,0.07254856247574293,0.27444734575120355,0.449938000034948,0.5606117137831754,0.45819411270142507,0.4900867489325058,0.5183381046975872,0.5431491810067128,0.07725393061451169,0.14190336562992667,0.20185601132622755,0.2572123733467979,0.30807295733501827,0.35453826893427,0.3967088137879362,0.4346850975393981,0.46856762583203926,-0.2305552735096401,-0.2104642617799225,-0.1905641559591823,-0.1708543451521628,-0.15133421846360384,-0.1320031649982465,-0.11286057386083359,-0.0939058341561051,-0.07513833498880118,-0.0565574654636668,-0.038162614685438134,-0.019953171758861132,-0.001928525788675195,0.015911934120379057,0.03356881886356056,0.05104273933612635,0.9405981099164313,0.9423750606306531,0.9441173514860743,0.9458253887945403,0.9474995737365797,0.9491403024347762,0.9507479660259754,0.9523229507322613,0.9538656379308914,0.9553764042229658,0.9568556215011252,0.9583036570160965,0.9597208734421729,0.9611076289416824,0.9624642772283853,0.9637911676299149,0.9650886451491676,0.9663570505247834,0.9675967202906093,0.9688079868342765,-0.7977934973601801
-0.026127088364765183,0.3977240835456164,0.45633387645601897,0.33581390154785695,-0.03503563633619955,-0.1244717767302469,-0.17708797608510218,-0.04811029347123352,0.15827844899610155,0.3479128450220943,0.3770738689931572,0.09056835972195887,-0.022477604520798167,-0.08653718341498973,-0.16768851584242273,-0.4532171100693395,-0.4473072722024859,-0.3911694182947528,0.07254856247574293,0.27444734575120355,0.449938000034948,0.5606117137831754,0.5688336530862128,0.4900867489325058,0.5183381046975872,0.5431491810067128,0.5646594756706036,0.14190336562992667,0.20185601132622755,0.2572123733467979,0.30807295733501827,0.35453826893427,0.3967088137879362,0.4346850975393981,0.46856762583203926,0.4984569043092384,-0.2104642617799225,-0.1905641559591823,-0.1708543451521628,-0.15133421846360384,-0.1320031649982465,-0.11286057386083359,-0.0939058341561051,-0.07513833498880118,-0.0565574654636668,-0.038162614685438134,-0.019953171758861132,-0.001928525788675195,0.015911934120379057,0.03356881886356056,0.05104273933612635,0.06833430643333638,0.942118881984076,0.9438694693991274,0.945585614942811,0.9472677228148458,0.9489161921081117,0.9505314168817096,0.9521137862327762,0.9536636843672439,0.9551814906693126,0.9566675797699433,0.9581223216141774,0.9595460815273786,0.9609392202804496,0.9623020941539624,0.9636350550013175,0.9649384503108402,0.9662126232669543,0.9674579128103233,0.9686746536970954,0.9698631765571954,-0.8388276428719376
0.03587806412805916,0.45633387645601897,0.33581390154785695,0.18228942625833233,-0.1244717767302469,-0.17708797608510218,-0.20050761175844223,0.15827844899610155,0.3479128450220943,0.3770738689931572,0.19833451673421365,0.07916846956144008,-0.08653718341498973,-0.16768851584242273,-0.2581396457011841,-0.4473072722024859,-0.3911694182947528,-0.28155296408399066,0.27444734575120355,0.449938000034948,0.5606117137831754,0.5688336530862128,0.4563812181892848,0.5183381046975872,0.5431491810067128,0.5646594756706036,0.5829887118243329,0.20185601132622755,0.2572123733467979,0.30807295733501827,0.35453826893427,0.3967088137879362,0.4346850975393981,0.46856762583203926,0.4984569043092384,0.5244534386143809,-0.1905641559591823,-0.1708543451521628,-0.15133421846360384,-0.1320031649982465,-0.11286057386083359,-0.0939058341561051,-0.07513833498880118,-0.0565574654636668,-0.038162614685438134,-0.019953171758861132,-0.001928525788675195,0.015911934120379057,0.03356881886356056,0.05104273933612635,0.06833430643333638,0.08544413105045034,0.9436199343277094,0.9453442457220136,0.9470343326542192,0.9486905972170154,0.9503134364206962,0.9519032422658227,0.9534604018148174,0.9549852972622563,0.9564783060041617,0.9579398007061117,0.9593701493702524,0.9607697154012727,0.9621388576712782,0.9634779305836796,0.9647872841360039,0.9660672639817702,0.9673182114913201,0.9685404638117383,0.9697343539258072,0.9709002107099769,-0.8289308900767736
0.12245650623049986,0.33581390154785695,0.18228942625833233,0.11033249803437384,-0.17708797608510218,-0.20050761175844223,-0.20837755034748462,0.3479128450220943,0.3770738689931572,0.19833451673421365,-0.06303672863442655,0.05803581120807477,-0.16768851584242273,-0.2581396457011841,-0.3462245977481153,-0.3911694182947528,-0.28155296408399066,-0.12198050715197506,0.449938000034948,0.5606117137831754,0.5688336530862128,0.4563812181892848,0.2563857415263733,0.5431491810067128,0.5646594756706036,0.5829887118243329,0.598254842786411,0.2572123733467979,0.30807295733501827,0.35453826893427,0.3967088137879362,0.4346850975393981,0.46856762583203926,0.4984569043092384,0.5244534386143809,0.5466577343908465,-0.1708543451521628,-0.15133421846360384,-0.1320031649982465,-0.11286057386083359,-0.0939058341561051,-0.07513833498880118,-0.0565574654636668,-0.038162614685438134,-0.019953171758861132,-0.001928525788675195,0.015911934120379057,0.03356881886356056,0.05104273933612635,0.06833430643333638,0.08544413105045034,0.10237282408272441,0.9451012669473402,0.9467993895993114,0.9484635046202907,0.9500940120010573,0.9516913066743165,0.9532557785871392,0.954787812772083,0.9562877894173003,0.9577560839354442,0.9591930670314659,0.9605991047693558,0.9619745586377717,0.9633197856146669,0.9646351382308258,0.9659209646324523,0.9671776086426973,0.9684054098222659,0.9696047035290429,0.9707758209767225,0.9719190892926366,-0.7941790907606989
0.2483597468971459,0.18228942625833233,0.11033249803437384,0.05479034927464088,-0.20050761175844223,-0.20837755034748462,-0.17126733619830103,0.3770738689931572,0.19833451673421365,-0.06303672863442655,-0.24531989432923007,0.024914932609911622,-0.2581396457011841,-0.3462245977481153,-0.41623754153118175,-0.28155296408399066,-0.12198050715197506,0.07254856247574293,0.5606117137831754,0.5688336530862128,0.4563812181892848,0.2563857415263733,0.014732551977346686,0.5646594756706036,0.5829887118243329,0.598254842786411,0.6105744657414265,0.30807295733501827,0.35453826893427,0.3967088137879362,0.4346850975393981,0.46856762583203926,0.4984569043092384,0.5244534386143809,0.5466577343908465,0.5651702972820174,-0.15133421846360384,-0.1320031649982465,-0.11286057386083359,-0.0939058341561051,-0.07513833498880118,-0.0565574654636668,-0.038162614685438134,-0.019953171758861132,-0.001928525788675195,0.015911934120379057,0.03356881886356056,0.05104273933612635,0.06833430643333638,0.08544413105045034,0.10237282408272441,0.11912099642541962,0.9465628798429684,0.9482349010310127,0.9498731308410342,0.9514779671669549,0.9530498028689967,0.9545890258456435,0.9560960191045744,0.9575711608323809,0.9590148244631544,0.9604273787460114,0.9618091878114805,0.963160611236884,0.9644820041106072,0.9657737170954084,0.9670360964906546,0.9682694842936221,0.9694742182598057,0.9706506319622143,0.971799054849857,0.972919812305173,-0.8116612964951916
0.3977240835456164,0.11033249803437384,0.05479034927464088,-0.03503563633619955,-0.20837755034748462,-0.17126733619830103,-0.04811029347123352,0.19833451673421365,-0.06303672863442655,-0.24531989432923007,-0.24812022617166574,-0.022477604520798167,-0.3462245977481153,-0.41623754153118175,-0.4532171100693395,-0.12198050715197506,0.07254856247574293,0.27444734575120355,0.5688336530862128,0.4563812181892848,0.2563857415263733,0.014732551977346686,-0.22158102240862498,0.5829887118243329,0.598254842786411,0.6105744657414265,0.6200587533382702,0.35453826893427,0.3967088137879362,0.4346850975393981,0.46856762583203926,0.4984569043092384,0.5244534386143809,0.5466577343908465,0.5651702972820174,0.5800916329312764,-0.1320031649982465,-0.11286057386083359,-0.0939058341561051,-0.07513833498880118,-0.0565574654636668,-0.038162614685438134,-0.019953171758861132,-0.001928525788675195,0.015911934120379057,0.03356881886356056,0.05104273933612635,0.06833430643333638,0.08544413105045034,0.10237282408272441,0.11912099642541962,0.13568925897379347,0.9480047730145855,0.9496507800171263,0.9512632113164332,0.9528424627147323,0.9543889250047206,0.9559029840413367,0.9573850208122971,0.9588354115074929,0.9602545275872987,0.961642735849741,0.9630003984966351,0.9643278731986014,0.9656255131591072,0.96689366717742,0.968132679710612,0.9693428909345594,0.9705246368039171,0.9716782491112688,0.9728040555452093,0.9739023797475808,-0.867317671361966
0.45633387645601897,0.05479034927464088,-0.03503563633619955,-0.1244717767302469,-0.17126733619830103,-0.04811029347123352,0.15827844899610155,-0.06303672863442655,-0.24531989432923007,-0.24812022617166574,-0.13347822829504408,-0.08653718341498973,-0.41623754153118175,-0.4532171100693395,-0.4473072722024859,0.07254856247574293,0.27444734575120355,0.449938000034948,0.4563812181892848,0.2563857415263733,0.014732551977346686,-0.22158102240862498,-0.4011530335017991,0.598254842786411,0.6105744657414265,0.6200587533382702,0.6268148338975601,0.3967088137879362,0.4346850975393981,0.46856762583203926,0.4984569043092384,0.5244534386143809,0.5466577343908465,0.5651702972820174,0.5800916329312764,0.5915222469820038,-0.11286057386083359,-0.0939058341561051,-0.07513833498880118,-0.0565574654636668,-0.038162614685438134,-0.019953171758861132,-0.001928525788675195,0.015911934120379057,0.03356881886356056,0.05104273933612635,0.06833430643333638,0.08544413105045034,0.10237282408272441,0.11912099642541962,0.13568925897379347,0.15207822262310433,0.9494269464622005,0.9510470265576354,0.9526337460465115,0.9541874986443732,0.9557086730814897,0.9571976531742241,0.9586548178952456,0.9600805414426419,0.9614751933078693,0.9628391383426638,0.964172736824811,0.9654763445229311,0.9667503127601587,0.9679949884768613,0.9692107142923387,0.9703978285654862,0.9715566654546159,0.9726875549762044,0.9737908230627739,0.9748667916198572,-0.8810002921702489
0.33581390154785695,-0.03503563633619955,-0.1244717767302469,-0.17708797608510218,-0.04811029347123352,0.15827844899610155,0.3479128450220943,-0.24531989432923007,-0.24812022617166574,-0.13347822829504408,-0.051251049023331885,-0.16768851584242273,-0.4532171100693395,-0.4473072722024859,-0.3911694182947528,0.27444734575120355,0.449938000034948,0.5606117137831754,0.2563857415263733,0.014732551977346686,-0.22158102240862498,-0.4011530335017991,-0.4722048618587026,0.6105744657414265,0.6200587533382702,0.6268148338975601,0.6309264101629852,0.4346850975393981,0.46856762583203926,0.4984569043092384,0.5244534386143809,0.5466577343908465,0.5651702972820174,0.5800916329312764,0.5915222469820038,0.5995626450775828,-0.0939058341561051,-0.07513833498880118,-0.0565574654636668,-0.038162614685438134,-0.019953171758861132,-0.001928525788675195,0.015911934120379057,0.03356881886356056,0.05104273933612635,0.06833430643333638,0.08544413105045034,0.10237282408272441,0.11912099642541962,0.13568925897379347,0.15207822262310433,0.16828849826861392,0.9508294001857964,0.9524236406525641,0.9539847350312534,0.9555130749558793,0.9570090470993093,0.9584730332443006,0.9599054103534259,0.9613065506378211,0.9626768216248753,0.9640165862247707,0.9653262027960161,0.9666060252098658,0.9678564029137628,0.9690776809937465,0.9702702002358123,0.9714342971864183,0.9725703042119007,0.9736785495570159,0.9747593574025482,0.9758130479220117,-0.4984355860619688
0.18228942625833233,-0.1244717767302469,-0.17708797608510218,-0.20050761175844223,0.15827844899610155,0.3479128450220943,0.3770738689931572,-0.24812022617166574,-0.13347822829504408,-0.051251049023331885,-0.1087662263335909,-0.2581396457011841,-0.4473072722024859,-0.3911694182947528,-0.28155296408399066,0.449938000034948,0.5606117137831754,0.5688336530862128,0.014732551977346686,-0.22158102240862498,-0.4011530335017991,-0.4722048618587026,-0.40182946708793243,0.6200587533382702,0.6268148338975601,0.6309264101629852,0.6324104762123648,0.46856762583203926,0.4984569043092384,0.5244534386143809,0.5466577343908465,0.5651702972820174,0.5800916329312764,0.5915222469820038,0.5995626450775828,0.604313332861395,-0.07513833498880118,-0.0565574654636668,-0.038162614685438134,-0.019953171758861132,-0.001928525788675195,0.015911934120379057,0.03356881886356056,0.05104273933612635,0.06833430643333638,0.08544413105045034,0.10237282408272441,0.11912099642541962,0.13568925897379347,0.15207822262310433,0.16828849826861392,0.18432069680557817,0.9522121341853977,0.9537806223018965,0.9553161782706598,0.9568191916492559,0.9582900470581741,0.959729124251572,0.9611367981868306,0.9625134390930388,0.9638594125383078,0.9651750794960696,0.9664607964102423,0.9677169152594063,0.9689437836199339,0.9701417447280531,0.9713111375410481,0.9724522967973543,0.9735655530757661,0.9746512328537007,0.9757096585645415,0.9767411486540445,-0.5749759611098089
0.11033249803437384,-0.17708797608510218,-0.20050761175844223,-0.20837755034748462,0.3479128450220943,0.3770738689931572,0.19833451673421365,-0.13347822829504408,-0.051251049023331885,-0.1087662263335909,-0.2789418050338397,-0.3462245977481153,-0.3911694182947528,-0.28155296408399066,-0.12198050715197506,0.5606117137831754,0.5688336530862128,0.4563812181892848,-0.22158102240862498,-0.4011530335017991,-0.4722048618587026,-0.40182946708793243,-0.2124626293887777,0.6268148338975601,0.6309264101629852,0.6324104762123648,0.6312121856136879,0.4984569043092384,0.5244534386143809,0.5466577343908465,0.5651702972820174,0.5800916329312764,0.5915222469820038,0.5995626450775828,0.604313332861395,0.6058748159768224,-0.0565574654636668,-0.038162614685438134,-0.019953171758861132,-0.001928525788675195,0.015911934120379057,0.03356881886356056,0.05104273933612635,0.06833430643333638,0.08544413105045034,0.10237282408272441,0.11912099642541962,0.13568925897379347,0.15207822262310433,0.16828849826861392,0.18432069680557817,0.20017542912925612,0.953575148460988,0.9551179715056337,0.9566280757647363,0.9581058487244976,0.9595516729580902,0.960965926196031,0.9623489813954684,0.9637012068082866,0.9650229660481748,0.9663146181565532,0.9675765176674906,0.9688090146715669,0.9700124548786491,0.9711871796797968,0.9723335262080453,0.9734518273982888,0.9745424120462092,0.9756056048662682,0.9766417265487539,0.9776510938159397,0.5078371582945487
