X1,X2,X3,X4,X5,X6,Y
-0.07834362483542456,0.03533297126025903,-0.13223039076304888,-0.004803204600357991,0.01857669049995181,-0.17913214710584302,0.09035691927763878
0.03533297126025903,-0.13223039076304888,-0.004803204600357991,0.01857669049995181,-0.17913214710584302,0.09035691927763878,-0.10365607587556014
-0.13223039076304888,-0.004803204600357991,0.01857669049995181,-0.17913214710584302,0.09035691927763878,-0.10365607587556014,-0.03498493478738529
-0.004803204600357991,0.01857669049995181,-0.17913214710584302,0.09035691927763878,-0.10365607587556014,-0.03498493478738529,-0.07021775005793929
0.01857669049995181,-0.17913214710584302,0.09035691927763878,-0.10365607587556014,-0.03498493478738529,-0.07021775005793929,0.03638365750223693
-0.17913214710584302,0.09035691927763878,-0.10365607587556014,-0.03498493478738529,-0.07021775005793929,0.03638365750223693,-0.12365198924525078
0.09035691927763878,-0.10365607587556014,-0.03498493478738529,-0.07021775005793929,0.03638365750223693,-0.12365198924525078,-0.018353112041514463
-0.10365607587556014,-0.03498493478738529,-0.07021775005793929,0.03638365750223693,-0.12365198924525078,-0.018353112041514463,-0.0019461806139217108
-0.03498493478738529,-0.07021775005793929,0.03638365750223693,-0.12365198924525078,-0.018353112041514463,-0.0019461806139217108,-0.08432943283552152
-0.07021775005793929,0.03638365750223693,-0.12365198924525078,-0.018353112041514463,-0.0019461806139217108,-0.08432943283552152,-0.04279463034354003
0.03638365750223693,-0.12365198924525078,-0.018353112041514463,-0.0019461806139217108,-0.08432943283552152,-0.04279463034354003,-0.046098520275531296
-0.12365198924525078,-0.018353112041514463,-0.0019461806139217108,-0.08432943283552152,-0.04279463034354003,-0.046098520275531296,0.05549958983984227
-0.018353112041514463,-0.0019461806139217108,-0.08432943283552152,-0.04279463034354003,-0.046098520275531296,0.05549958983984227,-0.25609982180852975
-0.0019461806139217108,-0.08432943283552152,-0.04279463034354003,-0.046098520275531296,0.05549958983984227,-0.25609982180852975,0.2110955880843599
-0.08432943283552152,-0.04279463034354003,-0.046098520275531296,0.05549958983984227,-0.25609982180852975,0.2110955880843599,-0.2561585352870738
-0.04279463034354003,-0.046098520275531296,0.05549958983984227,-0.25609982180852975,0.2110955880843599,-0.2561585352870738,0.14721830970397942
-0.046098520275531296,0.05549958983984227,-0.25609982180852975,0.2110955880843599,-0.2561585352870738,0.14721830970397942,-0.2761013132462057
0.05549958983984227,-0.25609982180852975,0.2110955880843599,-0.2561585352870738,0.14721830970397942,-0.2761013132462057,0.24169034685500446
-0.25609982180852975,0.2110955880843599,-0.2561585352870738,0.14721830970397942,-0.2761013132462057,0.24169034685500446,-0.2823127668503138
0.2110955880843599,-0.2561585352870738,0.14721830970397942,-0.2761013132462057,0.24169034685500446,-0.2823127668503138,0.045383176457798546
-0.2561585352870738,0.14721830970397942,-0.2761013132462057,0.24169034685500446,-0.2823127668503138,0.045383176457798546,0.03585224204900528
0.14721830970397942,-0.2761013132462057,0.24169034685500446,-0.2823127668503138,0.045383176457798546,0.03585224204900528,-0.21587939935368872
-0.2761013132462057,0.24169034685500446,-0.2823127668503138,0.045383176457798546,0.03585224204900528,-0.21587939935368872,0.18661495415956542
0.24169034685500446,-0.2823127668503138,0.045383176457798546,0.03585224204900528,-0.21587939935368872,0.18661495415956542,-0.3741669562228531
-0.2823127668503138,0.045383176457798546,0.03585224204900528,-0.21587939935368872,0.18661495415956542,-0.3741669562228531,0.45719454827124073
0.045383176457798546,0.03585224204900528,-0.21587939935368872,0.18661495415956542,-0.3741669562228531,0.45719454827124073,-0.6846669520284256
0.03585224204900528,-0.21587939935368872,0.18661495415956542,-0.3741669562228531,0.45719454827124073,-0.6846669520284256,0.598730071394802
-0.21587939935368872,0.18661495415956542,-0.3741669562228531,0.45719454827124073,-0.6846669520284256,0.598730071394802,-0.5245006174961782
0.18661495415956542,-0.3741669562228531,0.45719454827124073,-0.6846669520284256,0.598730071394802,-0.5245006174961782,0.22512932268359176
-0.3741669562228531,0.45719454827124073,-0.6846669520284256,0.598730071394802,-0.5245006174961782,0.22512932268359176,-0.1303147939868562
0.45719454827124073,-0.6846669520284256,0.598730071394802,-0.5245006174961782,0.22512932268359176,-0.1303147939868562,-0.09580493186989969
-0.6846669520284256,0.598730071394802,-0.5245006174961782,0.22512932268359176,-0.1303147939868562,-0.09580493186989969,0.1714371538743733
0.598730071394802,-0.5245006174961782,0.22512932268359176,-0.1303147939868562,-0.09580493186989969,0.1714371538743733,-0.46114546353271124
-0.5245006174961782,0.22512932268359176,-0.1303147939868562,-0.09580493186989969,0.1714371538743733,-0.46114546353271124,0.5677770715245207
0.22512932268359176,-0.1303147939868562,-0.09580493186989969,0.1714371538743733,-0.46114546353271124,0.5677770715245207,-0.7368541988987016
-0.1303147939868562,-0.09580493186989969,0.1714371538743733,-0.46114546353271124,0.5677770715245207,-0.7368541988987016,0.5896467234470792
-0.09580493186989969,0.1714371538743733,-0.46114546353271124,0.5677770715245207,-0.7368541988987016,0.5896467234470792,-0.524835691862369
0.1714371538743733,-0.46114546353271124,0.5677770715245207,-0.7368541988987016,0.5896467234470792,-0.524835691862369,0.31955867918169734
-0.46114546353271124,0.5677770715245207,-0.7368541988987016,0.5896467234470792,-0.524835691862369,0.31955867918169734,-0.3745775915051007
0.5677770715245207,-0.7368541988987016,0.5896467234470792,-0.524835691862369,0.31955867918169734,-0.3745775915051007,0.3137141883505279
-0.7368541988987016,0.5896467234470792,-0.524835691862369,0.31955867918169734,-0.3745775915051007,0.3137141883505279,-0.3774359621748352
0.5896467234470792,-0.524835691862369,0.31955867918169734,-0.3745775915051007,0.3137141883505279,-0.3774359621748352,0.16161484661387915
-0.524835691862369,0.31955867918169734,-0.3745775915051007,0.3137141883505279,-0.3774359621748352,0.16161484661387915,-0.049367310340752146
0.31955867918169734,-0.3745775915051007,0.3137141883505279,-0.3774359621748352,0.16161484661387915,-0.049367310340752146,-0.20059312128462214
-0.3745775915051007,0.3137141883505279,-0.3774359621748352,0.16161484661387915,-0.049367310340752146,-0.20059312128462214,0.23251374610705278
0.3137141883505279,-0.3774359621748352,0.16161484661387915,-0.049367310340752146,-0.20059312128462214,0.23251374610705278,-0.47409353966398005
-0.3774359621748352,0.16161484661387915,-0.049367310340752146,-0.20059312128462214,0.23251374610705278,-0.47409353966398005,0.6478907688572022
0.16161484661387915,-0.049367310340752146,-0.20059312128462214,0.23251374610705278,-0.47409353966398005,0.6478907688572022,-1.0
-0.049367310340752146,-0.20059312128462214,0.23251374610705278,-0.47409353966398005,0.6478907688572022,-1.0,1.0
-0.20059312128462214,0.23251374610705278,-0.47409353966398005,0.6478907688572022,-1.0,1.0,-0.8824091772633457
0.23251374610705278,-0.47409353966398005,0.6478907688572022,-1.0,1.0,-0.8824091772633457,0.43137351331835605
-0.47409353966398005,0.6478907688572022,-1.0,1.0,-0.8824091772633457,0.43137351331835605,-0.23173026101416938
0.6478907688572022,-1.0,1.0,-0.8824091772633457,0.43137351331835605,-0.23173026101416938,0.054476462372020196
-1.0,1.0,-0.8824091772633457,0.43137351331835605,-0.23173026101416938,0.054476462372020196,-0.12715025815740555
1.0,-0.8824091772633457,0.43137351331835605,-0.23173026101416938,0.054476462372020196,-0.12715025815740555,-0.054835545789916784
-0.8824091772633457,0.43137351331835605,-0.23173026101416938,0.054476462372020196,-0.12715025815740555,-0.054835545789916784,0.1555659893106054
0.43137351331835605,-0.23173026101416938,0.054476462372020196,-0.12715025815740555,-0.054835545789916784,0.1555659893106054,-0.3471375677134856
-0.23173026101416938,0.054476462372020196,-0.12715025815740555,-0.054835545789916784,0.1555659893106054,-0.3471375677134856,0.18757066831859692
0.054476462372020196,-0.12715025815740555,-0.054835545789916784,0.1555659893106054,-0.3471375677134856,0.18757066831859692,-0.1460123942036884
-0.12715025815740555,-0.054835545789916784,0.1555659893106054,-0.3471375677134856,0.18757066831859692,-0.1460123942036884,0.1177338847043441
-0.054835545789916784,0.1555659893106054,-0.3471375677134856,0.18757066831859692,-0.1460123942036884,0.1177338847043441,-0.49156112419886233
0.1555659893106054,-0.3471375677134856,0.18757066831859692,-0.1460123942036884,0.1177338847043441,-0.49156112419886233,0.6899417004910477
-0.3471375677134856,0.18757066831859692,-0.1460123942036884,0.1177338847043441,-0.49156112419886233,0.6899417004910477,-0.781840798103478
0.18757066831859692,-0.1460123942036884,0.1177338847043441,-0.49156112419886233,0.6899417004910477,-0.781840798103478,0.432222283984941
-0.1460123942036884,0.1177338847043441,-0.49156112419886233,0.6899417004910477,-0.781840798103478,0.432222283984941,-0.20683517919338168
0.1177338847043441,-0.49156112419886233,0.6899417004910477,-0.781840798103478,0.432222283984941,-0.20683517919338168,-0.049474729459678124
-0.49156112419886233,0.6899417004910477,-0.781840798103478,0.432222283984941,-0.20683517919338168,-0.049474729459678124,0.02692612782430248
0.6899417004910477,-0.781840798103478,0.432222283984941,-0.20683517919338168,-0.049474729459678124,0.02692612782430248,-0.1999837112962637
-0.781840798103478,0.432222283984941,-0.20683517919338168,-0.049474729459678124,0.02692612782430248,-0.1999837112962637,0.25831579692095064
0.432222283984941,-0.20683517919338168,-0.049474729459678124,0.02692612782430248,-0.1999837112962637,0.25831579692095064,-0.4281534597270086
-0.20683517919338168,-0.049474729459678124,0.02692612782430248,-0.1999837112962637,0.25831579692095064,-0.4281534597270086,0.26757857384196715
-0.049474729459678124,0.02692612782430248,-0.1999837112962637,0.25831579692095064,-0.4281534597270086,0.26757857384196715,-0.14778744119250875
0.02692612782430248,-0.1999837112962637,0.25831579692095064,-0.4281534597270086,0.26757857384196715,-0.14778744119250875,-0.1331867134968966
-0.1999837112962637,0.25831579692095064,-0.4281534597270086,0.26757857384196715,-0.14778744119250875,-0.1331867134968966,0.12987721932262297
0.25831579692095064,-0.4281534597270086,0.26757857384196715,-0.14778744119250875,-0.1331867134968966,0.12987721932262297,-0.17683407571553478
-0.4281534597270086,0.26757857384196715,-0.14778744119250875,-0.1331867134968966,0.12987721932262297,-0.17683407571553478,-0.003595925329443972
0.26757857384196715,-0.14778744119250875,-0.1331867134968966,0.12987721932262297,-0.17683407571553478,-0.003595925329443972,0.0057639145744712295
-0.14778744119250875,-0.1331867134968966,0.12987721932262297,-0.17683407571553478,-0.003595925329443972,0.0057639145744712295,-0.13949498279068995
-0.1331867134968966,0.12987721932262297,-0.17683407571553478,-0.003595925329443972,0.0057639145744712295,-0.13949498279068995,0.07466983254342807
0.12987721932262297,-0.17683407571553478,-0.003595925329443972,0.0057639145744712295,-0.13949498279068995,0.07466983254342807,-0.16527985747467022
-0.17683407571553478,-0.003595925329443972,0.0057639145744712295,-0.13949498279068995,0.07466983254342807,-0.16527985747467022,0.07650661105616408
-0.003595925329443972,0.0057639145744712295,-0.13949498279068995,0.07466983254342807,-0.16527985747467022,0.07650661105616408,-0.13550949509051669
0.0057639145744712295,-0.13949498279068995,0.07466983254342807,-0.16527985747467022,0.07650661105616408,-0.13550949509051669,-0.010365282111263086
-0.13949498279068995,0.07466983254342807,-0.16527985747467022,0.07650661105616408,-0.13550949509051669,-0.010365282111263086,0.021370032165325625
0.07466983254342807,-0.16527985747467022,0.07650661105616408,-0.13550949509051669,-0.010365282111263086,0.021370032165325625,-0.20684329877152097
-0.16527985747467022,0.07650661105616408,-0.13550949509051669,-0.010365282111263086,0.021370032165325625,-0.20684329877152097,0.18417617897829497
0.07650661105616408,-0.13550949509051669,-0.010365282111263086,0.021370032165325625,-0.20684329877152097,0.18417617897829497,-0.2809545373209803
-0.13550949509051669,-0.010365282111263086,0.021370032165325625,-0.20684329877152097,0.18417617897829497,-0.2809545373209803,0.18288885142957478
-0.010365282111263086,0.021370032165325625,-0.20684329877152097,0.18417617897829497,-0.2809545373209803,0.18288885142957478,-0.2240611873666487
0.021370032165325625,-0.20684329877152097,0.18417617897829497,-0.2809545373209803,0.18288885142957478,-0.2240611873666487,0.023644447164987703
-0.20684329877152097,0.18417617897829497,-0.2809545373209803,0.18288885142957478,-0.2240611873666487,0.023644447164987703,0.0759253546059564
0.18417617897829497,-0.2809545373209803,0.18288885142957478,-0.2240611873666487,0.023644447164987703,0.0759253546059564,-0.3209933903788762
-0.2809545373209803,0.18288885142957478,-0.2240611873666487,0.023644447164987703,0.0759253546059564,-0.3209933903788762,0.2809577741333362
0.18288885142957478,-0.2240611873666487,0.023644447164987703,0.0759253546059564,-0.3209933903788762,0.2809577741333362,-0.3224657191445932
-0.2240611873666487,0.023644447164987703,0.0759253546059564,-0.3209933903788762,0.2809577741333362,-0.3224657191445932,0.20854180250275656
0.023644447164987703,0.0759253546059564,-0.3209933903788762,0.2809577741333362,-0.3224657191445932,0.20854180250275656,-0.2867852003137803
0.0759253546059564,-0.3209933903788762,0.2809577741333362,-0.3224657191445932,0.20854180250275656,-0.2867852003137803,0.09472535008298988
-0.3209933903788762,0.2809577741333362,-0.3224657191445932,0.20854180250275656,-0.2867852003137803,0.09472535008298988,0.11454372923664313
0.2809577741333362,-0.3224657191445932,0.20854180250275656,-0.2867852003137803,0.09472535008298988,0.11454372923664313,-0.5543814742236752
-0.3224657191445932,0.20854180250275656,-0.2867852003137803,0.09472535008298988,0.11454372923664313,-0.5543814742236752,0.6425774707173133
0.20854180250275656,-0.2867852003137803,0.09472535008298988,0.11454372923664313,-0.5543814742236752,0.6425774707173133,-0.6223716079882583
-0.2867852003137803,0.09472535008298988,0.11454372923664313,-0.5543814742236752,0.6425774707173133,-0.6223716079882583,0.29165228440079893
0.09472535008298988,0.11454372923664313,-0.5543814742236752,0.6425774707173133,-0.6223716079882583,0.29165228440079893,-0.16489572192695168
0.11454372923664313,-0.5543814742236752,0.6425774707173133,-0.6223716079882583,0.29165228440079893,-0.16489572192695168,-0.06107149299318693
-0.5543814742236752,0.6425774707173133,-0.6223716079882583,0.29165228440079893,-0.16489572192695168,-0.06107149299318693,0.12362629788687962
0.6425774707173133,-0.6223716079882583,0.29165228440079893,-0.16489572192695168,-0.06107149299318693,0.12362629788687962,-0.3963109477651372
-0.6223716079882583,0.29165228440079893,-0.16489572192695168,-0.06107149299318693,0.12362629788687962,-0.3963109477651372,0.46243929075878487
0.29165228440079893,-0.16489572192695168,-0.06107149299318693,0.12362629788687962,-0.3963109477651372,0.46243929075878487,-0.5344125974469367
-0.16489572192695168,-0.06107149299318693,0.12362629788687962,-0.3963109477651372,0.46243929075878487,-0.5344125974469367,0.21177601178123973
-0.06107149299318693,0.12362629788687962,-0.3963109477651372,0.46243929075878487,-0.5344125974469367,0.21177601178123973,0.07598011681935968
0.12362629788687962,-0.3963109477651372,0.46243929075878487,-0.5344125974469367,0.21177601178123973,0.07598011681935968,-0.4746354281116474
-0.3963109477651372,0.46243929075878487,-0.5344125974469367,0.21177601178123973,0.07598011681935968,-0.4746354281116474,0.5152206068188168
0.46243929075878487,-0.5344125974469367,0.21177601178123973,0.07598011681935968,-0.4746354281116474,0.5152206068188168,-0.5730318764798177
-0.5344125974469367,0.21177601178123973,0.07598011681935968,-0.4746354281116474,0.5152206068188168,-0.5730318764798177,0.43376619711082
0.21177601178123973,0.07598011681935968,-0.4746354281116474,0.5152206068188168,-0.5730318764798177,0.43376619711082,-0.4685051397917581
0.07598011681935968,-0.4746354281116474,0.5152206068188168,-0.5730318764798177,0.43376619711082,-0.4685051397917581,0.23499140514025374
-0.4746354281116474,0.5152206068188168,-0.5730318764798177,0.43376619711082,-0.4685051397917581,0.23499140514025374,0.0010113667884319444
0.5152206068188168,-0.5730318764798177,0.43376619711082,-0.4685051397917581,0.23499140514025374,0.0010113667884319444,-0.4681005528967396
-0.5730318764798177,0.43376619711082,-0.4685051397917581,0.23499140514025374,0.0010113667884319444,-0.4681005528967396,0.6288499991130707
0.43376619711082,-0.4685051397917581,0.23499140514025374,0.0010113667884319444,-0.4681005528967396,0.6288499991130707,-0.7581806100464002
-0.4685051397917581,0.23499140514025374,0.0010113667884319444,-0.4681005528967396,0.6288499991130707,-0.7581806100464002,0.62934729367359
0.23499140514025374,0.0010113667884319444,-0.4681005528967396,0.6288499991130707,-0.7581806100464002,0.62934729367359,-0.6640246266815999
0.0010113667884319444,-0.4681005528967396,0.6288499991130707,-0.7581806100464002,0.62934729367359,-0.6640246266815999,0.4619128872315592
-0.4681005528967396,0.6288499991130707,-0.7581806100464002,0.62934729367359,-0.6640246266815999,0.4619128872315592,-0.2774110802037698
0.6288499991130707,-0.7581806100464002,0.62934729367359,-0.6640246266815999,0.4619128872315592,-0.2774110802037698,-0.1776612456021468
-0.7581806100464002,0.62934729367359,-0.6640246266815999,0.4619128872315592,-0.2774110802037698,-0.1776612456021468,0.38360402786461645
0.62934729367359,-0.6640246266815999,0.4619128872315592,-0.2774110802037698,-0.1776612456021468,0.38360402786461645,-0.5420046411538847
-0.6640246266815999,0.4619128872315592,-0.2774110802037698,-0.1776612456021468,0.38360402786461645,-0.5420046411538847,0.33258383980158457
0.4619128872315592,-0.2774110802037698,-0.1776612456021468,0.38360402786461645,-0.5420046411538847,0.33258383980158457,-0.21000375515729441
-0.2774110802037698,-0.1776612456021468,0.38360402786461645,-0.5420046411538847,0.33258383980158457,-0.21000375515729441,-0.083491246155184
-0.1776612456021468,0.38360402786461645,-0.5420046411538847,0.33258383980158457,-0.21000375515729441,-0.083491246155184,0.21729485693245199
0.38360402786461645,-0.5420046411538847,0.33258383980158457,-0.21000375515729441,-0.083491246155184,0.21729485693245199,-0.5530852708882937
-0.5420046411538847,0.33258383980158457,-0.21000375515729441,-0.083491246155184,0.21729485693245199,-0.5530852708882937,0.6875695179791552
0.33258383980158457,-0.21000375515729441,-0.083491246155184,0.21729485693245199,-0.5530852708882937,0.6875695179791552,-0.8091695593334539
-0.21000375515729441,-0.083491246155184,0.21729485693245199,-0.5530852708882937,0.6875695179791552,-0.8091695593334539,0.47271476232670984
-0.083491246155184,0.21729485693245199,-0.5530852708882937,0.6875695179791552,-0.8091695593334539,0.47271476232670984,-0.11056341600055619
0.21729485693245199,-0.5530852708882937,0.6875695179791552,-0.8091695593334539,0.47271476232670984,-0.11056341600055619,-0.35476890076821266
-0.5530852708882937,0.6875695179791552,-0.8091695593334539,0.47271476232670984,-0.11056341600055619,-0.35476890076821266,0.42385641269534724
0.6875695179791552,-0.8091695593334539,0.47271476232670984,-0.11056341600055619,-0.35476890076821266,0.42385641269534724,-0.49661540184011055
-0.8091695593334539,0.47271476232670984,-0.11056341600055619,-0.35476890076821266,0.42385641269534724,-0.49661540184011055,0.3721921172884699
0.47271476232670984,-0.11056341600055619,-0.35476890076821266,0.42385641269534724,-0.49661540184011055,0.3721921172884699,-0.40513127128693216
-0.11056341600055619,-0.35476890076821266,0.42385641269534724,-0.49661540184011055,0.3721921172884699,-0.40513127128693216,0.14593287439164526
-0.35476890076821266,0.42385641269534724,-0.49661540184011055,0.3721921172884699,-0.40513127128693216,0.14593287439164526,0.09902000923517806
0.42385641269534724,-0.49661540184011055,0.3721921172884699,-0.40513127128693216,0.14593287439164526,0.09902000923517806,-0.5107204343451752
-0.49661540184011055,0.3721921172884699,-0.40513127128693216,0.14593287439164526,0.09902000923517806,-0.5107204343451752,0.5459186559595639
0.3721921172884699,-0.40513127128693216,0.14593287439164526,0.09902000923517806,-0.5107204343451752,0.5459186559595639,-0.49286472313013185
-0.40513127128693216,0.14593287439164526,0.09902000923517806,-0.5107204343451752,0.5459186559595639,-0.49286472313013185,0.14329422221359223
0.14593287439164526,0.09902000923517806,-0.5107204343451752,0.5459186559595639,-0.49286472313013185,0.14329422221359223,0.023692010333084212
0.09902000923517806,-0.5107204343451752,0.5459186559595639,-0.49286472313013185,0.14329422221359223,0.023692010333084212,-0.3242126995311152
-0.5107204343451752,0.5459186559595639,-0.49286472313013185,0.14329422221359223,0.023692010333084212,-0.3242126995311152,0.42468971972107683
0.5459186559595639,-0.49286472313013185,0.14329422221359223,0.023692010333084212,-0.3242126995311152,0.42468971972107683,-0.6164789909586895
-0.49286472313013185,0.14329422221359223,0.023692010333084212,-0.3242126995311152,0.42468971972107683,-0.6164789909586895,0.49807871318397856
0.14329422221359223,0.023692010333084212,-0.3242126995311152,0.42468971972107683,-0.6164789909586895,0.49807871318397856,-0.39584884236040396
0.023692010333084212,-0.3242126995311152,0.42468971972107683,-0.6164789909586895,0.49807871318397856,-0.39584884236040396,0.028309322347902288
-0.3242126995311152,0.42468971972107683,-0.6164789909586895,0.49807871318397856,-0.39584884236040396,0.028309322347902288,0.2067741859739889
0.42468971972107683,-0.6164789909586895,0.49807871318397856,-0.39584884236040396,0.028309322347902288,0.2067741859739889,-0.6171066653288879
-0.6164789909586895,0.49807871318397856,-0.39584884236040396,0.028309322347902288,0.2067741859739889,-0.6171066653288879,0.7988843436686335
0.49807871318397856,-0.39584884236040396,0.028309322347902288,0.2067741859739889,-0.6171066653288879,0.7988843436686335,-0.9798799322437917
-0.39584884236040396,0.028309322347902288,0.2067741859739889,-0.6171066653288879,0.7988843436686335,-0.9798799322437917,0.7434028301968072
0.028309322347902288,0.2067741859739889,-0.6171066653288879,0.7988843436686335,-0.9798799322437917,0.7434028301968072,-0.4784050187786051
0.2067741859739889,-0.6171066653288879,0.7988843436686335,-0.9798799322437917,0.7434028301968072,-0.4784050187786051,0.02075189345952433
-0.6171066653288879,0.7988843436686335,-0.9798799322437917,0.7434028301968072,-0.4784050187786051,0.02075189345952433,0.1510212750991058
0.7988843436686335,-0.9798799322437917,0.7434028301968072,-0.4784050187786051,0.02075189345952433,0.1510212750991058,-0.36817001854197395
-0.9798799322437917,0.7434028301968072,-0.4784050187786051,0.02075189345952433,0.1510212750991058,-0.36817001854197395,0.3424962154837323
0.7434028301968072,-0.4784050187786051,0.02075189345952433,0.1510212750991058,-0.36817001854197395,0.3424962154837323,-0.4128389337037447
-0.4784050187786051,0.02075189345952433,0.1510212750991058,-0.36817001854197395,0.3424962154837323,-0.4128389337037447,0.18268615449375059
0.02075189345952433,0.1510212750991058,-0.36817001854197395,0.3424962154837323,-0.4128389337037447,0.18268615449375059,0.020311211486385483
0.1510212750991058,-0.36817001854197395,0.3424962154837323,-0.4128389337037447,0.18268615449375059,0.020311211486385483,-0.42636069653201114
-0.36817001854197395,0.3424962154837323,-0.4128389337037447,0.18268615449375059,0.020311211486385483,-0.42636069653201114,0.5304908474259711
0.3424962154837323,-0.4128389337037447,0.18268615449375059,0.020311211486385483,-0.42636069653201114,0.5304908474259711,-0.5740818842210493
-0.4128389337037447,0.18268615449375059,0.020311211486385483,-0.42636069653201114,0.5304908474259711,-0.5740818842210493,0.27394099682775064
0.18268615449375059,0.020311211486385483,-0.42636069653201114,0.5304908474259711,-0.5740818842210493,0.27394099682775064,-0.10444250649958597
0.020311211486385483,-0.42636069653201114,0.5304908474259711,-0.5740818842210493,0.27394099682775064,-0.10444250649958597,-0.19910715226244236
-0.42636069653201114,0.5304908474259711,-0.5740818842210493,0.27394099682775064,-0.10444250649958597,-0.19910715226244236,0.29449258113922405
0.5304908474259711,-0.5740818842210493,0.27394099682775064,-0.10444250649958597,-0.19910715226244236,0.29449258113922405,-0.5031781956443362
-0.5740818842210493,0.27394099682775064,-0.10444250649958597,-0.19910715226244236,0.29449258113922405,-0.5031781956443362,0.4271138091858273
0.27394099682775064,-0.10444250649958597,-0.19910715226244236,0.29449258113922405,-0.5031781956443362,0.4271138091858273,-0.37020903175393527
-0.10444250649958597,-0.19910715226244236,0.29449258113922405,-0.5031781956443362,0.4271138091858273,-0.37020903175393527,0.04678262943963851
-0.19910715226244236,0.29449258113922405,-0.5031781956443362,0.4271138091858273,-0.37020903175393527,0.04678262943963851,0.11040325580700627
0.29449258113922405,-0.5031781956443362,0.4271138091858273,-0.37020903175393527,0.04678262943963851,0.11040325580700627,-0.397336679744442
-0.5031781956443362,0.4271138091858273,-0.37020903175393527,0.04678262943963851,0.11040325580700627,-0.397336679744442,0.4785720363292634
0.4271138091858273,-0.37020903175393527,0.04678262943963851,0.11040325580700627,-0.397336679744442,0.4785720363292634,-0.6584977279104327
-0.37020903175393527,0.04678262943963851,0.11040325580700627,-0.397336679744442,0.4785720363292634,-0.6584977279104327,0.5077785401978749
0.04678262943963851,0.11040325580700627,-0.397336679744442,0.4785720363292634,-0.6584977279104327,0.5077785401978749,-0.35174334807702456
0.11040325580700627,-0.397336679744442,0.4785720363292634,-0.6584977279104327,0.5077785401978749,-0.35174334807702456,-0.006434202364600572
-0.397336679744442,0.4785720363292634,-0.6584977279104327,0.5077785401978749,-0.35174334807702456,-0.006434202364600572,0.08849706193393203
0.4785720363292634,-0.6584977279104327,0.5077785401978749,-0.35174334807702456,-0.006434202364600572,0.08849706193393203,-0.23700735573627074
-0.6584977279104327,0.5077785401978749,-0.35174334807702456,-0.006434202364600572,0.08849706193393203,-0.23700735573627074,0.204485157578564
0.5077785401978749,-0.35174334807702456,-0.006434202364600572,0.08849706193393203,-0.23700735573627074,0.204485157578564,-0.35360367454256636
-0.35174334807702456,-0.006434202364600572,0.08849706193393203,-0.23700735573627074,0.204485157578564,-0.35360367454256636,0.262476289391703
-0.006434202364600572,0.08849706193393203,-0.23700735573627074,0.204485157578564,-0.35360367454256636,0.262476289391703,-0.21128371387475797
0.08849706193393203,-0.23700735573627074,0.204485157578564,-0.35360367454256636,0.262476289391703,-0.21128371387475797,-0.06079429004093151
-0.23700735573627074,0.204485157578564,-0.35360367454256636,0.262476289391703,-0.21128371387475797,-0.06079429004093151,0.07741872261967386
0.204485157578564,-0.35360367454256636,0.262476289391703,-0.21128371387475797,-0.06079429004093151,0.07741872261967386,-0.13497210045163854
-0.35360367454256636,0.262476289391703,-0.21128371387475797,-0.06079429004093151,0.07741872261967386,-0.13497210045163854,-0.015556983728711282
0.262476289391703,-0.21128371387475797,-0.06079429004093151,0.07741872261967386,-0.13497210045163854,-0.015556983728711282,-0.05651929264641631
-0.21128371387475797,-0.06079429004093151,0.07741872261967386,-0.13497210045163854,-0.015556983728711282,-0.05651929264641631,-0.014047678081414716
-0.06079429004093151,0.07741872261967386,-0.13497210045163854,-0.015556983728711282,-0.05651929264641631,-0.014047678081414716,-0.04072790865628506
