X1,X2,X3,Y
-0.5401625860552454,-0.5348815771876787,-0.529480013266836,-0.5223628048513272
-0.5348815771876787,-0.529480013266836,-0.5223628048513272,-0.5107127589054035
-0.529480013266836,-0.5223628048513272,-0.5107127589054035,-0.4970425634502178
-0.5223628048513272,-0.5107127589054035,-0.4970425634502178,-0.4864198500844774
-0.5107127589054035,-0.4970425634502178,-0.4864198500844774,-0.48617637879300024
-0.4970425634502178,-0.4864198500844774,-0.48617637879300024,-0.4636651815617826
-0.4864198500844774,-0.48617637879300024,-0.4636651815617826,-0.4244157434488989
-0.48617637879300024,-0.4636651815617826,-0.4244157434488989,-0.3820698589789494
-0.4636651815617826,-0.4244157434488989,-0.3820698589789494,-0.3463540962970849
-0.4244157434488989,-0.3820698589789494,-0.3463540962970849,-0.2950452108840689
-0.3820698589789494,-0.3463540962970849,-0.2950452108840689,-0.24197660349674233
-0.3463540962970849,-0.2950452108840689,-0.24197660349674233,-0.18805592155252548
-0.2950452108840689,-0.24197660349674233,-0.18805592155252548,-0.1353279079358778
-0.24197660349674233,-0.18805592155252548,-0.1353279079358778,-0.08799989339122427
-0.18805592155252548,-0.1353279079358778,-0.08799989339122427,-0.04814398045338586
-0.1353279079358778,-0.08799989339122427,-0.04814398045338586,-0.0131002149442635
-0.08799989339122427,-0.04814398045338586,-0.0131002149442635,0.025346149331364032
-0.04814398045338586,-0.0131002149442635,0.025346149331364032,0.03015142200325882
-0.0131002149442635,0.025346149331364032,0.03015142200325882,0.022989543616316555
0.025346149331364032,0.03015142200325882,0.022989543616316555,0.011072778563012697
0.03015142200325882,0.022989543616316555,0.011072778563012697,-0.002127218447820156
0.022989543616316555,0.011072778563012697,-0.002127218447820156,-0.018578994782083913
0.011072778563012697,-0.002127218447820156,-0.018578994782083913,-0.03648773697093599
-0.002127218447820156,-0.018578994782083913,-0.03648773697093599,-0.05612856328966698
-0.018578994782083913,-0.03648773697093599,-0.05612856328966698,-0.0779706412218043
-0.03648773697093599,-0.05612856328966698,-0.0779706412218043,-0.09595652019045853
-0.05612856328966698,-0.0779706412218043,-0.09595652019045853,-0.10849650331796734
-0.0779706412218043,-0.09595652019045853,-0.10849650331796734,-0.09391776187786727
-0.09595652019045853,-0.10849650331796734,-0.09391776187786727,-0.06762011232358356
-0.10849650331796734,-0.09391776187786727,-0.06762011232358356,-0.01487583777556678
-0.09391776187786727,-0.06762011232358356,-0.01487583777556678,0.01621803517886633
-0.06762011232358356,-0.01487583777556678,0.01621803517886633,0.03215778500501587
-0.01487583777556678,0.01621803517886633,0.03215778500501587,0.04643160687221237
0.01621803517886633,0.03215778500501587,0.04643160687221237,0.06123707454595495
0.03215778500501587,0.04643160687221237,0.06123707454595495,0.07632057951835769
0.04643160687221237,0.06123707454595495,0.07632057951835769,0.0913780389434029
