,series_max,series_min
X1,9.3087430173891,-7.9336173609804295
X2,9.3087430173891,-7.9336173609804295
X3,9.3087430173891,-7.9336173609804295
X4,9.3087430173891,-7.9336173609804295
X5,9.3087430173891,-7.9336173609804295
X6,9.3087430173891,-7.9336173609804295
X7,9.3087430173891,-7.9336173609804295
X8,9.3087430173891,-7.9336173609804295
X9,9.3087430173891,-7.9336173609804295
X10,9.3087430173891,-7.9336173609804295
X11,9.3087430173891,-7.9336173609804295
X12,9.3087430173891,-7.9336173609804295
X13,9.3087430173891,-7.9336173609804295
X14,9.3087430173891,-7.9336173609804295
X15,9.3087430173891,-7.9336173609804295
X16,9.3087430173891,-7.9336173609804295
X17,9.3087430173891,-7.9336173609804295
X18,9.3087430173891,-7.9336173609804295
X19,9.3087430173891,-7.9336173609804295
X20,9.3087430173891,-7.9336173609804295
X21,8.97542499580121,-8.57964868284274
X22,8.97542499580121,-8.57964868284274
X23,8.97542499580121,-8.57964868284274
X24,8.97542499580121,-8.57964868284274
X25,8.97542499580121,-8.57964868284274
X26,8.97542499580121,-8.57964868284274
X27,8.97542499580121,-8.57964868284274
X28,8.97542499580121,-8.57964868284274
X29,8.97542499580121,-8.57964868284274
X30,8.97542499580121,-8.57964868284274
X31,8.97542499580121,-8.57964868284274
X32,8.97542499580121,-8.57964868284274
X33,8.97542499580121,-8.57964868284274
X34,8.97542499580121,-8.57964868284274
X35,8.97542499580121,-8.57964868284274
X36,8.97542499580121,-8.57964868284274
X37,8.97542499580121,-8.57964868284274
X38,8.97542499580121,-8.57964868284274
X39,8.97542499580121,-8.57964868284274
X40,8.97542499580121,-8.57964868284274
X41,14.0931411172563,-2.34662791612198
X42,14.0931411172563,-2.34662791612198
X43,14.0931411172563,-2.34662791612198
X44,14.0931411172563,-2.34662791612198
X45,14.0931411172563,-2.34662791612198
X46,14.0931411172563,-2.34662791612198
X47,14.0931411172563,-2.34662791612198
X48,14.0931411172563,-2.34662791612198
X49,14.0931411172563,-2.34662791612198
X50,14.0931411172563,-2.34662791612198
X51,14.0931411172563,-2.34662791612198
X52,14.0931411172563,-2.34662791612198
X53,14.0931411172563,-2.34662791612198
X54,14.0931411172563,-2.34662791612198
X55,14.0931411172563,-2.34662791612198
X56,14.0931411172563,-2.34662791612198
X57,14.0931411172563,-2.34662791612198
X58,14.0931411172563,-2.34662791612198
X59,14.0931411172563,-2.34662791612198
X60,14.0931411172563,-2.34662791612198
Y,25.251264000000003,0.05609088
