,series_max,series_min
X1,8.987145880934849,-8.320249338206915
X2,7.23093397656589,-4.292221706105008
X3,5.553424011849328,-5.544084517225915
X4,6.178878269864343,-6.032314435648817
X5,4.929824675208593,-4.743359560109188
X6,3.2431381903105363,-3.8607688022458246
X7,3.55893477221955,-3.375243776691686
X8,3.9134467148775807,-3.8909145302787507
X9,3.440221285057076,-3.215738421672685
X10,4.1572241347338466,-3.8842762790929823
X11,3.8102053827193276,-3.2563919418544445
X12,2.5565358723420872,-2.290552347518787
X13,2.8017123275519165,-2.6474774288585983
X14,2.845975758959275,-2.2771473717121578
Y,25.251264000000003,0.05609088
