X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,Y
0.4638377634714854,-0.10182071045194396,-0.5107167608693071,-0.1511265821491935,-0.4628971355994095,0.05167478465177111,0.11326680288930979,-0.4557425722219244,0.16538249455290743,0.2162997284339987,-0.20940459739724038,0.018413565306840463,0.5250265650878507,0.2329289574704796,-0.30971154160193937,-0.27095266979861643,-0.5782452447171992,-0.6422140207733573,0.004336432379338673,-0.2626152522844626,-0.30499240475296874,0.28187403510363684,-0.13945769835539013,0.05886654149418802,0.07314353259054629,0.08247582307663537,-0.07754933935129826,0.30314391150056474,-0.11065406466360539,0.24215044920071982,-0.2798829319874542,-0.17104228850019831,-0.4847104313695849,-0.11498490713524445,0.1398570405327455,-0.2979291370674727,-0.4246599460785069,-0.21453989568533471,-0.5535362421498328,-0.27116446385594195,-0.43065074546816595,-0.023716720485512544,0.44990280883270706,0.1612268199535416
0.4655463021034625,0.12012760823429836,-0.5129127399545135,-0.23905878231227917,-0.571364511888155,-0.27332873707094696,0.07058757877563715,-0.23054048694309726,-0.5134544581812812,0.5666761089814902,-0.033646483687432394,-0.1739806119940419,0.08363732441913774,0.08617721022730729,0.5252687586364158,0.2931582254065501,-0.2533277622143574,-0.060667065236310824,0.2833945746258739,-0.2620220235020493,-0.044427292763811965,-0.008538720953697565,-0.32212977102558304,-0.0013706582450859761,-0.06706367899844434,-0.4650270596182299,-0.10471075878173564,0.1534813727428499,-0.27550767484198757,0.14596881790154148,-0.3029947405662303,0.1694428950811646,0.23346672302151972,-0.018480610306550904,-0.04488054838895117,-0.3060831132817303,-0.07557718799117952,0.6226569793075512,-0.5764280868324073,0.4468719626956892,-0.09819499802949394,-0.354588780181301,-0.5428340540118848,-0.6946533328083783
0.34000362038457,0.31974542131596473,-0.5186540975612097,-0.32004228100624466,-0.25446360064462337,-0.5678556768370822,-0.07526089324832963,0.25500304414729347,-0.6796888702839345,-0.035701122453914436,-0.04618371532054455,-0.03426916624766141,-0.6302209064213478,-0.647909744226608,-0.03426705943701713,0.03024698536819659,-0.058885531538550806,0.0013446988788961,0.4544795617976569,0.2845443868553159,0.04554495337371245,-0.1966832102098106,-0.1867058174377214,-0.32299349614440065,-0.319038295070066,-0.1948436670816941,0.3394380093236369,-0.10390161966697553,-0.12212646886311174,0.4514992876969841,-0.012525318923582662,-0.3818321705679495,0.10570549810598218,-0.1028935228538137,-0.07302138137320846,-0.028521742503382796,0.18614866716387457,-0.16572729539306985,-0.09744642298400363,-0.20656323274297173,0.5745544105352645,0.1172111236385438,-0.4017056200311191,-0.7582385133272963
0.10934466361275375,0.4366360687603519,-0.51363300206246,-0.3732144710598079,0.26187836016228516,-0.5027976094214588,-0.18092818377200948,0.4639726528475334,-0.03139163170656911,-0.5057492680279616,0.15601626512558675,0.30756864803185713,0.21140625795017254,-0.3146534654066514,-0.36367161894430355,-0.32134352521268117,-0.4361394732068733,-0.3771202772971106,-0.0964481540448281,0.3742040740006638,-0.04671533718163956,-0.20623746977503932,0.0004325057955723022,-0.2966554933352542,-0.26261748038864186,-0.3286797074928902,-0.23116196722786475,0.18056947122435174,-0.06866822951281326,-0.05805494106357445,-0.11119165295275124,0.02700270952670203,-0.6519716908742597,0.1551408610531284,-0.1341290146149542,-0.11502729996383132,-0.13630062320699132,-0.28741032051676196,0.2893805515830101,-0.4492170999620908,-0.3672797574807607,-0.03851385730445256,0.02728915480352101,-0.895468325524627
-0.17128890196776148,0.42912616657843006,-0.4824930799532128,-0.3898800849585943,0.5403273731325351,-0.03134417686270097,-0.1783697992199471,0.2104932955987593,0.5811532251835281,-0.2955312342903842,0.007437621982964382,-0.23752359958357994,0.23487088345818674,0.12363206964403184,0.10242878722392401,-0.17366766593342875,-0.4829729357445849,-0.08012629643155922,-0.22061613896277,-0.419611610435083,-0.20332016487133864,-0.09345011244080736,-0.25165774844636135,-0.18243061261978177,-0.1701206259421607,-0.8591149145348267,-0.5041142376478536,-0.32905744760388533,-0.06219545539699978,-0.22334366363768,-0.18156352062344772,0.3081083088586132,0.14949737853590683,-0.13439385895081946,-0.3498412631684309,-0.28760688334532103,0.1117142250451868,0.27731528329933375,0.23146371714352876,0.508913645420884,-0.05884402086562779,-0.049920380692074495,-0.05751589530736012,-0.9109807472735147
-0.42690012609250905,0.2898038230982918,-0.41835812210364454,-0.3756883681174059,0.3166366504177578,0.4983690015681068,-0.1512699614153601,-0.16335970265656352,0.4346083761827888,0.45049180674796063,-0.40850317119681157,-0.024196134862260354,-0.2483757041807384,-0.1128426476755896,0.1582625039334864,-0.022054398429556366,-0.012222598891657999,0.35459800166959066,0.20085457644303473,-0.13901587132251803,-0.137774340904794,-0.057640851474732635,-0.05896712161651352,-0.34485485672007354,-0.30648481646923165,-0.17529092664771295,0.20516524661943336,-0.7858753427449956,-0.0735000436179658,0.02271762861738691,-0.08067778932800485,-0.22913388583432304,-0.05557192193643157,-0.365757083156509,-0.11452717915467692,-0.053737412031168885,0.18004700010351127,-0.35611330640147254,-0.08318023662543128,-0.35706919222433053,0.2627910030579126,0.05851955083303784,0.17788723589537914,-0.781644946651443
-0.5864227656190634,0.04895099551237214,-0.3276160260523264,-0.342382881425059,-0.22784285643094948,0.6319194864468514,-0.2303449094891613,-0.2768559889050116,-0.22001043538888598,0.5950570079435378,0.18279108611769623,0.023721342803068257,-0.06388098738653192,-0.24298362053968492,-0.32192507831227335,-0.23785243904400688,0.10780494973940646,-0.04929301868986591,-0.1613304551308513,0.5948462782425823,-0.090474492788856,-0.03601616066129776,0.17372476359571953,-0.1050772245294197,-0.21383115550025877,0.04389267025875343,0.1821657783335291,-0.07896021227282313,-0.24227257825718063,-0.49796027793276565,-0.2602033235728548,-0.03414254745612033,-0.4263276124749782,0.10372770560614386,0.06572189028857167,-0.18118123945943676,-0.028914033133793704,-0.1457811828651191,-0.2025094658786819,-0.07177524813743297,-0.6217742858985121,-0.3322473481583962,0.09212710299283833,-0.8068329461789834
-0.6065652548198293,-0.2327811723905232,-0.23068761181992248,-0.2961499865517775,-0.579763159040589,0.21477061245710294,-0.4362390800558563,-0.10781552031584285,-0.6359298282723378,-0.20742689180059126,0.16549621347854893,0.06053436221947095,-0.2722287899804656,0.12701262465017882,-0.17201627921397367,-0.2128486044478367,-0.05857313221026372,-0.3590372270023734,-0.6658588874069936,-0.10658930559811608,-0.06903221061187059,-0.04013955282868076,-0.2085856782640414,0.22708542066227833,-0.11897048407562694,-0.4328442502458616,-0.270376035986888,-0.2591772672729423,-0.17581472327802417,-0.26078748959765163,-0.3693729583813937,0.03170763717938496,0.48623064400666594,0.06411888106034724,-0.16172116780681578,-0.14202525825107337,0.05223078622672883,0.04079827778473333,-0.4586176751097615,0.42334472564430614,0.051051028227430795,-0.20643749991819804,0.3204426218216252,-0.9697684948226308
-0.48098127722489914,-0.4851366083488575,-0.15055405398942712,-0.2350691649146699,-0.36545287355588363,-0.404194575075279,-0.6011579259112696,0.061343346173345026,-0.4266610151053969,-0.6292548615592788,-0.19400010317894523,-0.0426552493522836,0.1809932257860638,0.04180881042372153,-0.09108514403896073,0.09911623262546465,-0.02086861915462057,0.005689390961724605,-0.057568164860666515,-0.4888491759175376,0.14445440590777747,-0.13119555911416225,-0.04211310380478894,0.1784175788480744,-0.14638643963868392,0.09230843369324493,0.1354444026596533,-0.5649191636172631,0.031824693411940164,0.27188238441771473,-0.0955134749678005,-0.18169524941796356,-0.04086007907898759,0.023118227458331697,0.015953004836275264,0.11290300976473189,-0.1956998262394103,-0.3775431779532822,-0.0804718991782446,-0.3060575082312228,0.4056557854518168,-0.13312052273524067,-0.6881601906025749,-0.9864876569943699
-0.2382003647480122,-0.6468772575451296,-0.10131543493695017,-0.1587436092655523,0.26325852525946347,-0.6443724157388538,-0.5257526571117663,0.02874250382261412,-0.03866860891218704,-0.1298198404477311,-0.31243568780098696,-0.09673650060531691,0.39258133186160626,-0.440837053003563,0.16597803382632859,-0.13584921242880865,0.13510692269102487,-0.09248071404497449,0.4066280659078796,0.10355424138162195,-0.00048144373306613364,-0.009172297102915894,0.14045775046811992,0.39298602869067745,0.06456426005610472,0.15781033819168555,-0.14831495205119705,0.06759853087297207,0.019187385795026213,-0.2711132377810528,-0.05137457098165976,0.11705730407737769,-0.371546365653485,0.23120605523369386,-0.03344097681833624,-0.23946758973471272,-0.3138346535135359,0.07508618549806889,0.35865421874444636,-0.19100694992597966,-0.2517141620719079,0.17732985194478856,0.3562609456695238,-0.9440824441907162
