X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,Y
-0.26420953881078046,-0.26412224581506416,-0.2631514749796605,-0.25811246212209427,-0.24660048354209219,-0.2308529594474068,-0.21205875406961827,-0.19278303343871983,-0.165991891971637,-0.1318092704501337,-0.09192119077780425,-0.05057286849383558,-0.008072229485212024,0.03452708203882282,0.07681006386022582,0.11822766608210711,0.15653209433628645,0.19523228511747437,0.23096298922004266,0.2645255016922565,0.28962424834642886,0.30344306918398534,0.30350379201228317,0.3010892830707821,0.2962713399263097,0.2919344340367349,0.2907431099088751,0.28802544697567933,0.2879154296762856,0.29404728897958465,-0.27853013133976967,-0.1671018834711071,-0.013501437140500117,0.15699767205797777,0.30512009603314794,0.3880435131739832,0.2938772678024877,0.12147414769633214,-0.10096676951928762,-0.33140979207846155,-0.5936471617843069,-0.5359974133837997,-0.3360171632070197,-0.028010721464428623,0.32553919256950326,0.8100020686796825,0.787500957898194,0.5531013567286558,0.1562922162698941,-0.2894418900179453,-0.8639597187634276,-0.8310465816467894,-0.5787604712605167,-0.1700440742480276,0.289103626189289,-0.12549570960981737,-0.03370375602364417,0.36323484985756016,0.0447854503891747,0.046791394601517045,-0.06407982011440838,0.019844589496247123,0.0023850193885155413,-0.07645331638621744,0.12253553076681523,-0.1819268678036159,0.2180281686431902,-0.2979567018588464,-0.20382217644136025,0.32007041310981776,0.5100268236872416,0.1480553908207234,-0.3837181359812034,-0.5198037472939271,0.561154318497755,0.15758468314808627,-0.1271355651523819,0.15526404054449205,0.14914720776312174,-0.10397691651855112,0.12543835209283505,0.1058711894810549,0.016317668510053673,-0.1957329935992056,0.1893695872437815,-0.7741455391912783
-0.26520101860658807,-0.2636523875646579,-0.25811246212209427,-0.24660048354209219,-0.2308529594474068,-0.21205875406961827,-0.19278303343871983,-0.165991891971637,-0.1318092704501337,-0.09192119077780425,-0.05057286849383558,-0.008072229485212024,0.03452708203882282,0.07681006386022582,0.11822766608210711,0.15653209433628645,0.19523228511747437,0.23096298922004266,0.2645255016922565,0.28962424834642886,0.30344306918398534,0.30350379201228317,0.3010892830707821,0.2962713399263097,0.2919344340367349,0.2907431099088751,0.28802544697567933,0.2879154296762856,0.29404728897958465,0.3101554376828948,-0.1671018834711071,-0.013501437140500117,0.15699767205797777,0.30512009603314794,0.3918022281939646,0.2938772678024877,0.12147414769633214,-0.10096676951928762,-0.33140979207846155,-0.5134334196448713,-0.5359974133837997,-0.3360171632070197,-0.028010721464428623,0.32553919256950326,0.6337192864980707,0.787500957898194,0.5531013567286558,0.1562922162698941,-0.2894418900179453,-0.6643878860403849,-0.8310465816467894,-0.5787604712605167,-0.1700440742480276,0.289103626189289,0.6745719089309636,-0.03370375602364417,0.19449887445911185,0.0447854503891747,-0.39796330265636326,0.011354492264018301,-0.06038172417034915,0.06185199694059751,-0.1254372882925857,0.16259516804801155,-0.22817988069308415,0.2676383050459923,-0.2979567018588464,-0.5150498362853302,0.32007041310981776,0.5100268236872416,0.1480553908207234,-0.3837181359812034,-0.5198037472939271,-0.11993506988809488,0.15758468314808627,-0.6208345589611945,0.15526404054449205,-0.06939748739461438,-0.10397691651855112,0.12543835209283505,-0.01909572448215313,0.016317668510053673,-0.042850034464886,0.1893695872437815,-0.027574558951600103,-0.8363174477762827
-0.2647307593899795,-0.2586113764471789,-0.24660048354209219,-0.2308529594474068,-0.21205875406961827,-0.19278303343871983,-0.165991891971637,-0.1318092704501337,-0.09192119077780425,-0.05057286849383558,-0.008072229485212024,0.03452708203882282,0.07681006386022582,0.11822766608210711,0.15653209433628645,0.19523228511747437,0.23096298922004266,0.2645255016922565,0.28962424834642886,0.30344306918398534,0.30350379201228317,0.3010892830707821,0.2962713399263097,0.2919344340367349,0.2907431099088751,0.28802544697567933,0.2879154296762856,0.29404728897958465,0.3101554376828948,0.3307177533970471,-0.013501437140500117,0.15699767205797777,0.30512009603314794,0.3918022281939646,0.3880435131739832,0.12147414769633214,-0.10096676951928762,-0.33140979207846155,-0.5134334196448713,-0.5936471617843069,-0.3360171632070197,-0.028010721464428623,0.32553919256950326,0.6337192864980707,0.8100020686796825,0.5531013567286558,0.1562922162698941,-0.2894418900179453,-0.6643878860403849,-0.8639597187634276,-0.5787604712605167,-0.1700440742480276,0.289103626189289,0.6745719089309636,0.8687778340140626,0.19449887445911185,0.389025139424209,-0.39796330265636326,-0.6666520904129305,-0.03508766259480467,-0.02909277879383898,0.07148509359935162,-0.1920459207049502,0.2894275979273535,-0.4039838160196073,0.4876674816631861,-0.5150498362853302,-0.20382217644136025,0.5100268236872416,0.1480553908207234,-0.3837181359812034,-0.5198037472939271,-0.11993506988809488,0.37262638076961463,-0.6208345589611945,-0.37106474930595423,-0.06939748739461438,0.05851875434373355,0.12543835209283505,-0.01909572448215313,0.0007387252245159015,-0.042850034464886,0.16675923959149164,-0.027574558951600103,-0.089047124575387,0.4728796052821087
-0.2596854463897882,-0.24709483270214072,-0.2308529594474068,-0.21205875406961827,-0.19278303343871983,-0.165991891971637,-0.1318092704501337,-0.09192119077780425,-0.05057286849383558,-0.008072229485212024,0.03452708203882282,0.07681006386022582,0.11822766608210711,0.15653209433628645,0.19523228511747437,0.23096298922004266,0.2645255016922565,0.28962424834642886,0.30344306918398534,0.30350379201228317,0.3010892830707821,0.2962713399263097,0.2919344340367349,0.2907431099088751,0.28802544697567933,0.2879154296762856,0.29404728897958465,0.3101554376828948,0.3307177533970471,0.35571949127616365,0.15699767205797777,0.30512009603314794,0.3918022281939646,0.3880435131739832,0.2938772678024877,-0.10096676951928762,-0.33140979207846155,-0.5134334196448713,-0.5936471617843069,-0.5359974133837997,-0.028010721464428623,0.32553919256950326,0.6337192864980707,0.8100020686796825,0.787500957898194,0.1562922162698941,-0.2894418900179453,-0.6643878860403849,-0.8639597187634276,-0.8310465816467894,-0.1700440742480276,0.289103626189289,0.6745719089309636,0.8687778340140626,0.8093400485684479,0.389025139424209,0.36323484985756016,-0.6666520904129305,-0.5369084880078888,-0.06407982011440838,0.019844589496247123,0.0023850193885155413,-0.07645331638621744,0.12253553076681523,-0.1819268678036159,0.2180281686431902,-0.20382217644136025,0.32007041310981776,0.1480553908207234,-0.3837181359812034,-0.5198037472939271,-0.11993506988809488,0.37262638076961463,0.4387925572130089,-0.37106474930595423,0.5564031854713307,0.05851875434373355,0.05668680938111992,-0.01909572448215313,0.0007387252245159015,0.10326639937348081,0.16675923959149164,-0.1753526824504309,-0.089047124575387,0.3025034584078572,-0.053904725065052506
-0.24815907469172926,-0.23134106380375763,-0.21205875406961827,-0.19278303343871983,-0.165991891971637,-0.1318092704501337,-0.09192119077780425,-0.05057286849383558,-0.008072229485212024,0.03452708203882282,0.07681006386022582,0.11822766608210711,0.15653209433628645,0.19523228511747437,0.23096298922004266,0.2645255016922565,0.28962424834642886,0.30344306918398534,0.30350379201228317,0.3010892830707821,0.2962713399263097,0.2919344340367349,0.2907431099088751,0.28802544697567933,0.2879154296762856,0.29404728897958465,0.3101554376828948,0.3307177533970471,0.35571949127616365,0.3694785665279874,0.30512009603314794,0.3918022281939646,0.3880435131739832,0.2938772678024877,0.12147414769633214,-0.33140979207846155,-0.5134334196448713,-0.5936471617843069,-0.5359974133837997,-0.3360171632070197,0.32553919256950326,0.6337192864980707,0.8100020686796825,0.787500957898194,0.5531013567286558,-0.2894418900179453,-0.6643878860403849,-0.8639597187634276,-0.8310465816467894,-0.5787604712605167,0.289103626189289,0.6745719089309636,0.8687778340140626,0.8093400485684479,0.493055170629926,0.36323484985756016,0.0447854503891747,-0.5369084880078888,-0.045781696201657396,-0.06038172417034915,0.06185199694059751,-0.1254372882925857,0.16259516804801155,-0.22817988069308415,0.2676383050459923,-0.2979567018588464,0.32007041310981776,0.5100268236872416,-0.3837181359812034,-0.5198037472939271,-0.11993506988809488,0.37262638076961463,0.4387925572130089,0.012880242316531954,0.5564031854713307,0.4897008317034759,0.05668680938111992,-0.06498282413375722,0.0007387252245159015,0.10326639937348081,-0.07442970232622015,-0.1753526824504309,0.2521766447661613,0.3025034584078572,-0.39388355204917036,0.05447946372356571
-0.2323918618900307,-0.21253940543700844,-0.19278303343871983,-0.165991891971637,-0.1318092704501337,-0.09192119077780425,-0.05057286849383558,-0.008072229485212024,0.03452708203882282,0.07681006386022582,0.11822766608210711,0.15653209433628645,0.19523228511747437,0.23096298922004266,0.2645255016922565,0.28962424834642886,0.30344306918398534,0.30350379201228317,0.3010892830707821,0.2962713399263097,0.2919344340367349,0.2907431099088751,0.28802544697567933,0.2879154296762856,0.29404728897958465,0.3101554376828948,0.3307177533970471,0.35571949127616365,0.3694785665279874,0.3783043950681457,0.3918022281939646,0.3880435131739832,0.2938772678024877,0.12147414769633214,-0.10096676951928762,-0.5134334196448713,-0.5936471617843069,-0.5359974133837997,-0.3360171632070197,-0.028010721464428623,0.6337192864980707,0.8100020686796825,0.787500957898194,0.5531013567286558,0.1562922162698941,-0.6643878860403849,-0.8639597187634276,-0.8310465816467894,-0.5787604712605167,-0.1700440742480276,0.6745719089309636,0.8687778340140626,0.8093400485684479,0.493055170629926,0.01954053334398753,0.0447854503891747,-0.39796330265636326,-0.045781696201657396,0.5419968135514108,-0.02909277879383898,0.07148509359935162,-0.1920459207049502,0.2894275979273535,-0.4039838160196073,0.4876674816631861,-0.5150498362853302,0.5100268236872416,0.1480553908207234,-0.5198037472939271,-0.11993506988809488,0.37262638076961463,0.4387925572130089,0.012880242316531954,-0.3898593110794444,0.4897008317034759,-0.4579155075917781,-0.06498282413375722,0.14914720776312174,0.10326639937348081,-0.07442970232622015,0.1058711894810549,0.2521766447661613,-0.1957329935992056,-0.39388355204917036,0.5071390427936637,-0.5320420231349456
-0.21357415862133577,-0.193256040868514,-0.165991891971637,-0.1318092704501337,-0.09192119077780425,-0.05057286849383558,-0.008072229485212024,0.03452708203882282,0.07681006386022582,0.11822766608210711,0.15653209433628645,0.19523228511747437,0.23096298922004266,0.2645255016922565,0.28962424834642886,0.30344306918398534,0.30350379201228317,0.3010892830707821,0.2962713399263097,0.2919344340367349,0.2907431099088751,0.28802544697567933,0.2879154296762856,0.29404728897958465,0.3101554376828948,0.3307177533970471,0.35571949127616365,0.3694785665279874,0.3783043950681457,0.3874151148061018,0.3880435131739832,0.2938772678024877,0.12147414769633214,-0.10096676951928762,-0.33140979207846155,-0.5936471617843069,-0.5359974133837997,-0.3360171632070197,-0.028010721464428623,0.32553919256950326,0.8100020686796825,0.787500957898194,0.5531013567286558,0.1562922162698941,-0.2894418900179453,-0.8639597187634276,-0.8310465816467894,-0.5787604712605167,-0.1700440742480276,0.289103626189289,0.8687778340140626,0.8093400485684479,0.493055170629926,0.01954053334398753,-0.46077337724644885,-0.39796330265636326,-0.6666520904129305,0.5419968135514108,0.8439947076715753,0.019844589496247123,0.0023850193885155413,-0.07645331638621744,0.12253553076681523,-0.1819268678036159,0.2180281686431902,-0.20382217644136025,0.1480553908207234,-0.3837181359812034,-0.11993506988809488,0.37262638076961463,0.4387925572130089,0.012880242316531954,-0.3898593110794444,-0.31201548121878553,-0.4579155075917781,-0.6244828147200622,0.14914720776312174,-0.10397691651855112,-0.07442970232622015,0.1058711894810549,0.016317668510053673,-0.1957329935992056,0.1893695872437815,0.5071390427936637,-0.41709018610950077,-0.7097789245117122
-0.19427433807392447,-0.16645427516499312,-0.1318092704501337,-0.09192119077780425,-0.05057286849383558,-0.008072229485212024,0.03452708203882282,0.07681006386022582,0.11822766608210711,0.15653209433628645,0.19523228511747437,0.23096298922004266,0.2645255016922565,0.28962424834642886,0.30344306918398534,0.30350379201228317,0.3010892830707821,0.2962713399263097,0.2919344340367349,0.2907431099088751,0.28802544697567933,0.2879154296762856,0.29404728897958465,0.3101554376828948,0.3307177533970471,0.35571949127616365,0.3694785665279874,0.3783043950681457,0.3874151148061018,0.3971242856210693,0.2938772678024877,0.12147414769633214,-0.10096676951928762,-0.33140979207846155,-0.5134334196448713,-0.5359974133837997,-0.3360171632070197,-0.028010721464428623,0.32553919256950326,0.6337192864980707,0.787500957898194,0.5531013567286558,0.1562922162698941,-0.2894418900179453,-0.6643878860403849,-0.8310465816467894,-0.5787604712605167,-0.1700440742480276,0.289103626189289,0.6745719089309636,0.8093400485684479,0.493055170629926,0.01954053334398753,-0.46077337724644885,-0.8004391122559498,-0.6666520904129305,-0.5369084880078888,0.8439947076715753,0.6977758562213285,0.06185199694059751,-0.1254372882925857,0.16259516804801155,-0.22817988069308415,0.2676383050459923,-0.2979567018588464,0.32007041310981776,-0.3837181359812034,-0.5198037472939271,0.37262638076961463,0.4387925572130089,0.012880242316531954,-0.3898593110794444,-0.31201548121878553,0.11600963719033985,-0.6244828147200622,0.2599439289014649,-0.10397691651855112,0.12543835209283505,0.1058711894810549,0.016317668510053673,-0.042850034464886,0.1893695872437815,-0.027574558951600103,-0.41709018610950077,0.35892125083723037,-0.8342256185299036
-0.16744970036122775,-0.1322580982578947,-0.09192119077780425,-0.05057286849383558,-0.008072229485212024,0.03452708203882282,0.07681006386022582,0.11822766608210711,0.15653209433628645,0.19523228511747437,0.23096298922004266,0.2645255016922565,0.28962424834642886,0.30344306918398534,0.30350379201228317,0.3010892830707821,0.2962713399263097,0.2919344340367349,0.2907431099088751,0.28802544697567933,0.2879154296762856,0.29404728897958465,0.3101554376828948,0.3307177533970471,0.35571949127616365,0.3694785665279874,0.3783043950681457,0.3874151148061018,0.3971242856210693,0.4060209098243561,0.12147414769633214,-0.10096676951928762,-0.33140979207846155,-0.5134334196448713,-0.5936471617843069,-0.3360171632070197,-0.028010721464428623,0.32553919256950326,0.6337192864980707,0.8100020686796825,0.5531013567286558,0.1562922162698941,-0.2894418900179453,-0.6643878860403849,-0.8639597187634276,-0.5787604712605167,-0.1700440742480276,0.289103626189289,0.6745719089309636,0.8687778340140626,0.493055170629926,0.01954053334398753,-0.46077337724644885,-0.8004391122559498,-0.8971049274605736,-0.5369084880078888,-0.045781696201657396,0.6977758562213285,0.1964702332720174,0.07148509359935162,-0.1920459207049502,0.2894275979273535,-0.4039838160196073,0.4876674816631861,-0.5150498362853302,0.5100268236872416,-0.5198037472939271,-0.11993506988809488,0.4387925572130089,0.012880242316531954,-0.3898593110794444,-0.31201548121878553,0.11600963719033985,0.36243447874251666,0.2599439289014649,0.6451608070246488,0.12543835209283505,-0.01909572448215313,0.016317668510053673,-0.042850034464886,0.16675923959149164,-0.027574558951600103,-0.089047124575387,0.35892125083723037,-0.15605684356502036,-0.8701570723718052
-0.1332243412248445,-0.09235420065597011,-0.05057286849383558,-0.008072229485212024,0.03452708203882282,0.07681006386022582,0.11822766608210711,0.15653209433628645,0.19523228511747437,0.23096298922004266,0.2645255016922565,0.28962424834642886,0.30344306918398534,0.30350379201228317,0.3010892830707821,0.2962713399263097,0.2919344340367349,0.2907431099088751,0.28802544697567933,0.2879154296762856,0.29404728897958465,0.3101554376828948,0.3307177533970471,0.35571949127616365,0.3694785665279874,0.3783043950681457,0.3874151148061018,0.3971242856210693,0.4060209098243561,0.41127758843469686,-0.10096676951928762,-0.33140979207846155,-0.5134334196448713,-0.5936471617843069,-0.5359974133837997,-0.028010721464428623,0.32553919256950326,0.6337192864980707,0.8100020686796825,0.787500957898194,0.1562922162698941,-0.2894418900179453,-0.6643878860403849,-0.8639597187634276,-0.8310465816467894,-0.1700440742480276,0.289103626189289,0.6745719089309636,0.8687778340140626,0.8093400485684479,0.01954053334398753,-0.46077337724644885,-0.8004391122559498,-0.8971049274605736,-0.7220999741355059,-0.045781696201657396,0.5419968135514108,0.1964702332720174,-0.39123704551789573,0.0023850193885155413,-0.07645331638621744,0.12253553076681523,-0.1819268678036159,0.2180281686431902,-0.20382217644136025,0.1480553908207234,-0.11993506988809488,0.37262638076961463,0.012880242316531954,-0.3898593110794444,-0.31201548121878553,0.11600963719033985,0.36243447874251666,0.13671247123348462,0.6451608070246488,-0.11648580665855479,-0.01909572448215313,0.0007387252245159015,-0.042850034464886,0.16675923959149164,-0.1753526824504309,-0.089047124575387,0.3025034584078572,-0.15605684356502036,0.022236810167420185,-0.867249086796511
