Trend,Periodic1,Periodic2,Periodic3,Periodic4,Periodic5,Periodic6,Periodic7,Periodic8,Periodic9,Periodic10,Noise,ORIG
2.8830860594617254,-0.28105463893071986,-1.1315316275817937,0.19645324704980474,0.6626745805288052,-0.5550156769897413,-0.6973350155358434,0.6651369949845558,-0.05906792073355994,-0.07493894714236483,-0.007596727074169823,0.16088567196328796,1.761696
2.9039485641751623,-0.2980836196417294,-1.156291327245458,-0.04313077915033095,0.26833407260768594,0.46739223469160157,0.012129760598065087,-0.6779686656408186,-0.003810871825824333,0.12559321576335486,0.20984633284426138,-0.03330291717598824,1.774656
2.910395242230079,-0.17147925713246828,-0.9343398127367278,-0.25483846826364087,-0.28014256116461395,0.4425982091324614,0.6051998492224001,0.2036633379596149,0.1379572147225083,-0.11320480669199119,-0.4040391520574282,-0.23146579522019706,1.910304
2.9297026136966173,0.06417901467570608,-0.46873234087573573,-0.27874434033427054,-0.4414008274195659,-0.3307466626969135,0.0158404460462373,0.23180938580106947,-0.30379441678685354,0.010091718062209112,0.3596996913495589,0.3237117184819299,2.111616
2.976678453958918,0.3278087382604385,0.13381965558040712,-0.121767622297182,-0.08387872168006547,-0.5746299042743421,-0.5413993670148134,-0.17402181501733666,0.4449024101690592,0.15362167552353212,-0.03283502252021049,-0.105514480688407,2.402784
3.0326080759922127,0.525389363635259,0.6687208534592921,0.06615945560586937,0.3264334315560804,0.09688807026597344,-0.05680057835715657,-0.24926507381914864,-0.5305493555461878,-0.2959234201094885,-0.3421166723568801,-0.24346415032582716,2.99808
3.0887503376177983,0.5825702430338902,0.9712736254657113,0.13256133859592753,0.3403129329282912,0.5870212323482926,0.5560700902213551,0.412381044183666,0.5585334835562061,0.34652107088734346,0.44709921990343443,0.37671338125808335,8.399808
3.1114248378105556,0.46575226688471183,0.9158244030540575,0.01808848692542403,-0.055064501792728884,-0.04003601278156958,0.004768553687887901,-0.1698565122089376,-0.541412195424359,-0.3007066835118769,-0.20210842462391126,-0.15329821801925558,3.053376
3.2191955285064426,0.18278641849748212,0.7461936963138177,-0.20006107827669325,-0.20139311491171422,-0.7024035138535546,-0.35664495122880496,-0.20156912547231887,0.4866335822918215,0.22091042046889994,-0.1542386261524847,-0.17179323618289238,2.867616
3.397453884476289,-0.23399603494448057,0.4844423577092288,-0.41557788909983273,-0.05437568596081639,-0.3453111639827702,-0.09219889761935193,0.15758915889631328,-0.40451333239788567,-0.16179400880157754,0.3097765606814917,0.27277705104339367,2.914272
3.594851197977218,-0.7177596603169616,0.09091552314006038,-0.4602104161749552,0.021856925837867715,0.4975014208563838,0.23854565031611494,0.1524570037680782,0.3045941259555778,0.11227499146742873,-0.205517316243205,-0.12685344658360967,3.502656
3.761779854271787,-1.158904010016008,-0.43663448164131685,-0.20933483765245509,-0.13194845361181015,0.5280797989760078,0.08789858768798643,-0.27795966509300735,-0.19738657735155785,-0.03772746728715958,0.019046495635451167,-0.0703012439179162,1.876608
3.994622598712007,-1.5432663297403966,-0.940046044728227,0.26999200454381184,-0.24025636294772323,-0.3569825133416273,-0.08823754266480736,0.03883406396539458,0.10541207544238229,-0.05814568160031281,0.07809576151627252,0.1381027708432287,1.3981248
4.235514403831068,-1.6325468086055215,-1.3159715530441032,0.6552234904379627,0.08450100092998997,-0.7129533184181526,-0.1422258561796853,0.22179179859006826,-0.01831390237500784,0.13390950520273995,-0.08308320737572046,-0.06867435299363531,1.3571712
4.4851080455217325,-1.3416936692238837,-1.3981722497069107,0.567315993156489,0.5738397653379331,0.0726326497217787,-0.07425187712607852,-0.12748090196819173,-0.043937397230333027,-0.14912092272475533,0.07126521630542738,0.010754547936796118,2.6462592
4.729311648748813,-0.6762836752470319,-1.1054318536803442,-0.06486854531751819,0.48916057471796975,0.7793939775097997,0.2031309487637546,-0.1935929556623467,0.084897183608744,0.12520388610846483,-0.07045449005701222,-0.023666699493296417,4.2768
4.946029026000994,0.25820843642370567,-0.46921620584639107,-0.7768673085821552,-0.3452723419917639,0.26835680533533796,0.2082379712292004,0.30255396980330945,-0.12340696269784214,-0.1228753006285302,0.035417423362216836,0.023922487591912917,4.205088
5.13312628330294,1.275898299154618,0.40767267917474054,-0.8548525783796427,-1.0296753493304556,-0.6377816551409256,-0.22946715827275035,-0.00693244804319217,0.16638596171517595,0.16198507209301008,0.04818507798797266,0.04961581573850627,4.48416
5.288727596620016,2.1473746804068132,1.3181429911754865,-0.035888096704477845,-0.6082424008094037,-0.44395940329124084,-0.4059037865610196,-0.24749719528748648,-0.19632567656187472,-0.19748738348995323,-0.10110480815181244,-0.11646051734504449,6.401376
5.450580406548419,2.644909809302292,2.055785275031163,1.0493940612070096,0.7238959920068586,0.46309017557585297,0.36314864200190966,0.10292413846710642,0.19835039684003322,0.1872589270025243,0.057118245776675576,0.06875993024016026,13.365216
