X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,Y
-0.008124937896408668,-0.04365856322261563,-0.1396962724690577,0.08721195177720586,-0.8181708234666225,-0.09102497741065119,0.07964708675157772,1.0,-0.01761742354717022,0.003908743219945832,-0.11167147544789002,1.0,0.4722101623720514,0.10298038649103769,-0.28991653598633704,-1.0,0.0074825342342876855,0.1682601425474246,-0.591289494683765,1.0,-1.0,-0.050700035973496926,-0.7796369935824246
0.09026627632673057,-0.06144977997322676,-0.007131019001347161,0.10010989258183356,-0.8406632340143264,0.07524600664702796,-0.20563176209279577,0.9414671680639506,-0.08546608584623705,-0.04510781247364515,-0.2808792257553133,0.9231357449531741,0.3857208853159211,0.17153091237582907,-0.7677175988800975,-0.7463252949249688,0.16375042563745068,0.18838199146491608,-0.18572493981933125,0.8885214286559888,-0.8196981301177014,-0.21566832794359436,-0.23266664041891616
0.21375892672935715,-0.11886305203743008,0.032789192267298706,0.11056653980376363,-0.6970364369039139,0.17801821416479324,-0.43010861886263174,0.8981480169889804,-0.13103295274365612,-0.2156875230680828,-0.27839012166105914,0.8547900044768135,0.28605919152656933,-0.0585919919100647,-0.9609060344104569,-0.6137074295699307,0.2008327837222461,0.20455885633202908,0.16517713954481117,0.790923780673007,-0.6640834858594122,-0.2890510126300426,-0.6525630930351589
0.2913247832489527,-0.11182367958829698,-0.1078438124855966,0.13292964759200254,-0.4483702143744833,0.22310345379495566,-0.48669183860242227,0.8723741867956427,-0.16384024396179708,-0.4541543085485482,-0.06164855321129914,0.7536842031021758,0.2023306866346728,-0.13052005647497367,-0.962549899616964,-0.5689303802288832,0.19088827912169415,0.21063662597110966,0.44984953830905083,0.6909832338571624,-0.5410690834140723,-0.30497812090107457,-0.912067404228513
0.24591423466654838,-0.024417844811949085,-0.34945294303228025,0.18783182871273585,-0.21722514123840297,0.2516404275608155,-0.4049393181468267,0.8615434252817582,-0.18517608475449465,-0.4665545211183194,-0.05458740590631139,0.6526268909622002,0.16516979257623854,0.2352326265819853,-0.9448618528164285,-0.5162032527905733,0.21452530648124046,0.21740054628333016,0.5982168661276996,0.5699887141418272,-0.45612296638965577,-0.3212301763101436,-0.8687212094964366
0.06369832001671472,0.057927238506104706,-0.4998269502655611,0.26806099951428397,-0.0739229907377158,0.29985823388620236,-0.33989500579128007,0.8509208641838528,-0.19475064203238746,-0.2989137954113793,-0.31192068426789876,0.6105325322828781,0.11582032982608581,0.17745539083680084,-0.6773667530727069,-0.5468939080769648,0.13635308054623518,0.23409462133943015,0.7127805263993767,0.4547541366065255,-0.3904163856741354,-0.2823763474013423,-0.8238907043584396
-0.1821956073398865,0.05090399629451392,-0.469403105397571,0.34435685244963854,0.02649784323082449,0.360123546535535,-0.3783768248315368,0.8328598292747216,-0.19397651766005963,-0.23400939949622912,-0.48489192256680225,0.5585148735570913,0.0542629649914792,0.04488412134531172,-0.3141777231218622,-0.6189020685168274,0.051639083506381356,0.24151783473723287,0.6668152938071212,0.3510030124588783,-0.3384084308696521,-0.1643219263812714,-0.9113114689554707
-0.38690897735299923,-0.05081381034152321,-0.34465607814503285,0.3967683453168227,0.17005293907295704,0.40066316195629303,-0.4585131769525067,0.8167374457511973,-0.1824037297430945,-0.29133179941504384,-0.5140190645759294,0.49132594339180025,-0.003961074303460599,0.055023154473711866,-0.04616005882633967,-0.6638251267088422,0.00799034141068189,0.2429972178740747,0.45345710954804264,0.26167875622807335,-0.2988624536428388,-0.02206355397635762,-0.9584156856569156
-0.4967358689171759,-0.197737883511101,-0.23593550449471,0.41807033881686184,0.38321896841265213,0.4034456802188109,-0.47749647676578943,0.8119372479381244,-0.1634239103270484,-0.38059928716969416,-0.45671233419758583,0.441507746222227,-0.057772922425356144,0.07425162346115233,0.050641739305918865,-0.6568733213650908,-0.018838068057710933,0.251417890646759,0.13208989946608485,0.1974309880250995,-0.2720326330991927,0.08221622744389401,-0.8469427930233476
-0.5183449585250276,-0.32382584132864756,-0.19679483362310302,0.40935228074449426,0.6175073986707336,0.3749482442580929,-0.3642121528799577,0.8201341751121618,-0.14543437379827784,-0.4256858779304241,-0.3464682178542553,0.4172393351007626,-0.10503778380561857,0.05846929158018255,-0.034437691664728765,-0.5956705413821812,-0.03810958781132634,0.27239656524569433,-0.10096465351535377,0.15438371926990446,-0.2421463949063284,0.10150539901909839,-0.81837867632584
-0.4963329634974133,-0.3598389958297107,-0.23415488878874213,0.37686402771607863,0.7811104856230786,0.3391466588538701,-0.09294611800701835,0.8351185566205239,-0.14025114763804036,-0.4134267619446593,-0.14565439125400303,0.40839234994918594,-0.15583077665797485,-0.14456400150710857,-0.14929802792735136,-0.5397872658929639,-0.08439847456512195,0.30073952393208714,-0.21410528838801846,0.13389078561059464,-0.20994343359770495,0.05511978512350724,-0.9054017874719477
-0.4824050944522793,-0.27088824134289635,-0.30455142411244995,0.3352654195893072,0.7818977197709445,0.3322406019856725,0.2774451389896464,0.8459103427593873,-0.1563563806864231,-0.3188396337771865,0.10162218251879196,0.36630217492769246,-0.19215128042214502,-0.22433075851514883,-0.14930555148435543,-0.5234071334395154,-0.12250004677315329,0.3230708331642771,0.10237229863445352,0.09268080249564248,-0.14183573640353253,-0.040753039083892384,-0.7535139178707824
-0.4891678631070542,-0.1087695546988473,-0.30182097333125,0.3004063220696558,0.5820994256874141,0.38961993222787217,0.5819603455534657,0.8410718240242023,-0.1902800870724104,-0.06374741690686847,0.1510065893248782,0.29530368468146206,-0.20369758206344057,-0.04100136249576769,-0.020547426896976306,-0.5213305841020879,-0.09748782674455436,0.32967371311944804,0.1856858553632308,0.03616304296323758,-0.09675243566150304,-0.09815023063334327,-0.7998129847631796
-0.45764552595403973,-0.009024462203845118,-0.10627748236710044,0.270288763663594,0.25462089389685216,0.5169009894758541,0.618994086211349,0.8128254351107629,-0.22817922617023423,0.2941637798275498,-0.11913777928663938,0.24623482690975163,-0.21046849053611116,0.1991734997350132,0.010061935323012916,-0.4475422399750473,0.011123327863879817,0.3340313597087916,-0.054201828495354376,-0.0170130139552902,-0.0640442309402125,-0.1508078706726561,-0.6310976810110634
-0.30531793848784916,-0.03852692739793573,0.2165300956959817,0.2249281287945588,-0.021734996852188604,0.6632410052330249,0.3716141403486575,0.7641815459515948,-0.2610637018728681,0.4217964244068786,-0.2986051182547136,0.23113681320029777,-0.2662893841577113,-0.11517917022421986,0.03725032062579969,-0.38155314319319067,0.06413512432556834,0.34479853739886357,-0.21380101588253675,-0.04142044071823903,-0.0008417618468520294,-0.20735654110743684,0.11172487105791573
