X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,Y
-0.18846570087477577,-0.36321062317251274,-0.5746037453362985,-0.1293354584864439,0.6730311045481385,0.1423896630688346,-0.5522130134215255,-0.02690526992273945,0.15312549078554527,-0.43034735325177154,-0.9628648318599659,0.18091458430983698,-0.212512424843054,0.47969847846831604,0.15900613524103369,-0.2886343481901432,1.0,-0.40636755622531173,0.2883519765362357,-0.16951526390271388,0.29129389020071716,-1.0,-0.7155112305440274,0.33210950604327305,-0.1578328866924632,0.4750942680152095,1.0,-0.16702436760354866,-0.2716186709403422,0.4409261212274842,-0.38688282174913213,-0.07074125371188322,1.0,0.47685522744160513,0.23683259991152905,0.869264865813471,-0.2595749032068053,-0.04026301407359434,-0.6472889440930738,-0.20943985141872068,-0.43345657756167555,0.5506839078596386,-0.8183786763258399
-0.2958509848232048,-0.37377802093916745,-0.5529683095617135,-0.03239189905392448,0.6104229634673279,0.48575418511094326,-0.45817590444273626,0.02226073935300854,0.20149362147766525,-0.45588290060241243,-0.9064977141293229,0.06724146968319622,-0.2715681743712127,0.42687541730717116,0.19524868056985656,-0.0458018628143243,0.9719403246398639,-0.14821392638130249,-0.004768340701852614,-0.3216637935345048,0.3252464315318695,-0.9544209867368092,-0.6309590137979497,0.26666040732954976,-0.11179029491116721,0.42264503718182356,0.8643738786476289,-0.36691526501153504,-0.13911002062235,0.3678312502451402,-0.3562229418635656,-0.08094164563332207,0.884195944391972,0.3630741456146598,0.19379886494603338,0.9152422619300316,-0.22320418134734776,-0.02123344599110255,-0.5780230708951095,-0.19245275714032484,-0.44371977955988384,0.5107268621354526,-0.9054017874719476
-0.2831469043941546,-0.3589703765654648,-0.5125363866176652,0.03748794871055039,0.34527739781070155,0.8050779743482483,-0.31652688234343274,0.12478599604550866,0.23015475818940145,-0.5361201877245554,-0.7860519436557372,-0.18848938747429178,-0.341876690263758,0.3625371504254886,0.20926618330959612,0.1596342499503951,0.9484881248661685,-0.14342176744311552,-0.15666683330720388,-0.1933563073023541,0.3538480654383558,-0.8977787746589001,-0.6018193418409761,-0.06444774202405779,-0.12614393355061848,0.3141778784682452,0.880705948292736,0.041347133750692766,-0.12524594979481407,0.2690268312006352,-0.38022792942815786,-0.1675115399582109,0.7895483522117599,0.26792954527633217,0.1476083488538653,0.8417467629659745,-0.19648145442013965,-0.010080988237083699,-0.5264649746494318,-0.17581703033533502,-0.3245779796450422,0.4799937837981032,-0.7535139178707824
-0.20215165582658245,-0.35936443359508274,-0.4821898095899556,0.0198266967808014,-0.06852859287201785,0.9566542485982994,-0.22793522288085266,0.24106424609578458,0.22107971612067812,-0.6819048452362007,-0.5756783820322782,-0.2939983169395992,-0.3121819866269637,0.3160656891639,0.203642072566675,-0.05640470381962581,0.9005748093034411,-0.33629492438116027,-0.044657989344700666,-0.0795346624330524,0.35191852096328025,-0.8006752730264199,-0.5623588319083492,-0.410311780951206,-0.15372324603635756,0.22108886519748028,0.7179094932066723,-0.2836120455262128,-0.16140344875725254,0.17763616756955103,-0.43890331005808736,-0.13086852385182868,0.702262398110179,0.17613520631421653,0.13714104189440102,0.7533068845297004,-0.15262285111366913,-0.0021113491479572977,-0.4781079001192362,-0.18357563502205565,-0.2320382263241323,0.45209044480623417,-0.7998129847631796
-0.17882900397365364,-0.35983661586617843,-0.45084915532306213,-0.11351715011217467,-0.4715341915100765,0.7939457601943629,-0.3822578773684602,0.25860067373575046,0.1669145884802854,-0.8510963995684742,-0.3266300634636635,-0.03174243048780934,-0.22936151303862728,0.31289375350330584,0.21247491396894258,-0.38618567539973037,0.8321902139003052,-0.4066033144692339,0.09502227002464125,-0.06469142253487836,0.3314351536592177,-0.7026922022148836,-0.4270150034015464,-0.08501430074340055,0.0030641721026778423,0.39710524011536874,0.591936269837211,-0.5015354063165844,-0.10249462861043879,0.1283308592848098,-0.42573869787838337,-0.04694976855298583,0.6045141628289747,0.10105775807027584,0.11106680104941802,0.7676412450863126,-0.15520834498153147,-0.011603675554583748,-0.40384947815882577,-0.18670273041546337,-0.2942075270750226,0.4719521457181808,-0.6310976810110634
-0.2847593818559614,-0.29011116295722983,-0.36475917275772485,-0.3216572707987042,-0.6582585555992726,0.3684943870346373,-0.7079565565280291,0.19941402894937021,0.09256054196903629,-0.9279655778994007,-0.23210698415378128,0.07333922478852517,-0.14872757485808208,0.36879595317482594,0.2712440387935371,-0.19439993226257724,0.7870585842567597,-0.14399398937040786,-0.01312982752132541,-0.36212860062846697,0.3446517492382779,-0.6556861763352104,-0.3407197634303274,0.13916578618244002,0.10801255391340492,0.4561999651491384,0.6103690039999639,-0.1775121978548143,-0.07935843750373128,0.042258869642437524,-0.39098872538938356,-0.1378355125038384,0.5323809210882267,0.03469047207941145,0.052935144173781756,0.7480790418490835,-0.1696342750507892,-0.025795401732134682,-0.3534729906955878,-0.15926763791425536,-0.32855129053920773,0.445349994045537,0.11172487105791573
-0.47077759972743527,-0.08653878098700696,-0.18001873449322103,-0.5088473459335352,-0.5202720085877133,-0.056398158033247436,-0.8775662445241316,0.22182392364078085,0.03890783737684389,-0.8941309540198932,-0.321606022632388,-0.19111282348796976,-0.09035384460871321,0.3595837160230382,0.29573060333392176,-0.14755820178288304,0.7218299645327131,-0.0481960033848563,-0.15211250701108858,0.052111773302014885,0.35897176919905327,-0.5889359277240607,-0.3573416495183792,-0.16972410303070717,0.08978019261922299,0.35727385423011393,0.608235979142262,-0.008450363219081214,-0.08845897179235085,-0.01603711492745319,-0.43877431643340503,-0.07999813992524285,0.4856932809131431,-0.024522153994930962,0.0011985254434032644,0.6823997392646515,-0.15677596979945307,-0.029318987910994965,-0.3156208171725928,-0.13077761211107197,-0.25509002749045717,0.4290616421756064,0.1612268199535416
-0.5600301602182157,0.22304625486884766,0.06740811622385734,-0.5790975906416084,-0.16368022050950537,-0.2059670029765751,-0.63729208136364,0.449391206895952,0.02543971485121621,-0.8398099032986682,-0.4352670142519047,-0.5159784888154866,-0.042855207099758985,0.3043337182743473,0.31228945548014564,-0.1628450335554863,0.659809537919791,0.04421041023656569,-0.10155941187978723,-0.45109943685399045,0.3813966115709968,-0.5458208772273012,-0.3605081003812982,-0.46349663950843234,0.05997502439147073,0.21730318005418026,0.47760758440194384,-0.25794877087751644,-0.12035562822095369,-0.0756649479732201,-0.48001161237932566,-0.10486444837729691,0.43860827754239495,-0.08643482713707207,0.0031277348308087483,0.638176414306568,-0.06254359284761812,-0.024546364755569705,-0.28485250354900127,-0.13361580414202678,-0.18412646642021535,0.38489788307365935,-0.6946533328083783
-0.3854171414866734,0.4907694878781066,0.2467116117417838,-0.5132886136231156,0.14881215868397102,-0.062414708173775924,-0.13406941359656666,0.7981993621511376,0.036187281058736254,-0.8521681779961856,-0.4195322073426875,-0.5672923501394143,-0.0032454221703177577,0.2771648275456353,0.3608837200227524,0.07000066948793426,0.6483453442147713,-0.012871773802547226,-0.16543874472087194,-0.24291854296864857,0.39687491622348703,-0.5431867196920583,-0.26482650541001873,-0.055401530309322156,0.18954955667981,0.3725159388050163,0.32139065306498504,-0.7303108332674964,-0.18835479915825382,-0.22991090568573902,-0.37855930330904675,-0.2213665955885885,0.3828583322138088,-0.13188915572649518,0.09613056586499558,0.6545224391341693,0.034499981422530634,-0.04547166846373041,-0.27732263196429074,-0.14064599735251693,-0.11826043250828977,0.42774253568221066,-0.7582385133272963
-0.005086239974906426,0.5478345366758166,0.227047258047667,-0.3941571452855004,0.23895561094697437,0.07211472754877946,0.10486098185532033,0.9797122513132186,0.03744838349105084,-0.9376693575555841,-0.25406417673993975,-0.13393798597823137,-0.07799541714463165,0.17172842437021196,0.35093620483032617,-0.28761805813662145,0.5825905298842002,0.12227939424565282,-0.30251891677477727,0.15041567498662034,0.4097539200613032,-0.47686356139085984,-0.17525654772653598,0.3238658976641593,0.23775790550147446,0.47017775323185274,0.40002434902419126,-0.16936526412821962,-0.11735527354284903,-0.257440222763875,-0.3732715109838368,0.15307181584597962,0.2958079614230902,-0.1800542734126901,0.16822996426142023,0.7108875261101937,-0.07788710209173066,-0.07915127726681581,-0.1979476805771706,-0.14100190610788887,-0.14141258369411358,0.5127164814997074,-0.8954683255246272
0.3174661311477569,0.3572958503001231,0.011326708927880347,-0.3230586708366575,0.1940374949179282,-0.057193307508251134,-0.19111457755011096,0.850425876137421,0.016644288786224593,-1.0,-0.10203391558345609,0.48019029327316076,-0.36047801558201353,0.05029494699046366,0.34548594595961934,-0.28034836526650264,0.5066588264277629,0.4020150627901542,-0.36099153068494183,-0.1776379355945905,0.44940923619325335,-0.39761500732766675,-0.24885898498690673,-0.11710732620933528,0.11416825332715619,0.25251946157753546,0.3806061628756918,0.03892023553735324,0.06577840746939456,-0.2051627988248932,-0.4101600944907041,-0.03107354974049481,0.274619720156696,-0.19007401473001118,0.07280645889980741,0.7309154370545001,-0.16959175093790746,-0.09022668561239722,-0.15502770903159968,-0.09744900533510126,-0.1301426684293696,0.4649165242788187,-0.9109807472735147
0.3820086326914922,0.03845639910851473,-0.2691124026380839,-0.3173958092881377,0.22307419769458114,-0.36495947922881133,-0.6982793516709693,0.5971779483203821,0.0028762344266648476,-0.918782672893985,-0.19573307848219412,0.38511214802630334,-0.6571004737838321,-0.033798462412085395,0.3568309500375908,0.19739530451830056,0.45825578829845903,0.21187334137161784,-0.24607833272651114,-0.0576543013658527,0.47192290275745763,-0.3245012082101052,-0.32038284380013726,-0.35026048562997225,0.14521364649513369,0.23892611336632052,0.21756877427069976,-0.3888463619607503,0.06382690998697571,-0.2656662491519207,-0.3844720886327788,-0.14512700132586576,0.2442501278661211,-0.19109264671424997,-0.058937174108578905,0.7242944697115972,-0.18782773767150263,-0.07536473707687219,-0.16316307853996537,-0.05963922618389883,-0.13235448377374093,0.40269922020160687,-0.7816449466514429
0.1913223902176835,-0.2363149967564553,-0.46391932030537464,-0.3131088094115415,0.4085147412343848,-0.5202449829917151,-0.8401341334886258,0.5378140588880815,0.02874922099428967,-0.768107398249976,-0.4229223121218484,-0.2503217957264787,-0.7903515561176111,-0.164688431621544,0.31627707172684305,0.0014058764933508883,0.37548519753591436,-0.09403169686671109,-0.03358829739537872,0.10512660185418143,0.4644727167141025,-0.22810937770625306,-0.2767213701577359,-0.007341663697616463,0.26751352370445924,0.40211890854772636,0.1411209542011913,-0.36823506074762746,0.0014062707242652461,-0.29113275191764654,-0.37231177567139095,-0.03883682015848333,0.17255019832763296,-0.19431563735880164,-0.1786961655366296,0.7166620720866341,-0.13201999039470647,-0.05225450624673411,-0.13834021146457498,-0.06970998199727774,-0.19546261592462866,0.3899005581407744,-0.8068329461789832
-0.0748307596976312,-0.3737234014143853,-0.5221725276025881,-0.24172680324049223,0.5938692324948904,-0.35034110922913186,-0.4986653624517009,0.7297891594725447,0.0842289756255159,-0.7172017944217922,-0.4845222910877256,-0.492106955563155,-0.8754826709281135,-0.3145828063255509,0.2829810102264727,-0.3041879075761331,0.30165680643723913,-0.05067066765998518,0.03249548999847951,-0.2393133072239304,0.4724842901940245,-0.1807662751680208,-0.24155530393654134,0.25665362519946666,0.3138913256656717,0.45174373520204436,0.10382699796457029,-0.20462091546013594,0.045856907073844155,-0.24536012006129537,-0.3567407057702606,0.019879822846927464,0.10687882404327342,-0.2088823381175502,-0.22188106942007102,0.7365026515318025,-0.06598077102623312,-0.04998585339593675,-0.08755462519734247,-0.09341333141366504,-0.22738734733633614,0.3792654390983685,-0.9697684948226308
-0.22611608614689638,-0.40622515957357963,-0.506909191190095,-0.10537402061617063,0.5588690880271041,-0.03318095764567963,-0.09798213616367812,0.9442549192798366,0.12928863439703764,-0.7833389642974243,-0.3521066269391383,-0.27616217648224906,-0.9499543666873989,-0.3802560043144515,0.3076784419652745,-0.09083833543674813,0.285861336918112,-0.12353961117336298,0.06372103568380183,-0.2993785080331436,0.48923985406418535,-0.1727379968899595,-0.3135537176085843,-0.07021659895393306,0.2338604157548123,0.3146256502093845,0.15389566477930172,0.22299588647026836,0.10516015074196838,-0.1739878202961037,-0.3884090537193817,-0.01621514512937161,0.08896058835977794,-0.21012017626954116,-0.21779593351564164,0.6871927575496712,-0.0788845990410244,-0.07427298056175735,-0.052869530399523135,-0.08999245054606209,-0.06017560925185017,0.3472253425067353,-0.9864876569943698
-0.24775358776110146,-0.4079488740838052,-0.4888766259893652,0.021161962839818083,0.28627772232771886,0.14805209224237692,-0.002192506422361795,1.0,0.13617405315033815,-0.8798767591016151,-0.18054063431730116,-0.020532172091967782,-0.8722080857011338,-0.33389585261795574,0.35641651809793395,0.05580161939584727,0.2832932939659969,-0.5149381053406329,0.27840187781027526,-0.08423929882350689,0.47407306437823515,-0.12633864107329662,-0.34985656459473047,-0.3124010085039379,0.1784971888611373,0.2409449536519388,-0.0045024944765814645,-0.19077649917648531,0.019940148443218453,-0.16977963239026805,-0.4232220944958731,-0.2028713814516625,0.09359314816173137,-0.19964034809457165,-0.19522208961891918,0.5829236057316118,-0.04410691647984999,-0.09633219928923253,-0.04775187386859325,-0.09030402393146875,0.09918857569126383,0.28066601401195856,-0.9440824441907164
-0.26625403279521065,-0.39563384116124356,-0.46930862096319736,0.07109264564856677,-0.02864943021221167,0.06889259994963526,-0.22257574397728053,0.9018077031848084,0.10769061565270621,-0.9375068663849255,-0.08055862101461586,0.1648678202004259,-0.6060443534716176,-0.19490383564396108,0.42419299419359024,-0.05237416350004498,0.2713423784663693,-0.7815339625361535,0.4775174593736622,-0.05001511140941528,0.4349498027769534,-0.058104461575547384,-0.25124075624613174,0.1441662066901963,0.21781381242238185,0.32725587174449555,-0.10561009485707307,-0.30360110775695204,-0.1362856573083694,-0.19813167611759797,-0.4431171283200923,-0.12081691253482463,0.06080015276175588,-0.20282571964878782,-0.15533837256054528,0.495160133779982,-0.0683651072033512,-0.12268180471364487,-0.01789650127375242,-0.10055743963235064,0.1018996516230033,0.22013210541488482,-0.5527422339462184
-0.36494405551128983,-0.3249107592006262,-0.4032032547592811,0.05109811374691198,-0.17958187530102143,-0.1821777888396534,-0.5399950000482137,0.7625604292173809,0.07250084744261631,-0.9084384620085845,-0.12338486050963693,0.17888310048268186,-0.2994976744544522,-0.04203467092006463,0.5096238547988732,-0.06775072815702143,0.2627790601912545,-0.5537436238524089,0.3359186233752829,-0.13863277857094514,0.4158604878780132,-0.01918798262258381,-0.15982735594759123,0.6491336104662075,0.1896904476709822,0.30463672492326,-0.13844451694788296,-0.20370476427299133,-0.15602003736848147,-0.19270400901471874,-0.4303287141155404,-0.09497506309929349,0.02908997384678269,-0.21854290687750444,-0.13056754460400677,0.42659612635715116,-0.06967001135362805,-0.1453325583115438,0.009916931321441114,-0.10041388561554732,0.04986621081816334,0.15259393535893206,-0.3486023071774479
-0.5019901435528193,-0.1569210063635702,-0.2627875480149503,0.02456496121208529,-0.10281441286566817,-0.3976168270894995,-0.6980227143766031,0.7054271617527863,0.06344198812411816,-0.799465798892601,-0.29103159610105356,0.002627894655078844,-0.11564416540464839,-0.003730127103358738,0.5581673350494545,-0.09628976082829788,0.23906764235387623,-0.15462713395385586,0.0964061211261944,-0.048163363369226664,0.411013140263631,0.011327528829679245,-0.216894089209982,0.4048934758216376,-0.02277948916486716,-0.005937617673129836,-0.051859159913713926,0.31046531768403507,-0.17940187801030916,-0.1873813979797364,-0.49634128129751265,-0.19652827544510065,0.03051833278873528,-0.23983680270629504,-0.09910896210409714,0.26181840336107487,-0.05749187974888392,-0.16715269225749096,0.022468575277666547,-0.08137271696476256,0.137968312309102,0.058788467828113866,-0.3297196740029136
-0.5575592821508681,0.08068385286138446,-0.08038360609336792,0.05085564920525831,0.09659979026529797,-0.41648294016545817,-0.5960137908518808,0.7712759581910229,0.09186942246786534,-0.6764456726779422,-0.46653169005400297,-0.13835899624685577,-0.07784496258486917,-0.08659169379350073,0.5662070563033916,-0.17650391344653726,0.20578704421227512,0.06466111980759792,0.12496813619362013,-0.1338646300552031,0.3958150143233583,0.041130563301986944,-0.3498198906270432,-0.22713609364219378,-0.21438830878504445,-0.32668572888472414,-0.15166064230454068,0.02776369388491351,-0.07703076708618295,-0.12946326119181262,-0.5841297859119768,0.0032445432630978654,0.015052927750954348,-0.2747601632654678,-0.06140264439357601,0.1743851743449203,-0.1465031936895883,-0.17002240034419958,0.04595190001860572,-0.054440352007555703,0.22740228886181812,-0.01943032716537052,-0.5120674042285129
-0.4411494196588256,0.28932561571734783,0.05815046918934885,0.13414249254929245,0.24372170235890422,-0.2588361588793363,-0.38579860032118973,0.8734469832337668,0.14394689648612946,-0.5915723168841949,-0.5601262984323057,-0.06702786890422097,-0.09338477742974505,-0.1866518143617374,0.5782230516692548,-0.1568859503015435,0.19700093938234642,-0.009953478523401116,0.3479981063651061,-0.13689848778137526,0.36170194390165733,0.05894571137694893,-0.3972909418116545,-0.30111481042586463,-0.07032177090761138,-0.18266435709924955,-0.2520829850414592,-0.2793300803279546,0.281587802576313,0.04272163185407263,-0.5613319322959748,0.16240073698233926,-0.029802530641587666,-0.26859144469107055,-0.13739866655156463,0.26544060230583066,-0.21550753318441396,-0.14548034438906,0.07882677500885649,-0.033424687939379805,0.23076684775511302,0.0006349260452529482,-0.7898539312571365
-0.17853370513318934,0.3605294960356822,0.0737255216106798,0.21940751678832093,0.24080536956125775,-0.07892667301494272,-0.295931910946298,0.8946754254930414,0.20139522294638135,-0.5354516672070867,-0.5932512268309749,0.10492721590713106,-0.09061047165994929,-0.247266299645863,0.6087647654854216,-0.08958657777012513,0.21522240912703872,-0.06900384042174446,0.43271335317919357,-0.1293433038248344,0.3433915810878032,0.07596536852020863,-0.3629830331432897,0.04733813505686779,0.2879807487017221,0.2715251047207825,-0.29388161240558497,-0.31879178403452013,0.4907179384690643,0.12464015350921231,-0.44969536783837216,-0.09120737389271816,-0.07522617035417878,-0.23585466775286668,-0.26843240063366136,0.358432821277864,-0.18280508767089754,-0.10801524762080128,0.09138506039432293,-0.014959405551685845,0.18036762548183205,0.02982616474618971,-0.9578822000866176
