,series_max,series_min
X1,20.214072944066743,-17.602402413627765
X2,18.29082471974608,-12.504325248459935
X3,15.899494534662777,-4.548419426064577
X4,12.599827928832667,-10.235456606406451
X5,8.96398055651477,-8.162877474522725
X6,7.773770483692321,-6.669677571815254
X7,5.869926308949472,-5.410190012414574
X8,9.28641295800382,-6.9727347304450165
X9,3.825102676998196,-3.813543835256632
X10,7.465921501584524,-4.900989125962328
X11,2.3877990344680535,-2.3725977195061785
X12,1.2118934385469153,-0.8173625339302149
X13,1.9420358340408843,-1.5992515360302448
X14,0.6179875452117021,-0.6088015223822456
X15,0.3322141754086025,-0.4307857285281298
X16,0.5287903432508151,-0.34646873770471687
X17,0.16919847547725086,-0.1575090238935286
X18,0.1255367910956979,-0.09857288404415131
X19,0.0999918963840661,-0.0917683821794851
X20,0.03187334451290673,-0.0564083741770056
X21,0.07195270482350082,-0.03939264276853326
X22,0.016885968248127915,-0.02394772669285552
X23,0.010389281102702388,-0.007326888694175548
X24,0.009264834905619973,-0.008087846844276606
X25,0.003367427632142435,-0.0028434303380202447
X26,0.0007216475460814126,-0.0009519215018991585
X27,0.0004504803269412829,-0.0002751679271385398
X28,0.000296868124221817,-0.0002543192286769947
X29,2.3328844119271336e-05,-1.4535780135558668e-05
Y,43.790112,0.07156512
