X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y
-0.33618422077079835,-0.22719974646055918,-0.4502011300496317,-0.3079389015252407,-0.07865366810192542,0.01793108739167648,0.01047566710842407,-0.07500215763443119,-0.1532620236133585,0.1556657904453118,-0.0028349494995286717,0.015821994196995037,-0.8358399937005394
-0.1948983722328339,-0.28617215081898484,-0.468790544763515,-0.1871915792187816,-0.2950893700603052,-0.011987463306905699,-0.2524062005336475,0.02319806025888549,-0.16134872746177953,-0.0729551752665073,-0.26751093292311,0.11276180241988909,-0.7796369935824246
-0.03549183626011554,-0.29864857543025225,-0.4802405388692108,0.10530040776593297,-0.32451447214983276,0.10234210223805906,-0.1018715339293047,-0.17183490043360083,0.13569279609674556,-0.3109969412452458,-0.17283608405516548,0.07723250260530823,-0.23266664041891394
0.1117518001801221,-0.2541443635120635,-0.47417048634827585,0.34709232696433445,-0.08803814614757899,-0.16664614324925187,0.11241240340489767,0.11166228296942071,0.12594555555963316,-0.14720335513809468,0.02805666315016797,-0.10650946429972186,-0.6525630930351589
0.21141404525668728,-0.13861975749538968,-0.463401404626153,0.2683750323336762,0.2461044054122743,-0.07091422322497465,0.07444459323984476,-0.2205794162653757,-0.1742518494120484,0.197045939844122,-0.24251481512788653,-0.24422136263552363,-0.912067404228513
0.2361684366248653,0.026515712523467183,-0.45490315558386984,-0.10427176278346606,0.34586365401914776,0.2081805092976452,-0.2450314383860812,0.08267133193821263,-0.08492405520278112,0.20977407946349902,-0.20264578631471053,-0.048049461919096204,-0.8687212094964368
0.17487293393710246,0.18821770654902759,-0.44292963358395887,-0.4189855875991577,0.08716896673766139,-0.0049442415111223825,-0.274901134941265,-0.09627413090107273,0.1630530661717522,-0.10302946615224395,0.008793669551343974,0.28395706793475184,-0.8238907043584393
0.03596420339291928,0.30220479923908106,-0.41828900156653315,-0.37375818488099677,-0.29191420015198144,-0.22803571204007722,0.1290969694590347,-0.10791696895180414,0.07240773587984517,-0.3157023560749064,-0.21917969200841703,0.23880492320217916,-0.9113114689554708
-0.15277117302868148,0.35489490002786783,-0.38150489535437815,-0.007347076825022447,-0.4696163642366856,0.020370181607188176,0.29566800953374606,0.06035209399706987,-0.15856673819295874,-0.22187785508167346,-0.2586408779788194,-0.1886576106448402,-0.9584156856569156
-0.35303888217042,0.3370167117955969,-0.33260587562647903,0.38566568011601565,-0.2904937932619672,0.14350805252983623,-0.09904246824217677,-0.1191300574919616,-0.16049622265703622,0.08736472967919928,0.06195043460734073,-0.4263380069850691,-0.8469427930233474
-0.521389375197446,0.24291028767350498,-0.2728773214778214,0.4795239196514396,0.13374226439727188,-0.10686791644258098,-0.4506361077380534,0.009440956818931534,0.04977110948369634,0.2905231173730083,-0.11741542801067362,-0.11150301388593142,-0.8183786763258396
-0.6163251647182402,0.08457520476507363,-0.2163497109341378,0.152616440455841,0.4660819156351024,0.02667497427802945,-0.13010624321813802,-0.15755526931678276,0.2238327852649149,0.05664038251806747,-0.4088126351796523,0.37620754107172516,-0.9054017874719476
-0.6078079174627004,-0.11268617952694904,-0.17610981921671587,-0.3628323681890169,0.3919471299907509,0.06141659433051139,0.26873562271981144,0.05509425604008755,0.08393671401528158,-0.33250273464346314,0.009278299108283816,0.3757318371795062,-0.7535139178707824
-0.48564177999096614,-0.3139923186806852,-0.15881199211985308,-0.6228367368107366,-0.07873106767181859,-0.26661799412965503,0.14873339325640234,-0.09482539639506415,-0.30087127286891846,-0.32368219067136406,0.06747676161055693,-0.1710313895269625,-0.7998129847631796
-0.26523767334617687,-0.4717864734392496,-0.16075194711097007,-0.359387594626172,-0.5545604299818692,0.05339140044274426,-0.1610110161052577,-0.034594421562365474,-0.21407568165910118,0.04128352210262154,-0.5189983141788153,-0.5472514186926145,-0.6310976810110634
0.012872313497340304,-0.5376780600262627,-0.157312895808021,0.2479908964145916,-0.5931669965401284,0.3554657897532001,-0.3227599230373793,-0.025189339722416104,0.23702576336940284,0.2657666056353767,0.010711212712978924,-0.18936915588279257,0.11172487105791573
0.2867403168502465,-0.47355934147106316,-0.12747009563756817,0.6662132332778439,-0.10676325299726774,-0.3027068120150458,-0.19619226931227784,-0.1136758443621062,0.2572042218644077,0.16048850187732855,0.15682286555068825,0.4035312896793388,0.1612268199535416
0.47946049596400275,-0.25986792931211167,-0.09158911323753682,0.4437687159046002,0.49875987398376886,-0.1737801374329866,0.2572974707815405,-0.017068132030163774,-0.09511595933810058,-0.1673824265967354,-0.6196276066968334,0.4275773065807016,-0.6946533328083783
0.5258946100037198,0.06446478214686291,-0.07698881998938012,-0.26891571043355667,0.6061994631588985,0.35868385164469174,0.17442163931063992,-0.06331126548994237,-0.3016203129520103,-0.40040166119952625,-0.0020128099611098627,-0.0750061138690159,-0.7582385133272963
0.4022322048365512,0.38468237786168946,-0.08288712052400449,-0.744829966279696,0.055571422676166105,-0.19991636088405784,-0.36067477588993113,0.04468417712888573,-0.06279242198773072,-0.18153219528033515,0.17749467378813355,-0.47261121370781967,-0.8954683255246271
0.13611044756852886,0.5821519133365662,-0.0939408814228857,-0.4695646027979269,-0.5796192522052779,-0.12292734012423512,-0.10988790452644925,-0.20215449321738865,0.2898162407274718,0.24688292390884792,-0.5373586743231982,-0.2934687274043736,-0.9109807472735147
-0.1981272511711547,0.6082677560020564,-0.08565107471533095,0.26277140925729814,-0.6496205986321456,0.2425204406383752,0.14807375397280564,0.05230886895222797,0.06508368841470613,0.3101432020239938,-0.012579164032825996,0.2225970027488129,-0.7816449466514429
-0.5084459290671091,0.47970599750090437,-0.05605198275385426,0.7017997104166003,-0.12497086342334385,-0.1346806722437185,-0.18396920248574233,-0.051216154263774016,-0.2808588543042787,-0.1030634661333818,0.0706391736808607,0.3553377165974141,-0.8068329461789834
-0.7156956857611866,0.23770375472376992,-0.030366244567340273,0.43739661377447137,0.45905031837925625,-0.054918913153432,-0.11761221842676062,-0.12196526622542547,0.03106748690678751,-0.42037319051770317,-0.48226244618720016,0.03217838577635512,-0.9697684948226308
-0.7681944760211827,-0.06118457543859279,-0.031282063940912486,-0.2418651691848025,0.5445895442222299,0.08881380178838505,0.15546987934385936,0.051053165399451705,0.16189584474939922,-0.18599728413584748,0.008123553202156186,-0.21774185788517886,-0.98648765699437
-0.6523789124688569,-0.35145957835505925,-0.06504702096785919,-0.668895689261313,0.07628333124397835,-0.13786778079930118,-0.01818780206459647,-0.12263069551083283,-0.17877705752703876,0.17773226960768596,0.011292369951911851,-0.22630880928946506,-0.9440824441907162
-0.3964565417621335,-0.5651551796210341,-0.11635025851459724,-0.4545115528116168,-0.46432237067559456,0.06786232183045393,-0.2245891578875222,-0.016162438418496183,-0.055194536241332526,0.15928802974667589,-0.3817106383785389,-0.09190479103395377,-0.5527422339462184
-0.06462396820135519,-0.6404104996708044,-0.15257221577610391,0.15043322636785184,-0.5567168781928835,0.08953847291586103,-0.15530420269239742,-0.05610936037633074,0.21182897735432404,0.003628181093897398,-0.004244318340596576,0.13016126588973487,-0.3486023071774479
0.2541091883270832,-0.5370209671764281,-0.15894419249254976,0.524227604523724,-0.14792314405242035,-0.14984688676613334,0.02829153340276247,-0.08155615661288362,0.007428388098494665,-0.06459826763645482,-0.13107775367560437,0.2647853188078446,-0.3297196740029136
0.46700494294185835,-0.264661311802055,-0.14568532295167858,0.3130556489662235,0.31032915787240856,0.050505101552374976,0.06518896588221335,0.003520416914624125,-0.2059973349065931,-0.22677540620954784,-0.26127663120334466,0.1250546719599548,-0.5120674042285129
0.5047333164079448,0.10676892452181375,-0.12462477066435029,-0.21912150864993774,0.3404595512526729,0.018382069887806995,-0.10964190030576171,-0.08257396214265522,-0.05761561258529835,-0.2579630125903388,-0.0024969512441160857,-0.23994750977837564,-0.7898539312571361
0.34506734835637487,0.4627212187481786,-0.10159292158046662,-0.4847481582827792,-0.0573981176787669,-0.11577416530562756,-0.07161003814130795,-0.03312349725907848,0.18791085951812625,0.10718455795553994,-0.21998288346334793,-0.3767316657247808,-0.9578822000866176
0.027200833971225746,0.6838851156754788,-0.07162234401138723,-0.1959009260734027,-0.42601707085284357,0.09124622564163487,0.04728536437922415,-0.07980002607974357,0.05736893759791095,0.3633797273728192,-0.13328169333765683,0.03924520385214936,-0.9162092995787235
-0.35615636736468637,0.693430129274069,-0.022516034279559505,0.32950568832477445,-0.34215067094769513,-0.007577152224904404,-0.18076727114497526,0.0017908773854624638,-0.2375823748160386,-0.006820632696269424,-0.03253716436256271,0.4425262506807963,-0.8434977755029726
-0.6862676373956047,0.48519945504798634,0.04017024558643367,0.4964260045663065,0.11551671087555482,-0.049163846433481706,-0.14653321855658819,-0.10314032221099867,-0.018861527909786346,-0.5367409235782538,-0.3458670715597151,0.1817154379291419,-0.9346430961848892
-0.856515421784861,0.12141494951411058,0.09095243191938174,0.07918292245034175,0.4327068789005246,0.01934148745127806,0.21033651716035529,-0.010081686781492905,0.24315016134112022,-0.3120984848525665,-0.06414353763685965,-0.37211309715386365,-0.8514429701956769
-0.80669750649328,-0.29689186487630204,0.10715342791865057,-0.4935535408621988,0.22030714349355707,-0.14783282517567975,0.06945588389514379,-0.04404616291075669,-0.13754232927370136,0.39992239077258507,0.08568805524220702,-0.43256951264145427,-0.8902240245678964
-0.5421304153360995,-0.649939390787765,0.08645449301198549,-0.5800214834491171,-0.3299348248695212,0.11436822804571678,-0.3622134481169149,-0.10715165597628995,-0.24007704096418925,0.4144858570772323,-0.43749559211572575,0.07060185072742331,-0.10833103665498633
-0.13286098565899274,-0.8314659356413271,0.061095922646905665,-0.024210147804715865,-0.6164294161515862,0.2115908786829246,-0.2996555589258726,0.04497468019248707,0.27066852329876734,-0.2685442782496188,-0.10815192187272471,0.49305009968805846,0.29552344580495293
0.29965962222235865,-0.7612281948769479,0.04957480605583098,0.5926465793695592,-0.2691418231313564,-0.3382918273548531,0.23141070901528527,-0.17564213126530803,0.21690451770432229,-0.4963437043068656,0.1019755748744382,0.2576754537775052,0.17084924603330864
0.6194098599765832,-0.4377175539598708,0.035396626898177574,0.5685165020868543,0.382372445244066,-0.15199774059279614,0.38002827791115346,0.07510968861833,-0.3379653123425651,-0.08438385514819702,-0.43776011173917806,-0.3321607797532602,-0.7141029174376944
0.7236340227301514,0.03832355063976367,-0.0028476272342092823,-0.11217268038445294,0.624744401883198,0.45929044169716926,-0.2569476768393222,-0.13009724276163526,-0.32699251521367334,0.20738193597587484,-0.05577262169999064,-0.5126604179939718,-0.8069609039725973
0.5815607622108874,0.4851268633188539,-0.04902206869074943,-0.711345134168891,0.17593031247229662,-0.13110048228674165,-0.7165917215970912,0.0687547212860542,0.28729631312963,0.19790958555100602,0.13844026187581493,-0.09488114414404392,-0.8981081932359541
0.2429430574027689,0.7529071867571289,-0.08902932794333462,-0.59080050567481,-0.49783423281855543,-0.2552191374659257,0.12043822226785061,-0.3071851783917344,0.49262725474793734,0.050454428023888775,-0.5381773484714232,0.4341261378578025,-0.9864463167841252
-0.18384035175795987,0.7776649923858359,-0.10834772147642835,0.12099972560385353,-0.7092480600994214,0.1910377564333321,0.6394296681020288,0.23824356754304254,-0.20750507678537222,-0.21006607645053033,-0.07594907406494578,0.4681215751333463,-0.933208000314973
-0.5709049886090963,0.5848358790216885,-0.10702990111414235,0.7015815155444574,-0.27179469787789,-0.07768704570374763,-0.18497470790201942,-0.20280865273821358,-0.7341002833206801,-0.4308755389034684,0.2654856513221666,-0.17162130747991333,-0.8863537934564353
-0.8134493236656786,0.2511309150873824,-0.10499988639037772,0.5845597620771377,0.3808053058484453,-0.06205744008294534,-0.5823002907144077,0.007560154968307975,0.15635376403771417,-0.17140761461953313,-0.6652013850429865,-0.7153889468558916,-0.9282983582030788
-0.8562600306644048,-0.12160043776968099,-0.1270799352074482,-0.11241210469356488,0.6180960996168858,0.258047146351879,0.0648221602033685,-0.05786962291974662,0.7797905185819181,0.45732751340628464,-0.007271539883127565,-0.25048583991382467,-0.9468148352297334
-0.7022619260207004,-0.43865903478709856,-0.18229773612592148,-0.7011657244942014,0.21473333426239427,-0.32781243876825283,0.2058255560840654,-0.15941272346972823,-0.15596682286299102,0.5183802976960215,0.33823697280305054,0.6213264546356252,-0.6097090436631363
-0.4056214652032353,-0.63120622856686,-0.2664484026043087,-0.5992756493635415,-0.41430954793533026,-0.07323739263321938,-0.08081207104621912,0.17794652740055406,-0.6394394259858147,-0.4240758051083424,-0.8163453195294424,0.6037137669560781,-0.8315268317650302
-0.05243957007043076,-0.6572838301136577,-0.34956017192140876,0.07572782690453117,-0.6308260228894675,0.509968344191928,-0.10923630019669106,-0.324055118259608,0.06046834990357164,-0.9721518419032592,0.011224389237429744,-0.2876790769435805,-0.11066577424308044
0.2638672845780463,-0.512457047409784,-0.40051168270821313,0.6307476116371991,-0.2251608488071143,-0.5061339339652337,-0.121049119671514,0.31093745620448376,0.38628462269607966,0.029805682672501277,0.3634324436743883,-0.8558447912617763,-0.9239438560573252
0.4604731157165465,-0.23058783810531824,-0.4389215919687206,0.48442387529295483,0.38132023139609794,-0.08945762907610277,0.13411487786995346,-0.5043101113782942,0.006677863305223131,1.0,-0.6992519854165156,-0.27823517489468286,-0.9676680184259224
0.4934922533330832,0.09748096001850004,-0.46033949049835654,-0.19786460925782245,0.5456760991496157,0.5971771226565201,-0.21087249182431722,0.3394921528898145,-0.2259640914222093,0.3817743439881873,-0.02386869962210547,0.7303267910606803,-0.9742509547619984
0.3605539550432937,0.3832290271586678,-0.45597061467420097,-0.7130192805174789,0.07717403556307079,-0.2959310401425682,-0.5162047654897883,-0.20828410951122112,-0.1084732688081671,-0.8128653744443466,0.2547733130351244,0.6732417875592152,-0.9147682979644868
0.09567548209159416,0.5630327840260076,-0.42620167780704377,-0.5297391475917723,-0.5618320541236872,-0.36334056668479275,0.33605412849242833,-0.182188339310962,0.34431677901584123,-0.796304125269028,-0.7751050960177116,-0.3089361303265098,-0.9959860624434032
-0.2388920157726797,0.6150895837107948,-0.37529769194704665,0.1962714711372886,-0.7462286056982677,0.33002121877959056,0.7326623166830242,0.26280430207483496,0.07085657883923169,0.2752661228779476,0.08067913008196159,-0.6932343175149551,-0.981359502342612
-0.5682186060361334,0.5315810687393645,-0.29864163228315277,0.797082855677022,-0.2516727528817383,-0.09219461603501966,-0.4601691131851636,-0.2976947762161637,-0.6961700428149147,0.7271727304397413,0.4749969682576427,-0.15360617484991834,-0.9786054569077522
-0.8143032865879385,0.32580067359946185,-0.2121930399856321,0.6817811772808755,0.5057864681961608,-0.037078326928073335,-0.9358856323220852,0.05559404903295384,0.01691110734361123,-0.048408286154274616,-1.0,0.3751051005092858,-0.9623587542816646
-0.9122697671071252,0.024972732535035513,-0.1381243336002982,-0.09726804677831291,0.8202514326946353,0.3866166910418771,0.2506269899649447,-0.08722753727448929,0.9334398944894804,-0.628888318960821,-0.06424836504398812,0.3662014966105691,-0.825404543485964
-0.8254635415913615,-0.3173277584897889,-0.09371971122210332,-0.8627921367334315,0.35606174757020526,-0.6166255451875438,0.7131633038876333,-0.0738152958172531,-0.12178963419165822,-0.06965879217317594,0.707961382415601,-0.051240759819934145,-0.8823477302255994
-0.5593354864206255,-0.6198132276017809,-0.09578718887403992,-0.9038664003779205,-0.5118903711404139,-0.1868973432356411,-0.0398936718297791,0.03646067252106988,-1.0,0.30439368906460396,-0.9720030636120401,-0.3840307022326541,-0.8835406905783693
-0.16272537571356716,-0.8011775948851496,-0.1088513414368828,-0.10928887240739049,-1.0,1.0,-0.6903353082168673,-0.108318738174213,0.09609916313106748,-0.16113945824730935,-0.24552234306187426,-0.20530472963038093,0.5109256269931888
0.2756703321509495,-0.796140946188634,-0.07901157710342754,0.8445572405855766,-0.5969010125753467,-0.4783898936115306,-0.4256956912192549,0.003824938766988417,0.8598312495202081,-0.19969058086757163,0.7950878322460868,0.16749370963923949,0.7445371865034058
0.6371791632136208,-0.5572608922601806,-0.03543939214755021,1.0,0.3950191224216437,-0.7489967719947568,0.6612528945797929,-0.17019166389323603,0.04560001896759247,0.265274764006701,-0.9208207782910962,0.24194998153818248,-0.5808299539351942
0.8138158437077925,-0.1230663845339729,-0.026138757952852365,0.13841595915686122,1.0,0.9133958413051058,0.4594484975831581,-0.010161131500581289,-0.7436473523537712,0.07268866781821348,-0.3234877217719967,0.07959362237540835,-0.6031536674672231
0.7525910500933801,0.3505300494543311,-0.04423362651994234,-0.8615192416788865,0.5828609549567536,0.0033191514370320974,-1.0,0.2054725866043341,-0.2967701463633102,-0.4414929953293173,0.7994028025843909,-0.195365444994138,-0.7067797944800975
0.46957517359615086,0.6937939057191704,-0.07550569396992335,-1.0,-0.39000393529728483,-0.689105822642108,-0.40449814784477733,-0.4823506702926361,0.7358934383314704,-0.23117097794857333,-0.855224820611491,-0.3070667633330403,-0.9506378203866294
0.04865101823338569,0.8211691201221754,-0.1001222344610736,-0.2120808679490691,-0.959071419763046,0.41870972524663763,1.0,0.19608266675317476,0.46606992745239584,0.36791675673790447,-0.4146096094936921,0.05652097896348196,-0.9988877514862791
-0.39177344425830896,0.7336946631713179,-0.10308157913851801,0.7037643958479582,-0.6693600310912632,0.048156808813271335,0.09047489136789655,0.06917673633184962,-0.9105085857646088,0.2680144523778001,0.8702540514308863,0.2929446242056275,-0.8380999251939053
-0.7385789109197011,0.47099166283704297,-0.09497265125113352,0.9390152280283097,0.15960410368971756,-0.33635627028527426,-0.9875842552251358,-0.3731010514669898,-0.49832482454254556,-0.4172373903200959,-0.7465791246927607,-0.05202746185920426,-0.8783613528091657
-0.9106909479876001,0.1131726094468497,-0.10253474568902077,0.32647776642936344,0.7822519074655447,0.45057910642227816,-0.09213944201322832,0.29647433180369287,1.0,-0.4359691004878632,-0.702917190014106,-0.2616464834499407,-0.95845702586716
-0.8772637755597281,-0.24757783358079777,-0.14222787232690481,-0.5609396487888627,0.6572313727784314,-0.16282090780474567,0.6252412546656125,-0.34593790136538694,0.3355579305887544,0.31107794296373315,1.0,0.02082288981627234,-0.8757510138194418
