ORIG,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8
1.761696,3.2059142846798,-1.6730245653054,0.0589502638929765,0.192329468925775,-0.531326999360664,0.416443945590143,-0.178604826920501,-0.0398963173852132
1.774656,3.20287055844391,-1.38323933429608,-0.0028368358505949,0.0707063485870659,0.409867630064391,-0.688956140751374,0.442345600435426,0.0818052912187519
1.910304,3.20425666471327,-0.823130847237056,-0.0547004692099704,-0.0979872013697478,0.65564896511161,0.0538283070085292,-0.469184924108369,-0.0806560101200667
2.111616,3.21998917873394,-0.05467600995207,-0.0317230237182036,-0.21410556136693,-0.261149936896996,0.636563905428834,0.225655751514821,0.0131267877233621
2.402784,3.2580680860358,0.797722194423269,0.0492600413695155,-0.206381816848291,-0.781390017346345,-0.513494322520586,0.128541425847551,0.0820359986979031
2.99808,3.31107229328661,1.53766158992081,0.0759906879481152,-0.0860977473545687,0.0174207140869673,-0.319149946445343,-0.445585572909779,-0.209130085335361
8.399808,3.37500027215137,1.96893769000799,-0.0278913524381168,0.101477400196035,0.821833796222959,0.747423679079988,0.534730218328898,0.314508808553654
3.053376,3.43913138296485,1.94349258305137,-0.22549506210466,0.252439484447528,0.225837255273915,-0.182560212380018,-0.328827619089239,-0.353365046921571
2.867616,3.5285209768491,1.46606108444077,-0.315042945816704,0.284722781674263,-0.762634388642011,-0.61772495840162,-0.0610723170830435,0.302251129079458
2.914272,3.64312922589679,0.601562324839989,-0.197521506536215,0.0362892521439591,-0.528606427613406,0.519148487803931,0.355830871718458,-0.216854608532426
3.502656,3.77736461154963,-0.507230094948359,0.0569365743291965,-0.428692953577598,0.558967165104007,0.248642491665679,-0.450078096081816,0.0790174720627203
1.876608,3.91559883472284,-1.65259506842643,0.257530430286509,-0.683505903485961,0.733389895839448,-0.64604109264643,0.30061044810087,0.0720753608875814
1.3981248,4.05727694554606,-2.55336939457577,0.274406769008239,-0.272182511193379,-0.294426100857927,0.175452882962074,0.00406432343495222,-0.20111431602155
1.3571712,4.19958194554058,-2.94401391002442,0.100964646112725,0.611202359167964,-0.875968259205009,0.497796419394409,-0.299451245349523,0.278208889659245
2.6462592,4.34215142748237,-2.64712367598477,-0.139120091381086,1.09990097790619,-0.00479666762547318,-0.475234134251021,0.430715797350438,-0.287690413589519
4.2768,4.48051903336125,-1.64893016003983,-0.285549565240699,0.494527727251036,0.940925553667118,-0.184184694268687,-0.335504544651126,0.227819448502813
4.205088,4.60763348222137,-0.121140892429877,-0.236645464871568,-0.810617877167482,0.334484415369297,0.585404520024103,0.0824275404361091,-0.0988648748111463
4.48416,4.73588613877734,1.62889201274923,0.0133994055401272,-1.4753822075486,-0.887672611488327,-0.155313181788203,0.222700465749257,-0.05504672382951
6.401376,4.85549062732056,3.15523533608537,0.288481272053632,-0.657077103126563,-0.681556501417871,-0.531454985991712,-0.450193028217919,0.18043856194461
13.365216,4.96825204132863,4.02914458693629,0.393478137791159,1.0096008080453,0.761350041374014,0.510501938211971,0.488886220864734,-0.229344936938362
14.07456,5.0525095910403,3.91814243674188,0.206001715834932,1.82325483210164,0.992447941825643,0.242127525164936,-0.281511184972413,0.193096186446583
9.749376,5.09868085291211,2.75685950805576,-0.154658138247675,0.825249394376408,-0.493519819203831,-0.646971748272278,-0.0429995889557081,-0.0285154789543945
4.06944,5.10029928151346,0.792228736653764,-0.391253014002753,-1.07247909117764,-1.14332221140906,0.235824529368878,0.438634030304424,-0.146365766928568
2.6034048,5.09298977191618,-1.4187610478959,-0.200086184770695,-1.86573585570851,0.328573311584447,0.571276486178308,-0.627134314515695,0.321010660160078
2.0864736,5.07650080824637,-3.2848871943892,0.328576647189238,-0.719403333861414,1.25338204646635,-0.730407619218016,0.433821558651702,-0.454674970642782
2.2111488,5.06052867551439,-4.28540732273051,0.804361499800658,1.20297565684318,-0.12024812808341,-0.0596198415590498,0.0973736681925402,0.519315035651702
2.6489376,5.05565109990976,-4.13023649746754,0.789318483755194,1.89816171194998,-1.33711907220776,0.858719279230581,-0.680273552749481,-0.502756809456307
2.428704,5.04659374811881,-2.88037211026791,0.0977817798588961,0.565030964081283,-0.162568992975984,-0.65643093647973,0.890556391041964,0.373143610174787
1.727568,5.04693803006232,-0.847986879500453,-0.905075223551489,-1.39459659602482,1.40360838175551,-0.368391616313469,-0.486412232682749,-0.113371306192297
1.5552,5.0671934525637,1.4370157496525,-1.54407123838931,-1.89914676768365,0.45752489583472,0.992948209301654,-0.367981980513331,-0.264912075170661
6.374592,5.12172760127561,3.35944227414442,-1.28938649779357,-0.417675799060207,-1.46509167958314,-0.483533125281231,1.07173315796953,0.63761882940458
5.410368,5.19133097132462,4.33160801686242,-0.206824286031682,1.4114351132521,-0.893184390412652,-0.724382034275141,-1.17268797222348,-0.956842189821469
19.0512,5.27558934098757,4.04003151295877,1.11225318531038,1.65728835815608,1.38993378399104,1.14862293094254,0.492935035081112,1.1031379004683
10.740384,5.32102391038944,2.46593356976358,1.80104455404793,0.0691747256911347,1.25430760707936,-0.189354564962423,0.589955544153428,-1.00979631032606
3.1104,5.3495013936061,0.106739107635147,1.48968897260031,-1.43265018875425,-1.0686457860825,-0.933397665683119,-1.25745558610111,0.767026579859747
2.0436192,5.37902695454477,-2.28607529354701,0.384953375045877,-1.13915809294944,-1.4955201014831,0.950085436842234,1.0431951757419,-0.418918803085269
1.8252,5.41179846714422,-3.97572952977271,-0.913003056734828,0.463457300151306,0.667838360339429,0.0761973606755168,-0.110699659657637,0.0011857567269183
1.521072,5.44123461826788,-4.45576119034735,-1.73077868908109,1.38031598466163,1.61905150486029,-0.990735341993312,-0.913624150170978,0.419401704290809
1.477872,5.45866711130289,-3.58271635872518,-1.64670278337685,0.530766462808861,-0.239047770650752,0.808503693595948,1.34282605956385,-0.764681633139641
2.901312,5.47628539957147,-1.58917718175024,-0.6761125283524,-0.973629865098536,-1.6169620909168,0.290974077388398,-0.855058062356054,0.984826301535036
2.118096,5.46884341195774,0.905126522380042,0.644111547846099,-1.28116243726084,-0.212421962030751,-1.11162460744221,-0.250121829583925,-1.03692063044133
18.6108192,5.46335562130227,3.19613391797865,1.67275913266634,0.114692557423649,1.59062309463262,0.761467945551204,1.28373108041238,0.93540789887291
11.974608,5.40516411105937,4.52529013298127,1.79449216445772,1.4947687999033,0.592152995068548,0.430093805249688,-1.55571135809891,-0.696356741817283
13.3399872,5.33252476578564,4.55974683432864,1.0460286414086,1.23324163573518,-1.29764667443612,-1.04996964726535,0.969200469094735,0.461021309127146
5.951232,5.23120403713614,3.28752301944763,-0.161134439387997,-0.525777739118391,-0.885551829600249,0.485169602987813,0.166701770972358,-0.261852984147607
3.712176,5.14699505028494,1.15271821519818,-1.13639759263359,-1.77198778979852,1.04418564773264,0.642911504868285,-1.16775880633943,0.137967486817389
2.144448,5.07192848933951,-1.25309128870794,-1.48516850337964,-1.08740982251285,1.03144521513254,-1.13904225804095,1.39535452858675,-0.120043619998215
1.6917984,4.99883382200077,-3.29153254838392,-1.18363543168771,0.816838581385339,-0.822054930735839,0.320671449933602,-0.780828668535106,0.126446438803672
1.728432,4.90020247674858,-4.45517260774388,-0.495423366042012,1.85296521072641,-1.14952184002056,0.982593411601605,-0.236373146812392,-0.0532209954597696
1.5273792,4.79570318546046,-4.3924391874971,0.342349372392834,0.954500021320594,0.692075851688112,-1.126143722321,1.10406190343433,-0.102638991832018
1.8042912,4.69936343712755,-3.08906823692686,1.0834755242598,-0.918951759315911,1.27081963848298,-0.149701831248484,-1.34044401686542,0.332044118676785
2.4821856,4.61401752598519,-0.900047726788642,1.45842038861628,-1.84066133084954,-0.57340498175177,1.28396232527671,0.79466215104186,-0.609549344933531
7.8597216,4.54553791706657,1.55720571503909,1.25054501101914,-0.897341946626585,-1.42816495125349,-0.886942785117381,0.175673614426322,0.819222257390918
5.3391744,4.44732096393162,3.51575345319549,0.363233574395826,0.855718265733428,0.345922299871459,-0.668773933662863,-1.03248551046827,-0.870554108636784
17.424288,4.35772351389395,4.48644853873054,-0.794890815329711,1.78835431168364,1.69271410062434,1.62045093091124,1.40338262729358,0.76913829979128
1.8226944,4.25285667374034,4.18909885314555,-1.69114576405351,0.99706149827145,-0.0834910034619863,-0.679440314242003,-1.11488462508834,-0.523494846362775
1.7930592,4.19385520568337,2.81251821733264,-1.71912160610121,-0.644906434767802,-1.81239045715886,-1.17062287045094,0.318801245145663,0.189800613800225
1.0963296,4.16092367984288,0.702792339842805,-0.852144564158891,-1.71469250765959,-0.372560568715865,1.58980700433533,0.51112374523239,0.0697658969306667
1.675296,4.17253640580079,-1.57727888482798,0.48520324220789,-1.29520194429991,1.7926514741593,-0.0586924376020015,-1.06782053557641,-0.228656363509542
1.0502784,4.20708890788325,-3.49424860587526,1.52244616781451,0.168014824910612,0.710774939557913,-1.67340453291015,1.07595640509,0.208093828264819
0.9980928,4.26800014569756,-4.57841714618854,1.68210633772363,1.43761182380686,-1.73946594721443,1.39522928475597,-0.59122810968177,-0.0626742368386596
0.9912672,4.34839576022734,-4.58026666958061,0.85917709345368,1.45236064926803,-1.10674269372321,0.630571662075405,-0.193535406780753,-0.162637770975585
0.7156512,4.434594772949,-3.51994280991585,-0.502751541336424,0.186759650297491,1.56174281721606,-2.00218987949776,0.891025886744244,0.344452327769082
1.6876512,4.53147450404892,-1.63880536552678,-1.60741284537278,-1.26510594371037,1.4799200105577,0.961505621731709,-1.16001407183352,-0.386439443931027
2.5589952,4.61729411550654,0.598134795534149,-1.82775247039793,-1.66392852595397,-1.34524468480851,1.31648489127057,0.825962332163341,0.222569891949619
2.1750336,4.70463140450414,2.70066429726732,-0.969918502126967,-0.551010668379587,-1.76691050132997,-2.01994052123109,0.0166363657882097,0.162337152302533
10.2689856,4.79481466544594,4.19286695016398,0.510396224997298,1.16130943947798,1.06141625533552,0.209854082820042,-0.961453938629591,-0.691249889930093
24.394176,4.87354638820276,4.69889936452888,1.72274477093975,1.86204613781743,1.95077598686784,1.86734185236917,1.41844049061916,1.16776782310512
6.702048,4.87761254870696,4.02086298267986,1.87211642884201,0.766055417182144,-0.754388035032374,-1.60596163126082,-0.996611701145902,-1.33624934423936
9.052128,4.8658904231942,2.45168655120476,1.03817136651182,-0.927732798617627,-1.81158037391073,-0.411775914439785,0.0701192522543792,1.1998944810654
5.946048,4.81444481956739,0.386152965700556,-0.265829091605657,-1.65839625169651,0.480847780650612,1.74173009484795,0.789453938474723,-0.769031030015301
2.6555904,4.74618472285501,-1.62043692147619,-1.24506998795316,-0.7732382735859,1.72988236991083,-0.924567900680192,-1.03908287131159,0.191817488916572
1.7132256,4.6503661866848,-3.10307644427368,-1.41009354947373,0.794312627383585,-0.234613233894938,-0.820801748908327,0.633004231667051,0.407556870978386
2.0513952,4.53600196463278,-3.72757518581666,-0.75193940416901,1.57015642644599,-1.55501285491263,1.46293650224273,0.116709117163433,-0.856117829704844
2.6117856,4.39840701787253,-3.40206549725031,0.261192307793286,0.883073134507946,0.080257020508475,-0.39890004520183,-0.660399969946677,1.08271195340128
2.5044768,4.25400660566629,-2.23917247621421,1.04499801735543,-0.529614512989497,1.43393057960305,-0.930521429118121,0.717583392637308,-1.02108924452368
4.6761408,4.11121395554516,-0.562391133712751,1.18685221833218,-1.3640660310911,0.0442615149768479,1.06375266605912,-0.336699545437815,0.700504900315224
1.9466784,3.97597191453937,1.18324113171515,0.657112285137924,-0.954174591895598,-1.32045276455918,-0.0886223137643109,-0.17772780631327,-0.224973020687825
5.4212544,3.85718596462676,2.55348177164189,-0.199417342199296,0.234020655483797,-0.15133907398011,-0.822268223299519,0.461691970405291,-0.28921651690411
8.5996512,3.74796000336206,3.19009216062542,-0.914907119364969,1.09057710062908,1.15191448968563,0.742845577364068,-0.417381091819692,0.677061692365829
4.9218624,3.65035464364005,2.95192979349429,-1.11172607440183,0.937590307700317,0.203579711462471,0.0487480689462495,0.158335860160084,-0.835976862491305
3.2272992,3.57536352975571,1.94341170701265,-0.703940465585015,0.0206222851726199,-1.00760763649233,-0.679191807074294,0.0699303555968063,0.707213517774506
3.096144,3.51108001238041,0.429365019962221,0.0158893038850159,-0.887683362328101,-0.286698708764295,0.531138291088545,-0.18516243487283,-0.377305047318347
1.1397024,3.44943443441435,-1.19079671339236,0.627141804644846,-1.05575272906889,0.852776259566571,0.11460112440211,0.201033584949566,-0.0285199045645781
0.8856864,3.41588895851163,-2.44687788682669,0.871993796830184,-0.29635379036924,0.367029556758516,-0.540422732360422,-0.171290093487367,0.372815853341083
0.5299776,3.39967584819555,-3.0380345973667,0.634345971322115,0.697145363127107,-0.788631848362098,0.306201521499624,0.0464472224995735,-0.614855367856023
1.014768,3.38856973935152,-2.85365065781333,0.0494168968006876,1.03751833092428,-0.470254198998302,0.181927547288585,0.128976422127965,0.70193306576788
1.7200512,3.39531068136677,-1.9506785392767,-0.528091739467063,0.47172218379395,0.727762044752416,-0.359406982630625,-0.271664501177721,-0.631711822055979
1.6907616,3.39273128095602,-0.618565458201716,-0.823496160825745,-0.540255578811169,0.50834296299964,0.107135156460641,0.254043165072643,0.411962199328067
0.35370432,3.40934376584665,0.842544318867934,-0.62533365470091,-1.02749396471011,-0.586696663114181,0.249870063666666,0.00556938293899615,-0.0539373306105264
2.07915552,3.459960812011,2.08514348497004,-0.0440799824984558,-0.561215494471593,-0.554707618071735,-0.333566748572101,-0.425385181021231,-0.422266318014603
9.17136,3.53281486869791,2.76199235016915,0.504061706185235,0.317913342832023,0.332049286069059,-0.0627947329675961,0.610833048832732,0.844374966514213
5.2109568,3.60659821067744,2.66037022944706,0.628522586437209,0.775125695411269,0.494094375901236,0.420129321092808,-0.339306826465929,-1.08275810938806
5.976288,3.71415565231513,1.85696189487865,0.328158233284116,0.575131090953951,-0.0446242307829822,-0.180229640321856,-0.262484446299717,1.05176196142332
2.8747872,3.84244662617863,0.540148005356522,-0.206271034960928,-0.0798045946919969,-0.467040737961093,-0.484197675581279,0.697257073172529,-0.809265295498115
1.139616,3.97835856507569,-0.973884366336761,-0.648233100494593,-0.69023158134307,-0.285534689313053,0.555094425297009,-0.638196394179758,0.394659854120231
1.2171168,4.12204334551891,-2.28658503936824,-0.69504994818297,-0.752486154885773,0.356533410036732,0.258341751851685,0.0964003015919494,0.107201342051857
0.5966784,4.26784035014576,-3.04814575702651,-0.296321543784474,-0.182659382046999,0.568019447658579,-0.922832577753909,0.544321066432316,-0.609830603392984
2.5026624,4.40856243061102,-3.0414309260386,0.316706343278672,0.59335035585057,-0.167618405430205,0.372018887083096,-0.814276320714957,1.02103150684137
4.450896,4.55063975718815,-2.22419219854009,0.785683494953448,0.940089295831486,-0.786460729639673,0.878834309111133,0.504934083398921,-1.25048500302732
5.65704,4.67449605169753,-0.802437423036557,0.781553373717824,0.452818790302663,-0.109118315618534,-1.15677018448764,0.182730792605642,1.23817397632846
5.440176,4.78984818378855,0.898094737336939,0.30983926966149,-0.489938926473888,0.999996774852275,-0.0962667366483101,-0.725008586034322,-0.929828361297414
10.744704,4.88791229256831,2.44136432360692,-0.361768388431102,-1.06262835770839,0.453542951279282,1.42811936029152,0.725873046356767,0.363109466438852
5.3145504,4.95562821248251,3.41499077552061,-0.82967101720368,-0.670164828898512,-1.10171871785365,-0.997919331468941,-0.139407696547521,0.394717018317893
4.787424,5.01462482953656,3.59891986036925,-0.72936164412151,0.507140292539162,-0.734362653632249,-0.754477643282666,-0.535446803000829,-1.12431292736273
17.31456,5.07509335638138,2.93493351236168,-0.0899026319394885,1.37048483107807,1.13025066721202,1.63497619277439,0.741891505498497,1.59990219980138
7.9488,5.08605851886115,1.48101167698024,0.600655721137635,0.854842512221269,0.970253647726603,-0.497737857286086,-0.322987750772149,-1.66304936418108
3.904848,5.06949536041461,-0.371092526208085,0.968967166709981,-0.551595350460772,-0.928819039786507,-1.13512123887032,-0.234041775499864,1.38949035877599
2.2151232,5.05376083898362,-2.09345397998316,0.857419041659884,-1.37337124410638,-1.08502721837231,1.3764737907166,0.488066887842998,-0.835557088083142
2.0123424,5.04248503881467,-3.23804640425317,0.300941656278106,-0.797100965563609,0.671275145375411,-0.0799054893600516,-0.308902364346673,0.0940033401592954
1.9955808,5.02445881907692,-3.53981489263606,-0.463117912298974,0.537806981012423,1.11582885617251,-1.23656999849673,-0.107628982329298,0.68332956788499
1.0394784,5.01028003369012,-2.92024785872425,-1.02261294711436,1.31244544767991,-0.379780475629182,1.16649419483685,0.418778995508987,-1.31181021639668
1.6798752,5.01802839519355,-1.52993040438559,-1.03835640604626,0.801825982262327,-1.07449198446096,0.170376760854027,-0.367709733821878,1.63967811318098
0.6967296,5.06265726432993,0.25653309967726,-0.491006247207763,-0.506119216002566,0.0479650692596961,-1.3846586970522,-0.087618406102392,-1.65055633871186
10.334304,5.11557253726767,1.88229573448627,0.236049715216714,-1.44696853881362,0.821983362394607,0.990197681002276,0.508955720507702,1.28262195999182
5.978448,5.16041715261552,2.87127803655271,0.724153309075201,-1.07249363007387,0.207472022491893,0.637312938662792,-0.477035273739647,-0.573844904194522
6.4647072,5.22599175721103,3.01912338806761,0.82164174210211,0.462788362116299,-0.433929228960886,-1.5226534684565,-0.014297998997688,-0.314446274127845
11.866176,5.30934094328443,2.31404181588473,0.52668285961215,1.68408753619763,-0.425617885093855,0.474936288124151,0.522000189409825,1.11493899119921
6.29856,5.38585941105589,0.945287396060046,-0.0279660958168973,1.2223730893589,-0.0765081817934494,1.17658412910624,-0.63726273531577,-1.63463170793911
