X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,Y
-0.188465700874775,-0.3632106231725135,-0.574603745336298,-0.1293354584864439,0.673031104548139,0.14238966306883505,-0.5522130134215288,-0.02690526992275033,0.1531254907855446,-0.4303473532517734,-0.9628648318599642,0.18091458430983987,-0.2125124248430531,0.4796984784683158,0.15900613524103102,-0.28863434819014866,1.0,-0.4063675562253478,0.28835197653622435,-0.16951526390271288,0.29129389020075935,-1.0,-0.7155112305440438,0.33210950604325595,-0.15783288669238926,0.4750942680153072,1.0,-0.16702436760321115,-0.27161867094008396,0.44092612122864994,-0.3868828217489998,-0.07074125371278406,1.0,-0.8183786763258399
-0.2958509848232038,-0.37377802093916934,-0.5529683095617122,-0.03239189905392459,0.6104229634673279,0.4857541851109439,-0.45817590444273937,0.02226073935299988,0.2014936214776648,-0.455882900602414,-0.9064977141293208,0.0672414696831991,-0.2715681743712126,0.42687541730717005,0.19524868056985833,-0.04580186281433052,0.9719403246398612,-0.14821392638133057,-0.004768340701836071,-0.3216637935345057,0.3252464315319066,-0.9544209867368095,-0.6309590137979727,0.26666040732952445,-0.11179029491108883,0.42264503718191615,0.8643738786477311,-0.36691526501123317,-0.13911002062221,0.3678312502462344,-0.3562229418634829,-0.08094164563463946,0.8841959443925,-0.9054017874719476
-0.2831469043941538,-0.35897037656546626,-0.5125363866176638,0.03748794871055061,0.3452773978107013,0.8050779743482486,-0.3165268823434365,0.124785996045504,0.23015475818940034,-0.5361201877245569,-0.7860519436557345,-0.18848938747428934,-0.34187669026375844,0.3625371504254864,0.20926618330960167,0.15963424995038844,0.9484881248661661,-0.14342176744313417,-0.15666683330718256,-0.19335630730235742,0.35384806543838687,-0.8977787746589032,-0.6018193418410076,-0.06444774202408532,-0.12614393355054343,0.314177878468336,0.8807059482926893,0.0413471337510245,-0.1252459497948224,0.26902683120171744,-0.3802279294279264,-0.1675115399598941,0.7895483522123754,-0.7535139178707824
-0.2021516558265818,-0.35936443359508363,-0.48218980958995394,0.019826696780801623,-0.06852859287201829,0.9566542485982992,-0.22793522288085744,0.24106424609578236,0.22107971612067656,-0.6819048452362021,-0.5756783820322747,-0.2939983169395971,-0.31218198662696506,0.316065689163898,0.203642072566677,-0.056404703819632473,0.90057480930344,-0.3362949243811765,-0.04465798934469689,-0.0795346624330574,0.35191852096330734,-0.8006752730264267,-0.562358831908378,-0.4103117809512288,-0.15372324603629417,0.221088865197556,0.7179094932067869,-0.28361204552587516,-0.16140344875745039,0.17763616757052403,-0.43890331005779104,-0.13086852385354064,0.7022623981109692,-0.7998129847631796
-0.17882900397365287,-0.3598366158661791,-0.45084915532306047,-0.11351715011217445,-0.47153419151007736,0.7939457601943631,-0.3822578773684667,0.2586006737357447,0.16691458848028273,-0.8510963995684752,-0.3266300634636592,-0.031742430487807116,-0.22936151303862873,0.3128937535033045,0.21247491396893814,-0.3861856753997368,0.8321902139003066,-0.40660331446925324,0.09502227002463082,-0.06469142253488414,0.33143515365924436,-0.7026922022148998,-0.42701500340156284,-0.0850143007434131,0.003064172102716256,0.3971052401154058,0.591936269837424,-0.5015354063162683,-0.10249462861071246,0.12833085928534982,-0.4257386978783786,-0.04694976855417976,0.6045141628285569,-0.6310976810110634
-0.28475938185596084,-0.2901111629572314,-0.3647591727577234,-0.32165727079870343,-0.6582585555992736,0.3684943870346373,-0.7079565565280372,0.19941402894935623,0.09256054196903296,-0.9279655778994017,-0.23210698415377684,0.07333922478852761,-0.14872757485808297,0.3687959531748253,0.27124403879353554,-0.19439993226258379,0.787058584256763,-0.1439939893704295,-0.013129827521323745,-0.36212860062847063,0.34465174923830144,-0.6556861763352273,-0.34071976343034005,0.13916578618243625,0.10801255391342379,0.4561999651491522,0.6103690040000218,-0.17751219785451944,-0.07935843750395444,0.042258869642683994,-0.3909887253899128,-0.13783551250417014,0.5323809210865174,0.11172487105791573
-0.47077759972743527,-0.08653878098701007,-0.18001873449322003,-0.5088473459335344,-0.5202720085877146,-0.05639815803324755,-0.8775662445241418,0.22182392364076176,0.03890783737684034,-0.8941309540198947,-0.32160602263238325,-0.191112823487968,-0.09035384460871287,0.3595837160230375,0.29573060333392065,-0.1475582017828907,0.7218299645327155,-0.048196003384872066,-0.1521125070110797,0.05211177330201178,0.3589717691990735,-0.588935927724074,-0.35734164951840297,-0.16972410303070484,0.08978019261923387,0.35727385423013835,0.6082359791422207,-0.008450363218817092,-0.08845897179238704,-0.016037114927207385,-0.4387743164341992,-0.07999813992517357,0.4856932809103389,0.1612268199535416
-0.5600301602182167,0.2230462548688441,0.06740811622385823,-0.5790975906416077,-0.16368022050950626,-0.20596700297657533,-0.6372920813636523,0.4493912068959378,0.025439714851213324,-0.8398099032986704,-0.4352670142519005,-0.5159784888154857,-0.04285520709975865,0.30433371827434663,0.31228945548014364,-0.16284503355549573,0.6598095379197899,0.04421041023654704,-0.10155941187977258,-0.45109943685399034,0.38139661157101545,-0.5458208772273068,-0.36050810038135295,-0.46349663950842757,0.05997502439148228,0.21730318005420934,0.47760758440195117,-0.2579487708773498,-0.12035562822086743,-0.07566494797275802,-0.4800116123801844,-0.10486444837716502,0.4386082775379474,-0.6946533328083783
-0.3854171414866756,0.49076948787810504,0.24671161174178402,-0.5132886136231154,0.14881215868397035,-0.06241470817377626,-0.1340694135965813,0.7981993621511347,0.03618728105873448,-0.8521681779961878,-0.41953220734268326,-0.5672923501394144,-0.0032454221703168695,0.2771648275456342,0.36088372002275393,0.07000066948792405,0.6483453442147702,-0.012871773802558328,-0.16543874472085784,-0.24291854296864746,0.3968749162235088,-0.5431867196920579,-0.264826505410102,-0.05540153030932382,0.1895495566798331,0.37251593880501765,0.3213906530651598,-0.7303108332673725,-0.18835479915832798,-0.22991090568497274,-0.37855930330967424,-0.22136659558871308,0.3828583322078556,-0.7582385133272963
-0.005086239974909201,0.5478345366758184,0.227047258047667,-0.3941571452855006,0.23895561094697415,0.07211472754877923,0.10486098185530457,0.9797122513132228,0.037448383491049286,-0.9376693575555852,-0.2540641767399353,-0.1339379859782316,-0.07799541714463065,0.17172842437021196,0.3509362048303204,-0.28761805813663077,0.5825905298842009,0.12227939424564771,-0.30251891677475085,0.15041567498662234,0.40975392006133227,-0.47686356139086117,-0.17525654772662325,0.32386589766415197,0.23775790550148024,0.4701777532318292,0.4000243490241049,-0.1693652641280503,-0.11735527354304365,-0.2574402227632496,-0.373271510984142,0.15307181584530372,0.2958079614173825,-0.8954683255246272
0.3174661311477547,0.35729585030012756,0.011326708927880125,-0.32305867083665807,0.19403749491792843,-0.057193307508251356,-0.19111457755012617,0.8504258761374177,0.016644288786221706,-1.0,-0.10203391558345176,0.48019029327316143,-0.36047801558201265,0.050294946990466105,0.34548594595961335,-0.28034836526650997,0.5066588264277672,0.40201506279014354,-0.3609915306848972,-0.17763793559458518,0.44940923619328843,-0.3976150073276705,-0.248858984986973,-0.11710732620934317,0.11416825332713287,0.25251946157750615,0.3806061628755153,0.03892023553751267,0.06577840746913477,-0.20516279882459143,-0.41016009449093704,-0.03107354974085008,0.27461972015124636,-0.9109807472735147
