X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,Y
0.22486447000303955,-0.23362651763068198,0.13337493330341932,0.5042356961661723,0.3916698542921466,-0.21839384259804573,-0.3689509507373301,0.3491101241988763,-0.7187972122303974,0.4378135707393531,-0.2230049396883539,-0.31037921960042625,0.0628839805967758,-0.32706171518685545,-0.04485646856496861,1.0,0.3608154439421858,-0.6041000859788004,-0.2833369100452604,-0.59351926040321,-0.05617589458915928,0.9078932104725874,0.35407118378340874,0.14506176941541926,0.1336945911412799,-1.0,0.08380003447821349,-1.0,-0.19536529968534777,-0.4232001902120798,-0.6525544029375184,-0.15446676971908468,1.0,0.17945421888588653,0.4005159189865528,-0.47172828776836706,-0.4075466530486803,-0.3548656007339689,-0.5728060480073213,-0.1230534620787831,-0.008262593151053044,-0.21926051140283054,-0.13928514364503852,-0.8758435001305331
0.2150561631103971,-0.04298831782770873,0.1836916337807688,0.4952627406544421,0.4183951171626785,-0.13589631388203927,-0.28796923051907786,0.4259785043504891,-0.6802994052522112,0.47437183685534934,-0.12998691025238185,-0.14416539451459487,-0.10004680745133676,-0.47599103773398,-0.03303416899863154,0.9156649974667133,0.2540851290585806,-0.5045360192799266,-0.286427657799994,-0.573607836077318,-0.004497500691637679,0.943716560602736,0.2429489578965902,0.23259748430638472,0.2006685495686713,-0.9040421948236445,0.001278521342411132,-0.8895840973448571,-0.2109218075668413,-0.37495784150919365,-0.6008437056549848,-0.09052856410294652,0.8493602535717351,0.14789257026024027,0.42338725716381487,-0.3778435200138477,-0.3803810919367716,-0.3838644524549437,-0.5288063045105038,-0.0969038539440561,-0.001939382149840685,-0.1883214181617754,-0.09468422803180965,-0.911989623750276
0.11864824772361016,0.10462372825019717,0.19157023683468077,0.4552065088987862,0.4643282550585761,-0.11411675556255296,-0.2490565870249103,0.3467006026204258,-0.6632383720318415,0.46806093753357514,-0.06341204649828458,-0.007008239069909328,-0.22004818805111237,-0.5692943984070524,0.006383889091089889,0.8522715827196032,0.001597953711398592,-0.3498259928459667,-0.16078026179764937,-0.6168817064555954,0.02185900064479318,0.9705373608162613,0.18656505960819159,0.23949522609890272,0.25994506399896977,-0.8184682153284973,0.04086589515927663,-0.7682175311132707,-0.1659055496866091,-0.34273480724545957,-0.5504063107129211,-0.09159833076470147,0.7075529953101676,0.13462144967029355,0.43819350981320593,-0.30158227888562283,-0.3383370174522541,-0.4196764849166471,-0.47929118541494653,-0.07827403954731127,0.005934871823463972,-0.11689770087261764,0.011977819631508568,-0.8826418962624039
0.009606109279990172,0.19484772822589735,0.16676513428782402,0.41731721421714263,0.5109722657414171,-0.09033146727761421,-0.2410344054943685,0.16564888659417232,-0.6505034429638371,0.3848284116330696,-0.04692480398025756,0.02630643559323942,-0.254595690057394,-0.5759523617286546,-0.037131935934964,0.80443053378161,-0.2310315285827821,-0.13732515106201937,-0.13751220295605493,-0.6274973432971875,0.02813658155643939,0.9863986625407182,0.19615043748343464,0.07256503617244436,0.295195573625501,-0.768373688737152,0.034130835775792345,-0.6676093991260633,-0.12414270802680227,-0.2962162221706768,-0.50950172181777,-0.09683606205775463,0.578561468540512,0.13540511368489216,0.4364188743355415,-0.24845009491337688,-0.3292643433005604,-0.4492581799232458,-0.4296988312914959,-0.08665382859170745,0.011967232307457554,-0.1299018616398323,0.06161080055750223,-0.8084524221954195
-0.06254807632204529,0.24370195656793525,0.12106198801402202,0.3764261645415272,0.51626997754462,-0.017807918803635414,-0.23292419900169659,-0.02346922489617831,-0.63360344504935,0.26273024456702476,-0.05844191904413887,0.030597567137970794,-0.2176266923445782,-0.5215047395273762,-0.15810763849978227,0.7630811509997892,-0.38577985464288034,0.0039549637976816765,-0.08873211721639118,-0.6219360816061985,0.0175551266745253,0.9864662277797174,0.22465725666103054,-0.06685551423021252,0.27433360170934407,-0.7257128659644683,-0.11559732847600712,-0.5847698567468006,-0.0668867186422204,-0.24007881121102648,-0.4701143972307652,-0.06637804727564989,0.4635109876307182,0.14285725475051647,0.4222682029225229,-0.16760027330994742,-0.3364983650412634,-0.46612732855350847,-0.378967812861002,-0.10570968433926442,0.01282359105236508,-0.09099342105202479,0.046425404899196776,-0.7566344144693585
-0.09349937590735757,0.26818001427600024,0.054642489420458684,0.303339398265291,0.45483115142066066,0.09988123643783431,-0.20620263919369175,-0.18271733264566137,-0.6167077638288965,0.12884124609091074,-0.08406991214605597,0.057017137887969804,-0.1612131889279077,-0.4560381366407441,-0.26310846609686434,0.7195275629645681,-0.4399800114982674,0.11032815614548763,-0.1612032426828749,-0.5483361348808755,0.012116229368101417,0.9821739063023134,0.2329933660638932,-0.06252699220164326,0.18425528091500065,-0.6610795159619178,-0.15039365857323383,-0.5079151742645402,-0.012004442698730355,-0.18176752632296878,-0.4181600154780155,-0.046655893561548756,0.38251858950575857,0.13030827292919556,0.4092060534425417,-0.06937528303715657,-0.3455418610453759,-0.4635714297658273,-0.33870173963771444,-0.11144095175874524,0.010007477959079747,-0.07628789520679513,0.009180854958920959,-0.7079784514557954
-0.11454190642843942,0.26772757065971464,-0.03236864739060996,0.1698701047315747,0.3228733782190887,0.22813547248878185,-0.1472396345527005,-0.26873646731736023,-0.6062260053177768,-0.023564348510100475,-0.1351722656543607,0.03628853361146911,-0.12024347309476247,-0.3952586945539136,-0.20065405609098497,0.6724033436557653,-0.46107231712049446,0.1445248496225351,-0.2769996482424,-0.4308838501030344,0.026004989173440407,0.9938166528015899,0.22465591371169547,-0.09642372629454288,0.10252363892395033,-0.6083722460445866,-0.0576752042295956,-0.4137153013280449,0.011899077899034882,-0.12615843363067747,-0.3794223033396493,-0.07040399023068067,0.32552279155623043,0.10338377893455197,0.410461326276492,-0.02347295396198157,-0.327822177303317,-0.44682036532865066,-0.3123036228623506,-0.11137240012378247,0.015585425846970535,-0.10485230310482452,0.12791496753241294,-0.7435909800303042
-0.17081073676801195,0.2150725026155904,-0.13540645256569328,-0.029800954872092555,0.1415039485979217,0.3159397126733614,-0.0455111154322424,-0.21204114666422424,-0.6078504182387993,-0.1769392806095328,-0.20617381521472233,-0.09437202596311556,-0.07167979978895245,-0.3083738461833604,-0.07670152062710711,0.6254164814265999,-0.5102046079825027,0.11121750496868654,-0.3190744080215111,-0.3276643441962328,0.04646453283766716,1.0,0.19898431606252687,-0.12627231305830122,-0.000749417903086691,-0.5854803030130413,-0.08714956463069057,-0.32445892927221165,0.042996393372505715,-0.07539507091966613,-0.36586752559468483,-0.02264227461197199,0.28181464277185087,0.09404683300963246,0.4112622065796794,-0.013834394892824231,-0.31032259524863204,-0.4180457007107583,-0.2944098420783162,-0.11388074604989062,0.01765357337721407,-0.12474385415823364,0.1210264299472057,-0.5413386951071508
-0.2694558022459437,0.07439939779879134,-0.25211701582047785,-0.25967417282406935,-0.03138859576184383,0.3049408523222208,0.08034196520268755,-0.033124554786622684,-0.6305749361050881,-0.24854373520471107,-0.2377353939071709,-0.1905289261313714,0.002770323887399284,-0.18758911680821866,-0.09579380527179227,0.5766061275326995,-0.5694146483675885,0.053490063866163284,-0.26437846056850955,-0.2688478959874284,0.04994433910236995,0.9793105655941834,0.1856159465439311,-0.1743478398485877,-0.11334563145926224,-0.5924529104595426,-0.013469956807156125,-0.2040041611575214,0.060178436930612644,-0.024674529456533034,-0.38692285676676863,-0.015646993572858037,0.2565846861928416,0.08104021474224532,0.40726725998758107,-0.009690049248432753,-0.29582355043603437,-0.3925415990339127,-0.2787227026510044,-0.0874143064736832,0.02329390189909364,-0.23617555576653515,0.16141220720739202,0.14972617680928746
-0.35268069998619733,-0.15712022064399123,-0.378196537253517,-0.44694302295544286,-0.11754562421067971,0.16546774801869812,0.17596138689473584,0.10569815274698136,-0.6768886241914556,-0.21622546713633628,-0.20204695248947546,-0.12655163426112437,0.06059490593900674,-0.07565442077554474,-0.15355997192396276,0.517287414609664,-0.5128540455873338,-0.018923264087138292,-0.3153640190999335,-0.172306380168343,0.047397761216416257,0.9548932895506157,0.18416123649343286,-0.30278130501586586,-0.2025018168859768,-0.6268767116085785,0.015831779364767984,-0.07514838205862351,0.07580689868811419,0.012319700837090108,-0.43114762564530285,0.047170575010420324,0.22961776201470396,0.07775561866329372,0.409809012315999,-0.01288107519221815,-0.2850929555898608,-0.38336682967073843,-0.2569922045744374,-0.06756057101083723,0.03194676664980811,-0.27042729930176124,0.13001437581172004,-0.0428028206229345
