X1,X2,X3,Y
-0.26263090525482613,-0.2636211469779667,-0.2631514749796605,-0.25811246212209427
-0.2636211469779667,-0.2631514749796605,-0.25811246212209427,-0.24660048354209219
-0.2631514749796605,-0.25811246212209427,-0.24660048354209219,-0.2308529594474068
-0.25811246212209427,-0.24660048354209219,-0.2308529594474068,-0.21205875406961827
-0.24660048354209219,-0.2308529594474068,-0.21205875406961827,-0.19278303343871983
-0.2308529594474068,-0.21205875406961827,-0.19278303343871983,-0.165991891971637
-0.21205875406961827,-0.19278303343871983,-0.165991891971637,-0.1318092704501337
-0.19278303343871983,-0.165991891971637,-0.1318092704501337,-0.09192119077780425
-0.165991891971637,-0.1318092704501337,-0.09192119077780425,-0.05057286849383558
-0.1318092704501337,-0.09192119077780425,-0.05057286849383558,-0.008072229485212024
-0.09192119077780425,-0.05057286849383558,-0.008072229485212024,0.03452708203882282
-0.05057286849383558,-0.008072229485212024,0.03452708203882282,0.07681006386022582
-0.008072229485212024,0.03452708203882282,0.07681006386022582,0.11822766608210711
0.03452708203882282,0.07681006386022582,0.11822766608210711,0.15653209433628645
0.07681006386022582,0.11822766608210711,0.15653209433628645,0.19523228511747437
0.11822766608210711,0.15653209433628645,0.19523228511747437,0.23096298922004266
0.15653209433628645,0.19523228511747437,0.23096298922004266,0.2645255016922565
0.19523228511747437,0.23096298922004266,0.2645255016922565,0.28962424834642886
0.23096298922004266,0.2645255016922565,0.28962424834642886,0.30344306918398534
0.2645255016922565,0.28962424834642886,0.30344306918398534,0.30350379201228317
0.28962424834642886,0.30344306918398534,0.30350379201228317,0.3010892830707821
0.30344306918398534,0.30350379201228317,0.3010892830707821,0.2962713399263097
0.30350379201228317,0.3010892830707821,0.2962713399263097,0.2919344340367349
0.3010892830707821,0.2962713399263097,0.2919344340367349,0.2907431099088751
0.2962713399263097,0.2919344340367349,0.2907431099088751,0.28802544697567933
0.2919344340367349,0.2907431099088751,0.28802544697567933,0.2879154296762856
0.2907431099088751,0.28802544697567933,0.2879154296762856,0.29404728897958465
0.28802544697567933,0.2879154296762856,0.29404728897958465,0.3101554376828948
0.2879154296762856,0.29404728897958465,0.3101554376828948,0.3307177533970471
0.29404728897958465,0.3101554376828948,0.3307177533970471,0.35571949127616365
0.3101554376828948,0.3307177533970471,0.35571949127616365,0.3694785665279874
0.3307177533970471,0.35571949127616365,0.3694785665279874,0.3783043950681457
0.35571949127616365,0.3694785665279874,0.3783043950681457,0.3874151148061018
0.3694785665279874,0.3783043950681457,0.3874151148061018,0.3971242856210693
0.3783043950681457,0.3874151148061018,0.3971242856210693,0.4060209098243561
0.3874151148061018,0.3971242856210693,0.4060209098243561,0.41127758843469686
0.3971242856210693,0.4060209098243561,0.41127758843469686,0.41649725131032267
0.4060209098243561,0.41127758843469686,0.41649725131032267,0.41388734214721024
0.41127758843469686,0.41649725131032267,0.41388734214721024,0.4119832892162514
0.41649725131032267,0.41388734214721024,0.4119832892162514,0.39455167668811564
0.41388734214721024,0.4119832892162514,0.39455167668811564,0.3730463778559534
0.4119832892162514,0.39455167668811564,0.3730463778559534,0.3428714016276915
0.39455167668811564,0.3730463778559534,0.3428714016276915,0.31787737113069503
0.3730463778559534,0.3428714016276915,0.31787737113069503,0.29556718054453346
0.3428714016276915,0.31787737113069503,0.29556718054453346,0.2739092810911863
0.31787737113069503,0.29556718054453346,0.2739092810911863,0.24415781826928984
0.29556718054453346,0.2739092810911863,0.24415781826928984,0.2126670864359108
0.2739092810911863,0.24415781826928984,0.2126670864359108,0.18371616718999007
0.24415781826928984,0.2126670864359108,0.18371616718999007,0.1582880567009195
0.2126670864359108,0.18371616718999007,0.1582880567009195,0.1379367013050048
0.18371616718999007,0.1582880567009195,0.1379367013050048,0.10872870213896846
0.1582880567009195,0.1379367013050048,0.10872870213896846,0.08202155377264408
0.1379367013050048,0.10872870213896846,0.08202155377264408,0.05090577355420778
0.10872870213896846,0.08202155377264408,0.05090577355420778,0.03304773123679827
0.08202155377264408,0.05090577355420778,0.03304773123679827,0.0229998642750191
0.05090577355420778,0.03304773123679827,0.0229998642750191,0.02626790918410382
0.03304773123679827,0.0229998642750191,0.02626790918410382,0.036546851656067636
0.0229998642750191,0.02626790918410382,0.036546851656067636,0.05479188390911571
0.02626790918410382,0.036546851656067636,0.05479188390911571,0.0788897860359199
0.036546851656067636,0.05479188390911571,0.0788897860359199,0.10461070579517373
0.05479188390911571,0.0788897860359199,0.10461070579517373,0.13376259284785297
0.0788897860359199,0.10461070579517373,0.13376259284785297,0.15944253199462532
0.10461070579517373,0.13376259284785297,0.15944253199462532,0.18570744479706258
0.13376259284785297,0.15944253199462532,0.18570744479706258,0.21266117125925987
0.15944253199462532,0.18570744479706258,0.21266117125925987,0.23611417531479728
0.18570744479706258,0.21266117125925987,0.23611417531479728,0.23721767658719362
0.21266117125925987,0.23611417531479728,0.23721767658719362,0.23377322166346892
0.23611417531479728,0.23721767658719362,0.23377322166346892,0.2183741893637896
0.23721767658719362,0.23377322166346892,0.2183741893637896,0.19791263412548776
0.23377322166346892,0.2183741893637896,0.19791263412548776,0.1691095691572928
0.2183741893637896,0.19791263412548776,0.1691095691572928,0.13516101818217297
0.19791263412548776,0.1691095691572928,0.13516101818217297,0.09410101492524992
0.1691095691572928,0.13516101818217297,0.09410101492524992,0.05084562674941839
0.13516101818217297,0.09410101492524992,0.05084562674941839,0.00788374100767264
0.09410101492524992,0.05084562674941839,0.00788374100767264,-0.03258666720327008
0.05084562674941839,0.00788374100767264,-0.03258666720327008,-0.06798219695371077
0.00788374100767264,-0.03258666720327008,-0.06798219695371077,-0.10053771209358575
-0.03258666720327008,-0.06798219695371077,-0.10053771209358575,-0.12980552456273664
-0.06798219695371077,-0.10053771209358575,-0.12980552456273664,-0.1519195829768607
-0.10053771209358575,-0.12980552456273664,-0.1519195829768607,-0.17092034946729728
-0.12980552456273664,-0.1519195829768607,-0.17092034946729728,-0.18932442387570114
-0.1519195829768607,-0.17092034946729728,-0.18932442387570114,-0.1996353724160621
-0.17092034946729728,-0.18932442387570114,-0.1996353724160621,-0.20457666290416965
-0.18932442387570114,-0.1996353724160621,-0.20457666290416965,-0.20794702870455495
-0.1996353724160621,-0.20457666290416965,-0.20794702870455495,-0.205984903647771
-0.20457666290416965,-0.20794702870455495,-0.205984903647771,-0.2068969970884098
-0.20794702870455495,-0.205984903647771,-0.2068969970884098,-0.2016994846807797
-0.205984903647771,-0.2068969970884098,-0.2016994846807797,-0.18631233954301707
-0.2068969970884098,-0.2016994846807797,-0.18631233954301707,-0.16444717905741046
-0.2016994846807797,-0.18631233954301707,-0.16444717905741046,-0.14265893576734945
-0.18631233954301707,-0.16444717905741046,-0.14265893576734945,-0.11050379179696423
-0.16444717905741046,-0.14265893576734945,-0.11050379179696423,-0.07210477075408528
-0.14265893576734945,-0.11050379179696423,-0.07210477075408528,-0.03158369838260677
-0.11050379179696423,-0.07210477075408528,-0.03158369838260677,0.01108647023008369
-0.07210477075408528,-0.03158369838260677,0.01108647023008369,0.054813459971759126
-0.03158369838260677,0.01108647023008369,0.054813459971759126,0.09713095977904462
0.01108647023008369,0.054813459971759126,0.09713095977904462,0.13984692245443164
0.054813459971759126,0.09713095977904462,0.13984692245443164,0.17668618011341497
0.09713095977904462,0.13984692245443164,0.17668618011341497,0.21106181516149158
0.13984692245443164,0.17668618011341497,0.21106181516149158,0.24047675193432427
0.17668618011341497,0.21106181516149158,0.24047675193432427,0.26081959193560245
0.21106181516149158,0.24047675193432427,0.26081959193560245,0.2782324398203133
0.24047675193432427,0.26081959193560245,0.2782324398203133,0.2962813119945513
0.26081959193560245,0.2782324398203133,0.2962813119945513,0.2995406673561951
0.2782324398203133,0.2962813119945513,0.2995406673561951,0.2948493556866214
0.2962813119945513,0.2995406673561951,0.2948493556866214,0.2902855954897501
0.2995406673561951,0.2948493556866214,0.2902855954897501,0.2867402712030964
0.2948493556866214,0.2902855954897501,0.2867402712030964,0.2811140448809619
0.2902855954897501,0.2867402712030964,0.2811140448809619,0.2770727119888359
0.2867402712030964,0.2811140448809619,0.2770727119888359,0.2794836214646108
0.2811140448809619,0.2770727119888359,0.2794836214646108,0.2928039682399646
0.2770727119888359,0.2794836214646108,0.2928039682399646,0.3082343396209761
0.2794836214646108,0.2928039682399646,0.3082343396209761,0.32167266522310456
0.2928039682399646,0.3082343396209761,0.32167266522310456,0.3416899067011363
0.3082343396209761,0.32167266522310456,0.3416899067011363,0.36674935079857596
0.32167266522310456,0.3416899067011363,0.36674935079857596,0.3893007592564919
0.3416899067011363,0.36674935079857596,0.3893007592564919,0.4140654431087085
0.36674935079857596,0.3893007592564919,0.4140654431087085,0.44180442750872384
0.3893007592564919,0.4140654431087085,0.44180442750872384,0.46065710390756087
0.4140654431087085,0.44180442750872384,0.46065710390756087,0.47770386880426896
0.44180442750872384,0.46065710390756087,0.47770386880426896,0.4970006428076781
0.46065710390756087,0.47770386880426896,0.4970006428076781,0.5216744836040574
