IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,ORIG
5.08100704434443,-3.23313146588679,0.244606632403132,0.806953824647245,-1.56985213077561,0.249050800426759,0.208848984475162,-0.0119389547174043,-0.150594901529545,2.571264
5.07089202301678,-2.6508889490963,0.0285886201633051,0.201145929389458,1.17230972633947,-0.275410968666969,-0.253884221840743,0.0190480576983758,0.038495863134039,2.370816
5.07462235290263,-1.52151314152003,-0.182189875581467,-0.539658359240076,1.93904369689684,-0.148913811040924,-0.19366363532612,0.0130986271140777,0.059617044008091,2.919456
5.1128470323276,0.00598955234935022,-0.195995783354178,-0.896779181440001,-0.691495090635278,0.241456162875248,0.444405934766548,-0.142963964070699,-0.174093045800868,2.48832
5.17140936719442,1.61541642470543,-0.0616184030858222,-0.672742477560134,-2.29780604952647,-0.0476797971121337,-0.118812348316689,0.289157431366782,0.268006976953971,3.508704
5.2521765697033,2.95707087413692,0.0713720753373989,0.0569248425608968,0.0477475458729011,-0.17714109812117,-0.476699360216833,-0.400047546479909,-0.348954343214082,5.0544
5.35752438876734,3.70004226779723,0.0561933688028337,0.849428676191815,2.43465720432793,0.175131397209303,0.534644433043958,0.369246140025901,0.379532199267206,15.13296
5.45687235207714,3.5756669637176,-0.165819992294778,1.01801052263048,0.597749554240249,0.00712857092558209,0.0849609440568323,-0.181586910947565,-0.354691828489905,7.954848
5.58549428383039,2.60785376240326,-0.340640824318284,0.377455501460781,-2.30449681240917,-0.161986716355343,-0.614883113723233,-0.0917859875655705,0.280553364605471,3.70656
5.75170330690091,0.970397398354454,-0.271907064789794,-0.724145438906953,-1.2950044456325,0.0763314987092627,0.301902440320226,0.283101896178025,-0.213275232619883,3.88368
5.93449270847944,-1.05107188375278,-0.00558101430272378,-1.48938596164353,1.85193700311558,0.003665259400132,0.379480687738821,-0.36338775825246,0.129732490080033,4.82112
6.13488281840092,-3.01634477127885,0.290646178769785,-1.06523320673121,1.83479831019585,-0.124683056702788,-0.540006389552376,0.303335780679222,-0.0450541278717514,2.785536
6.34699610863656,-4.45787063484742,0.394997929786282,0.481234750923689,-1.28185969961017,0.129324086526878,-0.0706034354819037,-0.16085613240638,-0.0572605887740454,1.995408
6.55399075801903,-4.99411727081869,0.18449278078345,1.87365973012201,-2.23715102663435,0.0938531992320315,0.628212254424729,-0.0142208237019039,0.170519422070495,2.636928
6.74872776214304,-4.39210796209489,-0.21319869043398,1.68982560557856,0.618130632218961,-0.225605467037453,-0.312150515748087,0.187531373232067,-0.272455539435553,4.258656
6.94066394942535,-2.64113251345303,-0.482034626532384,-0.169047414576671,2.4944971711355,0.0178503622583117,-0.493675436431363,-0.286488748546292,0.36937817390693,5.39136
7.13161597593011,-0.0397802296583315,-0.391545463637207,-2.14813185764835,0.134775413278764,0.288677652565978,0.712349327384523,0.269602181391726,-0.461796305184716,6.454944
7.31102841287788,2.83017640619458,0.018383314395346,-2.3042231723401,-2.54699100508328,-0.168747009571551,0.0274236055539636,-0.14103204915873,0.549970309357437,5.67648
7.48501988374778,5.27320825400475,0.503580253397586,-0.158122320262154,-0.88524043881021,-0.268054591396472,-0.817229276953645,-0.026047740993259,-0.614258577358233,10.097568
7.65922323132932,6.61311311455129,0.71862262305807,2.45463115609457,2.3635755582846,0.299596774986884,0.590221618392953,0.133816562482746,0.626152465089378,25.203744
7.76792257410785,6.29512211179382,0.366118994650466,2.82994630066173,1.51981184991196,0.141593515091632,0.432916991731956,-0.119606981990583,-0.548404387192612,20.9952
7.82826490884532,4.3168474536411,-0.277453043335811,0.475654208315311,-1.79588787014039,-0.17828604650207,-0.792148872602202,0.132425411161344,0.461280335768457,12.829536
7.8345504480753,1.12026022312095,-0.696132924547437,-2.41273216323843,-1.86175507189605,0.0576200827518397,0.100356111485097,-0.154598405202893,-0.320260776043707,5.62464
