X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,Y
-0.008124937896408557,-0.04365856322261541,-0.13969627246905825,0.08721195177720187,-0.8181708234666237,-0.09102497741064774,0.07964708675157972,1.0,-0.01761742354712903,0.003908743219938948,-0.11167147544789302,1.0,0.47221016237208047,0.10298038649103924,-0.28991653598633393,-1.0,0.007482534234286353,0.16826014254741883,-0.5912894946837852,1.0,-1.0,-0.050700035973619606,-1.0,-1.0,0.6818774054718038,-0.11761588134644274,-0.059919352695109396,-0.7796369935824246
0.09026627632673057,-0.061449779973226315,-0.007131019001347827,0.1001098925818289,-0.840663234014327,0.07524600664702041,-0.2056317620927981,0.9414671680639526,-0.08546608584619808,-0.04510781247365203,-0.28087922575531543,0.9231357449531765,0.3857208853159495,0.17153091237583062,-0.7677175988800948,-0.7463252949249692,0.16375042563745001,0.1883819914649103,-0.1857249398193469,0.8885214286559922,-0.8196981301177018,-0.2156683279437377,-0.8908231680666356,-0.9389132268595661,0.6021387085939565,-0.10155570564902794,-0.07452082306022745,-0.23266664041891616
0.21375892672935715,-0.11886305203742975,0.03278919226729804,0.11056653980375963,-0.6970364369039139,0.1780182141647768,-0.4301086188626365,0.8981480169889837,-0.13103295274362148,-0.21568752306809003,-0.27839012166106036,0.8547900044768162,0.28605919152659554,-0.05859199191006281,-0.9609060344104535,-0.6137074295699323,0.200832783722243,0.2045588563320231,0.16517713954480118,0.7909237806730127,-0.664083485859412,-0.2890510126301826,-0.852277207931768,-0.8689356117495254,0.5313550834003882,-0.08141976412143648,-0.11314575287814443,-0.6525630930351589
0.29132478324895295,-0.11182367958829653,-0.10784381248559716,0.13292964759200032,-0.44837021437448377,0.223103453794937,-0.48669183860242815,0.8723741867956472,-0.16384024396176777,-0.45415430854855554,-0.06164855321129947,0.7536842031021787,0.20233068663469678,-0.130520056474972,-0.9625498996169579,-0.5689303802288856,0.19088827912168682,0.21063662597110566,0.44984953830905083,0.6909832338571666,-0.5410690834140723,-0.3049781209011757,-0.8608405905843748,-0.8056676012543688,0.4549484623871636,-0.10589169036877721,-0.1687121231411426,-0.912067404228513
0.2459142346665486,-0.024417844811948863,-0.3494529430322809,0.18783182871273607,-0.2172251412384033,0.2516404275608002,-0.40493931814683304,0.8615434252817629,-0.18517608475446568,-0.4665545211183264,-0.05458740590631184,0.6526268909622035,0.16516979257626163,0.2352326265819864,-0.9448618528164205,-0.516203252790576,0.21452530648123314,0.21740054628332794,0.5982168661277114,0.5699887141418316,-0.456122966389665,-0.32123017631019124,-0.8504259020210679,-0.7469474912464475,0.3668219693553012,-0.15059121322663493,-0.2490538760896065,-0.8687212094964366
0.06369832001671494,0.057927238506104706,-0.4998269502655619,0.2680609995142855,-0.07392299073771602,0.29985823388619015,-0.33989500579128695,0.8509208641838575,-0.19475064203235548,-0.2989137954113864,-0.3119206842679001,0.6105325322828816,0.11582032982610779,0.17745539083680173,-0.6773667530726986,-0.5468939080769673,0.13635308054622808,0.23409462133942882,0.7127805263993909,0.4547541366065284,-0.39041638567414716,-0.2823763474013655,-0.8691186749291995,-0.6666904768140314,0.3100719314198912,-0.09207982447881713,-0.3585428235198024,-0.8238907043584396
-0.18219560733988638,0.0509039962945137,-0.4694031053975717,0.3443568524496401,0.02649784323082427,0.36012354653552126,-0.37837682483154533,0.832859829274726,-0.193976517660027,-0.23400939949623678,-0.4848919225668038,0.5585148735570962,0.05426296499149963,0.044884121345311945,-0.3141777231218532,-0.6189020685168303,0.05163908350637447,0.24151783473723154,0.6668152938071341,0.3510030124588781,-0.338408430869666,-0.16432192638129073,-0.9134281024048845,-0.5963368715494717,0.2671563597841451,-0.028751819771347775,-0.46669673509945,-0.9113114689554707
-0.3869089773529991,-0.050813810341523435,-0.3446560781450332,0.3967683453168249,0.1700529390729566,0.40066316195627616,-0.4585131769525159,0.8167374457512018,-0.18240372974306385,-0.29133179941505205,-0.5140190645759306,0.4913259433918049,-0.003961074303441281,0.05502315447371098,-0.046160058826330785,-0.6638251267088453,0.00799034141067434,0.24299721787407313,0.45345710954805374,0.26167875622806713,-0.2988624536428466,-0.022063553976385486,-0.9514220336476009,-0.5447000693586637,0.2141772897712344,-0.01647925660087679,-0.5505053898245867,-0.9584156856569156
-0.4967358689171758,-0.19773788351110133,-0.23593550449471,0.4180703388168645,0.3832189684126519,0.4034456802187931,-0.47749647676579876,0.8119372479381284,-0.16342391032701986,-0.3805992871697027,-0.4567123341975866,0.4415077462222321,-0.057772922425337825,0.07425162346115077,0.05064173930592708,-0.6568733213650939,-0.01883806805771915,0.25141789064675923,0.13208989946609329,0.19743098802508752,-0.2720326330992008,0.08221622744384871,-0.9634600522974611,-0.5044698566684171,0.13961501461080195,-0.04428367470612482,-0.5875377984935508,-0.8469427930233476
-0.5183449585250273,-0.3238258413286481,-0.19679483362310302,0.40935228074449803,0.6175073986707336,0.37494824425808004,-0.36421215287996556,0.8201341751121654,-0.1454343737982502,-0.4256858779304329,-0.3464682178542565,0.4172393351007686,-0.1050377838056008,0.05846929158018055,-0.03443769166472177,-0.5956705413821839,-0.038109587811334555,0.27239656524569256,-0.10096465351534545,0.15438371926988848,-0.24214639490633305,0.1015053990190462,-0.9409300254740008,-0.46791553057982127,0.053748435626544966,-0.0867099177793954,-0.58080078528414,-0.81837867632584
