X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,Y
-0.44110475161667306,-0.2522701922304659,-0.18546775282802785,-0.2386969496528848,-0.3660845579013656,-0.5110286728480049,-0.6392573580388294,-0.7341482355940884,-0.7792795599911236,-0.7684982841709067,-0.6982751730997415,-0.5676721980183397,-0.39508313150308494,-0.1915377924960857,0.035599627400159095,0.2502825330013503,0.39740783783698364,0.4070321760016806
-0.2522701922304659,-0.18546775282802785,-0.2386969496528848,-0.3660845579013656,-0.5110286728480049,-0.6392573580388294,-0.7341482355940884,-0.7792795599911236,-0.7684982841709067,-0.6982751730997415,-0.5676721980183397,-0.39508313150308494,-0.1915377924960857,0.035599627400159095,0.2502825330013503,0.39740783783698364,0.4070321760016806,0.22337300633546797
-0.18546775282802785,-0.2386969496528848,-0.3660845579013656,-0.5110286728480049,-0.6392573580388294,-0.7341482355940884,-0.7792795599911236,-0.7684982841709067,-0.6982751730997415,-0.5676721980183397,-0.39508313150308494,-0.1915377924960857,0.035599627400159095,0.2502825330013503,0.39740783783698364,0.4070321760016806,0.22337300633546797,-0.1302926530408406
-0.2386969496528848,-0.3660845579013656,-0.5110286728480049,-0.6392573580388294,-0.7341482355940884,-0.7792795599911236,-0.7684982841709067,-0.6982751730997415,-0.5676721980183397,-0.39508313150308494,-0.1915377924960857,0.035599627400159095,0.2502825330013503,0.39740783783698364,0.4070321760016806,0.22337300633546797,-0.1302926530408406,-0.5426146717350174
-0.3660845579013656,-0.5110286728480049,-0.6392573580388294,-0.7341482355940884,-0.7792795599911236,-0.7684982841709067,-0.6982751730997415,-0.5676721980183397,-0.39508313150308494,-0.1915377924960857,0.035599627400159095,0.2502825330013503,0.39740783783698364,0.4070321760016806,0.22337300633546797,-0.1302926530408406,-0.5426146717350174,-0.8671112321159533
-0.5110286728480049,-0.6392573580388294,-0.7341482355940884,-0.7792795599911236,-0.7684982841709067,-0.6982751730997415,-0.5676721980183397,-0.39508313150308494,-0.1915377924960857,0.035599627400159095,0.2502825330013503,0.39740783783698364,0.4070321760016806,0.22337300633546797,-0.1302926530408406,-0.5426146717350174,-0.8671112321159533,-0.9876744320722023
-0.6392573580388294,-0.7341482355940884,-0.7792795599911236,-0.7684982841709067,-0.6982751730997415,-0.5676721980183397,-0.39508313150308494,-0.1915377924960857,0.035599627400159095,0.2502825330013503,0.39740783783698364,0.4070321760016806,0.22337300633546797,-0.1302926530408406,-0.5426146717350174,-0.8671112321159533,-0.9876744320722023,-0.8798116252342155
-0.7341482355940884,-0.7792795599911236,-0.7684982841709067,-0.6982751730997415,-0.5676721980183397,-0.39508313150308494,-0.1915377924960857,0.035599627400159095,0.2502825330013503,0.39740783783698364,0.4070321760016806,0.22337300633546797,-0.1302926530408406,-0.5426146717350174,-0.8671112321159533,-0.9876744320722023,-0.8798116252342155,-0.6331841194937966
-0.7792795599911236,-0.7684982841709067,-0.6982751730997415,-0.5676721980183397,-0.39508313150308494,-0.1915377924960857,0.035599627400159095,0.2502825330013503,0.39740783783698364,0.4070321760016806,0.22337300633546797,-0.1302926530408406,-0.5426146717350174,-0.8671112321159533,-0.9876744320722023,-0.8798116252342155,-0.6331841194937966,-0.37965197346040147
-0.7684982841709067,-0.6982751730997415,-0.5676721980183397,-0.39508313150308494,-0.1915377924960857,0.035599627400159095,0.2502825330013503,0.39740783783698364,0.4070321760016806,0.22337300633546797,-0.1302926530408406,-0.5426146717350174,-0.8671112321159533,-0.9876744320722023,-0.8798116252342155,-0.6331841194937966,-0.37965197346040147,-0.21000461447523977
-0.6982751730997415,-0.5676721980183397,-0.39508313150308494,-0.1915377924960857,0.035599627400159095,0.2502825330013503,0.39740783783698364,0.4070321760016806,0.22337300633546797,-0.1302926530408406,-0.5426146717350174,-0.8671112321159533,-0.9876744320722023,-0.8798116252342155,-0.6331841194937966,-0.37965197346040147,-0.21000461447523977,-0.15632175930194858
-0.5676721980183397,-0.39508313150308494,-0.1915377924960857,0.035599627400159095,0.2502825330013503,0.39740783783698364,0.4070321760016806,0.22337300633546797,-0.1302926530408406,-0.5426146717350174,-0.8671112321159533,-0.9876744320722023,-0.8798116252342155,-0.6331841194937966,-0.37965197346040147,-0.21000461447523977,-0.15632175930194858,-0.18693783955611143
-0.39508313150308494,-0.1915377924960857,0.035599627400159095,0.2502825330013503,0.39740783783698364,0.4070321760016806,0.22337300633546797,-0.1302926530408406,-0.5426146717350174,-0.8671112321159533,-0.9876744320722023,-0.8798116252342155,-0.6331841194937966,-0.37965197346040147,-0.21000461447523977,-0.15632175930194858,-0.18693783955611143,-0.25308388942903093
-0.1915377924960857,0.035599627400159095,0.2502825330013503,0.39740783783698364,0.4070321760016806,0.22337300633546797,-0.1302926530408406,-0.5426146717350174,-0.8671112321159533,-0.9876744320722023,-0.8798116252342155,-0.6331841194937966,-0.37965197346040147,-0.21000461447523977,-0.15632175930194858,-0.18693783955611143,-0.25308388942903093,-0.3478132522392883
0.035599627400159095,0.2502825330013503,0.39740783783698364,0.4070321760016806,0.22337300633546797,-0.1302926530408406,-0.5426146717350174,-0.8671112321159533,-0.9876744320722023,-0.8798116252342155,-0.6331841194937966,-0.37965197346040147,-0.21000461447523977,-0.15632175930194858,-0.18693783955611143,-0.25308388942903093,-0.3478132522392883,-0.479388191665297
0.2502825330013503,0.39740783783698364,0.4070321760016806,0.22337300633546797,-0.1302926530408406,-0.5426146717350174,-0.8671112321159533,-0.9876744320722023,-0.8798116252342155,-0.6331841194937966,-0.37965197346040147,-0.21000461447523977,-0.15632175930194858,-0.18693783955611143,-0.25308388942903093,-0.3478132522392883,-0.479388191665297,-0.6383830862997778
0.39740783783698364,0.4070321760016806,0.22337300633546797,-0.1302926530408406,-0.5426146717350174,-0.8671112321159533,-0.9876744320722023,-0.8798116252342155,-0.6331841194937966,-0.37965197346040147,-0.21000461447523977,-0.15632175930194858,-0.18693783955611143,-0.25308388942903093,-0.3478132522392883,-0.479388191665297,-0.6383830862997778,-0.7899787208399078
0.4070321760016806,0.22337300633546797,-0.1302926530408406,-0.5426146717350174,-0.8671112321159533,-0.9876744320722023,-0.8798116252342155,-0.6331841194937966,-0.37965197346040147,-0.21000461447523977,-0.15632175930194858,-0.18693783955611143,-0.25308388942903093,-0.3478132522392883,-0.479388191665297,-0.6383830862997778,-0.7899787208399078,-0.8756753962902647
0.22337300633546797,-0.1302926530408406,-0.5426146717350174,-0.8671112321159533,-0.9876744320722023,-0.8798116252342155,-0.6331841194937966,-0.37965197346040147,-0.21000461447523977,-0.15632175930194858,-0.18693783955611143,-0.25308388942903093,-0.3478132522392883,-0.479388191665297,-0.6383830862997778,-0.7899787208399078,-0.8756753962902647,-0.849048196341518
-0.1302926530408406,-0.5426146717350174,-0.8671112321159533,-0.9876744320722023,-0.8798116252342155,-0.6331841194937966,-0.37965197346040147,-0.21000461447523977,-0.15632175930194858,-0.18693783955611143,-0.25308388942903093,-0.3478132522392883,-0.479388191665297,-0.6383830862997778,-0.7899787208399078,-0.8756753962902647,-0.849048196341518,-0.7209245103493598
