X1,X2,X3,X4,X5,X6,X7,X8,X9,Y
0.034032699966840774,0.12238710918711582,-0.3666697212630786,0.12223750913926379,-0.05633992278823907,-0.12774239109475283,-0.07469490464737738,-0.03709625187476717,-0.02728546172284463,-0.006863878087230435
0.12238710918711582,-0.3666697212630786,0.12223750913926379,-0.05633992278823907,-0.12774239109475283,-0.07469490464737738,-0.03709625187476717,-0.02728546172284463,-0.006863878087230435,-0.068355335862755
-0.3666697212630786,0.12223750913926379,-0.05633992278823907,-0.12774239109475283,-0.07469490464737738,-0.03709625187476717,-0.02728546172284463,-0.006863878087230435,-0.068355335862755,-0.44208252616935517
0.12223750913926379,-0.05633992278823907,-0.12774239109475283,-0.07469490464737738,-0.03709625187476717,-0.02728546172284463,-0.006863878087230435,-0.068355335862755,-0.44208252616935517,0.5799539079817286
-0.05633992278823907,-0.12774239109475283,-0.07469490464737738,-0.03709625187476717,-0.02728546172284463,-0.006863878087230435,-0.068355335862755,-0.44208252616935517,0.5799539079817286,-0.48667957164352293
-0.12774239109475283,-0.07469490464737738,-0.03709625187476717,-0.02728546172284463,-0.006863878087230435,-0.068355335862755,-0.44208252616935517,0.5799539079817286,-0.48667957164352293,0.056406589665407125
-0.07469490464737738,-0.03709625187476717,-0.02728546172284463,-0.006863878087230435,-0.068355335862755,-0.44208252616935517,0.5799539079817286,-0.48667957164352293,0.056406589665407125,-0.12507573491358137
-0.03709625187476717,-0.02728546172284463,-0.006863878087230435,-0.068355335862755,-0.44208252616935517,0.5799539079817286,-0.48667957164352293,0.056406589665407125,-0.12507573491358137,0.01760623731565092
-0.02728546172284463,-0.006863878087230435,-0.068355335862755,-0.44208252616935517,0.5799539079817286,-0.48667957164352293,0.056406589665407125,-0.12507573491358137,0.01760623731565092,0.003734454284118005
-0.006863878087230435,-0.068355335862755,-0.44208252616935517,0.5799539079817286,-0.48667957164352293,0.056406589665407125,-0.12507573491358137,0.01760623731565092,0.003734454284118005,-0.05760481252590832
-0.068355335862755,-0.44208252616935517,0.5799539079817286,-0.48667957164352293,0.056406589665407125,-0.12507573491358137,0.01760623731565092,0.003734454284118005,-0.05760481252590832,-0.337539959363914
-0.44208252616935517,0.5799539079817286,-0.48667957164352293,0.056406589665407125,-0.12507573491358137,0.01760623731565092,0.003734454284118005,-0.05760481252590832,-0.337539959363914,-0.07741094123841852
0.5799539079817286,-0.48667957164352293,0.056406589665407125,-0.12507573491358137,0.01760623731565092,0.003734454284118005,-0.05760481252590832,-0.337539959363914,-0.07741094123841852,0.4890349654427104
-0.48667957164352293,0.056406589665407125,-0.12507573491358137,0.01760623731565092,0.003734454284118005,-0.05760481252590832,-0.337539959363914,-0.07741094123841852,0.4890349654427104,-0.14478983838558335
0.056406589665407125,-0.12507573491358137,0.01760623731565092,0.003734454284118005,-0.05760481252590832,-0.337539959363914,-0.07741094123841852,0.4890349654427104,-0.14478983838558335,-0.8309591096089127
-0.12507573491358137,0.01760623731565092,0.003734454284118005,-0.05760481252590832,-0.337539959363914,-0.07741094123841852,0.4890349654427104,-0.14478983838558335,-0.8309591096089127,0.5096711609882967
0.01760623731565092,0.003734454284118005,-0.05760481252590832,-0.337539959363914,-0.07741094123841852,0.4890349654427104,-0.14478983838558335,-0.8309591096089127,0.5096711609882967,0.230085435396864
0.003734454284118005,-0.05760481252590832,-0.337539959363914,-0.07741094123841852,0.4890349654427104,-0.14478983838558335,-0.8309591096089127,0.5096711609882967,0.230085435396864,-0.6585850455703535
-0.05760481252590832,-0.337539959363914,-0.07741094123841852,0.4890349654427104,-0.14478983838558335,-0.8309591096089127,0.5096711609882967,0.230085435396864,-0.6585850455703535,0.20621990164155246
-0.337539959363914,-0.07741094123841852,0.4890349654427104,-0.14478983838558335,-0.8309591096089127,0.5096711609882967,0.230085435396864,-0.6585850455703535,0.20621990164155246,-0.009045731324554884
-0.07741094123841852,0.4890349654427104,-0.14478983838558335,-0.8309591096089127,0.5096711609882967,0.230085435396864,-0.6585850455703535,0.20621990164155246,-0.009045731324554884,-0.1004195059721219
0.4890349654427104,-0.14478983838558335,-0.8309591096089127,0.5096711609882967,0.230085435396864,-0.6585850455703535,0.20621990164155246,-0.009045731324554884,-0.1004195059721219,-0.06642813131875691
-0.14478983838558335,-0.8309591096089127,0.5096711609882967,0.230085435396864,-0.6585850455703535,0.20621990164155246,-0.009045731324554884,-0.1004195059721219,-0.06642813131875691,-0.0623309857147043
-0.8309591096089127,0.5096711609882967,0.230085435396864,-0.6585850455703535,0.20621990164155246,-0.009045731324554884,-0.1004195059721219,-0.06642813131875691,-0.0623309857147043,-0.21827497237992644
0.5096711609882967,0.230085435396864,-0.6585850455703535,0.20621990164155246,-0.009045731324554884,-0.1004195059721219,-0.06642813131875691,-0.0623309857147043,-0.21827497237992644,0.07568730746749974
0.230085435396864,-0.6585850455703535,0.20621990164155246,-0.009045731324554884,-0.1004195059721219,-0.06642813131875691,-0.0623309857147043,-0.21827497237992644,0.07568730746749974,0.26473091801500037
-0.6585850455703535,0.20621990164155246,-0.009045731324554884,-0.1004195059721219,-0.06642813131875691,-0.0623309857147043,-0.21827497237992644,0.07568730746749974,0.26473091801500037,-0.44196279406268113
0.20621990164155246,-0.009045731324554884,-0.1004195059721219,-0.06642813131875691,-0.0623309857147043,-0.21827497237992644,0.07568730746749974,0.26473091801500037,-0.44196279406268113,-0.3887772395342858
-0.009045731324554884,-0.1004195059721219,-0.06642813131875691,-0.0623309857147043,-0.21827497237992644,0.07568730746749974,0.26473091801500037,-0.44196279406268113,-0.3887772395342858,0.7840574597468581
-0.1004195059721219,-0.06642813131875691,-0.0623309857147043,-0.21827497237992644,0.07568730746749974,0.26473091801500037,-0.44196279406268113,-0.3887772395342858,0.7840574597468581,-0.6757922027266741
-0.06642813131875691,-0.0623309857147043,-0.21827497237992644,0.07568730746749974,0.26473091801500037,-0.44196279406268113,-0.3887772395342858,0.7840574597468581,-0.6757922027266741,0.11551555149790471
-0.0623309857147043,-0.21827497237992644,0.07568730746749974,0.26473091801500037,-0.44196279406268113,-0.3887772395342858,0.7840574597468581,-0.6757922027266741,0.11551555149790471,-0.050732411611817296
-0.21827497237992644,0.07568730746749974,0.26473091801500037,-0.44196279406268113,-0.3887772395342858,0.7840574597468581,-0.6757922027266741,0.11551555149790471,-0.050732411611817296,-0.05974173604013755
0.07568730746749974,0.26473091801500037,-0.44196279406268113,-0.3887772395342858,0.7840574597468581,-0.6757922027266741,0.11551555149790471,-0.050732411611817296,-0.05974173604013755,-0.031186435427509984
0.26473091801500037,-0.44196279406268113,-0.3887772395342858,0.7840574597468581,-0.6757922027266741,0.11551555149790471,-0.050732411611817296,-0.05974173604013755,-0.031186435427509984,-0.12942436989940853
-0.44196279406268113,-0.3887772395342858,0.7840574597468581,-0.6757922027266741,0.11551555149790471,-0.050732411611817296,-0.05974173604013755,-0.031186435427509984,-0.12942436989940853,-0.11334418571536309
-0.3887772395342858,0.7840574597468581,-0.6757922027266741,0.11551555149790471,-0.050732411611817296,-0.05974173604013755,-0.031186435427509984,-0.12942436989940853,-0.11334418571536309,0.07484295722464096
0.7840574597468581,-0.6757922027266741,0.11551555149790471,-0.050732411611817296,-0.05974173604013755,-0.031186435427509984,-0.12942436989940853,-0.11334418571536309,0.07484295722464096,0.029333763262481938
-0.6757922027266741,0.11551555149790471,-0.050732411611817296,-0.05974173604013755,-0.031186435427509984,-0.12942436989940853,-0.11334418571536309,0.07484295722464096,0.029333763262481938,-0.32900638836946394
0.11551555149790471,-0.050732411611817296,-0.05974173604013755,-0.031186435427509984,-0.12942436989940853,-0.11334418571536309,0.07484295722464096,0.029333763262481938,-0.32900638836946394,0.0031597194586576727
-0.050732411611817296,-0.05974173604013755,-0.031186435427509984,-0.12942436989940853,-0.11334418571536309,0.07484295722464096,0.029333763262481938,-0.32900638836946394,0.0031597194586576727,0.17641556378400836
-0.05974173604013755,-0.031186435427509984,-0.12942436989940853,-0.11334418571536309,0.07484295722464096,0.029333763262481938,-0.32900638836946394,0.0031597194586576727,0.17641556378400836,-0.33104467263232995
-0.031186435427509984,-0.12942436989940853,-0.11334418571536309,0.07484295722464096,0.029333763262481938,-0.32900638836946394,0.0031597194586576727,0.17641556378400836,-0.33104467263232995,0.0419049702837897
-0.12942436989940853,-0.11334418571536309,0.07484295722464096,0.029333763262481938,-0.32900638836946394,0.0031597194586576727,0.17641556378400836,-0.33104467263232995,0.0419049702837897,-0.02913384716358003
-0.11334418571536309,0.07484295722464096,0.029333763262481938,-0.32900638836946394,0.0031597194586576727,0.17641556378400836,-0.33104467263232995,0.0419049702837897,-0.02913384716358003,-0.07345307818159796
0.07484295722464096,0.029333763262481938,-0.32900638836946394,0.0031597194586576727,0.17641556378400836,-0.33104467263232995,0.0419049702837897,-0.02913384716358003,-0.07345307818159796,-0.07880625324153423
0.029333763262481938,-0.32900638836946394,0.0031597194586576727,0.17641556378400836,-0.33104467263232995,0.0419049702837897,-0.02913384716358003,-0.07345307818159796,-0.07880625324153423,-0.12332833755447936
-0.32900638836946394,0.0031597194586576727,0.17641556378400836,-0.33104467263232995,0.0419049702837897,-0.02913384716358003,-0.07345307818159796,-0.07880625324153423,-0.12332833755447936,0.04906976704426658
