ORIG,D1,D2,A2,UP,LOW
1,1,1,1,0.0851256530758749,-0.0851256530758749
0.537903172604162,-0.56455389966818,0.436928801030371,0.905189838366962,0.0851256530758749,-0.0851256530758749
-0.0282039540787302,-0.604006403778122,-0.861768121290076,-0.937957143231645,0.0851256530758749,-0.0851256530758749
-0.124258719013069,-0.621456868577171,0.201024090424181,0.862233965849099,0.0851256530758749,-0.0851256530758749
-0.0336054214702544,-0.585753369785941,-0.759186090175681,-0.529515123520378,0.0851256530758749,-0.0851256530758749
-0.059092211970748,-0.540697141436477,0.205703654699122,0.318943876288139,0.0851256530758749,-0.0851256530758749
-0.0685272132868409,-0.4918665622018,-0.637872001169187,0.0249068729244045,0.0851256530758749,-0.0851256530758749
-0.0182054389270636,-0.414945109991498,0.162525325924286,0.612614306498353,0.0851256530758749,-0.0851256530758749
0.0145521538274531,-0.42085175905612,-0.687558173845556,-0.754246839508063,0.0851256530758749,-0.0851256530758749
0.0809350622619574,-0.514581524088169,0.172766670136474,0.367037853757627,0.0851256530758749,-0.0851256530758749
0.138322313189094,-0.381201336619218,-0.641710192228403,0.127321017700829,0.0851256530758749,-0.0851256530758749
0.159723877341001,-0.438247361630731,0.256763181084969,0.0790607760150088,0.0851256530758749,-0.0851256530758749
0.234292171832671,-0.364332520325,-0.549627818016351,-0.706444679187178,0.0851256530758749,-0.0851256530758749
-0.039940777600987,-0.378622260239331,0.129452796355138,0.604498944626149,0.0851256530758749,-0.0851256530758749
-0.0583276417297123,-0.335608247609492,-0.564902494529973,0.300114743386765,0.0851256530758749,-0.0851256530758749
-0.0919909663142236,-0.31850686415294,0.0928170491119747,0.00188380054704865,0.0851256530758749,-0.0851256530758749
-0.0136814869730899,-0.360099878735449,-0.562089238714612,-0.51465390480623,0.0851256530758749,-0.0851256530758749
-0.0348568914579095,-0.291588072384825,0.0756662877300613,0.503918563330582,0.0851256530758749,-0.0851256530758749
-0.061839262843084,-0.305778955224603,-0.543297151712116,0.050115683273957,0.0851256530758749,-0.0851256530758749
-0.00532382139443056,-0.314546426264074,0.18995630506816,-0.043381373736734,0.0851256530758749,-0.0851256530758749
-0.0385653791124279,-0.243579249077064,-0.55318617893753,-0.520977999409869,0.0851256530758749,-0.0851256530758749
