X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,Y
-0.33618422077079835,-0.22719974646055874,-0.4502011300496327,-0.30793890152524095,-0.07865366810192698,0.017931087391670708,0.010475667108420739,-0.07500215763443385,-0.1532620236133594,0.15566579044531226,-0.002834949499530004,0.01582199419699548,0.054559909011792085,0.17152773573458657,-0.19097384715063503,0.2573947775999814,0.06682150832974987,-0.2044391958915135,-0.10842891657628917,0.8231772579919745,-0.8358399937005394
-0.19489837223283402,-0.2861721508189846,-0.4687905447635158,-0.18719157921878182,-0.29508937006030633,-0.011987463306905588,-0.2524062005336508,0.02319806025888238,-0.16134872746177953,-0.07295517526650719,-0.26751093292311034,0.1127618024198922,-0.13633682038723827,0.43427417540471924,-0.010908319673862188,0.10274105182726356,-0.06895210343680702,0.16209299083347828,0.38500850838032963,0.33892557403390566,-0.7796369935824246
-0.03549183626011565,-0.2986485754302519,-0.48024053886921103,0.10530040776593297,-0.3245144721498334,0.1023421022380524,-0.10187153392930581,-0.17183490043360594,0.13569279609674512,-0.3109969412452446,-0.17283608405516582,0.07723250260531134,0.09726402378687315,0.13202260501339014,0.1088195468866322,-0.20456002327824907,-0.5219791291552152,0.5212595679631045,-0.076668981852549,-0.34571304499175426,-0.23266664041891394
0.11175180018012187,-0.2541443635120634,-0.4741704863482755,0.347092326964334,-0.08803814614757965,-0.16664614324925664,0.11241240340488967,0.11166228296942027,0.1259455555596316,-0.1472033551380939,0.028056663150165972,-0.10650946429972086,-0.09239945307255737,-0.30740761189837085,-0.1318410611919868,-0.0804888945553015,-0.8033539224143345,0.08610441506195143,-0.3884855916544657,-0.4063215738747161,-0.6525630930351589
0.21141404525668706,-0.1386197574953899,-0.46340140462615287,0.26837503233367577,0.24610440541227407,-0.07091422322498242,0.07444459323983987,-0.22057941626537592,-0.17425184941205007,0.19704593984412178,-0.2425148151278913,-0.24422136263552074,-0.07205043285730806,-0.2709634781284066,-0.20412458709043602,0.014811032055099815,-0.5005455794002338,-0.8016543477614801,-0.14954363725715247,-0.2771915766864701,-0.912067404228513
0.23616843662486509,0.026515712523467183,-0.4549031555838705,-0.10427176278346695,0.3458636540191464,0.2081805092976452,-0.24503143838607966,0.08267133193820664,-0.08492405520278101,0.20977407946349902,-0.20264578631471264,-0.04804946191909398,0.11986683941282505,-0.02273805320358102,-0.1650552430643727,-0.061526944048589716,-0.2976013572842421,-0.8900714767736657,-0.15492333921845602,0.004102865447134008,-0.8687212094964368
0.17487293393710268,0.18821770654902736,-0.4429296335839601,-0.4189855875991584,0.08716896673765939,-0.004944241511124714,-0.274901134941267,-0.09627413090107628,0.16305306617175153,-0.10302946615224184,0.008793669551345529,0.28395706793475295,-0.21019263311683367,0.14213011926769337,0.027638209770119992,-0.3945837677995786,-0.39103655855528163,0.06387191032648265,0.3159564462975841,0.010040098658878005,-0.8238907043584393
0.0359642033929195,0.30220479923908106,-0.41828900156653415,-0.37375818488099666,-0.29191420015198344,-0.2280357120400851,0.12909696945902582,-0.10791696895180336,0.07240773587984317,-0.3157023560749056,-0.21917969200841614,0.2388049232021825,0.13027066503678908,0.3132292964073169,-0.33791239168990905,0.051968005743856516,-0.13157381396993428,0.8200699574429082,0.00426663440719377,-0.3010071237530859,-0.9113114689554707
-0.15277117302868137,0.35489490002786783,-0.3815048953543787,-0.007347076825022447,-0.46961636423668707,0.020370181607179516,0.2956680095337405,0.060352093997067424,-0.15856673819295908,-0.22187785508167435,-0.2586408779788223,-0.18865761064483666,-0.11043891380074888,0.23230737917598843,-0.3441046678148105,-0.03710018222127409,0.2144958749975403,0.516836806049952,-0.6241234713655752,0.1398464621341997,-0.9584156856569156
-0.3530388821704199,0.33701671179559733,-0.33260587562647914,0.38566568011601543,-0.2904937932619681,0.14350805252983112,-0.0990424682421771,-0.11913005749196659,-0.16049622265703622,0.0873647296791995,0.061950434607335625,-0.4263380069850692,-0.012568478415004747,-0.13963116790889774,0.0675853321358224,-0.7053474275011556,0.32460969416783936,-0.2047260318222177,-0.01846511566088882,0.6804679127301378,-0.8469427930233474
-0.5213893751974459,0.24291028767350564,-0.2728773214778213,0.4795239196514385,0.13374226439727122,-0.10686791644257776,-0.4506361077380572,0.00944095681892998,0.04977110948369501,0.2905231173730094,-0.11741542801067717,-0.11150301388592998,-0.0035446235652507596,-0.3948772446641523,-0.48161175164235626,0.002914801034687997,0.3984235686602835,-0.3411399906830762,0.33153158575793573,-0.09240554669920475,-0.8183786763258396
-0.6163251647182402,0.0845752047650743,-0.21634971093413835,0.15261644045583989,0.46608191563510104,0.026674974278024344,-0.13010624321813968,-0.15755526931678554,0.22383278526491313,0.05664038251806858,-0.4088126351796515,0.3762075410717307,-0.061005427140044644,-0.3716404606785193,-0.515780329977165,0.05376748252839669,0.24405485000033034,0.07150586554035754,-0.1985850287430616,-0.7841880719160417,-0.9054017874719477
-0.6078079174627005,-0.11268617952694826,-0.1761098192167173,-0.362832368189018,0.3919471299907493,0.06141659433050228,0.26873562271980767,0.05509425604008422,0.08393671401528136,-0.3325027346434628,0.009278299108287369,0.37573183717950753,0.006554748342691319,-0.13840753108211878,0.16120352296793983,-0.8077180535054435,-0.12791297172252414,0.318960634784079,-0.3317916276239905,0.04996584270405413,-0.7535139178707824
