X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,Y
-0.33618422077079824,-0.22719974646055952,-0.450201130049632,-0.30793890152524006,-0.07865366810191732,0.017931087391679146,0.010475667108421849,-0.0750021576344363,-0.15326202361335373,0.15566579044531648,-0.002834949499531003,-0.8358399937005394
-0.19489837223283402,-0.2861721508189853,-0.46879054476351545,-0.18719157921878105,-0.2950893700602967,-0.011987463306903257,-0.2524062005336484,0.023198060258881492,-0.16134872746178153,-0.0729551752665033,-0.267510932923111,-0.7796369935824246
-0.03549183626011554,-0.2986485754302526,-0.4802405388692108,0.10530040776593319,-0.32451447214982543,0.10234210223805662,-0.10187153392930604,-0.17183490043360727,0.13569279609673912,-0.31099694124525457,-0.17283608405516682,-0.23266664041891394
0.1117518001801221,-0.2541443635120638,-0.4741704863482755,0.3470923269643347,-0.08803814614756977,-0.16664614324924887,0.11241240340489767,0.11166228296941871,0.12594555555962894,-0.147203355138102,0.02805666315016464,-0.6525630930351589
0.21141404525668728,-0.13861975749539024,-0.46340140462615276,0.26837503233367643,0.24610440541228296,-0.0709142232249722,0.0744445932398412,-0.2205794162653789,-0.17425184941204264,0.197045939844128,-0.24251481512789275,-0.912067404228513
0.23616843662486509,0.02651571252346674,-0.4549031555838704,-0.10427176278346528,0.34586365401915375,0.20818050929765586,-0.245031438386082,0.0826713319382053,-0.08492405520277169,0.20977407946349969,-0.2026457863147143,-0.8687212094964368
0.17487293393710268,0.18821770654902714,-0.4429296335839601,-0.41898558759915705,0.08716896673766983,-0.004944241511120273,-0.2749011349412652,-0.0962741309010755,0.16305306617175286,-0.10302946615225306,0.008793669551345085,-0.8238907043584393
0.0359642033929195,0.30220479923908083,-0.4182890015665346,-0.3737581848809962,-0.29191420015197056,-0.22803571204008033,0.1290969694590336,-0.10791696895180514,0.07240773587983451,-0.3157023560749115,-0.21917969200841603,-0.9113114689554707
-0.15277117302868148,0.3548949000278674,-0.38150489535437926,-0.007347076825022225,-0.46961636423667696,0.020370181607189286,0.2956680095337443,0.06035209399706232,-0.1585667381929683,-0.22187785508166968,-0.2586408779788233,-0.9584156856569156
-0.35303888217042,0.3370167117955969,-0.3326058756264795,0.38566568011601565,-0.29049379326196023,0.14350805252983734,-0.09904246824217955,-0.11913005749196925,-0.16049622265703223,0.0873647296792035,0.061950434607332516,-0.8469427930233474
