X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,Y
0.11116317458073044,-0.3261140959530505,0.3537665528355398,0.24997881767240826,-0.18382115666180932,-0.5949495300208716,0.4427357187980667,0.3288846774106431,0.6029215184368479,0.21693787994823222,0.26719339992626834,-0.3282917563218313,0.24758875795395952,-0.39368830764088036,0.03920403614041268,-1.0,0.07181802965584838,-0.4539384667787967,0.3173768691967551,0.2303396786342855,0.175901974521826,1.0,0.2831765431436577,-0.23423194779580103,0.11241604874819222,-1.0,0.08969999531464579,-0.7706971330541852,-0.296396259998428,-0.7069167728627885,-0.00867366143690329,-0.7620746556711893
0.07199439974385546,-0.41978859876561336,0.41016153262302857,0.36918640286096593,0.007321217958082604,-0.5987288727694041,0.42830557088002186,0.28281898055602794,0.5926876957495604,0.1733903727958932,0.37774352009125844,-0.17011902910518373,0.22728048539997703,-0.2517535567416118,-0.038064816808647595,-0.919629951859598,0.0769811073663682,-0.4695598975934543,0.2997627990675591,0.15527933992833587,0.17826662154574047,0.9064214421718946,0.3519354295318311,-0.1529404156586729,0.1331600435375817,-0.9656896382764224,0.05560735397475902,-0.651148971430892,-0.2960829728373521,-0.6145812558622633,-0.08774716004691963,-0.7768203372440253
-0.0528936363396435,-0.44111424827974877,0.4382668945602681,0.4999609386451578,0.17621860435946313,-0.5485398293140964,0.42714684266561687,0.1793185572190812,0.5749946228982499,0.13550009249872175,0.33108380519153924,-0.15420498400659322,0.22103740370624037,-0.08139003246995336,0.1573461130168634,-0.8462645733915245,0.01627469121687919,-0.6203911671417401,0.13661649806908183,0.06178242482217544,0.23616425304035316,0.7797298010383396,0.45609508310875513,-0.18143794452146988,0.11582282354769591,-0.8941245442025534,0.058852890519937695,-0.5389927735177098,-0.2595408473805867,-0.5474048524820031,-0.14943633192865657,-0.7731167707094525
-0.1922010844637605,-0.3624452979050613,0.41375409341563296,0.5845766586730701,0.2534538526265342,-0.42222862837507635,0.44138108653159924,0.17955885957232032,0.5463984419549142,0.09223938313048352,0.17859428528011523,-0.2697311980720243,0.22698365278527288,0.08134574710303433,0.146276652694866,-0.7831390472004098,-0.006417142805702825,-0.3044196135110414,0.40986785546228877,0.05119783196259209,0.2386385802087032,0.696098529696582,0.5359468689716809,-0.12281056229744247,0.13222392352787016,-0.8373181954669441,0.06246022502399651,-0.425725528137055,-0.26475872144282286,-0.4566036138924662,-0.2006384190351721,-0.726410681634563
-0.2735570711198796,-0.21323979083942834,0.35418272541157925,0.5941748339198525,0.2592246165067311,-0.2881776339416363,0.444306560226962,0.26436893331993816,0.5199736635122412,0.04828901758981585,0.19363532030308206,-0.2132436507100668,0.24359679965294134,0.23577920690207033,-0.10966767817168976,-0.7179462349531642,0.04378050435211267,-0.3627595400975814,0.24239535464576178,0.08571534067300801,0.2362763463735067,0.6411991515614319,0.6015589131320853,-0.19232860783556194,0.12293915237056652,-0.7979391016616663,-0.11642591592140339,-0.40514529887078543,-0.30106792558964734,-0.3525794494911303,-0.2391138490123983,-0.8554868338209696
-0.26933964229382756,-0.0532783897352056,0.30064786998875603,0.5497612559254272,0.2720965694560249,-0.2195824232317346,0.4152862551380172,0.2585469049494771,0.5075808714354175,0.0153899423171997,0.33427433421341735,0.0036694738806917204,0.25641730593493106,0.37403773384547256,-0.055319417395191306,-0.6553086761908854,0.030339557402989215,-0.37233361075733795,0.08498721147871735,0.14362407235257524,0.25774198690682115,0.577857630726041,0.6824239743690286,-0.25255159217393786,0.14925763053658403,-0.7269188234209276,0.012622981743199091,-0.3055771256758878,-0.29660818750349627,-0.28506383211795006,-0.26053917837633156,-0.8934689661699773
-0.20998023025727175,0.07748535870875206,0.27441685031238117,0.48813561592619914,0.31665740601561887,-0.19857961808377855,0.36658453624026177,0.10213699282522182,0.5045545969197813,-0.006909722873730928,0.3298327629194986,0.08648081767081517,0.2614096378046893,0.4592395189050038,0.045831451743080676,-0.6055561826942034,0.022626380634384935,-0.1620935558258343,0.13863491147149087,0.2025625940927569,0.2536352371147559,0.5644600362496721,0.7490329185902844,-0.06115640999380756,0.2136083247070435,-0.6972062323650974,0.021385015707115596,-0.2533833612702485,-0.26426866384580816,-0.24789846030917917,-0.269934068103415,-0.8967198745725466
-0.14972973525097666,0.18076814220517523,0.26303857081584114,0.41623994636259387,0.33533451888730603,-0.15199145426700145,0.3215998904583155,-0.06877586667286717,0.5014062987607251,-0.02751514042808345,0.20265841939195028,0.04461732295682097,0.26003334714048254,0.48225682958266325,-0.053601543175479605,-0.5620050354529369,0.07031571388749125,-0.08384835650598343,0.08446933083603492,0.22544454393435753,0.23389906107982927,0.5712278739248615,0.7875700456887271,-0.02168574138047985,0.1950126121947673,-0.6942184494501668,-0.20777812061785683,-0.2864062972257496,-0.22445700325190965,-0.2153990186524969,-0.24859198464187793,-0.7943917029136095
-0.09820673375919231,0.2600768422001871,0.25928887133931844,0.31553842028740275,0.2957676771369515,-0.06883699898612594,0.27930062782386766,-0.17519908443590015,0.4991997806262518,-0.048408983696589414,0.10345978565596936,0.038405179815410584,0.253836751874182,0.46485354045779803,-0.17999413157680644,-0.5165084840253076,0.11393466903302651,-0.08903670865447488,-0.07116743405761805,0.2625471676916684,0.22247936222843334,0.5651441977666731,0.8195597845402647,-0.15946319575758772,0.1213547075947492,-0.6698941186875905,-0.19938637419485006,-0.27850626305579074,-0.17974778428895533,-0.18521294552857537,-0.20687523816023556,-0.6649589109868368
-0.036069164691376665,0.2999150753441564,0.27270620804762413,0.17556386020841042,0.21737714955620469,0.011117953284081272,0.22600652816868871,-0.24814508067639507,0.5032868639963732,-0.06677566516589506,0.0345592011832736,0.06721965307831557,0.23504123193166082,0.3975277419574714,-0.19949701523563335,-0.46992755708229683,0.11681049767793161,-0.08388737238776656,-0.2585501495624114,0.33101905189357916,0.22607331183541257,0.55753995183739,0.8567280205258159,-0.18118626038995467,0.058910864398746154,-0.636259500506245,-0.13879654364514082,-0.2589977531912194,-0.12869870508101344,-0.15779628481177743,-0.17891997720327446,-0.6706514299196059
0.04114960347783092,0.28224972073910903,0.31066965514227673,0.004258952415344908,0.12039402061922888,0.0640137558153151,0.15792305308180765,-0.2991021913893186,0.5143242635648295,-0.0830245042630523,-0.06221847103990674,0.054931709919038285,0.19538628101240652,0.2613554286656292,-0.1596807729237779,-0.4253091368641373,0.0905528102953006,-0.04841970938328888,-0.3784647944612306,0.360968208298454,0.23814453648339273,0.5502700334680184,0.8844649933490525,-0.0585540180525449,0.002327962046523302,-0.6115913708766394,-0.09202981201593219,-0.23044567986509057,-0.09691449701302823,-0.12010874094171531,-0.17032337324953417,-0.6484986152776228
0.12281844719608714,0.19797352805527946,0.37213887958276537,-0.18057017339878967,0.014385979545851857,0.08335672316466458,0.07872060372016643,-0.29629274614340906,0.5301058835669523,-0.09992538281516539,-0.17969171423447883,-0.006293222645661012,0.13878137299216253,0.07831669116066586,-0.13329249802210275,-0.38072428851947115,0.050758886997388064,-0.06406510874342808,-0.4534268679562141,0.30534866516844095,0.26051118768133197,0.5270117949715869,0.8936641894059274,0.07071767389634398,-0.07857589619421457,-0.5941816737806209,-0.11585581215516572,-0.19162176623828375,-0.06464855709544559,-0.08562679626266079,-0.16985214271178894,-0.4963094645328636
0.1976973933997035,0.04556650515989502,0.45316769697981596,-0.35526764352259,-0.08318989621102013,0.057501117684451764,-0.008551900616216579,-0.21936388639498383,0.5487785295626524,-0.11916501201522434,-0.27567001666888025,-0.08197243331722648,0.0697667440433114,-0.11660915470083255,-0.08733144999366949,-0.33232083159963566,-0.016218492155553377,-0.14322568246849632,-0.5185964711108215,0.19462527138460173,0.30109087584709604,0.4655065626342263,0.8922202989136361,0.07254443771501373,-0.205688772328823,-0.5618986799901942,-0.13359215783184908,-0.11309768073697701,-0.01794026263118964,-0.06071037040191918,-0.1667787944415654,0.05648213303485328
0.23942036759393792,-0.1616316493970248,0.5493729658028079,-0.48557321628394523,-0.13553812965463463,-0.03062864509798735,-0.1035768925437931,-0.11198930341124935,0.569520795928133,-0.13817049517182578,-0.3032732535219226,-0.11782372632961136,-0.00015610536157140142,-0.2843763248049954,-0.09045033064664876,-0.27988052404543295,-0.07881937017749885,-0.11948213387002227,-0.4146327562663672,0.06620270913703896,0.3291489447011089,0.3981809874682256,0.8733564930148847,0.11438832868202442,-0.3136252859059264,-0.5335011930138789,-0.024514564158180097,0.023070402996263395,0.0025571032682374373,-0.029004382685915986,-0.17005813845811146,0.1127900612734507
0.19757588296894402,-0.37602140428406594,0.6455953960913987,-0.5351705275435397,-0.10959014989216154,-0.1768859380963178,-0.20248105494309188,-0.0584391392609489,0.5898474711134236,-0.15125280161430998,-0.24866252247956389,-0.07585667308481481,-0.04727996355750108,-0.3601763663721784,-0.1543750959271355,-0.22418714718165422,-0.10514561138595713,-0.1760827701314206,-0.28521922714676506,-0.12365198994043725,0.3514332560214042,0.33780962111002766,0.8428502557832309,0.2240298543299899,-0.37353533175368303,-0.52296182580238,-0.015096934724240674,0.14650770712187056,-0.03024126148593731,0.01946335251638054,-0.1866510826215314,-0.23054427339453754
0.03731813424238739,-0.5161616961556994,0.7081176702854775,-0.49291133687970423,-0.014857459136116913,-0.336911010989306,-0.29200845917033624,-0.09404436103917624,0.6023922757363178,-0.1566676804929943,-0.18490370984437665,-0.017765983583864386,-0.056814850501772596,-0.3025261695309871,-0.1524391904411745,-0.16896502781317624,-0.12250549573369685,-0.26157249855833453,-0.14878178016416654,-0.32837794339312076,0.381804260288084,0.2555028958636012,0.8217872297038449,0.07371666404435295,-0.4112360566553753,-0.4848099137323906,-0.1879228171967534,0.2459433223198617,-0.1392852485063002,0.11324496734260303,-0.20286296423208816,-0.6814192066960492
-0.2034135268084314,-0.5083490024565218,0.6981080727176399,-0.3925726383337186,0.08569339926644215,-0.4455540678106422,-0.3546315524055019,-0.14021930651124104,0.5973352599178614,-0.1619791130339877,-0.20609454190586185,-0.05883625413219118,-0.056251756587798685,-0.19642342069252694,-0.08503991369093566,-0.11741105398416629,-0.15876454875345158,-0.288293640659829,-0.18006004204015358,-0.3337813441688481,0.4178534561143432,0.1571745784513745,0.8349075130164778,-0.44707472526286796,-0.48137790291358884,-0.39291241702817514,-0.2806513565199227,0.32803346604097117,-0.11694423396609133,0.13479877168200471,-0.18589405954018912,-0.7977934973601801
-0.41820374034096564,-0.3395312723822964,0.6026161963964864,-0.28963822875307876,0.13371044582245206,-0.48120329715256904,-0.3873461564361944,-0.08642200755077256,0.5733324814859344,-0.17566323298305908,-0.2549721771635114,-0.16021991376137645,-0.07665440740693297,-0.14054942829095463,-0.0762456476150033,-0.07209965541120111,-0.19574212934409185,-0.21907442479672012,-0.23268350185950948,-0.2179166059513552,0.44323180273040585,0.1276638813982498,0.8678509443912594,-0.32457076767344695,-0.39631213161237866,-0.3372270223411,0.38678602802941464,0.49049342298764964,-0.09324464834728152,0.12677812570384783,-0.18270646928869783,-0.8388276428719376
