X1,Y
-0.9035001378007008,-0.829264931690224
-0.829264931690224,-0.8438521201622111
-0.8438521201622111,-0.8991889444466318
-0.8991889444466318,-0.8358399937005394
-0.8358399937005394,-0.7796369935824244
-0.7796369935824244,-0.23266664041891405
-0.23266664041891405,-0.6525630930351589
-0.6525630930351589,-0.912067404228513
-0.912067404228513,-0.8687212094964368
-0.8687212094964368,-0.8238907043584394
-0.8238907043584394,-0.9113114689554707
-0.9113114689554707,-0.9584156856569156
-0.9584156856569156,-0.8469427930233474
-0.8469427930233474,-0.8183786763258396
-0.8183786763258396,-0.9054017874719477
-0.9054017874719477,-0.7535139178707823
-0.7535139178707823,-0.7998129847631796
-0.7998129847631796,-0.6310976810110633
-0.6310976810110633,0.11172487105791573
0.11172487105791573,0.1612268199535416
0.1612268199535416,-0.6946533328083783
-0.6946533328083783,-0.7582385133272963
-0.7582385133272963,-0.895468325524627
-0.895468325524627,-0.9109807472735147
-0.9109807472735147,-0.781644946651443
-0.781644946651443,-0.8068329461789834
-0.8068329461789834,-0.9697684948226308
-0.9697684948226308,-0.9864876569943699
-0.9864876569943699,-0.9440824441907162
-0.9440824441907162,-0.5527422339462184
-0.5527422339462184,-0.3486023071774479
-0.3486023071774479,-0.32971967400291347
-0.32971967400291347,-0.5120674042285129
-0.5120674042285129,-0.7898539312571361
-0.7898539312571361,-0.9578822000866176
-0.9578822000866176,-0.9162092995787235
-0.9162092995787235,-0.8434977755029726
-0.8434977755029726,-0.9346430961848892
-0.9346430961848892,-0.8514429701956769
-0.8514429701956769,-0.8902240245678964
-0.8902240245678964,-0.10833103665498633
-0.10833103665498633,0.29552344580495316
0.29552344580495316,0.17084924603330864
0.17084924603330864,-0.7141029174376944
-0.7141029174376944,-0.8069609039725973
-0.8069609039725973,-0.8981081932359541
-0.8981081932359541,-0.9864463167841253
-0.9864463167841253,-0.933208000314973
-0.933208000314973,-0.8863537934564353
-0.8863537934564353,-0.9282983582030788
-0.9282983582030788,-0.9468148352297334
-0.9468148352297334,-0.6097090436631363
-0.6097090436631363,-0.8315268317650302
-0.8315268317650302,-0.11066577424308044
-0.11066577424308044,-0.9239438560573251
-0.9239438560573251,-0.9676680184259223
-0.9676680184259223,-0.9742509547619985
-0.9742509547619985,-0.9147682979644868
-0.9147682979644868,-0.9959860624434033
-0.9959860624434033,-0.9813595023426119
-0.9813595023426119,-0.9786054569077522
-0.9786054569077522,-0.9623587542816646
-0.9623587542816646,-0.825404543485964
-0.825404543485964,-0.8823477302255994
-0.8823477302255994,-0.8835406905783693
-0.8835406905783693,0.510925626993189
0.510925626993189,0.7445371865034058
0.7445371865034058,-0.5808299539351942
-0.5808299539351942,-0.6031536674672231
-0.6031536674672231,-0.7067797944800976
-0.7067797944800976,-0.9506378203866294
-0.9506378203866294,-0.998887751486279
-0.998887751486279,-0.8380999251939053
-0.8380999251939053,-0.8783613528091657
-0.8783613528091657,-0.9584570258671601
-0.9584570258671601,-0.8757510138194418
-0.8757510138194418,-0.9265482893027285
-0.9265482893027285,-0.8159927556202999
-0.8159927556202999,0.3502204811213041
0.3502204811213041,-0.7662486712075278
-0.7662486712075278,-0.9083861569353124
-0.9083861569353124,-0.9268986967990865
-0.9268986967990865,-0.9979723611165794
-0.9979723611165794,-0.9979113350919327
-0.9979113350919327,-0.998584589944486
-0.998584589944486,-0.9966573487145163
-0.9966573487145163,-0.9693767471160282
-0.9693767471160282,-0.9267293987952282
-0.9267293987952282,-0.9982479625182094
-0.9982479625182094,-0.6664396236072285
-0.6664396236072285,-0.32629827945982126
-0.32629827945982126,-0.8069609039725973
-0.8069609039725973,-0.8217055789598016
-0.8217055789598016,-0.8713020197645577
-0.8713020197645577,-0.9978247175085633
-0.9978247175085633,-0.9979113350919327
-0.9979113350919327,-0.9982223709594866
