X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,Y
-0.08590965793351524,0.1793599482992756,0.30084163319938306,0.2777784371821028,0.1257732583180864,-0.12178310194310737,-0.39796653938048276,-0.643458154481076,-0.7892380022175952,-0.7920988214327316,-0.6694972448494769,-0.465896968335883,-0.2442419007859643,-0.033829652768879725,0.181618784228039,0.4070039381834696,0.6181890613819607,0.7350800607792609
0.1793599482992756,0.30084163319938306,0.2777784371821028,0.1257732583180864,-0.12178310194310737,-0.39796653938048276,-0.643458154481076,-0.7892380022175952,-0.7920988214327316,-0.6694972448494769,-0.465896968335883,-0.2442419007859643,-0.033829652768879725,0.181618784228039,0.4070039381834696,0.6181890613819607,0.7350800607792609,0.6589754202168265
0.30084163319938306,0.2777784371821028,0.1257732583180864,-0.12178310194310737,-0.39796653938048276,-0.643458154481076,-0.7892380022175952,-0.7920988214327316,-0.6694972448494769,-0.465896968335883,-0.2442419007859643,-0.033829652768879725,0.181618784228039,0.4070039381834696,0.6181890613819607,0.7350800607792609,0.6589754202168265,0.3619666840321245
0.2777784371821028,0.1257732583180864,-0.12178310194310737,-0.39796653938048276,-0.643458154481076,-0.7892380022175952,-0.7920988214327316,-0.6694972448494769,-0.465896968335883,-0.2442419007859643,-0.033829652768879725,0.181618784228039,0.4070039381834696,0.6181890613819607,0.7350800607792609,0.6589754202168265,0.3619666840321245,-0.08214155637595055
0.1257732583180864,-0.12178310194310737,-0.39796653938048276,-0.643458154481076,-0.7892380022175952,-0.7920988214327316,-0.6694972448494769,-0.465896968335883,-0.2442419007859643,-0.033829652768879725,0.181618784228039,0.4070039381834696,0.6181890613819607,0.7350800607792609,0.6589754202168265,0.3619666840321245,-0.08214155637595055,-0.5112373957696963
-0.12178310194310737,-0.39796653938048276,-0.643458154481076,-0.7892380022175952,-0.7920988214327316,-0.6694972448494769,-0.465896968335883,-0.2442419007859643,-0.033829652768879725,0.181618784228039,0.4070039381834696,0.6181890613819607,0.7350800607792609,0.6589754202168265,0.3619666840321245,-0.08214155637595055,-0.5112373957696963,-0.7602551985419098
-0.39796653938048276,-0.643458154481076,-0.7892380022175952,-0.7920988214327316,-0.6694972448494769,-0.465896968335883,-0.2442419007859643,-0.033829652768879725,0.181618784228039,0.4070039381834696,0.6181890613819607,0.7350800607792609,0.6589754202168265,0.3619666840321245,-0.08214155637595055,-0.5112373957696963,-0.7602551985419098,-0.7488391301409214
-0.643458154481076,-0.7892380022175952,-0.7920988214327316,-0.6694972448494769,-0.465896968335883,-0.2442419007859643,-0.033829652768879725,0.181618784228039,0.4070039381834696,0.6181890613819607,0.7350800607792609,0.6589754202168265,0.3619666840321245,-0.08214155637595055,-0.5112373957696963,-0.7602551985419098,-0.7488391301409214,-0.5219080933635258
-0.7892380022175952,-0.7920988214327316,-0.6694972448494769,-0.465896968335883,-0.2442419007859643,-0.033829652768879725,0.181618784228039,0.4070039381834696,0.6181890613819607,0.7350800607792609,0.6589754202168265,0.3619666840321245,-0.08214155637595055,-0.5112373957696963,-0.7602551985419098,-0.7488391301409214,-0.5219080933635258,-0.2248552502126293
-0.7920988214327316,-0.6694972448494769,-0.465896968335883,-0.2442419007859643,-0.033829652768879725,0.181618784228039,0.4070039381834696,0.6181890613819607,0.7350800607792609,0.6589754202168265,0.3619666840321245,-0.08214155637595055,-0.5112373957696963,-0.7602551985419098,-0.7488391301409214,-0.5219080933635258,-0.2248552502126293,0.0069890212984047295
