,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,Y
0,5.07022789385236,5.07310860399503,5.10445310009274,-3.2316503873263502,-2.6407177725609703,-1.5173331811222,-0.00691495005594498,0.243486769067725,0.0383590983105045,-0.18378155175084698,-0.219295025301212,0.776229491680557,0.221247268586475,-0.514204989181698,-0.910973597239466,-1.29957549427456,0.9612292276379479,1.60270243652373,-0.546193917340285,0.7009524766294979,-1.10681555439769,-0.0478433931711929,1.14570188468936,-0.22076192294248898,0.5525235170981739,-0.5984405838133361,0.291927562343245,-0.14797894049579502,0.252326011458111,-0.36430359934863,3.5087040000000003
1,5.07310860399503,5.10445310009274,5.167348657537071,-2.6407177725609703,-1.5173331811222,-0.00691495005594498,1.6088464806122402,0.0383590983105045,-0.18378155175084698,-0.219295025301212,-0.0648084809450295,0.221247268586475,-0.514204989181698,-0.910973597239466,-0.674711586344072,0.9612292276379479,1.60270243652373,-0.546193917340285,-1.88448099664009,-1.10681555439769,-0.0478433931711929,1.14570188468936,-0.7210847363793449,0.5525235170981739,-0.5984405838133361,0.291927562343245,0.147436844748573,0.252326011458111,-0.36430359934863,0.411496393951253,5.0544
2,5.10445310009274,5.167348657537071,5.25100779730512,-1.5173331811222,-0.00691495005594498,1.6088464806122402,2.9581377361622,-0.18378155175084698,-0.219295025301212,-0.0648084809450295,0.0916176106837824,-0.514204989181698,-0.910973597239466,-0.674711586344072,0.0721827535454757,1.60270243652373,-0.546193917340285,-1.88448099664009,-0.0358714540722467,-0.0478433931711929,1.14570188468936,-0.7210847363793449,-0.7690586455519809,-0.5984405838133361,0.291927562343245,0.147436844748573,-0.5386640214474171,-0.36430359934863,0.411496393951253,-0.410966278838704,15.13296
3,5.167348657537071,5.25100779730512,5.35389751112204,-0.00691495005594498,1.6088464806122402,2.9581377361622,3.69882238175819,-0.219295025301212,-0.0648084809450295,0.0916176106837824,0.0736882321656048,-0.910973597239466,-0.674711586344072,0.0721827535454757,0.8445445248055949,-0.546193917340285,-1.88448099664009,-0.0358714540722467,1.9816647723775602,1.14570188468936,-0.7210847363793449,-0.7690586455519809,1.28797856190273,0.291927562343245,0.147436844748573,-0.5386640214474171,0.649033583201054,0.411496393951253,-0.410966278838704,0.32840821037516305,7.954847999999999
4,5.25100779730512,5.35389751112204,5.455298783019611,1.6088464806122402,2.9581377361622,3.69882238175819,3.5774356892477,-0.0648084809450295,0.0916176106837824,0.0736882321656048,-0.159347630913525,-0.674711586344072,0.0721827535454757,0.8445445248055949,0.998804532055815,-1.88448099664009,-0.0358714540722467,1.9816647723775602,0.6161051925670339,-0.7210847363793449,-0.7690586455519809,1.28797856190273,-0.0633316809193197,0.147436844748573,-0.5386640214474171,0.649033583201054,-0.4177374704037629,-0.410966278838704,0.32840821037516305,-0.17324335626154003,3.7065599999999996
5,5.35389751112204,5.455298783019611,5.58266811246809,2.9581377361622,3.69882238175819,3.5774356892477,2.60573678917483,0.0916176106837824,0.0736882321656048,-0.159347630913525,-0.35827021374992796,0.0721827535454757,0.8445445248055949,0.998804532055815,0.356406158685951,-0.0358714540722467,1.9816647723775602,0.6161051925670339,-1.86459199850276,-0.7690586455519809,1.28797856190273,-0.0633316809193197,-1.28610486592741,-0.5386640214474171,0.649033583201054,-0.4177374704037629,-0.0133355902478334,0.32840821037516305,-0.17324335626154003,-0.0122097732537691,3.8836800000000005
6,5.455298783019611,5.58266811246809,5.744286651674839,3.69882238175819,3.5774356892477,2.60573678917483,0.9614707183531942,0.0736882321656048,-0.159347630913525,-0.35827021374992796,-0.30424633303193,0.8445445248055949,0.998804532055815,0.356406158685951,-0.718498353129913,1.9816647723775602,0.6161051925670339,-1.86459199850276,-1.23596467458008,1.28797856190273,-0.0633316809193197,-1.28610486592741,0.864839852081327,0.649033583201054,-0.4177374704037629,-0.0133355902478334,0.35797885667116297,-0.17324335626154003,-0.0122097732537691,0.128447529049688,4.82112
7,5.58266811246809,5.744286651674839,5.934980820742211,3.5774356892477,2.60573678917483,0.9614707183531942,-1.04327576463342,-0.159347630913525,-0.35827021374992796,-0.30424633303193,-0.0038382286709192797,0.998804532055815,0.356406158685951,-0.718498353129913,-1.42560120807377,0.6161051925670339,-1.86459199850276,-1.23596467458008,1.48556135583727,-0.0633316809193197,-1.28610486592741,0.864839852081327,0.701832752250585,-0.4177374704037629,-0.0133355902478334,0.35797885667116297,-0.5427089238668621,-0.0122097732537691,0.128447529049688,-0.20281017698783102,2.785536
8,5.744286651674839,5.934980820742211,6.13706559588518,2.60573678917483,0.9614707183531942,-1.04327576463342,-3.0049420880515703,-0.35827021374992796,-0.30424633303193,-0.0038382286709192797,0.31248548030553097,0.356406158685951,-0.718498353129913,-1.42560120807377,-1.0379233899820401,-1.86459199850276,-1.23596467458008,1.48556135583727,1.68338227631899,-1.28610486592741,0.864839852081327,0.701832752250585,-1.36118134316181,-0.0133355902478334,0.35797885667116297,-0.5427089238668621,0.47050517825746296,0.128447529049688,-0.20281017698783102,0.203039865570012,1.995408
9,5.934980820742211,6.13706559588518,6.34435973602357,0.9614707183531942,-1.04327576463342,-3.0049420880515703,-4.4596911644841395,-0.30424633303193,-0.0038382286709192797,0.31248548030553097,0.40462449912458204,-0.718498353129913,-1.42560120807377,-1.0379233899820401,0.4102078863483329,-1.23596467458008,1.48556135583727,1.68338227631899,-0.999011029790242,0.864839852081327,0.701832752250585,-1.36118134316181,0.213829968014187,0.35797885667116297,-0.5427089238668621,0.47050517825746296,-0.171519882957449,-0.20281017698783102,0.203039865570012,-0.144151149280331,2.6369279999999997
10,6.13706559588518,6.34435973602357,6.55061656479503,-1.04327576463342,-3.0049420880515703,-4.4596911644841395,-5.00165210530826,-0.0038382286709192797,0.31248548030553097,0.40462449912458204,0.18471834761216196,-1.42560120807377,-1.0379233899820401,0.4102078863483329,1.7995168634896201,1.48556135583727,1.68338227631899,-0.999011029790242,-2.01201684243252,0.701832752250585,-1.36118134316181,0.213829968014187,1.24698835781061,-0.5427089238668621,0.47050517825746296,-0.171519882957449,-0.234181872695549,0.203039865570012,-0.144151149280331,0.0514082136041768,4.258655999999999
11,6.34435973602357,6.55061656479503,6.75115804056211,-3.0049420880515703,-4.4596911644841395,-5.00165210530826,-4.3908480079172,0.31248548030553097,0.40462449912458204,0.18471834761216196,-0.20610435138548497,-1.0379233899820401,0.4102078863483329,1.7995168634896201,1.7256285221125098,1.68338227631899,-0.999011029790242,-2.01201684243252,0.43494983871798204,-1.36118134316181,0.213829968014187,1.24698835781061,-1.0690288439245101,0.47050517825746296,-0.171519882957449,-0.234181872695549,0.57029615171896,-0.144151149280331,0.0514082136041768,0.0504254226807022,5.39136
12,6.55061656479503,6.75115804056211,6.946843905539451,-4.4596911644841395,-5.00165210530826,-4.3908480079172,-2.6373168334859,0.40462449912458204,0.18471834761216196,-0.20610435138548497,-0.481410437821974,0.4102078863483329,1.7995168634896201,1.7256285221125098,-0.075724339978954,-0.999011029790242,-2.01201684243252,0.43494983871798204,2.21633300147041,0.213829968014187,1.24698835781061,-1.0690288439245101,-0.5381504000609451,-0.171519882957449,-0.234181872695549,0.57029615171896,-0.6381232993625849,0.0514082136041768,0.0504254226807022,-0.12288770553003998,6.454944
