X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y
-0.5107127589054035,-0.4970425634502178,-0.4864198500844774,-0.48617637879300024,-0.4636651815617826,-0.4244157434488989,-0.3820698589789494,-0.3463540962970849,-0.2950452108840689,-0.24197660349674233,-0.18805592155252548,-0.1353279079358778,-0.08799989339122427,-0.04814398045338586,-0.0131002149442635,0.025346149331364032,0.03015142200325882,0.022989543616316555,0.011072778563012697,-0.002127218447820156,-0.018578994782083913,-0.03648773697093599,-0.05612856328966698,-0.0779706412218043,-0.09595652019045853,-0.10849650331796734,-0.2087589101197721,-0.20983097319981292,-0.16111346801900484,-0.07691822666392467,0.08389257663180416,0.10474000014799678,0.0675471344466041,-0.02485899855299789,-0.15979851829490388,-0.44954605384393265,-0.5638206290041374,-0.5867356401335726,-0.49795516764181946,-0.3035802886604808,0.2470653907227256,0.484508541349957,0.6134401325456174,0.5930542347545129,0.418491851126753,-0.2171873628349268,-0.5291279470610066,-0.736510069097162,-0.790832946860105,-0.6795514923901727,-0.1035764775581628,-0.4011351709921861,-0.3989223874214394,-0.29573995779224516,-0.11274609165135696,0.28849918461909185,0.3825472454289778,0.35298387147348387,0.2850730784494009,0.18629393770896008,-0.1217406412955565,-0.2626487943103115,-0.35442587906883427,-0.3588301754959622,-0.2581476744968032,0.182854135568554,0.43583355309537386,0.6353377788783092,0.6361132964724683,0.4770096477369674,-0.0755256180710615,-0.340523269541683,-0.5174709078987576,-0.5671571160748107,-0.4777984157742998,0.05197434418605962,-0.38538227922626567,0.3142375597727025,-0.5340582815771991,0.4719013355795405,-0.5548286693495854,0.3829636134112735,0.15785763527436436,-0.5056108702630675,-0.178172296024517,0.07735607392547683,-0.1280537889946033,0.15537477165630653,-0.30498943068604956,0.43568574424249884,-0.463032348499954,0.3720850405585201,-0.34958706536560846,-0.6274527885909541,-0.5010352259333357,0.32692379625637735,-0.05401873352647191,0.019330528906866595,-0.3741669562228531,-0.8817723339664669
-0.4970425634502178,-0.4864198500844774,-0.48617637879300024,-0.4636651815617826,-0.4244157434488989,-0.3820698589789494,-0.3463540962970849,-0.2950452108840689,-0.24197660349674233,-0.18805592155252548,-0.1353279079358778,-0.08799989339122427,-0.04814398045338586,-0.0131002149442635,0.025346149331364032,0.03015142200325882,0.022989543616316555,0.011072778563012697,-0.002127218447820156,-0.018578994782083913,-0.03648773697093599,-0.05612856328966698,-0.0779706412218043,-0.09595652019045853,-0.10849650331796734,-0.09391776187786727,-0.20983097319981292,-0.16111346801900484,-0.07691822666392467,0.01530861161543351,0.10474000014799678,0.0675471344466041,-0.02485899855299789,-0.15979851829490388,-0.3131877443394533,-0.5638206290041374,-0.5867356401335726,-0.49795516764181946,-0.3035802886604808,-0.03703190487701413,0.484508541349957,0.6134401325456174,0.5930542347545129,0.418491851126753,0.12569122346431505,-0.5291279470610066,-0.736510069097162,-0.790832946860105,-0.6795514923901727,-0.42982439499654945,0.20985281293299485,-0.3989223874214394,-0.29573995779224516,-0.11274609165135696,0.10359985681562422,0.3825472454289778,0.35298387147348387,0.2850730784494009,0.18629393770896008,0.047041178853292065,-0.2626487943103115,-0.35442587906883427,-0.3588301754959622,-0.2581476744968032,-0.06563537470618963,0.43583355309537386,0.6353377788783092,0.6361132964724683,0.4770096477369674,0.21661191619318254,-0.340523269541683,-0.5174709078987576,-0.5671571160748107,-0.4777984157742998,-0.2553134406380557,0.4142929563736668,-0.1702807170072571,0.16141488710729957,-0.4546021393426629,0.4999427584976559,-0.6854817445815107,0.5814648505335769,-0.5056108702630675,-0.7952329613530216,0.11681162908357967,-0.09491222893109919,-0.08489133664953896,0.246121587325701,-0.47275036439624685,0.5386183606938955,-0.5784310850280003,0.5654770030954019,-0.6274527885909541,-0.28482819002060367,-0.0242144749185621,-0.10494513238673442,0.25622244881268896,-0.2969003446761733,0.45719454827124073,-0.9036576359328437
-0.4864198500844774,-0.48617637879300024,-0.4636651815617826,-0.4244157434488989,-0.3820698589789494,-0.3463540962970849,-0.2950452108840689,-0.24197660349674233,-0.18805592155252548,-0.1353279079358778,-0.08799989339122427,-0.04814398045338586,-0.0131002149442635,0.025346149331364032,0.03015142200325882,0.022989543616316555,0.011072778563012697,-0.002127218447820156,-0.018578994782083913,-0.03648773697093599,-0.05612856328966698,-0.0779706412218043,-0.09595652019045853,-0.10849650331796734,-0.09391776187786727,-0.06762011232358356,-0.16111346801900484,-0.07691822666392467,0.01530861161543351,0.08389257663180416,0.0675471344466041,-0.02485899855299789,-0.15979851829490388,-0.3131877443394533,-0.44954605384393265,-0.5867356401335726,-0.49795516764181946,-0.3035802886604808,-0.03703190487701413,0.2470653907227256,0.6134401325456174,0.5930542347545129,0.418491851126753,0.12569122346431505,-0.2171873628349268,-0.736510069097162,-0.790832946860105,-0.6795514923901727,-0.42982439499654945,-0.1035764775581628,0.41603712890476596,-0.29573995779224516,-0.11274609165135696,0.10359985681562422,0.28849918461909185,0.35298387147348387,0.2850730784494009,0.18629393770896008,0.047041178853292065,-0.1217406412955565,-0.35442587906883427,-0.3588301754959622,-0.2581476744968032,-0.06563537470618963,0.182854135568554,0.6353377788783092,0.6361132964724683,0.4770096477369674,0.21661191619318254,-0.0755256180710615,-0.5174709078987576,-0.5671571160748107,-0.4777984157742998,-0.2553134406380557,0.05197434418605962,0.6994439723759145,0.14834597066662503,-0.22771895393537123,0.00974355892678025,0.02025185369337379,-0.23558942912908054,0.15785763527436436,-0.7952329613530216,-0.48777802109346236,0.2436840399047,-0.14753424022156958,-0.0032918758356674793,0.06906162873788779,-0.14263352521904948,0.08644981147701136,-0.17598191534259322,0.21932646387055033,-0.28482819002060367,0.2994369379781274,0.32692379625637735,-0.6783134863090463,0.019330528906866595,-0.412336411926047,-0.6846669520284256,-0.7981362513208947
-0.48617637879300024,-0.4636651815617826,-0.4244157434488989,-0.3820698589789494,-0.3463540962970849,-0.2950452108840689,-0.24197660349674233,-0.18805592155252548,-0.1353279079358778,-0.08799989339122427,-0.04814398045338586,-0.0131002149442635,0.025346149331364032,0.03015142200325882,0.022989543616316555,0.011072778563012697,-0.002127218447820156,-0.018578994782083913,-0.03648773697093599,-0.05612856328966698,-0.0779706412218043,-0.09595652019045853,-0.10849650331796734,-0.09391776187786727,-0.06762011232358356,-0.01487583777556678,-0.07691822666392467,0.01530861161543351,0.08389257663180416,0.10474000014799678,-0.02485899855299789,-0.15979851829490388,-0.3131877443394533,-0.44954605384393265,-0.5638206290041374,-0.49795516764181946,-0.3035802886604808,-0.03703190487701413,0.2470653907227256,0.484508541349957,0.5930542347545129,0.418491851126753,0.12569122346431505,-0.2171873628349268,-0.5291279470610066,-0.790832946860105,-0.6795514923901727,-0.42982439499654945,-0.1035764775581628,0.20985281293299485,0.447241472172234,-0.11274609165135696,0.10359985681562422,0.28849918461909185,0.3825472454289778,0.2850730784494009,0.18629393770896008,0.047041178853292065,-0.1217406412955565,-0.2626487943103115,-0.3588301754959622,-0.2581476744968032,-0.06563537470618963,0.182854135568554,0.43583355309537386,0.6361132964724683,0.4770096477369674,0.21661191619318254,-0.0755256180710615,-0.340523269541683,-0.5671571160748107,-0.4777984157742998,-0.2553134406380557,0.05197434418605962,0.4142929563736668,0.8383165849956637,0.3142375597727025,-0.5340582815771991,0.4719013355795405,-0.5548286693495854,0.3829636134112735,-0.5056108702630675,-0.48777802109346236,0.08483595927974563,0.07735607392547683,-0.1280537889946033,0.15537477165630653,-0.30498943068604956,0.43568574424249884,-0.463032348499954,0.3720850405585201,-0.34958706536560846,0.2994369379781274,0.5741392435367612,-0.10494513238673442,-0.32676250658759554,-0.2969003446761733,0.3144959678253987,0.598730071394802,-0.8586894075652315
-0.4636651815617826,-0.4244157434488989,-0.3820698589789494,-0.3463540962970849,-0.2950452108840689,-0.24197660349674233,-0.18805592155252548,-0.1353279079358778,-0.08799989339122427,-0.04814398045338586,-0.0131002149442635,0.025346149331364032,0.03015142200325882,0.022989543616316555,0.011072778563012697,-0.002127218447820156,-0.018578994782083913,-0.03648773697093599,-0.05612856328966698,-0.0779706412218043,-0.09595652019045853,-0.10849650331796734,-0.09391776187786727,-0.06762011232358356,-0.01487583777556678,0.01621803517886633,0.01530861161543351,0.08389257663180416,0.10474000014799678,0.0675471344466041,-0.15979851829490388,-0.3131877443394533,-0.44954605384393265,-0.5638206290041374,-0.5867356401335726,-0.3035802886604808,-0.03703190487701413,0.2470653907227256,0.484508541349957,0.6134401325456174,0.418491851126753,0.12569122346431505,-0.2171873628349268,-0.5291279470610066,-0.736510069097162,-0.6795514923901727,-0.42982439499654945,-0.1035764775581628,0.20985281293299485,0.41603712890476596,0.2868495731394789,0.10359985681562422,0.28849918461909185,0.3825472454289778,0.35298387147348387,0.18629393770896008,0.047041178853292065,-0.1217406412955565,-0.2626487943103115,-0.35442587906883427,-0.2581476744968032,-0.06563537470618963,0.182854135568554,0.43583355309537386,0.6353377788783092,0.4770096477369674,0.21661191619318254,-0.0755256180710615,-0.340523269541683,-0.5174709078987576,-0.4777984157742998,-0.2553134406380557,0.05197434418605962,0.4142929563736668,0.6994439723759145,0.668308762992843,0.16141488710729957,-0.4546021393426629,0.4999427584976559,-0.6854817445815107,0.5814648505335769,-0.7952329613530216,0.08483595927974563,0.41194348045274287,-0.09491222893109919,-0.08489133664953896,0.246121587325701,-0.47275036439624685,0.5386183606938955,-0.5784310850280003,0.5654770030954019,-0.6274527885909541,0.5741392435367612,0.14740072853312336,-0.6783134863090463,0.5236969082586336,-0.412336411926047,0.282493545888868,-0.5245006174961782,0.17656403130661436
-0.4244157434488989,-0.3820698589789494,-0.3463540962970849,-0.2950452108840689,-0.24197660349674233,-0.18805592155252548,-0.1353279079358778,-0.08799989339122427,-0.04814398045338586,-0.0131002149442635,0.025346149331364032,0.03015142200325882,0.022989543616316555,0.011072778563012697,-0.002127218447820156,-0.018578994782083913,-0.03648773697093599,-0.05612856328966698,-0.0779706412218043,-0.09595652019045853,-0.10849650331796734,-0.09391776187786727,-0.06762011232358356,-0.01487583777556678,0.01621803517886633,0.03215778500501587,0.08389257663180416,0.10474000014799678,0.0675471344466041,-0.02485899855299789,-0.3131877443394533,-0.44954605384393265,-0.5638206290041374,-0.5867356401335726,-0.49795516764181946,-0.03703190487701413,0.2470653907227256,0.484508541349957,0.6134401325456174,0.5930542347545129,0.12569122346431505,-0.2171873628349268,-0.5291279470610066,-0.736510069097162,-0.790832946860105,-0.42982439499654945,-0.1035764775581628,0.20985281293299485,0.41603712890476596,0.447241472172234,-0.01435372310532046,0.28849918461909185,0.3825472454289778,0.35298387147348387,0.2850730784494009,0.047041178853292065,-0.1217406412955565,-0.2626487943103115,-0.35442587906883427,-0.3588301754959622,-0.06563537470618963,0.182854135568554,0.43583355309537386,0.6353377788783092,0.6361132964724683,0.21661191619318254,-0.0755256180710615,-0.340523269541683,-0.5174709078987576,-0.5671571160748107,-0.2553134406380557,0.05197434418605962,0.4142929563736668,0.6994439723759145,0.8383165849956637,0.2461781742881013,-0.22771895393537123,0.00974355892678025,0.02025185369337379,-0.23558942912908054,0.15785763527436436,-0.48777802109346236,0.41194348045274287,0.2687907361351993,-0.14753424022156958,-0.0032918758356674793,0.06906162873788779,-0.14263352521904948,0.08644981147701136,-0.17598191534259322,0.21932646387055033,-0.28482819002060367,0.14740072853312336,-0.4212376219726075,-0.32676250658759554,0.3674753819725234,0.3144959678253987,-0.2912160273771215,0.22512932268359176,-0.062249395604797364
-0.3820698589789494,-0.3463540962970849,-0.2950452108840689,-0.24197660349674233,-0.18805592155252548,-0.1353279079358778,-0.08799989339122427,-0.04814398045338586,-0.0131002149442635,0.025346149331364032,0.03015142200325882,0.022989543616316555,0.011072778563012697,-0.002127218447820156,-0.018578994782083913,-0.03648773697093599,-0.05612856328966698,-0.0779706412218043,-0.09595652019045853,-0.10849650331796734,-0.09391776187786727,-0.06762011232358356,-0.01487583777556678,0.01621803517886633,0.03215778500501587,0.04643160687221237,0.10474000014799678,0.0675471344466041,-0.02485899855299789,-0.15979851829490388,-0.44954605384393265,-0.5638206290041374,-0.5867356401335726,-0.49795516764181946,-0.3035802886604808,0.2470653907227256,0.484508541349957,0.6134401325456174,0.5930542347545129,0.418491851126753,-0.2171873628349268,-0.5291279470610066,-0.736510069097162,-0.790832946860105,-0.6795514923901727,-0.1035764775581628,0.20985281293299485,0.41603712890476596,0.447241472172234,0.2868495731394789,-0.3537048353814761,0.3825472454289778,0.35298387147348387,0.2850730784494009,0.18629393770896008,-0.1217406412955565,-0.2626487943103115,-0.35442587906883427,-0.3588301754959622,-0.2581476744968032,0.182854135568554,0.43583355309537386,0.6353377788783092,0.6361132964724683,0.4770096477369674,-0.0755256180710615,-0.340523269541683,-0.5174709078987576,-0.5671571160748107,-0.4777984157742998,0.05197434418605962,0.4142929563736668,0.6994439723759145,0.8383165849956637,0.668308762992843,-0.260309603712199,-0.5340582815771991,0.4719013355795405,-0.5548286693495854,0.3829636134112735,-0.5056108702630675,0.08483595927974563,0.2687907361351993,-0.08194641357140886,-0.1280537889946033,0.15537477165630653,-0.30498943068604956,0.43568574424249884,-0.463032348499954,0.3720850405585201,-0.34958706536560846,0.2994369379781274,-0.4212376219726075,-0.42710680914385823,0.5236969082586336,-0.5093266819029488,0.282493545888868,-0.3932717693686295,-0.1303147939868562,-0.0892058267788427
-0.3463540962970849,-0.2950452108840689,-0.24197660349674233,-0.18805592155252548,-0.1353279079358778,-0.08799989339122427,-0.04814398045338586,-0.0131002149442635,0.025346149331364032,0.03015142200325882,0.022989543616316555,0.011072778563012697,-0.002127218447820156,-0.018578994782083913,-0.03648773697093599,-0.05612856328966698,-0.0779706412218043,-0.09595652019045853,-0.10849650331796734,-0.09391776187786727,-0.06762011232358356,-0.01487583777556678,0.01621803517886633,0.03215778500501587,0.04643160687221237,0.06123707454595495,0.0675471344466041,-0.02485899855299789,-0.15979851829490388,-0.3131877443394533,-0.5638206290041374,-0.5867356401335726,-0.49795516764181946,-0.3035802886604808,-0.03703190487701413,0.484508541349957,0.6134401325456174,0.5930542347545129,0.418491851126753,0.12569122346431505,-0.5291279470610066,-0.736510069097162,-0.790832946860105,-0.6795514923901727,-0.42982439499654945,0.20985281293299485,0.41603712890476596,0.447241472172234,0.2868495731394789,-0.01435372310532046,-0.6139107294959965,0.35298387147348387,0.2850730784494009,0.18629393770896008,0.047041178853292065,-0.2626487943103115,-0.35442587906883427,-0.3588301754959622,-0.2581476744968032,-0.06563537470618963,0.43583355309537386,0.6353377788783092,0.6361132964724683,0.4770096477369674,0.21661191619318254,-0.340523269541683,-0.5174709078987576,-0.5671571160748107,-0.4777984157742998,-0.2553134406380557,0.4142929563736668,0.6994439723759145,0.8383165849956637,0.668308762992843,0.2461781742881013,-0.6720782208148871,-0.4546021393426629,0.4999427584976559,-0.6854817445815107,0.5814648505335769,-0.7952329613530216,0.41194348045274287,-0.08194641357140886,-0.26753164134443297,-0.08489133664953896,0.246121587325701,-0.47275036439624685,0.5386183606938955,-0.5784310850280003,0.5654770030954019,-0.6274527885909541,0.5741392435367612,-0.42710680914385823,0.08007855557861676,0.3674753819725234,-0.6724004579993812,-0.2912160273771215,0.07950682641592732,-0.09580493186989969,-0.4957657256882734
-0.2950452108840689,-0.24197660349674233,-0.18805592155252548,-0.1353279079358778,-0.08799989339122427,-0.04814398045338586,-0.0131002149442635,0.025346149331364032,0.03015142200325882,0.022989543616316555,0.011072778563012697,-0.002127218447820156,-0.018578994782083913,-0.03648773697093599,-0.05612856328966698,-0.0779706412218043,-0.09595652019045853,-0.10849650331796734,-0.09391776187786727,-0.06762011232358356,-0.01487583777556678,0.01621803517886633,0.03215778500501587,0.04643160687221237,0.06123707454595495,0.07632057951835769,-0.02485899855299789,-0.15979851829490388,-0.3131877443394533,-0.44954605384393265,-0.5867356401335726,-0.49795516764181946,-0.3035802886604808,-0.03703190487701413,0.2470653907227256,0.6134401325456174,0.5930542347545129,0.418491851126753,0.12569122346431505,-0.2171873628349268,-0.736510069097162,-0.790832946860105,-0.6795514923901727,-0.42982439499654945,-0.1035764775581628,0.41603712890476596,0.447241472172234,0.2868495731394789,-0.01435372310532046,-0.3537048353814761,-0.7021542278970084,0.2850730784494009,0.18629393770896008,0.047041178853292065,-0.1217406412955565,-0.35442587906883427,-0.3588301754959622,-0.2581476744968032,-0.06563537470618963,0.182854135568554,0.6353377788783092,0.6361132964724683,0.4770096477369674,0.21661191619318254,-0.0755256180710615,-0.5174709078987576,-0.5671571160748107,-0.4777984157742998,-0.2553134406380557,0.05197434418605962,0.6994439723759145,0.8383165849956637,0.668308762992843,0.2461781742881013,-0.260309603712199,-0.8461557435203402,0.00974355892678025,0.02025185369337379,-0.23558942912908054,0.15785763527436436,-0.48777802109346236,0.2687907361351993,-0.26753164134443297,-0.21249373563871754,-0.0032918758356674793,0.06906162873788779,-0.14263352521904948,0.08644981147701136,-0.17598191534259322,0.21932646387055033,-0.28482819002060367,0.14740072853312336,0.08007855557861676,0.4106302778615576,-0.5093266819029488,0.10220018387793117,-0.3932717693686295,0.28434184350929237,0.1714371538743733,-0.7177807900645392
-0.24197660349674233,-0.18805592155252548,-0.1353279079358778,-0.08799989339122427,-0.04814398045338586,-0.0131002149442635,0.025346149331364032,0.03015142200325882,0.022989543616316555,0.011072778563012697,-0.002127218447820156,-0.018578994782083913,-0.03648773697093599,-0.05612856328966698,-0.0779706412218043,-0.09595652019045853,-0.10849650331796734,-0.09391776187786727,-0.06762011232358356,-0.01487583777556678,0.01621803517886633,0.03215778500501587,0.04643160687221237,0.06123707454595495,0.07632057951835769,0.0913780389434029,-0.15979851829490388,-0.3131877443394533,-0.44954605384393265,-0.5638206290041374,-0.49795516764181946,-0.3035802886604808,-0.03703190487701413,0.2470653907227256,0.484508541349957,0.5930542347545129,0.418491851126753,0.12569122346431505,-0.2171873628349268,-0.5291279470610066,-0.790832946860105,-0.6795514923901727,-0.42982439499654945,-0.1035764775581628,0.20985281293299485,0.447241472172234,0.2868495731394789,-0.01435372310532046,-0.3537048353814761,-0.6139107294959965,-0.5808015736081009,0.18629393770896008,0.047041178853292065,-0.1217406412955565,-0.2626487943103115,-0.3588301754959622,-0.2581476744968032,-0.06563537470618963,0.182854135568554,0.43583355309537386,0.6361132964724683,0.4770096477369674,0.21661191619318254,-0.0755256180710615,-0.340523269541683,-0.5671571160748107,-0.4777984157742998,-0.2553134406380557,0.05197434418605962,0.4142929563736668,0.8383165849956637,0.668308762992843,0.2461781742881013,-0.260309603712199,-0.6720782208148871,-0.7178669540619405,0.4719013355795405,-0.5548286693495854,0.3829636134112735,-0.5056108702630675,0.08483595927974563,-0.08194641357140886,-0.21249373563871754,-0.12298105507450185,0.15537477165630653,-0.30498943068604956,0.43568574424249884,-0.463032348499954,0.3720850405585201,-0.34958706536560846,0.2994369379781274,-0.4212376219726075,0.4106302778615576,0.1374089284988964,-0.6724004579993812,0.5600819699264667,0.07950682641592732,-0.10587042590070872,-0.46114546353271124,-0.858610356447419
