X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,Y
-0.06086554266440758,-0.45971324445830475,-0.16209036767797802,-0.005677649343941105,0.25815139713459656,0.02973279204923651,-0.3620686119581755,-0.05873987815091597,0.037939795417515576,0.34538105571856437,-0.06324176792336644,-0.2485672326551236,-0.2120135373330435,0.17187457447684262,-0.18547965745671502,-0.20128694030320504,-0.02737490383785013,0.016920143715376312,-0.1311745453153801,-0.2466440610843751,-0.0772876091306709,-0.20519821974676056,-0.045974093132904015,-0.07979351409170299,-0.007290050566860606,-0.10196074322037352,-0.14696158719527375,-0.034421817419315826,-0.3136356267402487,0.12930646499688692,0.32829202531264445,-0.170786512130624,0.6964490318009686,0.8698430746937498,-1.0,-0.23961689647777984,1.0,-0.27604151778032937,-1.0,-0.7768203372440253
-0.06349845767366025,-0.44248520930156154,-0.03698735717975188,0.07834727188749979,-0.34604403969201447,0.05928762831297574,0.15644462248964985,-0.4158662075761351,0.0008660381475209533,0.4035148066256864,-0.1222028456494193,0.01338141807550075,0.08869535817175911,-0.08952076360613426,-0.10644066460376933,-0.12152049838910206,-0.25225779754241506,0.014256581683238068,-0.15333744233194946,-0.03322920771557669,-0.14152990414477085,0.08892315870136858,-0.21031740807044397,-0.0019848367267998324,-0.40666407388617665,0.22583985456660316,-0.35249653119479396,0.23688251942694794,-0.6733971025788421,0.5610608603100329,0.3444363856844028,-0.23274510417260996,0.15029040825751827,-0.6298900612061431,0.8973216573584817,0.3489926039185325,-0.846528309352613,0.54176980984602,0.007878113959360888,-0.7731167707094525
-0.1189318894303828,-0.3783111133342877,0.017853102839932022,0.06999927055701027,0.29618199948443835,-0.13605071165464044,0.13373445767540404,-0.036715021358314615,-0.39286625743727877,0.6316103946537468,-0.03720567533594288,0.04317084379321745,-0.18688215107077744,0.055496800653047185,-0.10353303457126994,0.0016787757846850049,-0.09241927176184461,-0.10112310465281626,0.07693630320918832,-0.35994984198035207,-0.2740808624405715,-0.2279311937276226,0.1311290691773126,-0.2238034409521572,-0.49565863373938845,-0.5703292192031384,-0.11183598473852308,-0.25661578829348786,-0.6693035532460743,0.2599297669894942,0.03875048737354203,-0.6235444950122506,-0.219410484555284,-0.22087290688366013,0.18961725395827034,-0.11699797318859873,-0.16897708615257756,-0.7967922992524983,0.16329848470059205,-0.7264106816345623
-0.21020298655461656,-0.2834934673999622,0.01874673334685495,-0.019119893317292802,-0.33157258111172416,-0.12703876273706338,-0.23202360547625456,0.1830836948685184,-0.02120992536824151,0.7766250503839918,-0.0055280881984511865,0.016163124552261543,0.018487782779880613,0.02838573067729855,0.10466425686578251,-0.0033989322480041384,-0.11749035825080312,0.03053259856773871,-0.17101471442760752,-0.3401335983084296,-0.0419660164238409,0.4080321149271686,-0.3524255495294256,0.03403949372886106,0.3044930612422314,-0.5485600132852284,0.3883303043442434,0.26041029568559315,-0.4296498404116055,0.34799382873413953,-0.038425356244927045,-0.13411100043737745,-0.2032599315842627,0.039426036216085425,-0.20497739690006056,-0.06890246540453127,0.5002819118813882,-0.6065516547201422,0.0029836665848128607,-0.8554868338209696
-0.33179744694126334,-0.17415384809070378,0.02101456820516634,-0.07551662420414451,0.2087522185876194,-0.13435009588212277,0.1042614751652946,-0.11613296056434042,0.1456367118801687,0.6734010459343653,-0.3502367274936182,-0.10235592252337578,-0.05220685110423784,0.141269830170492,-0.08027117885120327,-0.07851148375710937,0.10692955268981885,0.24311990092167757,0.021102614978885104,-0.21575080808148417,0.2155089353035633,0.07117186162330058,0.6196208931913985,0.08841808081616165,0.4388960211676549,-0.26064102863721406,-0.0615101132291197,0.12526207537486322,-0.3197456373955968,0.0069487383638848765,-0.11733732545363906,0.043150993510994606,0.1771430649669885,-0.19382502371470456,0.4472967170062714,0.6266217434124821,-0.29513127918734594,0.5122229504184808,-0.260629953645082,-0.8934689661699773
-0.4677155553082547,-0.053167214110628414,0.01797563131481028,-0.1028072759865244,-0.22074061331436678,-0.043317231838892245,-0.0655854480370458,-0.20618814676404307,-0.29627057372850907,0.6549961837889822,-0.1271553304792703,-0.2669235059963806,-0.05102389074139335,0.04462295495707669,-0.26740988039240066,-0.2914808143721238,-0.05707630813561293,0.20305141503800472,0.20298820092890524,0.25741847053747224,0.3735311261157599,-0.12898151457888185,-0.3136031416690396,0.047047735649967226,-0.17470504483020532,-0.4635063243809131,-0.01536453626012868,-0.010479453824853158,-0.42676372018287045,0.26185142996682753,0.12984800622053383,0.3616462194079175,-0.44226745495308495,0.015050173226381025,0.10669690822311217,-0.17595283401253914,0.28577601867520896,-0.10899411279859439,-0.023004688581248156,-0.8967198745725466
-0.5831314735864912,0.06899564473876851,-0.031187028694580565,-0.13441721189488864,0.12133064254326453,-0.03762540840413975,0.046218110032167026,-0.13195961393538358,-0.04629925849462457,0.5462834833901655,0.16946806994939645,0.06910001978061775,-0.0739783826722773,-0.08874602881523841,-0.285040782810809,-0.24079650109149042,-0.29096684609915324,-0.36382005812829743,0.24579849717311397,0.31050591830668983,-0.079165796298171,0.08736270248656952,0.32596008905782803,-0.3242385281527551,-0.12268594934638,-0.4280056167830615,-0.26220012624405253,0.19020387633214098,-0.5351529752431061,-0.013736920737771108,-0.27809527352791485,-0.1387290266853486,0.11154080349986017,0.16345378139850708,0.026055973716827552,0.15820299654059533,0.11254343586466486,1.0,0.6830323756061596,-0.7943917029136095
-0.6364662607024356,0.1654788203618469,-0.12122974382659801,-0.14532204134000404,-0.10051029917403098,0.061683371580535606,-0.033888225373645,-0.01915219746209529,-0.19951172621126978,0.2244299128215168,-0.22094287194338702,0.16536348870282036,-0.03556305137892879,-0.1191144597970325,0.047475081295929034,0.3049278495000858,-0.3898613998938564,-0.5205397568848502,0.28261359119005247,-0.06238454265763571,0.23565538171352762,-0.06914617907984988,-0.13243471987152833,0.09321074370153681,0.03298197451208651,-0.35227977264670973,0.06362326888844527,0.275738852892331,-0.36109318996524575,0.5558359461428324,0.2280807871958641,-0.03484414960995286,0.07498018480650348,-0.030228065129787707,0.18845701410712645,0.18911607805550434,-0.01362788148026306,-0.33607226271959056,-0.5172234977664307,-0.6649589109868359
-0.597834525339755,0.21847730464789383,-0.19789374479044464,-0.028341395054152008,0.015772298033050358,0.13629652590408892,0.049887088364479526,0.18063022540123352,-0.01017061672409092,-0.019087775140734564,-0.048196534995531226,-0.13687488980413853,-0.10347098807587651,0.3835658566185487,0.2641765339928297,0.5586243247939153,-0.054202712988569934,-0.03547779437194509,0.2516155635602353,0.07535150087664344,-0.03339535159809137,-0.01548638039345307,0.2216706102275865,-0.025558977984088238,0.11310102070353611,-0.24000922078959053,0.26457612751712256,-0.1391778413720699,-0.550934461545683,0.22948120692114382,0.38215329764081574,-0.20631973574106632,-0.12381336312594315,0.2964908464244971,0.21908130743213095,0.19990231447275808,-0.41846032583438386,0.2485312269837261,0.300121130667526,-0.6706514299196054
-0.4559723498979643,0.21237911932345477,-0.21050518458612666,0.21006929497972027,0.0037375216801138755,0.10499983475320307,-0.09382485044191113,0.08226034355178191,-0.08336034757153665,-0.3533378899402111,-0.13374090954880835,-0.22064248865603253,0.10017908759467642,0.7397633718827805,0.19941623392150887,-0.1354099602382126,-0.06424350300751624,0.08424563061147006,-0.02601942967622084,-0.0188699882736022,0.2503078209176359,0.12724478627801905,-0.11815616624837333,-0.2739653206074344,0.03994052285204175,-0.035857253815178236,0.16442894835498634,-0.11511226035691369,-0.654512242671812,0.452796035115022,-0.08484998151672529,-0.29402430383993916,-0.09383239078661065,0.3241692247494157,0.19326146090642893,0.19573796971541757,-0.025136158598201286,-0.05501956019566756,-0.09544862348125771,-0.6484986152776235
