X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,Y
-0.44110475161667306,-0.2386969496528848,-0.3660845579013656,-0.5110286728480049,-0.7792795599911236,-0.7684982841709067,-0.6982751730997415,-0.5676721980183397,-0.39508313150308494,0.2502825330013503,0.39740783783698364,0.4070321760016806,0.22337300633546797,-0.998584589944486
-0.2522701922304659,-0.3660845579013656,-0.5110286728480049,-0.6392573580388294,-0.7684982841709067,-0.6982751730997415,-0.5676721980183397,-0.39508313150308494,-0.1915377924960857,0.39740783783698364,0.4070321760016806,0.22337300633546797,-0.1302926530408406,-0.9966573487145163
-0.18546775282802785,-0.5110286728480049,-0.6392573580388294,-0.7341482355940884,-0.6982751730997415,-0.5676721980183397,-0.39508313150308494,-0.1915377924960857,0.035599627400159095,0.4070321760016806,0.22337300633546797,-0.1302926530408406,-0.5426146717350174,-0.9693767471160282
-0.2386969496528848,-0.6392573580388294,-0.7341482355940884,-0.7792795599911236,-0.5676721980183397,-0.39508313150308494,-0.1915377924960857,0.035599627400159095,0.2502825330013503,0.22337300633546797,-0.1302926530408406,-0.5426146717350174,-0.8671112321159533,-0.9267293987952281
-0.3660845579013656,-0.7341482355940884,-0.7792795599911236,-0.7684982841709067,-0.39508313150308494,-0.1915377924960857,0.035599627400159095,0.2502825330013503,0.39740783783698364,-0.1302926530408406,-0.5426146717350174,-0.8671112321159533,-0.9876744320722023,-0.9982479625182094
-0.5110286728480049,-0.7792795599911236,-0.7684982841709067,-0.6982751730997415,-0.1915377924960857,0.035599627400159095,0.2502825330013503,0.39740783783698364,0.4070321760016806,-0.5426146717350174,-0.8671112321159533,-0.9876744320722023,-0.8798116252342155,-0.6664396236072285
-0.6392573580388294,-0.7684982841709067,-0.6982751730997415,-0.5676721980183397,0.035599627400159095,0.2502825330013503,0.39740783783698364,0.4070321760016806,0.22337300633546797,-0.8671112321159533,-0.9876744320722023,-0.8798116252342155,-0.6331841194937966,-0.32629827945982126
-0.7341482355940884,-0.6982751730997415,-0.5676721980183397,-0.39508313150308494,0.2502825330013503,0.39740783783698364,0.4070321760016806,0.22337300633546797,-0.1302926530408406,-0.9876744320722023,-0.8798116252342155,-0.6331841194937966,-0.37965197346040147,-0.8069609039725973
-0.7792795599911236,-0.5676721980183397,-0.39508313150308494,-0.1915377924960857,0.39740783783698364,0.4070321760016806,0.22337300633546797,-0.1302926530408406,-0.5426146717350174,-0.8798116252342155,-0.6331841194937966,-0.37965197346040147,-0.21000461447523977,-0.8217055789598016
-0.7684982841709067,-0.39508313150308494,-0.1915377924960857,0.035599627400159095,0.4070321760016806,0.22337300633546797,-0.1302926530408406,-0.5426146717350174,-0.8671112321159533,-0.6331841194937966,-0.37965197346040147,-0.21000461447523977,-0.15632175930194858,-0.8713020197645577
-0.6982751730997415,-0.1915377924960857,0.035599627400159095,0.2502825330013503,0.22337300633546797,-0.1302926530408406,-0.5426146717350174,-0.8671112321159533,-0.9876744320722023,-0.37965197346040147,-0.21000461447523977,-0.15632175930194858,-0.18693783955611143,-0.9978247175085633
-0.5676721980183397,0.035599627400159095,0.2502825330013503,0.39740783783698364,-0.1302926530408406,-0.5426146717350174,-0.8671112321159533,-0.9876744320722023,-0.8798116252342155,-0.21000461447523977,-0.15632175930194858,-0.18693783955611143,-0.25308388942903093,-0.9979113350919327
-0.39508313150308494,0.2502825330013503,0.39740783783698364,0.4070321760016806,-0.5426146717350174,-0.8671112321159533,-0.9876744320722023,-0.8798116252342155,-0.6331841194937966,-0.15632175930194858,-0.18693783955611143,-0.25308388942903093,-0.3478132522392883,-0.9982223709594866
-0.1915377924960857,0.39740783783698364,0.4070321760016806,0.22337300633546797,-0.8671112321159533,-0.9876744320722023,-0.8798116252342155,-0.6331841194937966,-0.37965197346040147,-0.18693783955611143,-0.25308388942903093,-0.3478132522392883,-0.479388191665297,-0.929843694633647
0.035599627400159095,0.4070321760016806,0.22337300633546797,-0.1302926530408406,-0.9876744320722023,-0.8798116252342155,-0.6331841194937966,-0.37965197346040147,-0.21000461447523977,-0.25308388942903093,-0.3478132522392883,-0.479388191665297,-0.6383830862997778,-0.9128705854561203
0.2502825330013503,0.22337300633546797,-0.1302926530408406,-0.5426146717350174,-0.8798116252342155,-0.6331841194937966,-0.37965197346040147,-0.21000461447523977,-0.15632175930194858,-0.3478132522392883,-0.479388191665297,-0.6383830862997778,-0.7899787208399078,-0.9102189062561518
0.39740783783698364,-0.1302926530408406,-0.5426146717350174,-0.8671112321159533,-0.6331841194937966,-0.37965197346040147,-0.21000461447523977,-0.15632175930194858,-0.18693783955611143,-0.479388191665297,-0.6383830862997778,-0.7899787208399078,-0.8756753962902647,-0.839080278751132
0.4070321760016806,-0.5426146717350174,-0.8671112321159533,-0.9876744320722023,-0.37965197346040147,-0.21000461447523977,-0.15632175930194858,-0.18693783955611143,-0.25308388942903093,-0.6383830862997778,-0.7899787208399078,-0.8756753962902647,-0.849048196341518,-0.3263140281113429
0.22337300633546797,-0.8671112321159533,-0.9876744320722023,-0.8798116252342155,-0.21000461447523977,-0.15632175930194858,-0.18693783955611143,-0.25308388942903093,-0.3478132522392883,-0.7899787208399078,-0.8756753962902647,-0.849048196341518,-0.7209245103493598,-0.5530178353478483
-0.1302926530408406,-0.9876744320722023,-0.8798116252342155,-0.6331841194937966,-0.15632175930194858,-0.18693783955611143,-0.25308388942903093,-0.3478132522392883,-0.479388191665297,-0.8756753962902647,-0.849048196341518,-0.7209245103493598,-0.5540554120204972,-0.6403992283160754
-0.5426146717350174,-0.8798116252342155,-0.6331841194937966,-0.37965197346040147,-0.18693783955611143,-0.25308388942903093,-0.3478132522392883,-0.479388191665297,-0.6383830862997778,-0.849048196341518,-0.7209245103493598,-0.5540554120204972,-0.4089256775727439,0.0890783101696917
-0.8671112321159533,-0.6331841194937966,-0.37965197346040147,-0.21000461447523977,-0.25308388942903093,-0.3478132522392883,-0.479388191665297,-0.6383830862997778,-0.7899787208399078,-0.7209245103493598,-0.5540554120204972,-0.4089256775727439,-0.32645071612340626,-0.4793692665065553
-0.9876744320722023,-0.37965197346040147,-0.21000461447523977,-0.15632175930194858,-0.3478132522392883,-0.479388191665297,-0.6383830862997778,-0.7899787208399078,-0.8756753962902647,-0.5540554120204972,-0.4089256775727439,-0.32645071612340626,-0.3179280566666638,-0.7805071065789991
-0.8798116252342155,-0.21000461447523977,-0.15632175930194858,-0.18693783955611143,-0.479388191665297,-0.6383830862997778,-0.7899787208399078,-0.8756753962902647,-0.849048196341518,-0.4089256775727439,-0.32645071612340626,-0.3179280566666638,-0.35471221764944305,-0.9910429544470255
-0.6331841194937966,-0.15632175930194858,-0.18693783955611143,-0.25308388942903093,-0.6383830862997778,-0.7899787208399078,-0.8756753962902647,-0.849048196341518,-0.7209245103493598,-0.32645071612340626,-0.3179280566666638,-0.35471221764944305,-0.422270842457368,-0.889503523760778
