X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,Y
-0.18846570087477632,-0.3632106231725112,-0.5746037453362982,-0.12933545848644423,0.6730311045481392,0.1423896630688326,-0.5522130134215157,-0.026905269922714692,0.1531254907855415,-0.4303473532517723,-0.962864831859965,0.18091458430983676,-0.21251242484305,0.47969847846831715,0.15900613524103102,-0.28863434819014977,1.0,-0.4063675562252722,0.288351976536251,-0.16951526390270877,0.291293890200752,-1.0,-0.7155112305440763,0.3321095060432564,-0.1578328866921901,0.4750942680152477,1.0,-0.16702436760334172,-0.2716186709399353,0.44092612122862795,-0.3868828217485536,-0.07074125371185025,1.0,0.47685522743813613,0.2368325999113423,0.8692648658143982,-0.25957490320142595,-0.040263014088767424,-0.647288944096307,-0.8183786763258399
-0.29585098482320515,-0.3737780209391669,-0.5529683095617122,-0.03239189905392481,0.6104229634673299,0.4857541851109417,-0.45817590444272605,0.02226073935302897,0.20149362147766126,-0.4558829006024139,-0.9064977141293223,0.06724146968319666,-0.27156817437120884,0.42687541730717227,0.19524868056985922,-0.04580186281433185,0.9719403246398626,-0.1482139263812684,-0.00476834070184895,-0.32166379353450014,0.32524643153189525,-0.9544209867368122,-0.630959013798007,0.26666040732953045,-0.11179029491091186,0.42264503718182667,0.8643738786476505,-0.3669152650113423,-0.13911002062206823,0.36783125024621977,-0.35622294186336,-0.08094164563408746,0.8841959443923206,0.36307414561107154,0.19379886494547027,0.9152422619299585,-0.2232041813409723,-0.021233446004583656,-0.5780230708871286,-0.9054017874719476
-0.283146904394155,-0.35897037656546404,-0.5125363866176642,0.03748794871055017,0.3452773978107042,0.8050779743482475,-0.3165268823434214,0.12478599604552265,0.23015475818939657,-0.536120187724557,-0.7860519436557365,-0.18848938747429111,-0.34187669026375445,0.3625371504254884,0.20926618330960345,0.1596342499503869,0.9484881248661685,-0.14342176744308632,-0.15666683330719788,-0.19335630730235298,0.3538480654383751,-0.8977787746589072,-0.601819341841042,-0.0644477420240741,-0.1261439335503849,0.31417787846824674,0.8807059482927428,0.041347133750880616,-0.12524594979461923,0.269026831201715,-0.3802279294280032,-0.16751153995971269,0.7895483522115565,0.26792954527240687,0.14760834885232565,0.841746762967011,-0.1964814544085255,-0.010080988251754186,-0.5264649746291525,-0.7535139178707824
-0.20215165582658268,-0.3593644335950813,-0.48218980958995517,0.01982669678080118,-0.06852859287201463,0.9566542485982998,-0.22793522288083867,0.24106424609579502,0.22107971612067145,-0.6819048452362027,-0.5756783820322771,-0.29399831693959855,-0.3121819866269616,0.31606568916389954,0.20364207256667788,-0.05640470381963403,0.9005748093034422,-0.3362949243811306,-0.044657989344687454,-0.07953466243305296,0.35191852096329757,-0.8006752730264332,-0.5623588319084127,-0.41031178095120624,-0.1537232460361394,0.2210888651974927,0.717909493206669,-0.28361204552602925,-0.16140344875715085,0.17763616757058576,-0.43890331005807626,-0.13086852385357184,0.7022623981087983,0.17613520630995305,0.13714104189068954,0.75330688452882,-0.15262285109964446,-0.0021113491641840954,-0.4781079001062144,-0.7998129847631796
-0.17882900397365376,-0.3598366158661769,-0.4508491553230619,-0.11351715011217489,-0.47153419151007403,0.7939457601943642,-0.38225787736844463,0.25860067373577,0.1669145884802763,-0.8510963995684755,-0.32663006346366197,-0.031742430487808226,-0.2293615130386264,0.31289375350330495,0.21247491396893814,-0.386185675399738,0.8321902139003081,-0.4066033144692026,0.09502227002464814,-0.06469142253487814,0.3314351536592368,-0.7026922022149027,-0.4270150034015926,-0.0850143007433829,0.003064172102914986,0.3971052401152986,0.5919362698372037,-0.5015354063163994,-0.10249462861044101,0.12833085928559784,-0.4257386978784259,-0.046949768554189086,0.60451416282691,0.10105775806646555,0.1110668010437621,0.767641245085223,-0.15520834496604863,-0.011603675559113569,-0.4038494782079455,-0.6310976810110634
-0.28475938185596184,-0.2901111629572296,-0.36475917275772396,-0.3216572707987039,-0.6582585555992715,0.3684943870346391,-0.7079565565280119,0.19941402894940685,0.09256054196902519,-0.9279655778994017,-0.2321069841537795,0.07333922478852628,-0.14872757485808263,0.3687959531748246,0.271244038793536,-0.19439993226258445,0.7870585842567632,-0.14399398937037733,-0.013129827521347615,-0.362128600628461,0.3446517492383019,-0.6556861763352353,-0.3407197634303579,0.13916578618247466,0.10801255391360987,0.4561999651489974,0.6103690039999279,-0.17751219785463923,-0.07935843750380767,0.04225886964313608,-0.3909887253897437,-0.13783551250404702,0.5323809210865789,0.03469047207650844,0.052935144167926884,0.7480790418481904,-0.16963427503084394,-0.025795401722131128,-0.3534729907906978,0.11172487105791573
-0.47077759972743594,-0.0865387809870084,-0.1800187344932188,-0.5088473459335348,-0.5202720085877132,-0.056398158033246326,-0.8775662445241112,0.22182392364082615,0.038907837376832566,-0.894130954019894,-0.3216060226323859,-0.19111282348796932,-0.09035384460871532,0.3595837160230353,0.2957306033339202,-0.14755820178289114,0.7218299645327153,-0.048196003384826436,-0.15211250701111823,0.052111773302007336,0.35897176919908125,-0.5889359277240808,-0.35734164951839775,-0.16972410303065966,0.08978019261935755,0.35727385422993607,0.6082359791421972,-0.008450363218921897,-0.08845897179242879,-0.016037114926584772,-0.4387743164338861,-0.07999813992531168,0.4856932809130927,-0.0245221539979108,0.0011985254380368904,0.6823997392591563,-0.1567759697768113,-0.02931898790108034,-0.315620817264777,0.1612268199535416
-0.5600301602182169,0.22304625486884544,0.06740811622386045,-0.5790975906416078,-0.1636802205095056,-0.20596700297657522,-0.6372920813636158,0.4493912068959842,0.02543971485120644,-0.8398099032986692,-0.43526701425190295,-0.5159784888154862,-0.04285520709976176,0.3043337182743442,0.31228945548014186,-0.1628450335554964,0.659809537919789,0.044210410236608544,-0.10155941187981599,-0.4510994368539928,0.38139661157102256,-0.5458208772273102,-0.36050810038131376,-0.4634966395083818,0.05997502439152158,0.2173031800539591,0.4776075844018348,-0.25794877087743495,-0.12035562822109569,-0.07566494797211343,-0.48001161237989776,-0.10486444837784403,0.43860827754347587,-0.08643482714139117,0.003127734826158468,0.6381764142977329,-0.06254359281720046,-0.02454636475929628,-0.2848525035557422,-0.6946533328083783
-0.3854171414866753,0.4907694878781068,0.24671161174178557,-0.5132886136231156,0.14881215868397124,-0.06241470817377681,-0.13406941359653712,0.7981993621511432,0.03618728105872826,-0.8521681779961867,-0.4195322073426858,-0.5672923501394138,-0.003245422170319423,0.2771648275456331,0.3608837200227526,0.0700006694879225,0.6483453442147695,-0.012871773802505815,-0.16543874472088482,-0.24291854296865323,0.39687491622351256,-0.5431867196920568,-0.2648265054100333,-0.05540153030929906,0.18954955667986217,0.37251593880468437,0.3213906530648274,-0.7303108332674455,-0.18835479915847841,-0.22991090568442663,-0.3785593033093957,-0.22136659558954186,0.3828583322145136,-0.131889155731707,0.09613056586069946,0.65452243912489,0.034499981445152095,-0.04547166848632689,-0.27732263184377903,-0.7582385133272963
-0.005086239974908979,0.547834536675821,0.22704725804766612,-0.39415714528550083,0.23895561094697548,0.07211472754877857,0.10486098185535297,0.9797122513132122,0.03744838349104307,-0.9376693575555846,-0.2540641767399382,-0.1339379859782306,-0.07799541714463143,0.17172842437021196,0.3509362048303182,-0.28761805813663244,0.5825905298841987,0.12227939424568146,-0.3025189167747948,0.15041567498661856,0.40975392006132716,-0.4768635613908563,-0.17525654772655164,0.32386589766415175,0.23775790550155262,0.47017775323150235,0.4000243490240072,-0.16936526412820008,-0.1173552735430422,-0.25744022276274925,-0.37327151098355793,0.15307181584502483,0.295807961421505,-0.18005427341712055,0.1682299642575782,0.7108875261051275,-0.07788710207802474,-0.07915127730633886,-0.19794768040591826,-0.8954683255246272
