X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
-0.205028148950828,-0.14614522356184012,-0.08702831877932338,0.27996014401329994,-0.7966368904289132,0.5693276256159505,0.363861237767078,-0.19749420025338482,-0.28087938367217213,-0.12719116126341057,0.4350078803002533,0.32624287897962945,0.06064539092956256,-0.5969762427023486,-0.0780621472306432,1.0,0.15740847116809542,0.9277859128848702,-0.18171742047122563,0.5387069026764724,1.0,1.0,0.3123288136507194,-0.7664640678603125
-0.3021695960181636,-0.21576586849700585,-0.11997774060791844,0.1586889208012321,-0.6405685541449764,0.6066500282226113,0.34160104993393503,-0.25787444116127345,-0.25891371277656916,-0.03251344978159487,0.4449826199293583,0.23592787016470584,0.058382733426116884,-0.5701316345080072,-0.09827789043927915,0.9049407603432313,0.20389290099594515,0.8230231980176332,-0.2600759292227286,0.4234191268807199,0.8465302307978599,0.9652296157708897,0.21754663405306496,-0.3376733646353297
-0.4037082120606126,-0.23935047107544383,-0.1923180129407911,-0.003310527335332214,-0.4785930840751693,0.6542737210629217,0.3118527830117508,-0.3081398358929077,-0.23372918068467752,-0.04137930053324057,0.4325452998641197,0.1502399036592108,-0.06688672069037982,-0.5267199298319576,-0.04685263647833948,0.8145602229130682,0.22777049453708087,0.7483443902479328,-0.3355607535797115,0.3306169815113382,0.7109970556978458,0.9384730194856432,0.17134353332515162,-0.7620746556711893
-0.4559629404137727,-0.14497735712546167,-0.30484838440285855,-0.1872251783810739,-0.3178940018509129,0.698820362149285,0.2810054537772104,-0.30131581363909865,-0.20968194184846434,-0.15184387190028792,0.36548170612007524,0.08952562554755294,-0.11988090568702314,-0.49054166940771426,0.09749796502013663,0.7397294305921134,0.24207468248863084,0.6600338332693929,-0.38221278846581086,0.2505488483889431,0.6205419608252603,0.9206394196405163,0.15265313205171438,-0.7768203372440253
-0.4174031237293703,0.0029646640537182023,-0.40675066024914597,-0.3269014399782081,-0.17989144491861941,0.719386301014036,0.2611920776720562,-0.23561836043585271,-0.19533957680299707,-0.11276967747284361,0.3037748725994567,0.04290739304136526,0.05956461188049178,-0.49456712691024174,0.22743179812222913,0.6663379575594384,0.2881508668072419,0.5468943259324217,-0.3392211349021912,0.13813066654772088,0.5560789442676106,0.8889842900485414,0.1144224187532703,-0.7731167707094525
-0.301543844198471,0.0646532396682502,-0.44256167688833914,-0.38234965081187733,-0.07205152114741298,0.7149043772815724,0.2519077929961635,-0.18776588515134685,-0.1822533385484978,0.04601607929072027,0.30405461894600827,-0.01842041912087644,-0.024244288547395354,-0.47956277981927276,0.3630647140999821,0.5827875409073582,0.3279137187585366,0.4947647037998897,-0.31222196746571285,0.032489136029704824,0.4750197136629821,0.8485414957055804,0.1376497667189025,-0.726410681634563
-0.1635602890704111,0.025682396912691807,-0.42768896670611944,-0.39481118762000567,0.021299262353042803,0.7044975788522079,0.24176219093330475,-0.18840618948037313,-0.15871802012351688,0.015236676109398495,0.2821984207389352,-0.06579152397307231,-0.2270875342801182,-0.43490281914269546,0.5047740851121132,0.5233600022947418,0.33951136354761946,0.43213385335900556,-0.1571867990834498,-0.040940618161582565,0.4632398224868717,0.8255282306079541,0.19580749373095596,-0.8554868338209696
-0.04825059987796043,-0.006316161983575874,-0.41770602425183323,-0.41763906669292017,0.10861481823403585,0.6940819893604846,0.23102311134044928,-0.16425608625438537,-0.13562506318472733,-0.1463755640112786,0.19648841931642358,-0.08301057245926491,-0.20379367051895936,-0.400092794519061,0.5823175989883906,0.48955658978557004,0.35037589963025706,0.33421017693222055,-0.04901457023176725,-0.09716031584715445,0.47392275492434455,0.810113070571465,0.20129827791570865,-0.8934689661699773
0.045072873077760534,0.004486461271735465,-0.4109566168997567,-0.4340736788991931,0.17814238981198272,0.6702485361897479,0.22994513761391544,-0.07789922797253035,-0.12485880723518805,-0.2235858111350797,0.09831940230938407,-0.09068117304034884,-0.12626065460787306,-0.3758137815874294,0.623615993858941,0.4502698167700716,0.36978282268896656,0.2567435386577266,-0.009583705814547816,-0.15581864001132062,0.4621519671933776,0.785762969219596,0.19209807890792607,-0.8967198745725466
0.1258270406288764,0.00783136996026812,-0.366754958902636,-0.4018073156351928,0.21804494325753554,0.6234696419187338,0.2435210942276449,0.029569088122858522,-0.12311708572121227,-0.2328022365387884,0.010079738378414582,-0.09543135217261756,-0.143882357283862,-0.3425696003892619,0.6327100732152049,0.40524604540862996,0.3864535425724811,0.19806736550243853,0.12084597846450928,-0.21483576461393272,0.4677718660294867,0.757086206394312,0.19139117347475954,-0.7943917029136095
0.18102835769161008,-0.013321293339696783,-0.2751611665450976,-0.3166077212831312,0.2283276017275544,0.555758555370018,0.2705335448644206,0.12729264524175798,-0.12541817296072677,-0.27303595245855516,-0.08673385784501897,-0.0889189288003921,-0.1956409028879229,-0.29515540159549103,0.5741900380930762,0.3692106587224091,0.3938080911795705,0.14231031841457353,0.257550574354954,-0.25612720109691156,0.4854522862060462,0.731222853152752,0.1470257189942321,-0.6649589109868367
0.19464828408179424,-0.03195602340299619,-0.15167333088227508,-0.19429826556726237,0.21231631188151456,0.4703317638685973,0.31035263487194453,0.21952963834431016,-0.13317112577537238,-0.34079145041458836,-0.19992687494429995,-0.06787820808122269,-0.19485040753159866,-0.24385186787250557,0.44389959580768434,0.342115705164975,0.39855784441876074,0.08603457846793328,0.3446854418802574,-0.2830348349146452,0.49963275104661564,0.7063882074700167,0.050871608228778564,-0.670651429919606
0.16105470701075664,-0.04432078228538716,-0.00363933759695112,-0.04019287280443118,0.17102271839741823,0.3685440598727654,0.3633495975658345,0.2989121333599598,-0.14859322198640668,-0.3560785349675435,-0.305241807657166,-0.040621575030189705,-0.12589546995850354,-0.20145588972225692,0.2725650064801357,0.3111746483005082,0.41334193559064714,0.037162869945107424,0.30663905909922007,-0.3053569986457184,0.4738458419044256,0.675750304949363,-0.06131959942366416,-0.6484986152776228
0.07413220635094508,-0.08104425366565915,0.1649985710688575,0.13669350682300552,0.11026926940208792,0.258042949851911,0.42530944918125746,0.3261882372444713,-0.16826072626746713,-0.2903300365806518,-0.37042382158345577,-0.021180442863449,-0.0642428183185959,-0.16781558477926306,0.11202480562745687,0.2649414731656363,0.44052735977132595,4.2268035957526706e-05,0.1917592689719938,-0.33056795441449016,0.4052662508670575,0.6379686880794815,-0.1791050404522595,-0.49630946453286373
-0.07722516640092758,-0.15579304343814937,0.3290447666545169,0.3001899215441093,0.04618369447369952,0.15592938192925376,0.4858863171498309,0.26530508935003794,-0.18533802995881188,-0.19740306944773012,-0.38849120674333126,-0.017549259431010267,-0.03284252162283685,-0.13650291040606588,-0.037945782011515106,0.20528847899557334,0.47419890564140155,-0.029522874430496837,0.11022782605097392,-0.3615945928415085,0.32063929173164385,0.5964561660599736,-0.30478585164756655,0.05648213303485328
-0.2834279890139948,-0.21261845143764135,0.4364005846437393,0.3940847246741832,0.0003746091161394016,0.07992052521615345,0.5335132271377034,0.12456467094142099,-0.19479492018884892,-0.168321632838897,-0.3805826920056342,-0.029509003843711468,-0.07402448880956214,-0.09852171247054942,-0.1311686982693705,0.13823573271471634,0.4990840256783018,-0.029999901564003117,-0.06682656817698052,-0.37785549639788996,0.20101279590343024,0.5564500523193794,-0.4204482314266431,0.1127900612734507
-0.4835045167805564,-0.1544877007145149,0.441150116892268,0.38529259385601056,-0.013700600816809794,0.034636305270109746,0.5627972353724424,-0.04467789910805309,-0.19655604901910595,-0.24405412622389533,-0.3790551498364111,-0.04587901998840804,-0.12442684276453109,-0.06581231352558381,-0.07173339795353184,0.06995996286030692,0.5140341055012239,-0.017527093688754825,-0.2877178913933097,-0.38233054552380574,0.08113139896260257,0.5215673968206036,-0.4748517725533449,-0.23054427339453754
-0.5799418522365485,0.054023067221066645,0.3464357055635998,0.29953465120029543,-0.000688191958145401,0.007090248187900716,0.5775347742039536,-0.1895372547951215,-0.19481224988122148,-0.3298535612953736,-0.37828399882520947,-0.06395805427008017,-0.0986509989115355,-0.05282400991497038,0.10348670644528468,0.004609624863884276,0.5324906115542825,-0.03312435815564507,-0.30791611517047,-0.4032501444941874,0.028726765141348976,0.4865385168570733,-0.3821683101049499,-0.6814192066960492
-0.5067579384395844,0.304241542893833,0.2164078570995176,0.2077717521409066,0.021537844032524678,-0.021475266599271126,0.585021923420042,-0.29293772676611096,-0.1925884005679347,-0.28875666064235983,-0.33829562150611836,-0.0964878611499258,-0.006883909823749423,-0.04237002555982572,0.0935743511498246,-0.046378416670074585,0.5597344401768132,-0.1015455543818391,0.17513164031626904,-0.4633602219598296,0.10912378797164113,0.44032040899404,-0.23101758248216275,-0.7977934973601801
-0.2880578989408069,0.4266184899491381,0.11536012656315009,0.15116000900449134,0.04425506752891373,-0.05292366238406865,0.5848639992268645,-0.3834438196031743,-0.18583718250413983,-0.15189474598524655,-0.24482779041581793,-0.1499806280627175,-0.011530666741699558,-0.018846655886155306,-0.05588495557231987,-0.08539505083531329,0.5837619587436331,-0.09541880838217442,-0.010142253926612055,-0.4725552925159191,0.022472312332169286,0.38003264189429364,-0.2720758890012457,-0.8388276428719376
-0.033194590150752545,0.3328534327530086,0.0507413099716445,0.10140346265046452,0.07507506602061564,-0.07036621423800138,0.5700789339921783,-0.48217860617745145,-0.17157667569144697,-0.04223459167790833,-0.1362155375708607,-0.21143896645959248,-0.02013601630223938,-0.004772054343796239,-0.13191378715695035,-0.12216392832051759,0.6144228937912775,-0.07914567172110287,-0.16532579348484633,-0.48706145442672377,-0.05329970069734591,0.32190841329617426,-0.2776095408206313,-0.8289308900767736
0.14157891471895967,0.10102121365773753,-0.022561509254358403,-0.0036638256202295993,0.12487067527266271,-0.05938053184962744,0.5374503761115939,-0.5553365379583781,-0.15360610481457337,-0.06084680575053347,-0.059511231336796255,-0.27669259273901636,-0.10333588014708739,0.028447535975239413,-0.22783860071584794,-0.15202908745913268,0.6269823982875427,-0.05370661714145275,-0.027875057689768723,-0.5045465029191769,-0.04867373975669109,0.274926151913631,-0.20868833553026644,-0.7941790907606989
0.19641213394552204,-0.10117397375523618,-0.13703475764071305,-0.18108634639339527,0.18709619465334293,-0.030378011693861007,0.49689072798295153,-0.5135995466222094,-0.143830548826142,-0.22876769936955565,-0.0750910931026687,-0.32536549810545345,-0.15678686330569003,0.08586763992282842,-0.45981363947094056,-0.1620349066234611,0.612713027255906,-0.02247754038251748,0.17741810534381486,-0.49992606462632283,-0.0030266600408874744,0.239787379585636,-0.15711846348569558,-0.8116612964951916
0.17844126123342585,-0.14249609572940958,-0.263105561709546,-0.3603627800457605,0.2300233060421384,-0.02125646855822938,0.47183250883434,-0.28715732982026754,-0.1563835935875605,-0.43204670676094037,-0.19083689954720218,-0.34306201122143565,-0.17853990199607228,0.151564974422137,-0.7220799812461731,-0.16107210700164543,0.580673887776209,0.03339247007549151,0.12502882939205273,-0.4600146145419768,0.006412037473778609,0.21005572604195066,-0.20597819188297517,-0.867317671361966
