,series_max,series_min
X1,1.8350096383578192,-1.585977750944182
X2,1.8350096383578192,-1.585977750944182
X3,1.8350096383578192,-1.585977750944182
X4,1.8350096383578192,-1.585977750944182
X5,1.8350096383578192,-1.585977750944182
X6,1.8350096383578192,-1.585977750944182
X7,1.8350096383578192,-1.585977750944182
X8,1.8350096383578192,-1.585977750944182
X9,1.8350096383578192,-1.585977750944182
X10,1.8350096383578192,-1.585977750944182
X11,1.8350096383578192,-1.585977750944182
X12,1.8350096383578192,-1.585977750944182
X13,1.8350096383578192,-1.585977750944182
X14,1.8350096383578192,-1.585977750944182
X15,1.8350096383578192,-1.585977750944182
Y,1.8350096383578192,-1.585977750944182
