X1,X2,X3,X4,X5,X6,X7,X8,Y
-0.05007519549980777,0.15819072525180466,-0.12859743244341615,0.10778478783857537,0.061373267334528414,-0.13051940374643112,0.22273247632737303,-0.15847567391709572,0.1614387984163248
0.15819072525180466,-0.12859743244341615,0.10778478783857537,0.061373267334528414,-0.13051940374643112,0.22273247632737303,-0.15847567391709572,0.1614387984163248,-0.08646788168254183
-0.12859743244341615,0.10778478783857537,0.061373267334528414,-0.13051940374643112,0.22273247632737303,-0.15847567391709572,0.1614387984163248,-0.08646788168254183,0.10241578905641613
0.10778478783857537,0.061373267334528414,-0.13051940374643112,0.22273247632737303,-0.15847567391709572,0.1614387984163248,-0.08646788168254183,0.10241578905641613,-0.0059153133192724194
0.061373267334528414,-0.13051940374643112,0.22273247632737303,-0.15847567391709572,0.1614387984163248,-0.08646788168254183,0.10241578905641613,-0.0059153133192724194,-0.017699647588145906
-0.13051940374643112,0.22273247632737303,-0.15847567391709572,0.1614387984163248,-0.08646788168254183,0.10241578905641613,-0.0059153133192724194,-0.017699647588145906,0.11559766201044663
0.22273247632737303,-0.15847567391709572,0.1614387984163248,-0.08646788168254183,0.10241578905641613,-0.0059153133192724194,-0.017699647588145906,0.11559766201044663,-0.07996178044108704
-0.15847567391709572,0.1614387984163248,-0.08646788168254183,0.10241578905641613,-0.0059153133192724194,-0.017699647588145906,0.11559766201044663,-0.07996178044108704,0.10729848984248846
0.1614387984163248,-0.08646788168254183,0.10241578905641613,-0.0059153133192724194,-0.017699647588145906,0.11559766201044663,-0.07996178044108704,0.10729848984248846,-0.06319594125236028
-0.08646788168254183,0.10241578905641613,-0.0059153133192724194,-0.017699647588145906,0.11559766201044663,-0.07996178044108704,0.10729848984248846,-0.06319594125236028,0.13974743928373945
0.10241578905641613,-0.0059153133192724194,-0.017699647588145906,0.11559766201044663,-0.07996178044108704,0.10729848984248846,-0.06319594125236028,0.13974743928373945,-0.12223062239968119
-0.0059153133192724194,-0.017699647588145906,0.11559766201044663,-0.07996178044108704,0.10729848984248846,-0.06319594125236028,0.13974743928373945,-0.12223062239968119,0.15851867392988628
-0.017699647588145906,0.11559766201044663,-0.07996178044108704,0.10729848984248846,-0.06319594125236028,0.13974743928373945,-0.12223062239968119,0.15851867392988628,-0.08858122684542014
0.11559766201044663,-0.07996178044108704,0.10729848984248846,-0.06319594125236028,0.13974743928373945,-0.12223062239968119,0.15851867392988628,-0.08858122684542014,0.13973707903343024
-0.07996178044108704,0.10729848984248846,-0.06319594125236028,0.13974743928373945,-0.12223062239968119,0.15851867392988628,-0.08858122684542014,0.13973707903343024,-0.15167941060028256
0.10729848984248846,-0.06319594125236028,0.13974743928373945,-0.12223062239968119,0.15851867392988628,-0.08858122684542014,0.13973707903343024,-0.15167941060028256,0.27134054368760685
-0.06319594125236028,0.13974743928373945,-0.12223062239968119,0.15851867392988628,-0.08858122684542014,0.13973707903343024,-0.15167941060028256,0.27134054368760685,-0.2611582535399889
0.13974743928373945,-0.12223062239968119,0.15851867392988628,-0.08858122684542014,0.13973707903343024,-0.15167941060028256,0.27134054368760685,-0.2611582535399889,0.2625302105094498
-0.12223062239968119,0.15851867392988628,-0.08858122684542014,0.13973707903343024,-0.15167941060028256,0.27134054368760685,-0.2611582535399889,0.2625302105094498,-0.10621873603852205
0.15851867392988628,-0.08858122684542014,0.13973707903343024,-0.15167941060028256,0.27134054368760685,-0.2611582535399889,0.2625302105094498,-0.10621873603852205,0.0054697184727916515
-0.08858122684542014,0.13973707903343024,-0.15167941060028256,0.27134054368760685,-0.2611582535399889,0.2625302105094498,-0.10621873603852205,0.0054697184727916515,0.2066934604164985
0.13973707903343024,-0.15167941060028256,0.27134054368760685,-0.2611582535399889,0.2625302105094498,-0.10621873603852205,0.0054697184727916515,0.2066934604164985,-0.36010303238196606
-0.15167941060028256,0.27134054368760685,-0.2611582535399889,0.2625302105094498,-0.10621873603852205,0.0054697184727916515,0.2066934604164985,-0.36010303238196606,0.6185999259761688
0.27134054368760685,-0.2611582535399889,0.2625302105094498,-0.10621873603852205,0.0054697184727916515,0.2066934604164985,-0.36010303238196606,0.6185999259761688,-0.7386781262584221
-0.2611582535399889,0.2625302105094498,-0.10621873603852205,0.0054697184727916515,0.2066934604164985,-0.36010303238196606,0.6185999259761688,-0.7386781262584221,0.8210603233188585
0.2625302105094498,-0.10621873603852205,0.0054697184727916515,0.2066934604164985,-0.36010303238196606,0.6185999259761688,-0.7386781262584221,0.8210603233188585,-0.6688123526482839
-0.10621873603852205,0.0054697184727916515,0.2066934604164985,-0.36010303238196606,0.6185999259761688,-0.7386781262584221,0.8210603233188585,-0.6688123526482839,0.520867049750259
0.0054697184727916515,0.2066934604164985,-0.36010303238196606,0.6185999259761688,-0.7386781262584221,0.8210603233188585,-0.6688123526482839,0.520867049750259,-0.26208476863612507
0.2066934604164985,-0.36010303238196606,0.6185999259761688,-0.7386781262584221,0.8210603233188585,-0.6688123526482839,0.520867049750259,-0.26208476863612507,0.08201363684931717
-0.36010303238196606,0.6185999259761688,-0.7386781262584221,0.8210603233188585,-0.6688123526482839,0.520867049750259,-0.26208476863612507,0.08201363684931717,0.21979346334575411
0.6185999259761688,-0.7386781262584221,0.8210603233188585,-0.6688123526482839,0.520867049750259,-0.26208476863612507,0.08201363684931717,0.21979346334575411,-0.4577029696449719
-0.7386781262584221,0.8210603233188585,-0.6688123526482839,0.520867049750259,-0.26208476863612507,0.08201363684931717,0.21979346334575411,-0.4577029696449719,0.75520466241277
0.8210603233188585,-0.6688123526482839,0.520867049750259,-0.26208476863612507,0.08201363684931717,0.21979346334575411,-0.4577029696449719,0.75520466241277,-0.8606282523470942
-0.6688123526482839,0.520867049750259,-0.26208476863612507,0.08201363684931717,0.21979346334575411,-0.4577029696449719,0.75520466241277,-0.8606282523470942,0.9126828827286408
0.520867049750259,-0.26208476863612507,0.08201363684931717,0.21979346334575411,-0.4577029696449719,0.75520466241277,-0.8606282523470942,0.9126828827286408,-0.7530667115800049
