X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,Y
-0.2636211469779667,-0.2631514749796605,-0.25811246212209427,-0.27853013133976967,-0.1671018834711071,-0.013501437140500117,0.05659994151198222,0.027596162857308038,0.0032406616945530597,0.013340427122217502,0.046791394601517045,0.011354492264018301,-0.03508766259480467,-0.06407982011440838,-0.2456907527944724,0.15996528982406244,0.2659918158005281,-0.1283254448933756,0.2549390610093951,-0.31691891862282795,0.06576344756587482,0.3673607924337581,-0.08231751690607014,0.3391459604383953,-0.27972991771461186,0.1927526139305915,0.05928358198888617,-0.009729312583517835,0.030043475354136318,-0.8137188334588431
-0.2631514749796605,-0.25811246212209427,-0.24660048354209219,-0.1671018834711071,-0.013501437140500117,0.15699767205797777,0.027596162857308038,0.0032406616945530597,0.013340427122217502,0.04904742725237621,0.011354492264018301,-0.03508766259480467,-0.06407982011440838,-0.06038172417034915,0.15996528982406244,0.2659918158005281,-0.1283254448933756,-0.35214310251037073,-0.31691891862282795,0.06576344756587482,0.3673607924337581,-0.22364933049492464,0.3391459604383953,-0.27972991771461186,0.1927526139305915,0.12679527373923283,-0.009729312583517835,0.030043475354136318,0.059532527463426854,-0.7664640678603125
-0.25811246212209427,-0.24660048354209219,-0.2308529594474068,-0.013501437140500117,0.15699767205797777,0.30512009603314794,0.0032406616945530597,0.013340427122217502,0.04904742725237621,0.061024851077142506,-0.03508766259480467,-0.06407982011440838,-0.06038172417034915,-0.02909277879383898,0.2659918158005281,-0.1283254448933756,-0.35214310251037073,-0.007566051658628781,0.06576344756587482,0.3673607924337581,-0.22364933049492464,-0.12370357878819671,-0.27972991771461186,0.1927526139305915,0.12679527373923283,-0.2611036487436855,0.030043475354136318,0.059532527463426854,-0.06409580031931983,-0.33767336463532904
-0.24660048354209219,-0.2308529594474068,-0.21205875406961827,0.15699767205797777,0.30512009603314794,0.3918022281939646,0.013340427122217502,0.04904742725237621,0.061024851077142506,0.01654271078200842,-0.06407982011440838,-0.06038172417034915,-0.02909277879383898,0.019844589496247123,-0.1283254448933756,-0.35214310251037073,-0.007566051658628781,0.3370303356718729,0.3673607924337581,-0.22364933049492464,-0.12370357878819671,0.4208081885770423,0.1927526139305915,0.12679527373923283,-0.2611036487436855,0.39780686581053026,0.059532527463426854,-0.06409580031931983,0.15838175865969428,-0.7620746556711893
-0.2308529594474068,-0.21205875406961827,-0.19278303343871983,0.30512009603314794,0.3918022281939646,0.3880435131739832,0.04904742725237621,0.061024851077142506,0.01654271078200842,-0.0672538341169765,-0.06038172417034915,-0.02909277879383898,0.019844589496247123,0.06185199694059751,-0.35214310251037073,-0.007566051658628781,0.3370303356718729,0.079959838901418,-0.22364933049492464,-0.12370357878819671,0.4208081885770423,-0.05473715236531451,0.12679527373923283,-0.2611036487436855,0.39780686581053026,-0.18141062031691169,-0.06409580031931983,0.15838175865969428,-0.1271355651523819,-0.7768203372440253
-0.21205875406961827,-0.19278303343871983,-0.165991891971637,0.3918022281939646,0.3880435131739832,0.2938772678024877,0.061024851077142506,0.01654271078200842,-0.0672538341169765,-0.10583064928093866,-0.02909277879383898,0.019844589496247123,0.06185199694059751,0.07148509359935162,-0.007566051658628781,0.3370303356718729,0.079959838901418,-0.3468815876127105,-0.12370357878819671,0.4208081885770423,-0.05473715236531451,-0.277119974406449,-0.2611036487436855,0.39780686581053026,-0.18141062031691169,-0.0027249478291764273,0.15838175865969428,-0.1271355651523819,0.15526404054449205,-0.7731167707094525
-0.19278303343871983,-0.165991891971637,-0.1318092704501337,0.3880435131739832,0.2938772678024877,0.12147414769633214,0.01654271078200842,-0.0672538341169765,-0.10583064928093866,-0.058208263555453055,0.019844589496247123,0.06185199694059751,0.07148509359935162,0.0023850193885155413,0.3370303356718729,0.079959838901418,-0.3468815876127105,-0.24123336248051364,0.4208081885770423,-0.05473715236531451,-0.277119974406449,0.3075474782211043,0.39780686581053026,-0.18141062031691169,-0.0027249478291764273,0.2829810939524582,-0.1271355651523819,0.15526404054449205,-0.06939748739461438,-0.7264106816345623
-0.165991891971637,-0.1318092704501337,-0.09192119077780425,0.2938772678024877,0.12147414769633214,-0.10096676951928762,-0.0672538341169765,-0.10583064928093866,-0.058208263555453055,0.047064684186755024,0.06185199694059751,0.07148509359935162,0.0023850193885155413,-0.1254372882925857,0.079959838901418,-0.3468815876127105,-0.24123336248051364,0.2303512303447215,-0.05473715236531451,-0.277119974406449,0.3075474782211043,0.16625232853523997,-0.18141062031691169,-0.0027249478291764273,0.2829810939524582,-0.26894247085531187,0.15526404054449205,-0.06939748739461438,0.05851875434373355,-0.8554868338209696
-0.1318092704501337,-0.09192119077780425,-0.05057286849383558,0.12147414769633214,-0.10096676951928762,-0.33140979207846155,-0.10583064928093866,-0.058208263555453055,0.047064684186755024,0.132275449329867,0.07148509359935162,0.0023850193885155413,-0.1254372882925857,-0.1920459207049502,-0.3468815876127105,-0.24123336248051364,0.2303512303447215,0.29677569044923136,-0.277119974406449,0.3075474782211043,0.16625232853523997,-0.2958494128762934,-0.0027249478291764273,0.2829810939524582,-0.26894247085531187,0.24269914423403915,-0.06939748739461438,0.05851875434373355,0.05668680938111992,-0.8934689661699773
-0.09192119077780425,-0.05057286849383558,-0.008072229485212024,-0.10096676951928762,-0.33140979207846155,-0.5134334196448713,-0.058208263555453055,0.047064684186755024,0.132275449329867,0.1430919217422708,0.0023850193885155413,-0.1254372882925857,-0.1920459207049502,-0.07645331638621744,-0.24123336248051364,0.2303512303447215,0.29677569044923136,-0.15335063564358253,0.3075474782211043,0.16625232853523997,-0.2958494128762934,0.13090037393794174,0.2829810939524582,-0.26894247085531187,0.24269914423403915,0.04520428461609938,0.05851875434373355,0.05668680938111992,-0.06498282413375722,-0.8967198745725466
