,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,Y
0,-0.0347554140306886,-0.36177266847964,-0.36765590849515506,-0.13256271716009402,0.146263257224237,0.317954638514071,0.353693664131674,-0.0655258298359745,-0.487225901819031,-0.853801779140384,-1.09947241169531,-1.16480400760857,0.0583144190448321,0.106360096433095,0.15317555015530498,0.19780074466652497,0.239205725333406,0.275939950109412,0.0670725251503582,0.096640980281096,0.12295022265103901,0.146112681142469,0.16624078463767097,0.18344696201892602,0.08114666817737401,0.11515146939225801,0.14732574772912999,0.17770204199273804,0.20631289098783298,0.23319083351916298,-0.35016208052959,-0.347276813379623,-0.34429025373192995,-0.341203740433648,-0.338018612331914,-0.0493215660571853,-0.0463699455785096,-0.0434556514441854,-0.0405785114301006,-0.0377383533121431,1.11751392103576,1.1199288137241699,1.12233275069916,1.12472573283685,1.1271077610133602,1.12947883610481,1.1318389589873301,1.13418813053704,1.1365263516300501,1.13885362314248,1.14116994595047,1.14347532093012,1.14576974895756,1.14805323090891,1.1184479999999999
1,-0.36177266847964,-0.36765590849515506,-0.13256271716009402,0.146263257224237,0.317954638514071,0.16920012249673802,-0.0655258298359745,-0.487225901819031,-0.853801779140384,-1.09947241169531,-1.16480400760857,-1.00445354483101,0.106360096433095,0.15317555015530498,0.19780074466652497,0.239205725333406,0.275939950109412,0.306093600911001,0.096640980281096,0.12295022265103901,0.146112681142469,0.16624078463767097,0.18344696201892602,0.19784364216851802,0.11515146939225801,0.14732574772912999,0.17770204199273804,0.20631289098783298,0.23319083351916298,0.25836840839147696,-0.347276813379623,-0.34429025373192995,-0.341203740433648,-0.338018612331914,-0.334736208273866,-0.0463699455785096,-0.0434556514441854,-0.0405785114301006,-0.0377383533121431,-0.0349350048662008,1.1199288137241699,1.12233275069916,1.12472573283685,1.1271077610133602,1.12947883610481,1.1318389589873301,1.13418813053704,1.1365263516300501,1.13885362314248,1.14116994595047,1.14347532093012,1.14576974895756,1.14805323090891,1.1503257676603,0.91524384
2,-0.36765590849515506,-0.13256271716009402,0.146263257224237,0.317954638514071,0.16920012249673802,-0.339783463010936,-0.487225901819031,-0.853801779140384,-1.09947241169531,-1.16480400760857,-1.00445354483101,-0.637515413953474,0.15317555015530498,0.19780074466652497,0.239205725333406,0.275939950109412,0.306093600911001,0.327331111881968,0.12295022265103901,0.146112681142469,0.16624078463767097,0.18344696201892602,0.19784364216851802,0.20954325396872897,0.14732574772912999,0.17770204199273804,0.20631289098783298,0.23319083351916298,0.25836840839147696,0.28187815440952396,-0.34429025373192995,-0.341203740433648,-0.338018612331914,-0.334736208273866,-0.331357867106642,-0.0434556514441854,-0.0405785114301006,-0.0377383533121431,-0.0349350048662008,-0.0321682938681616,1.12233275069916,1.12472573283685,1.1271077610133602,1.12947883610481,1.1318389589873301,1.13418813053704,1.1365263516300501,1.13885362314248,1.14116994595047,1.14347532093012,1.14576974895756,1.14805323090891,1.1503257676603,1.15258736008783,1.6557263999999998
3,-0.13256271716009402,0.146263257224237,0.317954638514071,0.16920012249673802,-0.339783463010936,-0.778773391402858,-0.853801779140384,-1.09947241169531,-1.16480400760857,-1.00445354483101,-0.637515413953474,-0.144971617442284,0.19780074466652497,0.239205725333406,0.275939950109412,0.306093600911001,0.327331111881968,0.33725734814276503,0.146112681142469,0.16624078463767097,0.18344696201892602,0.19784364216851802,0.20954325396872897,0.218658226301844,0.17770204199273804,0.20631289098783298,0.23319083351916298,0.25836840839147696,0.28187815440952396,0.303752610378052,-0.341203740433648,-0.338018612331914,-0.334736208273866,-0.331357867106642,-0.327884927677378,-0.0405785114301006,-0.0377383533121431,-0.0349350048662008,-0.0321682938681616,-0.0294380480939134,1.12472573283685,1.1271077610133602,1.12947883610481,1.1318389589873301,1.13418813053704,1.1365263516300501,1.13885362314248,1.14116994595047,1.14347532093012,1.14576974895756,1.14805323090891,1.1503257676603,1.15258736008783,1.1548380090676398,4.91593536
4,0.146263257224237,0.317954638514071,0.16920012249673802,-0.339783463010936,-0.778773391402858,-0.521085593944942,-1.09947241169531,-1.16480400760857,-1.00445354483101,-0.637515413953474,-0.144971617442284,0.3777325744804289,0.239205725333406,0.275939950109412,0.306093600911001,0.327331111881968,0.33725734814276503,0.33348667854807,0.16624078463767097,0.18344696201892602,0.19784364216851802,0.20954325396872897,0.218658226301844,0.225300988050143,0.20631289098783298,0.23319083351916298,0.25836840839147696,0.28187815440952396,0.303752610378052,0.324024315101812,-0.338018612331914,-0.334736208273866,-0.331357867106642,-0.327884927677378,-0.324318728833213,-0.0377383533121431,-0.0349350048662008,-0.0321682938681616,-0.0294380480939134,-0.0267440953193442,1.1271077610133602,1.12947883610481,1.1318389589873301,1.13418813053704,1.1365263516300501,1.13885362314248,1.14116994595047,1.14347532093012,1.14576974895756,1.14805323090891,1.1503257676603,1.15258736008783,1.1548380090676398,1.15707771547585,5.1331968
5,0.317954638514071,0.16920012249673802,-0.339783463010936,-0.778773391402858,-0.521085593944942,0.262496063328448,-1.16480400760857,-1.00445354483101,-0.637515413953474,-0.144971617442284,0.3777325744804289,0.826082016000813,0.275939950109412,0.306093600911001,0.327331111881968,0.33725734814276503,0.33348667854807,0.313633874300711,0.18344696201892602,0.19784364216851802,0.20954325396872897,0.218658226301844,0.225300988050143,0.229584011530417,0.23319083351916298,0.25836840839147696,0.28187815440952396,0.303752610378052,0.324024315101812,0.34272580738555203,-0.334736208273866,-0.331357867106642,-0.327884927677378,-0.324318728833213,-0.320660609421282,-0.0349350048662008,-0.0321682938681616,-0.0294380480939134,-0.0267440953193442,-0.0240862633203418,1.12947883610481,1.1318389589873301,1.13418813053704,1.1365263516300501,1.13885362314248,1.14116994595047,1.14347532093012,1.14576974895756,1.14805323090891,1.1503257676603,1.15258736008783,1.1548380090676398,1.15707771547585,1.15930648018856,1.376784
6,0.16920012249673802,-0.339783463010936,-0.778773391402858,-0.521085593944942,0.262496063328448,1.03264651586191,-1.00445354483101,-0.637515413953474,-0.144971617442284,0.3777325744804289,0.826082016000813,1.09290721025064,0.306093600911001,0.327331111881968,0.33725734814276503,0.33348667854807,0.313633874300711,0.27531372227684403,0.19784364216851802,0.20954325396872897,0.218658226301844,0.225300988050143,0.229584011530417,0.23161975338612303,0.25836840839147696,0.28187815440952396,0.303752610378052,0.324024315101812,0.34272580738555203,0.35988962603402,-0.331357867106642,-0.327884927677378,-0.324318728833213,-0.320660609421282,-0.316911908288726,-0.0321682938681616,-0.0294380480939134,-0.0267440953193442,-0.0240862633203418,-0.0214643798727942,1.1318389589873301,1.13418813053704,1.1365263516300501,1.13885362314248,1.14116994595047,1.14347532093012,1.14576974895756,1.14805323090891,1.1503257676603,1.15258736008783,1.1548380090676398,1.15707771547585,1.15930648018856,1.1615243040819199,1.097712
7,-0.339783463010936,-0.778773391402858,-0.521085593944942,0.262496063328448,1.03264651586191,1.0810283515028298,-0.637515413953474,-0.144971617442284,0.3777325744804289,0.826082016000813,1.09290721025064,1.09016715932895,0.327331111881968,0.33725734814276503,0.33348667854807,0.313633874300711,0.27531372227684403,0.21701848620904396,0.20954325396872897,0.218658226301844,0.225300988050143,0.229584011530417,0.23161975338612303,0.23151989082216698,0.28187815440952396,0.303752610378052,0.324024315101812,0.34272580738555203,0.35988962603402,0.375548309851967,-0.327884927677378,-0.324318728833213,-0.320660609421282,-0.316911908288726,-0.313073964282679,-0.0294380480939134,-0.0267440953193442,-0.0240862633203418,-0.0214643798727942,-0.0188782727525892,1.13418813053704,1.1365263516300501,1.13885362314248,1.14116994595047,1.14347532093012,1.14576974895756,1.14805323090891,1.1503257676603,1.15258736008783,1.1548380090676398,1.15707771547585,1.15930648018856,1.1615243040819199,1.16373118803203,0.49541759999999896
8,-0.778773391402858,-0.521085593944942,0.262496063328448,1.03264651586191,1.0810283515028298,0.227983139208724,-0.144971617442284,0.3777325744804289,0.826082016000813,1.09290721025064,1.09016715932895,0.8263944009133969,0.33725734814276503,0.33348667854807,0.313633874300711,0.27531372227684403,0.21701848620904396,0.14118973925965198,0.218658226301844,0.225300988050143,0.229584011530417,0.23161975338612303,0.23151989082216698,0.229395650721545,0.303752610378052,0.324024315101812,0.34272580738555203,0.35988962603402,0.375548309851967,0.38973439764414103,-0.324318728833213,-0.320660609421282,-0.316911908288726,-0.313073964282679,-0.30914811625028005,-0.0267440953193442,-0.0240862633203418,-0.0214643798727942,-0.0188782727525892,-0.0163277697356148,1.1365263516300501,1.13885362314248,1.14116994595047,1.14347532093012,1.14576974895756,1.14805323090891,1.1503257676603,1.15258736008783,1.1548380090676398,1.15707771547585,1.15930648018856,1.1615243040819199,1.16373118803203,1.16592713291502,0.4273344
9,-0.521085593944942,0.262496063328448,1.03264651586191,1.0810283515028298,0.227983139208724,-0.629666487158071,0.3777325744804289,0.826082016000813,1.09290721025064,1.09016715932895,0.8263944009133969,0.40790525997737,0.33348667854807,0.313633874300711,0.27531372227684403,0.21701848620904396,0.14118973925965198,0.0529392116806143,0.225300988050143,0.229584011530417,0.23161975338612303,0.23151989082216698,0.229395650721545,0.225358194739615,0.324024315101812,0.34272580738555203,0.35988962603402,0.375548309851967,0.38973439764414103,0.40248042821529,-0.320660609421282,-0.316911908288726,-0.313073964282679,-0.30914811625028005,-0.305135703038667,-0.0240862633203418,-0.0214643798727942,-0.0188782727525892,-0.0163277697356148,-0.0138126985977589,1.13885362314248,1.14116994595047,1.14347532093012,1.14576974895756,1.14805323090891,1.1503257676603,1.15258736008783,1.1548380090676398,1.15707771547585,1.15930648018856,1.1615243040819199,1.16373118803203,1.16592713291502,1.16811213960701,0.9949824
