X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,Y
-0.2383643050474442,-0.30234369188179677,-0.22628485136906284,-0.09433764402379985,-0.3574942999868713,-0.6210002384680549,-0.6406199629312672,-0.3209994659682921,0.17966619555296393,0.0204125365124066,-0.4613541295030964,0.6098810576783786,0.06888751315198216,-0.18564314236655532,-0.3999260235105747,1.0,-0.0921350424524291,-0.6329390115264234,-0.27332157369515353,0.28330931925831315,1.0,-0.9375519279739596,1.0,0.005350822226461993,0.5143564374590321,0.14910452302159416,1.0,-0.31098373780167143
-0.3621123121348079,-0.3773816114241124,-0.21789909679333874,0.014522781909784177,-0.21395281450283976,-0.6082597803077665,-0.6363302938681273,-0.40927776232793556,0.13464019110600423,0.0013118147071720099,-0.4902243861173191,0.5150667790656431,-0.07182929463033239,-0.16366526325265396,-0.39134553519400517,0.9003298496479348,-0.07972125592603141,-0.6107486032940485,-0.3662649396102978,0.3134359152953261,0.8724774526381809,-0.9795479495937277,0.8523387238233935,0.0023657219480013314,0.4475773020056806,0.03444413366157062,0.8935323305500988,-0.6393620811945884
-0.44863520581429006,-0.32661231288143144,-0.3242180202733833,0.19357536036673895,-0.053000810795598596,-0.6068611985657175,-0.6205986657167171,-0.42217404958908533,0.09043585724286052,-0.15108983128929965,-0.4329287802169429,0.4353723656177182,-0.1420178441527632,-0.045906400314680296,-0.3410926469140114,0.8102099044672328,-0.07436934869153378,-0.581375101713943,-0.4266195443661608,0.35236817008056254,0.7721658615786753,-1.0,0.7300804002710801,0.004767125407894035,0.3848380548243582,-0.05748986418630819,0.7908477957935192,-0.8337092543364977
-0.4312904059085563,-0.17486210788178502,-0.500075172428531,0.3695898568877467,0.09041828337695201,-0.5927631613600202,-0.6072424683810931,-0.3478090833795573,0.04848548244435569,-0.16578795798084744,-0.3787956109726278,0.3828059420474017,0.025627998727687507,0.07288319904429708,-0.3136905025161216,0.7402589824516606,-0.042216631888836065,-0.5227615043103819,-0.3805913922519052,0.43447264982335265,0.6724827565194642,-0.980153753609824,0.630515351674781,-0.003396337840720687,0.32780822420537636,-0.08466137853488154,0.6895104561697838,-0.8256065147607208
-0.2965436510253534,-0.0534066975501456,-0.6205396072541713,0.4533627552536026,0.19051242451141914,-0.5522105070818903,-0.6045282770560076,-0.2683172993210744,0.007714271280522045,-0.022208431809971785,-0.3912491005204336,0.33545915662198555,-0.031796159368083665,0.24644441362160174,-0.2717130460516687,0.656438344657247,-0.008189030682256626,-0.5014456290434048,-0.39660560237454556,0.5119088477859015,0.5617955949511704,-0.9599865499877087,0.5223589887333964,0.05719771602074264,0.2794931953433455,-0.13341345869437127,0.5883278012106896,-0.7827212833474666
-0.1024696078308327,-0.05005296270403836,-0.6214763340905907,0.43869425362569925,0.25745532558123974,-0.4966029478065447,-0.607049491163631,-0.25048401578228396,-0.032903689745730325,0.041688180412011944,-0.40122530629730335,0.28535554550021014,-0.14585696862731756,0.4574799041976292,-0.20568844465522884,0.5786635649428908,0.019597919505940586,-0.4625384326818217,-0.3041387108249419,0.5943554397396915,0.481381437326176,-0.914058413924848,0.4451502087124837,0.14544560114649085,0.2410229300102189,-0.15859400043127814,0.4924897768765968,-0.8758435001305331
0.06848047843316496,-0.1268648337241074,-0.5585461645711004,0.3996960507512848,0.31822986561539435,-0.44621547676046314,-0.6069429060592817,-0.2625872334723073,-0.07298524200448508,-0.022189502072504474,-0.37206278254435576,0.23730716435334398,-0.19891508292570403,0.5990298195786221,-0.14588979104260447,0.5172709764947345,0.0399319254072763,-0.404531246489101,-0.06886747968595708,0.6832134916575674,0.43806896823429464,-0.843330248051538,0.40089452030649286,0.2078151337851335,0.20058599908860097,-0.14506342626345659,0.4065188453769941,-0.9119896237502759
0.17946008576175831,-0.20506279266630723,-0.5012046215009884,0.38575434048754587,0.38106912348762023,-0.40688205966537805,-0.6034318759160325,-0.23985333382259932,-0.11007354699762284,-0.1508493829680725,-0.2979591122477254,0.19922889977974756,-0.2086781404494198,0.6116008580869412,-0.11146055643828268,0.47003933862422764,0.05314462030610945,-0.3568660229580429,0.16065345120227947,0.7576664081065363,0.41449731610773366,-0.7758817299557437,0.3614506054802056,0.22116019704704182,0.1489200536563322,-0.12226422072295307,0.333055408179155,-0.8826418962624039
0.23860753411968982,-0.23920405164985992,-0.46859798471889047,0.3856223126267553,0.43052520010236717,-0.368574293972731,-0.6030368802385833,-0.14791298483881932,-0.14090155095585266,-0.2586076086404342,-0.19139520060007575,0.17546717897313147,-0.17581037180026082,0.5304990514392267,-0.10179401467284432,0.43261979350913315,0.06678260679241776,-0.3266740151867801,0.24680410714083,0.8038289553797564,0.3896925731674046,-0.7325249894434673,0.30454070283302315,0.18471048935334644,0.08980337496079405,-0.11308223987151544,0.2710865502881543,-0.8084524221954195
0.2684880331957591,-0.2226339688808212,-0.44012420983125755,0.3569891682752804,0.44372349298639135,-0.31658825570401095,-0.6134833723366901,0.0010694670561424147,-0.16296796741319008,-0.3234749429835906,-0.06494943254267482,0.16153013441279152,-0.1992337936488705,0.44050249005191966,-0.0913229265442792,0.39485537171712437,0.07695613940383983,-0.31332100129545004,0.28632330787591376,0.8386859561003552,0.3709295388404694,-0.6952949579132359,0.24325811500982075,0.12743729612428667,0.026210493279034353,-0.11252382113180104,0.21687898954353146,-0.7566344144693585
0.28382939446133904,-0.166521017143471,-0.3891407045585418,0.26513721851303695,0.405862370573707,-0.2415463326437306,-0.6390344200024931,0.16940887928116366,-0.17528102954938207,-0.3767747736117243,0.08195084195737024,0.15399894648669488,-0.23470066874873008,0.36853904640619484,-0.07251146450472645,0.36174942113362296,0.08523731020963621,-0.2922093337083377,0.3134316695157795,0.8664384872828739,0.3655317397379563,-0.6569617489866515,0.18679475132276946,0.07451573733045236,-0.0366826653060387,-0.11495022638124608,0.1697085542612784,-0.7079784514557954
0.27398561847147285,-0.11434921510712426,-0.286741771353348,0.09722358878726522,0.31643894471792966,-0.14408151878884512,-0.6804635520514621,0.3020177449483734,-0.17968169715151505,-0.34407977843657667,0.2018053449599,0.14807614022467352,-0.12865632902795332,0.30362395428231204,-0.07332007941004282,0.3370784271615881,0.11123966019909548,-0.23873379872418032,0.21908030194251027,0.8758895486657619,0.34327825611162455,-0.6401590996360826,0.11436251457900082,-0.005487211767252753,-0.08815216002638027,-0.121275579250687,0.12808810127938552,-0.7435909800303042
0.19846938328355868,-0.1408267443711425,-0.10335151675096954,-0.12954477764891492,0.19479503777355767,-0.03813188417635005,-0.7319149909962116,0.3227016913326377,-0.18115413986334183,-0.16927116119420094,0.22694196065446204,0.12767193427649115,-0.004610273418633959,0.22111017873413008,-0.10930121254514658,0.3023709560876995,0.15138007007884613,-0.1735614602353307,0.17827276870048792,0.8901307442277224,0.29859507129978224,-0.629952948629642,0.034358586525786494,-0.09093974448405195,-0.12879531032680547,-0.12151360142243584,0.08607267945351049,-0.5413386951071508
0.01846905158669654,-0.24959026810022644,0.12142527406316761,-0.3386568267911778,0.08411369315301154,0.05007093870809043,-0.7770885831532535,0.19540786492832019,-0.1846632076895094,-0.042551462702606346,0.19574015130545797,0.07993036584571267,-0.07900690975160496,0.13313382159808373,-0.14409819826568226,0.24489463470766593,0.17456707485772327,-0.14313722655691663,0.12039179053516147,0.8780005289384445,0.24643011388899927,-0.6469412546001317,-0.05988374207716074,-0.16893953341143297,-0.16606676715780133,-0.15814916013524893,0.045779100164920594,0.14972617680928746
