X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,Y
0.11116317458073022,-0.3261140959530513,0.35376655283554137,0.24997881767240804,-0.18382115666181076,-0.5949495300208696,0.44273571879806783,0.3288846774106424,0.6029215184368504,0.216937879948232,0.26719339992626745,-0.3282917563218324,0.24758875795395952,-0.3936883076408748,0.03920403614041246,-1.0,0.07181802965589612,-0.4539384667788029,0.31737686919674024,0.23033967863427574,0.17590197452182665,1.0,0.28317654314372853,-0.23423194779571554,0.11241604874813005,-1.0,0.08969999531415418,-0.770697133054482,-0.29639625999851427,-0.7069167728631749,-0.00867366143874404,0.11380483873736624,1.0,-0.1378305550576019,-0.15944058998037614,-0.7620746556711893
0.07199439974385502,-0.41978859876561425,0.4101615326230297,0.36918640286096527,0.007321217958081272,-0.5987288727694025,0.42830557088002363,0.28281898055602706,0.5926876957495624,0.17339037279589298,0.3777435200912582,-0.17011902910518473,0.2272804853999757,-0.2517535567416066,-0.038064816808647484,-0.919629951859596,0.07698110736641262,-0.4695598975934606,0.29976279906754155,0.1552793399283261,0.17826662154573913,0.9064214421718892,0.35193542953189993,-0.1529404156585843,0.13316004353751798,-0.9656896382764255,0.05560735397426475,-0.6511489714312299,-0.2960829728374228,-0.6145812558625673,-0.08774716004901817,0.07772479172652136,0.8884875198812325,-0.12773237621479083,-0.19037595708876143,-0.7768203372440253
-0.052893636339643946,-0.4411142482797499,0.43826689456026946,0.4999609386451569,0.17621860435946202,-0.5485398293140948,0.42714684266561886,0.17931855721908052,0.5749946228982519,0.13550009249872175,0.331083805191539,-0.154204984006594,0.22103740370623726,-0.08139003246994858,0.15734611301686385,-0.8462645733915234,0.0162746912169216,-0.620391167141747,0.13661649806906162,0.061782424822165005,0.23616425304034916,0.7797298010383324,0.4560950831088133,-0.1814379445213875,0.11582282354763285,-0.89412454420258,0.05885289051946363,-0.5389927735180355,-0.25954084738067573,-0.5474048524821894,-0.14943633193067996,0.054736827741659555,0.7777696993460954,-0.11197723275739646,-0.2470959197272622,-0.7731167707094525
-0.19220108446376083,-0.3624452979050622,0.4137540934156345,0.5845766586730692,0.2534538526265333,-0.42222862837507513,0.44138108653160013,0.1795588595723192,0.5463984419549168,0.0922393831304833,0.17859428528011456,-0.26973119807202517,0.2269836527852671,0.08134574710303877,0.146276652694866,-0.7831390472004097,-0.0064171428056627455,-0.3044196135110484,0.40986785546226745,0.051197831962578766,0.23863858020869966,0.6960985296965649,0.5359468689717428,-0.12281056229736065,0.13222392352780488,-0.8373181954669505,0.062460225023517335,-0.4257255281373903,-0.2647587214430087,-0.4566036138925079,-0.20063841903692925,0.11214555281000282,0.6559797158629477,-0.10230022998560562,-0.2851704632290165,-0.726410681634563
-0.2735570711198798,-0.21323979083942912,0.3541827254115819,0.594174833919852,0.2592246165067309,-0.2881776339416353,0.44430656022696224,0.26436893331993727,0.5199736635122447,0.04828901758981585,0.19363532030308162,-0.21324365071006723,0.24359679965293335,0.23577920690207543,-0.10966767817169032,-0.7179462349531641,0.043780504352147975,-0.3627595400975888,0.24239535464573936,0.08571534067299602,0.2362763463735078,0.6411991515614017,0.6015589131321366,-0.192328607835476,0.12293915237049857,-0.7979391016616435,-0.1164259159219454,-0.4051452988710996,-0.30106792558991824,-0.3525794494911709,-0.2391138490140493,0.07587914120999772,0.5870392400077815,-0.10113863199984663,-0.3021839926805088,-0.8554868338209696
-0.2693396422938277,-0.053278389735206266,0.3006478699887598,0.5497612559254272,0.2720965694560251,-0.21958242323173371,0.41528625513801676,0.25854690494947596,0.5075808714354213,0.015389942317199923,0.33427433421341735,0.0036694738806912763,0.25641730593492174,0.37403773384547767,-0.05531941739519186,-0.6553086761908855,0.030339557403020523,-0.3723336107573447,0.08498721147869404,0.14362407235256658,0.2577419869068214,0.5778576307260042,0.6824239743690834,-0.25255159217386214,0.14925763053651475,-0.7269188234209008,0.012622981742674622,-0.3055771256762132,-0.29660818750377116,-0.28506383211808706,-0.2605391783776606,0.05224710088336737,0.4954952423671388,-0.0696774240947271,-0.3355556964557599,-0.8934689661699773
-0.20998023025727153,0.07748535870875117,0.27441685031238605,0.48813561592619914,0.31665740601561865,-0.1985796180837779,0.36658453624026155,0.10213699282522071,0.5045545969197844,-0.006909722873730373,0.3298327629194995,0.08648081767081472,0.26140963780467885,0.45923951890500914,0.04583145174308023,-0.6055561826942039,0.022626380634414245,-0.1620935558258414,0.1386349114714709,0.20256259409274802,0.2536352371147548,0.5644600362496295,0.749032918590337,-0.0611564099937465,0.21360832470697622,-0.6972062323650711,0.02138501570660223,-0.2533833612705484,-0.2642686638459585,-0.24789846030943186,-0.2699340681036563,0.04778353235015209,0.40427187720760416,-0.054242753187406456,-0.3452757966766691,-0.8967198745725466
-0.14972973525097644,0.18076814220517434,0.2630385708158465,0.41623994636259476,0.33533451888730625,-0.151991454267001,0.3215998904583153,-0.06877586667286795,0.5014062987607273,-0.027515140428082674,0.20265841939195117,0.04461732295682075,0.26003334714047166,0.48225682958266836,-0.05360154317548016,-0.5620050354529362,0.07031571388751856,-0.08384835650599021,0.08446933083601804,0.22544454393434732,0.23389906107982772,0.5712278739248167,0.7875700456887862,-0.021685741380432444,0.19501261219470778,-0.6942184494501433,-0.207778120618352,-0.28640629722607913,-0.22445700325189544,-0.2153990186528708,-0.2485919846420671,0.009917282928571636,0.3681162460656475,-0.06585088820310481,-0.3343341781451963,-0.7943917029136095
-0.09820673375919176,0.26007684220018623,0.25928887133932443,0.31553842028740364,0.29576767713695173,-0.06883699898612561,0.279300627823867,-0.17519908443590082,0.49919978062625425,-0.04840898369658864,0.10345978565597025,0.03840517981541036,0.2538367518741713,0.46485354045780336,-0.17999413157680766,-0.516508484025306,0.11393466903305094,-0.08903670865448032,-0.07116743405763182,0.26254716769165887,0.22247936222842934,0.5651441977666274,0.8195597845403204,-0.15946319575754764,0.12135470759469769,-0.6698941186875654,-0.19938637419530325,-0.2785062630561117,-0.17974778428884264,-0.18521294552905243,-0.20687523815948783,-0.0015999677625659903,0.3475250510259973,-0.0655692251529425,-0.33842493489051384,-0.6649589109868368
-0.03606916469137633,0.29991507534415507,0.27270620804763057,0.17556386020841153,0.21737714955620513,0.011117953284081494,0.22600652816868738,-0.24814508067639562,0.503286863996375,-0.06677566516589406,0.03455920118327449,0.06721965307831534,0.23504123193165127,0.3975277419574772,-0.1994970152356348,-0.4699275570822956,0.1168104976779536,-0.08388737238777044,-0.25855014956242295,0.3310190518935707,0.22607331183540658,0.5575399518373505,0.8567280205258667,-0.18118626038992158,0.058910864398700635,-0.6362595005062157,-0.13879654364558525,-0.25899775319154095,-0.1286987050808409,-0.15779628481238195,-0.1789199772019665,0.019003585790678068,0.3177514566130881,-0.05448530482127545,-0.3630919301646144,-0.6706514299196059
0.041149603477831365,0.28224972073910837,0.3106696551422834,0.00425895241534624,0.1203940206192291,0.06401375581531532,0.15792305308180588,-0.2991021913893189,0.5143242635648317,-0.08302450426305108,-0.06221847103990574,0.054931709919038285,0.19538628101239808,0.2613554286656341,-0.15968077292377936,-0.42530913686413685,0.09055281029532058,-0.04841970938329043,-0.37846479446123815,0.360968208298446,0.23814453648338585,0.5502700334679822,0.8844649933490982,-0.05855401805251548,0.0023279620464855544,-0.6115913708766081,-0.09202981201630278,-0.23044567986534625,-0.09691449701280763,-0.12010874094240842,-0.17032337324837243,0.013247759444580343,0.2933047044074957,-0.05216189684675465,-0.3936210385264587,-0.6484986152776228
0.12281844719608737,0.19797352805527857,0.37213887958277136,-0.18057017339878845,0.014385979545852301,0.0833567231646648,0.07872060372016443,-0.2962927461434093,0.5301058835669543,-0.09992538281516417,-0.17969171423447816,-0.006293222645661012,0.13878137299215632,0.0783166911606703,-0.13329249802210408,-0.38072428851947093,0.050758886997406716,-0.06406510874342719,-0.45342686795621867,0.3053486651684334,0.260511187681326,0.5270117949715654,0.89366418940597,0.07071767389637063,-0.07857589619424266,-0.5941816737805856,-0.11585581215550955,-0.19162176623848326,-0.06464855709521089,-0.08562679626341574,-0.16985214271090265,-0.02894719039259952,0.28278747538159776,-0.056146173042949665,-0.42676858640459003,-0.4963094645328636
0.1976973933997037,0.04556650515989413,0.45316769697982107,-0.3552676435225891,-0.08318989621101969,0.05750111768445154,-0.0085519006162188,-0.21936388639498394,0.5487785295626544,-0.119165012015223,-0.2756700166688796,-0.08197243331722648,0.0697667440433074,-0.11660915470082933,-0.08733144999367037,-0.3323208315996373,-0.016218492155536723,-0.1432256824684931,-0.5185964711108237,0.19462527138459462,0.3010908758470925,0.465506562634211,0.8922202989136674,0.0725444377150406,-0.20568877232884286,-0.5618986799901478,-0.13359215783215062,-0.11309768073707083,-0.01794026263097659,-0.060710370402671576,-0.16677879444112853,-0.06669536220484384,0.27684565335000433,-0.05413147443357624,-0.4745718471385111,0.05648213303485328
0.2394203675939377,-0.16163164939702535,0.549372965802811,-0.48557321628394456,-0.1355381296546344,-0.030628645097987572,-0.1035768925437951,-0.11198930341124946,0.5695207959281359,-0.13817049517182467,-0.30327325352192214,-0.11782372632961136,-0.0001561053615732888,-0.28437632480499275,-0.09045033064664909,-0.27988052404543584,-0.07881937017748297,-0.11948213387001716,-0.4146327562663684,0.0662027091370323,0.32914894470110534,0.3981809874682274,0.8733564930149087,0.11438832868205884,-0.3136252859059413,-0.5335011930138283,-0.02451456415842379,0.023070402996293815,0.0025571032683973094,-0.029004382686597996,-0.17005813845804219,-0.07080728758559174,0.253644452466842,-0.04767297272199289,-0.5200851952473886,0.1127900612734507
0.19757588296894335,-0.3760214042840666,0.6455953960914005,-0.5351705275435399,-0.10959014989216165,-0.17688593809631803,-0.20248105494309332,-0.058439139260949124,0.5898474711134256,-0.15125280161430887,-0.2486625224795631,-0.07585667308481459,-0.047279963557501414,-0.36017636637217665,-0.15437509592713505,-0.22418714718165766,-0.10514561138594325,-0.1760827701314146,-0.28521922714676684,-0.12365198994044402,0.3514332560214004,0.3378096211100259,0.8428502557832493,0.22402985433003098,-0.37353533175369424,-0.522961825802325,-0.015096934724475375,0.1465077071219476,-0.030241261485838278,0.019463352515872945,-0.18665108262199537,-0.06270953907318,0.21586888308796892,-0.046294302479990224,-0.549832421514992,-0.23054427339453754
0.03731813424238695,-0.5161616961557001,0.7081176702854792,-0.49291133687970456,-0.014857459136117135,-0.3369110109893064,-0.292008459170337,-0.09404436103917657,0.6023922757363198,-0.1566676804929933,-0.18490370984437543,-0.017765983583864053,-0.05681485050177315,-0.30252616953098455,-0.1524391904411735,-0.16896502781317946,-0.12250549573368463,-0.26157249855832865,-0.1487817801641711,-0.3283779433931281,0.3818042602880809,0.25550289586360364,0.8217872297038644,0.07371666404439692,-0.411236056655384,-0.4848099137323403,-0.18792281719690251,0.24594332231992788,-0.13928524850627666,0.11324496734232836,-0.2028629642328379,0.005702536675604941,0.16275369471762735,-0.06366013069949694,-0.5832717792409307,-0.6814192066960492
-0.20341352680843205,-0.5083490024565218,0.6981080727176416,-0.39257263833371914,0.0856933992664417,-0.4455540678106431,-0.3546315524055019,-0.1402193065112417,0.5973352599178625,-0.1619791130339867,-0.20609454190586118,-0.058836254132190735,-0.05625175658780024,-0.19642342069252394,-0.08503991369093455,-0.11741105398417051,-0.15876454875344126,-0.28829364065982443,-0.18006004204016124,-0.33378134416885774,0.4178534561143412,0.15717457845137117,0.8349075130164922,-0.447074725262827,-0.4813779029136007,-0.39291241702810875,-0.28065135652008344,0.32803346604106753,-0.11694423396614584,0.1347987716819885,-0.18589405954093485,-0.22122017844056507,0.16496432254267157,-0.13241308893557824,-0.6107270019800815,-0.7977934973601801
-0.4182037403409662,-0.3395312723822964,0.6026161963964891,-0.28963822875307865,0.13371044582245184,-0.48120329715257004,-0.3873461564361944,-0.08642200755077367,0.5733324814859357,-0.17566323298305875,-0.25497217716351106,-0.16021991376137623,-0.07665440740693585,-0.14054942829095107,-0.07624564761500263,-0.07209965541120733,-0.19574212934408353,-0.21907442479671724,-0.2326835018595197,-0.21791660595136597,0.44323180273040497,0.1276638813982316,0.867850944391273,-0.324570767673403,-0.39631213161239087,-0.33722702234103363,0.38678602802925255,0.49049342298777665,-0.09324464834744672,0.12677812570405966,-0.18270646928972278,-0.0073712731814497,0.05286725442121587,-0.07062208810412984,-0.6652758239980072,-0.8388276428719376
-0.48816089206289304,-0.08148563064481196,0.45511205493514484,-0.21438226442007058,0.13576327928280985,-0.48818849388584173,-0.4040717758719088,0.07447607497839193,0.5401814868173009,-0.1982246157049391,-0.22882923881432482,-0.21326892765166194,-0.1291604255781854,-0.15720061152208908,-0.061492084006771974,-0.03109728884472751,-0.2442692195289079,-0.31292231156662487,-0.32127018829591913,-0.20242289389911816,0.49140314822141673,0.09719442833604774,0.8935078085572228,0.030256033554203032,-0.3035711235719041,-0.2977385161010677,-0.07420571760854489,0.46571102530283137,-0.09526755334079862,0.14565803267847466,-0.24013826145355655,-0.026428782121836858,-0.024217505675003803,-0.03133605724222088,-0.7110925966593653,-0.8289308900767736
