X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,Y
-0.25005734071199603,0.4475468235745097,-0.17763836651572418,-0.33254059874715935,-0.11193010376681223,-0.13944907695004993,-0.4960239603614396,-0.14843945953956217,0.5623755619772584,0.015479962864515029,0.09385815604846681,-0.20987315049596145,-0.1266569934609576,-0.12253827827965447,-0.11948319427895004,0.16235904065462337,-0.31823601464954543,0.04726163331505617,-0.04747787087693334,0.10302159034094704,0.2786415828018085,-0.03895481908641796,-0.19874359653067586,-0.4783312234508994,0.08257024833657312,0.07544773838750207,-0.009743721731115373,-0.003752948280174695,0.023563197531845992,0.13932195755229504,0.2817438171993598,0.11155448002324508,-0.22072352314061072,-0.061590891618410804,-0.25095381046819687,-0.19583761136067424,0.016690668120166396,-0.3207405301612205,-0.057803836324912594,0.049605846832357914,-0.00035281351349059076,0.012105343665901103,-0.3208164609753257,0.16317845900262884,0.12433751024648054,-0.23625377186788987,0.3266401826818235,0.13934695842961808,-0.1684835830070086,0.016938206893603702,-0.0062511180560904656,-0.5109727481486601,-0.38366072981459154,-0.16082061943196724,-0.13808281513637066,0.10726983586831551,0.20828423600505652,-0.285613623049357,0.1127900612734507
-0.05953331581716714,0.4632335922263644,-0.3348948138422635,-0.4596787752890964,-0.19059289493620146,-0.031188313701939085,-0.6418286967038621,0.2615594079041146,0.3557153475619603,-0.12849779935893202,-0.1407039820937538,0.10724736570649207,-0.12100037644010708,0.1064291077603039,0.22847741936754207,-0.03329164312803601,0.20553320541453446,-0.25707074391015217,-0.09657977404144669,-0.414604061809278,-0.052580266725403724,-0.14791993455916208,-0.1664471879961228,-0.1915294824031285,-0.21046368448990893,-0.07223302967078493,-0.12798183234024585,-0.15208654140855182,0.1578378272038985,0.040673748401493404,-0.01208666264709013,0.06944834324342541,0.022852469466111636,-0.28603843394157746,-0.4563443370895752,-0.07552182770665938,0.028900496296476952,-0.33170811394479727,-0.09033493433711282,0.07543832183108856,0.16377091633104368,0.01735372138797109,-0.2990442931577849,-0.3141945018099773,-0.018948795876007285,-0.0026704694251578065,-0.09768975408723923,0.06308150504150745,-0.3218014742651223,-0.2940172490021423,-0.06189274881263607,-0.5922024001949695,0.2684570415069485,0.32165097892535965,0.17189074068248855,-0.03821969115741941,-0.5162425969710508,-0.30828167645510607,-0.2305442733945383
0.11263934669026177,0.35997826320629756,-0.48487370133812957,-0.5743936818133247,-0.11081232667715701,0.13176017467127554,-0.5584913993753837,0.291229818343399,-0.2773330508798275,0.05127180899164663,0.07057113232381895,0.07846216310379384,0.1377883403127096,0.026065905945170886,-0.04996746515226802,-0.33794627767591967,0.2351567008715012,0.15993067850539378,-0.060816996697302894,0.21556260567067187,-0.3721479408261903,-0.11769156714846274,-0.04350882026449643,0.002855897483574621,-0.1204088075777382,-0.20721736131253865,-0.24133557283216078,-0.17925173727906019,-0.19274311801414423,-0.1452940368724287,-0.2441245484605572,-0.11699492422486135,0.11426254195169694,-0.2611732537995143,-0.3517843095803125,0.024806754315272128,0.027610351289709678,-0.12324209150113474,-0.20599318854579918,0.26924817555410563,-0.0028936826653700454,-0.0024155680438029403,-0.03126647502143409,-0.0857568192423277,-0.12927507898799195,-0.16502679282475574,-0.21952401810394595,-0.012980782032032012,0.0804555803049063,-0.052934052969805134,0.12459374299141346,0.028224818087452253,0.5513624036671991,-0.5696508037455724,-0.10336669610337379,-0.3691492123591149,-0.34079310002069096,-0.33401737722287705,-0.6814192066960483
0.22876226207696515,0.15154789419194814,-0.5693012521746559,-0.6545477996131892,0.10103266745665307,0.18907626323296234,-0.2552681604070415,-0.10726250945054538,-0.5621786530993087,-0.11376955404296263,0.0026927281863367014,-0.25743547680391077,-0.04498056567943165,-0.2747443062304332,-0.14674646419236026,0.0009745393018791848,-0.08619960424277473,-0.19709002911448703,-0.5384465730122827,0.025573088003272293,-0.15257122246319932,0.026684756326101233,0.16996452145863605,-0.27330302410770935,0.13563941852412942,-0.139026639334214,0.01579292689963041,0.02217912155613888,-0.17339064945456217,-0.10971941083202119,-0.23130253827647795,0.07963701434358539,0.12117172763721307,-0.1609229223712222,-0.15544707653541046,0.2545013839517831,-0.016578592973385597,-0.21512418285989843,-0.19987338054689185,-0.23138603399512658,-0.018117199739455025,-0.2886228471862273,-0.1314605440381974,0.4389190879217888,-0.20682685727495298,-0.04873998043207173,0.04444859405287027,0.08844423211684149,-0.06686587464896865,0.09016066919247256,0.06731686765034883,0.27285803064858505,-0.5874621004483955,-0.21063186817060608,-0.03807806474391828,-0.2756703039221683,-0.13466362989501213,-0.07866139797025207,-0.7977934973601801
0.2634389770546912,-0.11420950598356705,-0.5420152063609016,-0.6880727388775747,0.2778915909980324,0.04350059780208304,0.10732145802748061,-0.446290535852114,-0.2196389704260152,0.046159130984603225,-0.0967635332655058,-0.0262165372391171,-0.2840444704681744,0.0008285037453612532,0.07913227982867088,0.11511280596989892,-0.38938350254853793,0.07956018947480348,0.10457730554057254,-0.22380852421818687,-0.0891583737220738,-0.2134436766532577,0.21295951169952687,-0.2820918175560353,0.06749109875040427,-0.05766469134059238,0.1265854875494674,-0.0935651629072477,0.19441502790747722,-0.042875154432591156,-0.12030866154530073,0.09743462884148002,0.29758228107631446,-0.13945091855270586,-0.0648166321230369,0.41889725253555254,0.04758780154443287,0.1279348467168464,0.02566163476604788,-0.42839471140988294,-0.041093882345786814,-0.18250524911993815,-0.2532390005677001,-0.18200834792456366,-0.14009804038382478,-0.20775347398257782,-0.25140120255319676,-0.16200093005581673,-0.3938687537439438,-0.08043330953184102,0.03778190182374619,0.04275284826741599,0.07640784113720289,0.4282707070734795,0.006366297628058515,-0.31600753801968207,0.006011889468917397,0.15437773088714812,-0.8388276428719376
0.2093576215964339,-0.3713940051796879,-0.3884659874534707,-0.6699209572660958,0.23393124074788907,-0.2226137783101243,0.34461479407011963,-0.30173983828634654,0.251261587513274,-0.10498896869464591,0.13255120320603697,0.15223012215747844,0.012895522694071904,0.13550572314516174,0.09392254007304524,-0.16407911686825138,0.3645794596714449,-0.42351371558537587,0.0007258193861199302,0.04222649746719909,0.08037453816633877,-0.2661265046408896,0.11638318314722063,-0.03215650271463166,-0.1548610081989522,-0.04331281330967662,-0.1223462214883646,-0.2010364676292673,-0.025010467552460613,0.13130961405403485,0.03661947341435057,-0.23585100674586534,0.28451846720353835,-0.18825868709332338,-0.11940914766513566,0.04067703895242003,0.029977065264725322,0.5253275237263118,0.27500158661632135,-0.187103405545051,-0.16065323716682978,0.02587014650919106,-0.1264033184496971,-0.04181671081011451,-0.024856533082355914,-0.4390124196054972,-0.0198931875128584,-0.06600557703172916,0.1250545239727432,0.11972262208801965,0.10006259524625905,-0.1875550774783079,0.0516358947659008,-0.5207037248217274,-0.21419574474024072,-0.19129619176025392,0.12312891148500671,0.06475099869124423,-0.8289308900767736
0.08128146967577665,-0.5507784994483389,-0.13131891891309178,-0.6026415223119086,-0.05761712030132504,-0.3600965426621616,0.39253139996835507,0.15732936235468675,0.32263826749037094,-0.001466856317639209,-0.07325184082595548,-0.13555430151434023,0.0910406695816901,-0.20644892187488295,-0.06295990603790014,-0.260128855909875,0.32391244550742093,0.2838919246153013,-0.24612320744812954,-0.09585045790664692,-0.2544771019851064,0.17531030494478128,0.0752928932863226,-0.10316403451471223,-0.2149812915124486,0.007417895150940934,-0.2397452717301649,0.19747223786910295,-0.31022750433090573,0.18469330365387715,0.005567407401193547,-0.16303198771613803,-0.027929030441177116,-0.2368848232091132,-0.3105654296232939,-0.1234227824734061,-0.02970104396632489,0.15245175963790003,0.32347212197039954,-0.4577539849972372,-0.08068950448947254,0.044154104979539754,-0.359248368251586,0.21947907790878163,0.07006644410029716,0.1286973144020378,0.33619984950832627,0.268387707836959,-0.050250673988410766,0.030274391324897065,0.10281745312499058,-0.4284823165184628,-0.5353412637863171,0.09802356489839381,-0.027852076979999363,0.22611581698051353,0.1086952601620299,-0.2484587132305338,-0.7941790907606989
-0.08744735965733008,-0.6011823553608051,0.17274990632640863,-0.4891885990076398,-0.35773528532185495,-0.16929293076761798,0.34407443215654276,0.42675291387248593,0.012683218070091096,-0.046603403408525645,-0.05500372794523667,-0.10295327194295334,-0.13014446989664152,-0.037611457474059806,-0.1310328982760791,0.10768681417588422,-0.1402490003701311,-0.04280398934803109,-0.3979364528806836,0.02775542230736905,-0.28864807109172674,-0.27464126717929793,-0.029191736512889754,-0.32517636030900365,-0.022373489254945977,0.04517184417930431,0.26209561022389094,0.3458285371656731,-0.015105341191674726,-0.24835615124202692,-0.33094906736468765,0.032550527526121975,-0.23340189950909962,-0.37101002199958466,-0.48938746627600815,-0.11604350572258038,0.022170450857595947,0.13756235540702377,0.08315367220904557,-0.23016771668048686,0.15381007211445552,0.20013150640553623,-0.38193483054198185,-0.5265987315859857,0.1350154173469591,0.3591992925904115,-0.12134999085335207,-0.10121827470142608,-0.14767202608862207,-0.1288516792083214,0.0001247938745394528,-0.6540208219691039,0.34375028774036975,0.17534222852199255,-0.10027877535911234,0.36299759464369674,0.22892523859025227,-0.7111132049359188,-0.8116612964951916
-0.2519287188831806,-0.5032546490480743,0.45355121974258084,-0.33706622192052127,-0.34480206297456484,0.23217389975965497,0.3118121318777334,0.2566152691379546,-0.2929233647837092,-0.029630513231126088,0.014970636774848334,0.0816509138462631,-0.04352928959069713,-0.022249953090022756,0.18228620437435006,-0.009551639193565165,-0.48380826954932454,-0.2047514110416211,-0.051478112967288436,-0.04101484020023183,-0.14562058004027967,-0.1843326295823854,-0.06984027557795847,-0.15851123308039117,-0.3336162845064985,-0.1009982488563268,0.20547045155364496,0.06418542404924144,0.22207432947170003,-0.08662805904895243,-0.2702851716539274,-0.29412399310783544,-0.3207193854355206,-0.03163463827731183,-0.2256914224532488,-0.35718901843405415,-0.39315270373900035,0.1430955384510988,-0.3049786320435913,0.12655776267269037,-0.017608610830190274,0.015582374004244004,0.088834097100293,-0.1164915261687467,-0.34187139597581273,0.17076859282847456,0.07409051182778126,-0.07773889486970476,0.44339888535878136,0.050168136051038426,-0.11177320863127505,-0.1137259092922781,0.3700064644332708,-0.5201695834640732,-0.09171894667594016,-0.11846684118335771,-0.5789279000654177,-0.9527436856662931,-0.867317671361966
-0.36396326373693955,-0.27034721344303614,0.6488431234876106,-0.16983616900688092,0.03778000580228413,0.4517863425399058,0.2933166444620361,-0.0802832453309621,-0.2231075614850252,-0.04522719789763463,0.01852316502598539,-0.09715731618541412,0.06435740758894681,-0.012062720552690531,-0.05681896339985548,-0.2878011716813961,-0.08381030206341289,-0.3121892652407643,0.049807052331466206,0.01549686297631303,0.06710373040021556,0.03245048377968751,-0.1833531349180869,0.2249727248124045,-0.1216881203068888,-0.23751792966245533,-0.03213350857689712,-0.07132598092547704,0.0024335134699482452,0.016886554788608787,-0.0228806761923096,-0.15297637133445163,-0.6411391941530853,0.17087647969315922,-0.009739898093215293,-0.05243168487842731,-0.0579590546647345,-0.29604630481079075,-0.43642477747784847,-0.35637929680575764,0.19242741980583333,-0.09288294397242525,-0.13137076575401274,0.2822759693955601,-0.274044576847844,0.1982587636132418,0.24073003649346392,0.13032386499891335,-0.3340651923926322,0.19813997372587466,-0.5309022090575093,0.2617229779381651,-0.33729855084003557,-0.0462826045954966,0.0267151383702966,-0.43285363307592184,0.24403155774375773,-0.2842035285446045,-0.8810002921702489
