X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,Y
0.3654200372228382,-0.5834872667687736,-0.3744340629794144,-0.7326827450002101,-0.4618188536214788,0.40498164586822716,-0.009756801109700786,-0.4621283475387643,0.07146049752210826,-0.611425626376735,0.24201166634560334,-0.49462427599746583,-0.13575038109227822,-0.2812646447568934,-0.2848244495383271,0.8760523655847017,-0.17377833320151082,0.12033433934138449,-0.17608614623355578,-0.46411905679125254,-0.22860514120364073,0.42124121254985347,-0.4732268771704564,-0.09203063285521884,-0.559897848063068,-0.011374384146786043,-0.3479640567865244,0.1568525239744809,-0.32798187573290205,0.036275737440960354,0.572304170232371,-0.24022711487869142,0.30349457785840395,0.21737295864305994,-0.8159927556202999
0.0732646462340576,-0.738037827361646,-0.23582469475159706,-0.7042448794420497,-0.31593663429300856,-0.2827703097167261,-0.5160461346145508,-0.28958086234988,0.018494786342767133,0.5264415830624158,-0.11106026074307218,0.07169480327128319,0.10042545617603471,0.24438316226044599,-0.3209686867560767,0.017370538232703625,-0.7141572978258184,0.377461784424292,0.6738722353702398,-0.40228070058493537,-0.503137412159246,0.1035027872475558,-0.28732501410566413,-0.5709035713424321,0.034986671411810555,-0.5908607312440572,-0.15350853873238757,-0.31962055069510775,0.5569958346552482,0.24672767088139835,-0.07151281615161587,-0.7135239273595183,-0.35654621665078856,-0.10834977741733842,0.35022048112130433
-0.2905606284050887,-0.7824482298623976,-0.10053736962167936,-0.4648231584583097,0.3275142539984004,-0.5382002687621654,-0.7253502480591649,0.14021406567143924,-0.07150470108992435,-0.16390239956169295,-0.0714955249954714,-0.047359505627031506,-0.1103904973948947,-0.6212857484813765,-0.21519355538876372,-0.2674184785770092,-0.46136226395737734,-0.6032251438929493,0.20062465336226798,1.0,-0.18443694175813952,-0.07141490568357389,0.1017259673128399,-0.35482612034804173,0.47891581721719745,-0.07121001137558836,0.08683841267908798,-0.07451811596895008,0.510753100737086,-0.15595618721091453,-0.634875427434479,0.12247122604480754,-0.49359655457145124,-0.6514552612005893,-0.7662486712075278
-0.6462601338105682,-0.6776412461633922,0.01193377529155093,-0.14082560290440826,0.701768738093971,-0.07632438263543107,-0.4921900412353427,0.4723320583485602,0.2911786425144405,-0.12284136876547946,0.13328652121652995,0.1158642967470298,-0.000801574155881668,0.14262848918977,0.6536084325932259,-0.3707096999579841,-0.09826787719830332,-0.5773716441161432,-0.14781966024296966,0.410503308926768,0.2414270870949009,-0.11504717449250679,0.10717944982076233,1.0,-0.07925778297526087,0.5327028986175275,-0.00011720516016977545,-0.1268696797829697,-0.46535292903383985,-0.2684907104651526,0.016638087516110067,-0.20748519134107557,0.6555644557301283,-0.13865544673090036,-0.9083861569353124
-0.9019407329641829,-0.4170529173808585,0.08683748752261922,0.05334541345103472,0.3065131282403044,0.5671507499593103,-0.005733070174081867,0.26259711665606256,0.6396035853750157,0.12262225091641432,0.1273739996818133,-0.2543075365516665,0.0384649596515001,-0.1755433768378386,1.0,0.24289404296977368,0.9166709368864805,0.011745105542587453,-0.13677068845912765,-0.8433837859610887,0.30819425041274684,-0.1351091404134901,-0.01140291313499242,-0.15299463677612624,-0.24141776671699156,-0.08248590218628027,-0.29956110863831775,0.04678688761755212,-0.3132780692014062,0.046771725068443404,0.22166722632926317,-0.4592602328906926,-0.63935013167095,-0.23009723583032626,-0.9268986967990865
-0.9783953750237588,-0.042519194307891084,0.1124249026877433,0.027223956432630647,-0.4741468238328558,0.5749590277665011,0.238239393477633,-0.2832515622840698,0.2664016297780787,0.3802632943372064,-0.5339400367310221,-0.11932643807663157,-0.06231123466663935,-0.8987586868053431,-0.3476001499424084,-0.9038754961586832,0.2280500137364181,0.2810231017029514,-0.4959416648169003,-0.6070218849718579,-0.22904113038298934,0.29940470205436376,-0.09329856958327576,-0.5431274885805004,0.046197942410430626,-0.38352799011471106,-0.09338938715177736,-0.11727072956298323,-0.17165320747707002,0.049236368472226566,-0.36275147965034105,-0.1766349365350216,-0.4521239871026035,-0.20959014379106622,-0.9979723611165794
-0.8393189478596459,0.3530952314986633,0.08176810626757969,-0.10443199350105725,-0.7733606391977141,-0.1604646982633834,0.10520219590679725,-0.3673592106446075,-0.4486353431911586,-0.5606090577635026,0.28981971166009624,0.5304122537911151,-0.15220658142854882,0.09700487067360974,-0.4750230181744074,-1.0,-0.20122361494830143,-0.11472734895787884,-0.7091153010906841,0.46274681981432497,-0.9231914874356755,0.2663464847989565,-0.10615418269604282,-0.10925642949062209,-0.16344817905342957,-0.1528038709064482,0.08687394649650826,0.07292523087153957,-0.3060790154141735,0.11510285251412178,-0.19742926326477583,-0.011641723014438554,0.4855546374777546,0.05499252948810063,-0.9979113350919327
-0.5149428083357795,0.6570951732165442,-0.0020574686653956897,-0.15131353549130533,-0.2641055946298049,-0.8157016072653047,-0.03479937276380718,0.04748599377817242,-0.6897514916140219,0.12439778898157594,0.822809746095633,-0.36607005191312425,0.24194341936303476,0.5964572152555694,0.36872445918030894,0.6691379560323383,0.34164313217212716,-0.5750522855986041,-0.29961305688368733,0.14631762405257143,-0.8563675082838131,-0.21820638453531838,-0.39888014453849585,-0.0531214601977511,-0.22246187455628352,-0.2836202317711757,-0.013042244605559472,-0.16236356829425336,0.35949995717654226,0.13852869974831106,-0.13045101919752855,-0.39190119382794386,0.015021666867899075,0.008168668132571666,-0.998584589944486
-0.0896870661019018,0.7810491800917916,-0.12464228172613023,-0.04345568949714007,0.47295263407647425,-0.6500393076674384,0.014468674706680673,0.19373977773371842,-0.1554305155495599,0.5230705754529055,-1.0,-0.5923137307040549,-0.15015170314856596,-0.5033265998169634,-0.025661642642382243,1.0,-0.2000851943653298,-0.5342197098320692,-0.07647447286656661,-0.34068517140871246,-0.4344715400735468,-0.012120714011931488,-0.42941421122600043,0.25181395186787925,0.3384317303720279,-0.13230672382401187,-0.1279815518823234,-0.1860867277908146,0.453155803117828,-0.011629308653832826,-0.35697999933744007,-0.09836418278687575,-0.06612906113183037,0.032978026807730876,-0.9966573487145163
0.3294864077489843,0.6928640503361732,-0.26255808622892807,0.1311231072186565,0.6345021213294253,0.1349517018451365,0.0026036339509933892,-0.17171371954467274,0.6672677701964553,-0.968559212777717,-0.5992319049646302,0.3920829184744934,0.04230139097429819,-0.2719319571422726,-0.27100266650876015,-0.03049390733564694,-0.9197973921894442,0.10693974006022455,0.26938218559508953,-0.4843666221822319,-0.32850593829100305,0.09760261351999677,0.07979254188602103,0.1381905862849846,0.31213302067923543,0.4261036551776991,-0.10405067752298724,-0.037645516904664666,0.320753717419201,0.07276963798592351,-0.040695404092109255,0.10342841551498516,-0.09172515253323898,-0.3660656912121232,-0.9693767471160282
