ORIG,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9
2.57126400000001,1.49847510293702,-0.696227821971168,1.00437179542581,-1.15766890078539,-1.17190321516729,-2.01472189777823,-1.98385812962458,-0.0597441778914313,6.98643169186968
2.370816,0.281859555859703,-0.522931410751937,1.12089957114329,-0.926953401919595,-0.886078715970516,-1.74357970541915,-1.94559141022912,-0.0558681170668142,6.99312305608622
2.919456,-0.275731210026692,-0.245695990730518,1.17706790112208,-0.702296159883694,-0.619148843267477,-1.48493085616272,-1.90718408332849,-0.0520257140401792,6.99976997248579
2.48832,-2.16796390689314,0.503400002034175,1.13785481315168,-0.485088192292534,-0.370523895195866,-1.23855356456109,-1.86864268663653,-0.0482168711087489,7.00637244106838
3.50870400000001,-3.3995529545748,2.04989904596359,0.968238335021612,-0.276720516760963,-0.139614169893385,-1.00422604516637,-1.82997375786707,-0.0444414905697441,7.01293046183399
5.05439999999999,-4.24889021147134,4.23266966127527,0.633196494521373,-0.0785841509038254,0.0741700345022677,-0.781726512530702,-1.79118383473396,-0.040699474720388,7.01944403478262
15.13296,4.52943872639601,5.51814042521534,0.0977073194404754,0.107929887664031,0.271418419853394,-0.570833181206224,-1.75227945495103,-0.0369907258579017,7.02591315991427
7.95484800000001,-1.3832649240796,4.47213683028938,-0.653084424438461,0.281430581327759,0.452720688022293,-0.371324265745067,-1.71326715623212,-0.0333151462795072,7.03233783722894
3.70655999999999,-3.23949460583945,2.22816596504939,-1.55169382794943,0.440526912472514,0.618666540871267,-0.182977980699364,-1.67415347629107,-0.0296726382824269,7.03871806672664
3.88368000000001,-0.796197290138557,0.313007834033827,-2.50188431763072,0.583827863483449,0.769845680262616,-0.00557254062124778,-1.63494495284171,-0.0260631041638818,7.04505384840735
4.82112000000001,1.49476265893852,-0.672877355016612,-3.38932089626075,0.709942416745718,0.906847808058642,0.161113839937148,-1.59564812359789,-0.0224864462210949,7.05134518227109
2.785536,0.323481067950041,-0.994356646066907,-4.05493773833963,0.817479554644474,1.03026262612165,0.317302946423689,-1.55626952627345,-0.0189425667512876,7.05759206831786
1.995408,-0.287230604936995,-1.26197021825036,-4.31022281727448,0.905048259564871,1.14067983631393,0.463216564286244,-1.51681569858222,-0.0154313680516816,7.06379450654763
2.636928,-0.0139246540356666,-1.70902199500534,-4.01078487843667,0.971024150894228,1.23868914049779,0.599076478972678,-1.47729317823803,-0.0119527524194996,7.06995249696044
4.258656,0.999132083450011,-2.3827637642252,-3.09819459593732,1.01278505371228,1.32488024053553,0.725104475930858,-1.43770850295474,-0.00850662215196282,7.07606603955626
5.39136,1.19887699088571,-3.20801876002664,-1.62370252609186,1.02721806083599,1.39984283828945,0.841522340608651,-1.39806821044617,-0.0050928795462935,7.08213513433511
6.454944,0.290483683314481,-3.20256002143681,0.204987244078327,1.01114091122273,1.4641665345423,0.948551858453924,-1.35837883842617,-0.00171142689971349,7.08815978129697
5.67648,-4.42901698322321,-1.1250995903905,2.08055382457551,0.961351297656512,1.51844052575861,1.04641481491454,-1.31864692460857,0.00163783349055538,7.09413998044186
10.097568,-5.24962535369308,2.32278939883909,3.64042836573245,0.87464778871788,1.56324801998348,1.13533299543837,-1.27887900670721,0.00495499932729106,7.10007573176977
25.203744,6.17337020045982,5.03852327726812,4.4958710280899,0.747753480986215,1.59911844113345,1.21552818547329,-1.23908162243594,0.00824016831327144,7.10596703528071
20.9952,2.48856002239808,4.73120645880189,4.33763361410465,0.578887052166748,1.62645378294992,1.28722217046714,-1.19926130950858,0.0114934381512751,7.11181389097466
12.829536,-1.91717933936115,2.21429591509156,3.23438090007767,0.37441115024317,1.64562338936992,1.35063673586781,-1.15942460563898,0.0147149065440795,7.11761629885163
5.62464,-4.22337449066017,-0.862357455471182,1.51640199709552,0.145540190402088,1.65699600057169,1.40599366712317,-1.11957804854097,0.0179046711944629,7.12337425891163
4.39257599999999,-1.24969264864719,-2.88914850504257,-0.442045190379268,-0.0950616296495195,1.66094035673348,1.45351474968106,-1.0797281759284,0.0210628298052039,7.12908777115465
2.839104,-1.06558957666882,-2.85599759485094,-2.26146285014867,-0.334176941468815,1.65782704114994,1.49342176898937,-1.03988152551509,0.0241894800790798,7.13475683558069
3.604608,-0.249160166821437,-1.64118201470026,-3.53888385703186,-0.558301380212247,1.64804068877162,1.52593651049596,-1.0000446350149,0.0272847197188692,7.14038145218975
4.49971200000001,0.968796140568566,-1.13753272194823,-3.88218026338013,-0.754180945678085,1.6319677751722,1.5512807596487,-0.960224042141659,0.0303486464273497,7.14596162098182
3.11040000000001,0.128423245120618,-2.4322931455721,-3.10370456747749,-0.910984025289945,1.6098938853545,1.56967630189545,-0.9204262846092,0.0333813579072999,7.15149734195693
2.1453984,-0.352710555018358,-4.51881408596123,-1.5007595068763,-1.02293842968936,1.58205725938776,1.58134492268408,-0.880657900131367,0.0363829518614976,7.15698861511506
2.089152,-1.01615076111542,-5.69290688176923,0.439630180275957,-1.08494812866783,1.54862179173075,1.58650840746245,-0.840925426421997,0.0393535259927208,7.1624354404562
10.231488,3.31028619425498,-3.87137972390792,2.24969226026792,-1.09178463950794,1.50972686425927,1.58538854167844,-0.801235401194929,0.0422931780037477,7.16783781798037
9.45475200000001,-5.21979410829266,2.719666802204,3.53151494035592,-1.03831328499617,1.4655195076121,1.57820711077991,-0.761594362163999,0.0452020055973561,7.17319574768757
27.4752,6.6363420939709,8.57172618166135,3.86432981804092,-0.920602222016677,1.41615943784128,1.56518590021473,-0.722008847043049,0.0480801064763247,7.17850922957777
17.195328,-2.11765613425322,7.80863835281463,2.96514605486487,-0.740110005107524,1.36183786921173,1.54654669543075,-0.682485393545914,0.0509275783434309,7.18377826365101
5.00256000000001,-7.62788475975364,2.77852625392586,1.1448891987306,-0.506871338775112,1.30276519542238,1.52251128187586,-0.643030539386433,0.053744518901453,7.18900284990726
2.705184,-2.95587570152107,-2.53140073028934,-1.08730108970358,-0.234520430096878,1.23918687018095,1.49330144499792,-0.603650822278445,0.0565310258531692,7.19418298834654
2.236464,1.99662997780643,-6.09057420773421,-3.18361212367595,0.0623547465705655,1.17143381010288,1.45913897024479,-0.564352779935789,0.0592871969013576,7.19931867896883
2.655936,5.5633369788274,-7.68559027667949,-4.49188326954134,0.368882364403148,1.10008691432869,1.42024564306433,-0.525142950072301,0.0620131297487959,7.20440992177415
2.1775392,4.66556002138825,-7.87402334109407,-4.41714600489431,0.670810031788716,1.02603920588531,1.37684324890443,-0.486027870401821,0.0647089220982625,7.20945671676249
