,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,Y
10,-0.43217033026437,-1.07946502962404,-1.4602751450068403,-1.62977492401672,-2.3703084269142995,-2.33959279607598,-2.04782343868691,-1.47810585637768,0.547051140999813,0.585961917237442,0.61055011877946,0.6205059397378571,0.36712868025368395,0.455098952341649,0.535356095940221,0.60828472899724,0.6742694694605461,-0.12969532346862,-0.0643918845715722,-0.00359952716898971,0.0527762580723031,0.10482998048548199,-0.990298984813114,-0.9599055263427041,-0.9296547012909592,-0.899548384155723,-0.869588449434835,0.0041692173334258705,0.0063143552485862104,0.0084377234171728,0.0105393938048459,0.0126194383772657,4.816639667896941,4.818325945064791,4.81998632704987,4.276799999999991
11,-1.07946502962404,-1.4602751450068403,-1.62977492401672,-1.68673366027847,-2.33959279607598,-2.04782343868691,-1.47810585637768,-0.648748302158179,0.585961917237442,0.61055011877946,0.6205059397378571,0.6146946224636489,0.455098952341649,0.535356095940221,0.60828472899724,0.6742694694605461,0.733694935277981,-0.0643918845715722,-0.00359952716898971,0.0527762580723031,0.10482998048548199,0.152656149403721,-0.9599055263427041,-0.9296547012909592,-0.899548384155723,-0.869588449434835,-0.839776771626136,0.0063143552485862104,0.0084377234171728,0.0105393938048459,0.0126194383772657,0.0146779291000922,4.818325945064791,4.81998632704987,4.82162081385219,4.20508799999999
12,-1.4602751450068403,-1.62977492401672,-1.68673366027847,-1.4181482226127402,-2.04782343868691,-1.47810585637768,-0.648748302158179,0.36229180158462604,0.61055011877946,0.6205059397378571,0.6146946224636489,0.59172180601178,0.535356095940221,0.60828472899724,0.6742694694605461,0.733694935277981,0.7869457443973829,-0.00359952716898971,0.0527762580723031,0.10482998048548199,0.152656149403721,0.196349274160195,-0.9296547012909592,-0.899548384155723,-0.869588449434835,-0.839776771626136,-0.810115225227469,0.0084377234171728,0.0105393938048459,0.0126194383772657,0.0146779291000922,0.0167149379389857,4.81998632704987,4.82162081385219,4.82322940547174,4.48416000000001
13,-1.62977492401672,-1.68673366027847,-1.4181482226127402,-0.5267982538550421,-1.47810585637768,-0.648748302158179,0.36229180158462604,1.4116350549041399,0.6205059397378571,0.6146946224636489,0.59172180601178,0.550176966938353,0.60828472899724,0.6742694694605461,0.733694935277981,0.7869457443973829,0.8344065147665942,0.0527762580723031,0.10482998048548199,0.152656149403721,0.196349274160195,0.23600386408808,-0.899548384155723,-0.869588449434835,-0.839776771626136,-0.810115225227469,-0.780605684736675,0.0105393938048459,0.0126194383772657,0.0146779291000922,0.0167149379389857,0.0187305368596065,4.82162081385219,4.82322940547174,4.82481210190853,6.401376
14,-1.68673366027847,-1.4181482226127402,-0.5267982538550421,0.966941731099695,-0.648748302158179,0.36229180158462604,1.4116350549041399,2.32372541575604,0.6146946224636489,0.59172180601178,0.550176966938353,0.488682651410202,0.6742694694605461,0.733694935277981,0.7869457443973829,0.8344065147665942,0.876448542865818,0.10482998048548199,0.152656149403721,0.196349274160195,0.23600386408808,0.27171442852055,-0.869588449434835,-0.839776771626136,-0.810115225227469,-0.780605684736675,-0.751250024651596,0.0126194383772657,0.0146779291000922,0.0167149379389857,0.0187305368596065,0.0207247978276145,4.82322940547174,4.82481210190853,4.82636890316255,13.365216
15,-1.4181482226127402,-0.5267982538550421,0.966941731099695,2.3394220150551,0.36229180158462604,1.4116350549041399,2.32372541575604,2.8989379700737596,0.59172180601178,0.550176966938353,0.488682651410202,0.405938521071971,0.733694935277981,0.7869457443973829,0.8344065147665942,0.876448542865818,0.913370946733229,0.152656149403721,0.196349274160195,0.23600386408808,0.27171442852055,0.303575476790782,-0.839776771626136,-0.810115225227469,-0.780605684736675,-0.751250024651596,-0.72205011947007,0.0146779291000922,0.0167149379389857,0.0187305368596065,0.0207247978276145,0.0226977928086701,4.82481210190853,4.82636890316255,4.8278998092337995,14.07456
16,-0.5267982538550421,0.966941731099695,2.3394220150551,2.55047513252198,1.4116350549041399,2.32372541575604,2.8989379700737596,2.9416704541277796,0.550176966938353,0.488682651410202,0.405938521071971,0.30121260963871604,0.7869457443973829,0.8344065147665942,0.876448542865818,0.913370946733229,0.9453813189150709,0.196349274160195,0.23600386408808,0.27171442852055,0.303575476790782,0.33168151823194797,-0.810115225227469,-0.780605684736675,-0.751250024651596,-0.72205011947007,-0.6930078436899421,0.0167149379389857,0.0187305368596065,0.0207247978276145,0.0226977928086701,0.0246495937684334,4.82636890316255,4.8278998092337995,4.8294048201223,9.749376000000009
17,0.966941731099695,2.3394220150551,2.55047513252198,1.25684780497358,2.32372541575604,2.8989379700737596,2.9416704541277796,2.35721322281575,0.488682651410202,0.405938521071971,0.30121260963871604,0.17686616178859804,0.8344065147665942,0.876448542865818,0.913370946733229,0.9453813189150709,0.9726578244328999,0.23600386408808,0.27171442852055,0.303575476790782,0.33168151823194797,0.356127062177226,-0.780605684736675,-0.751250024651596,-0.72205011947007,-0.6930078436899421,-0.664125071809052,0.0187305368596065,0.0207247978276145,0.0226977928086701,0.0246495937684334,0.0265802726725645,4.8278998092337995,4.8294048201223,4.83088393582802,4.06943999999999
18,2.3394220150551,2.55047513252198,1.25684780497358,-0.6348284340361371,2.8989379700737596,2.9416704541277796,2.35721322281575,1.31776216359704,0.405938521071971,0.30121260963871604,0.17686616178859804,0.0403893417305192,0.876448542865818,0.913370946733229,0.9453813189150709,0.9726578244328999,0.995375994569974,0.27171442852055,0.303575476790782,0.33168151823194797,0.356127062177226,0.377006617959789,-0.751250024651596,-0.72205011947007,-0.6930078436899421,-0.664125071809052,-0.635403678325241,0.0207247978276145,0.0226977928086701,0.0246495937684334,0.0265802726725645,0.0284899014867239,4.8294048201223,4.83088393582802,4.83233715635098,2.6034048
19,2.55047513252198,1.25684780497358,-0.6348284340361371,-1.95410413641875,2.9416704541277796,2.35721322281575,1.31776216359704,0.0618004387042034,0.30121260963871604,0.17686616178859804,0.0403893417305192,-0.09946148018328099,0.913370946733229,0.9453813189150709,0.9726578244328999,0.995375994569974,1.0137093424897499,0.303575476790782,0.33168151823194797,0.356127062177226,0.377006617959789,0.394414694912813,-0.72205011947007,-0.6930078436899421,-0.664125071809052,-0.635403678325241,-0.6068455377363511,0.0226977928086701,0.0246495937684334,0.0265802726725645,0.0284899014867239,0.0303785521765715,4.83088393582802,4.83233715635098,4.83376448169118,2.0864736
20,1.25684780497358,-0.6348284340361371,-1.95410413641875,-1.97437155795629,2.35721322281575,1.31776216359704,0.0618004387042034,-1.16640931534575,0.17686616178859804,0.0403893417305192,-0.09946148018328099,-0.233795567274798,0.9453813189150709,0.9726578244328999,0.995375994569974,1.0137093424897499,1.02782330887647,0.33168151823194797,0.356127062177226,0.377006617959789,0.394414694912813,0.408445802369473,-0.6930078436899421,-0.664125071809052,-0.635403678325241,-0.6068455377363511,-0.578452524540223,0.0246495937684334,0.0265802726725645,0.0284899014867239,0.0303785521765715,0.0322462967077675,4.83233715635098,4.83376448169118,4.835165911848611,2.2111487999999997
21,-0.6348284340361371,-1.95410413641875,-1.97437155795629,-1.14464928659496,1.31776216359704,0.0618004387042034,-1.16640931534575,-2.09971200924337,0.0403893417305192,-0.09946148018328099,-0.233795567274798,-0.35340482353337804,0.9726578244328999,0.995375994569974,1.0137093424897499,1.02782330887647,1.0378773158797499,0.356127062177226,0.377006617959789,0.394414694912813,0.408445802369473,0.41919444966294295,-0.664125071809052,-0.635403678325241,-0.6068455377363511,-0.578452524540223,-0.5502265132346981,0.0265802726725645,0.0284899014867239,0.0303785521765715,0.0322462967077675,0.0340932070459722,4.83376448169118,4.835165911848611,4.8365414468232695,2.6489376
22,-1.95410413641875,-1.97437155795629,-1.14464928659496,-0.549529494401655,0.0618004387042034,-1.16640931534575,-2.09971200924337,-2.4689948524223198,-0.09946148018328099,-0.233795567274798,-0.35340482353337804,-0.44877731223972,0.995375994569974,1.0137093424897499,1.02782330887647,1.0378773158797499,1.04399592506511,0.377006617959789,0.394414694912813,0.408445802369473,0.41919444966294295,0.426755146126399,-0.635403678325241,-0.6068455377363511,-0.578452524540223,-0.5502265132346981,-0.522169378317618,0.0284899014867239,0.0303785521765715,0.0322462967077675,0.0340932070459722,0.0359193551568458,4.835165911848611,4.8365414468232695,4.837891086615169,2.428704
23,-1.97437155795629,-1.14464928659496,-0.549529494401655,-0.9657959974241859,-1.16640931534575,-2.09971200924337,-2.4689948524223198,-2.1032276867943303,-0.233795567274798,-0.35340482353337804,-0.44877731223972,-0.512194812316201,1.0137093424897499,1.02782330887647,1.0378773158797499,1.04399592506511,1.04620442603292,0.394414694912813,0.408445802369473,0.41919444966294295,0.426755146126399,0.43122240109301596,-0.6068455377363511,-0.578452524540223,-0.5502265132346981,-0.522169378317618,-0.49428299428682393,0.0303785521765715,0.0322462967077675,0.0340932070459722,0.0359193551568458,0.0377248130060481,4.8365414468232695,4.837891086615169,4.83921483122431,1.727568
24,-1.14464928659496,-0.549529494401655,-0.9657959974241859,-2.19744295320524,-2.09971200924337,-2.4689948524223198,-2.1032276867943303,-1.11901762708858,-0.35340482353337804,-0.44877731223972,-0.512194812316201,-0.5418068411758971,1.02782330887647,1.0378773158797499,1.04399592506511,1.04620442603292,1.0444211995060402,0.408445802369473,0.41919444966294295,0.426755146126399,0.43122240109301596,0.432690723895969,-0.578452524540223,-0.5502265132346981,-0.522169378317618,-0.49428299428682393,-0.466569235640157,0.0322462967077675,0.0340932070459722,0.0359193551568458,0.0377248130060481,0.0395096525592398,4.837891086615169,4.83921483122431,4.8405126806506695,1.5552
25,-0.549529494401655,-0.9657959974241859,-2.19744295320524,-3.3851173802613403,-2.4689948524223198,-2.1032276867943303,-1.11901762708858,0.16420502838347303,-0.44877731223972,-0.512194812316201,-0.5418068411758971,-0.537374759122743,1.0378773158797499,1.04399592506511,1.04620442603292,1.0444211995060402,1.03851138385008,0.41919444966294295,0.426755146126399,0.43122240109301596,0.432690723895969,0.431254623868433,-0.5502265132346981,-0.522169378317618,-0.49428299428682393,-0.466569235640157,-0.43902997687545897,0.0340932070459722,0.0359193551568458,0.0377248130060481,0.0395096525592398,0.0412739457820807,4.83921483122431,4.8405126806506695,4.841784634894281,6.374592000000019
26,-0.9657959974241859,-2.19744295320524,-3.3851173802613403,-2.77446405104463,-2.1032276867943303,-1.11901762708858,0.16420502838347303,1.3936724623516001,-0.512194812316201,-0.5418068411758971,-0.537374759122743,-0.498702735962599,1.04399592506511,1.04620442603292,1.0444211995060402,1.03851138385008,1.02833562374887,0.426755146126399,0.43122240109301596,0.432690723895969,0.431254623868433,0.427008610343582,-0.522169378317618,-0.49428299428682393,-0.466569235640157,-0.43902997687545897,-0.41166709249057104,0.0359193551568458,0.0377248130060481,0.0395096525592398,0.0412739457820807,0.0430177646402314,4.8405126806506695,4.841784634894281,4.84303069395512,5.41036799999999
27,-2.19744295320524,-3.3851173802613403,-2.77446405104463,1.5116458021533399,-1.11901762708858,0.16420502838347303,1.3936724623516001,2.29509352587078,-0.5418068411758971,-0.537374759122743,-0.498702735962599,-0.425600022593742,1.04620442603292,1.0444211995060402,1.03851138385008,1.02833562374887,1.0137593972107,0.43122240109301596,0.432690723895969,0.431254623868433,0.427008610343582,0.420047202792734,-0.49428299428682393,-0.466569235640157,-0.43902997687545897,-0.41166709249057104,-0.384482456983334,0.0377248130060481,0.0395096525592398,0.0412739457820807,0.0430177646402314,0.0447411810993516,4.841784634894281,4.84303069395512,4.844250857833191,19.0512
28,-3.3851173802613403,-2.77446405104463,1.5116458021533399,5.79916283360458,0.16420502838347303,1.3936724623516001,2.29509352587078,2.5639938844993,-0.537374759122743,-0.498702735962599,-0.425600022593742,-0.31814783609419106,1.0444211995060402,1.03851138385008,1.02833562374887,1.0137593972107,0.9946897737329251,0.432690723895969,0.431254623868433,0.427008610343582,0.420047202792734,0.410464961239769,-0.466569235640157,-0.43902997687545897,-0.41166709249057104,-0.384482456983334,-0.35747794485159,0.0395096525592398,0.0412739457820807,0.0430177646402314,0.0447411810993516,0.0464442671251019,4.84303069395512,4.844250857833191,4.8454451265284995,10.740383999999999
29,-2.77446405104463,1.5116458021533399,5.79916283360458,5.612448977802839,1.3936724623516001,2.29509352587078,2.5639938844993,1.9821161715316102,-0.498702735962599,-0.425600022593742,-0.31814783609419106,-0.17866493949163,1.03851138385008,1.02833562374887,1.0137593972107,0.9946897737329251,0.9710699208572142,0.431254623868433,0.427008610343582,0.420047202792734,0.410464961239769,0.39835645584671003,-0.43902997687545897,-0.41166709249057104,-0.384482456983334,-0.35747794485159,-0.3306554305931789,0.0412739457820807,0.0430177646402314,0.0447411810993516,0.0464442671251019,0.048127094683142,4.844250857833191,4.8454451265284995,4.84661350004104,3.1104000000000096
30,1.5116458021533399,5.79916283360458,5.612448977802839,2.33499428903278,2.29509352587078,2.5639938844993,1.9821161715316102,0.7420864216004109,-0.425600022593742,-0.31814783609419106,-0.17866493949163,-0.0150779076864122,1.02833562374887,1.0137593972107,0.9946897737329251,0.9710699208572142,0.942875459567035,0.427008610343582,0.420047202792734,0.410464961239769,0.39835645584671003,0.383816256775577,-0.41166709249057104,-0.384482456983334,-0.35747794485159,-0.3306554305931789,-0.30401678870594395,0.0430177646402314,0.0447411810993516,0.0464442671251019,0.048127094683142,0.0497897357391324,4.8454451265284995,4.84661350004104,4.84775597837082,2.0436191999999997
31,5.79916283360458,5.612448977802839,2.33499428903278,-1.4344966422996899,2.5639938844993,1.9821161715316102,0.7420864216004109,-0.805194014837611,-0.31814783609419106,-0.17866493949163,-0.0150779076864122,0.16285118790035,1.0137593972107,0.9946897737329251,0.9710699208572142,0.942875459567035,0.910167526374861,0.420047202792734,0.410464961239769,0.39835645584671003,0.383816256775577,0.36693893418839396,-0.384482456983334,-0.35747794485159,-0.3306554305931789,-0.30401678870594395,-0.277563893687726,0.0447411810993516,0.0464442671251019,0.048127094683142,0.0497897357391324,0.0514322622587336,4.84661350004104,4.84775597837082,4.84887256151783,1.8252
32,5.612448977802839,2.33499428903278,-1.4344966422996899,-4.30315512146983,1.9821161715316102,0.7420864216004109,-0.805194014837611,-2.26366129956594,-0.17866493949163,-0.0150779076864122,0.16285118790035,0.344883742657511,0.9946897737329251,0.9710699208572142,0.942875459567035,0.910167526374861,0.8731471030238279,0.410464961239769,0.39835645584671003,0.383816256775577,0.36693893418839396,0.347818980588896,-0.35747794485159,-0.3306554305931789,-0.30401678870594395,-0.277563893687726,-0.25129862003636605,0.0464442671251019,0.048127094683142,0.0497897357391324,0.0514322622587336,0.0530547462076051,4.84775597837082,4.84887256151783,4.84996324948208,1.521072
33,2.33499428903278,-1.4344966422996899,-4.30315512146983,-5.93634144744225,0.7420864216004109,-0.805194014837611,-2.26366129956594,-3.14681483870758,-0.0150779076864122,0.16285118790035,0.344883742657511,0.52012601090395,0.9710699208572142,0.942875459567035,0.910167526374861,0.8731471030238279,0.832164496336015,0.39835645584671003,0.383816256775577,0.36693893418839396,0.347818980588896,0.32655057784767305,-0.3306554305931789,-0.30401678870594395,-0.277563893687726,-0.25129862003636605,-0.22522284224970499,0.048127094683142,0.0497897357391324,0.0514322622587336,0.0530547462076051,0.0546572595514074,4.84887256151783,4.84996324948208,4.85102804226356,1.4778719999999999
34,-1.4344966422996899,-4.30315512146983,-5.93634144744225,-6.3059372022640705,-0.805194014837611,-2.26366129956594,-3.14681483870758,-3.06756584992098,0.16285118790035,0.344883742657511,0.52012601090395,0.677481154313922,0.942875459567035,0.910167526374861,0.8731471030238279,0.832164496336015,0.7877229868488841,0.383816256775577,0.36693893418839396,0.347818980588896,0.32655057784767305,0.30322858338248304,-0.30401678870594395,-0.277563893687726,-0.25129862003636605,-0.22522284224970499,-0.199338434825584,0.0497897357391324,0.0514322622587336,0.0530547462076051,0.0546572595514074,0.0562398742558008,4.84996324948208,4.85102804226356,4.85206693986227,2.901312
35,-4.30315512146983,-5.93634144744225,-6.3059372022640705,-4.41183672758346,-2.26366129956594,-3.14681483870758,-3.06756584992098,-2.08480199659917,0.344883742657511,0.52012601090395,0.677481154313922,0.8065291427935921,0.910167526374861,0.8731471030238279,0.832164496336015,0.7877229868488841,0.740516150966288,0.36693893418839396,0.347818980588896,0.32655057784767305,0.30322858338248304,0.27795079028844605,-0.277563893687726,-0.25129862003636605,-0.22522284224970499,-0.199338434825584,-0.17364727226184598,0.0514322622587336,0.0530547462076051,0.0546572595514074,0.0562398742558008,0.0578026622864455,4.85102804226356,4.85206693986227,4.85307994227823,2.118096
36,-5.93634144744225,-6.3059372022640705,-4.41183672758346,1.06514529315696,-3.14681483870758,-3.06756584992098,-2.08480199659917,-0.6240741651729649,0.52012601090395,0.677481154313922,0.8065291427935921,0.899237738474745,0.8731471030238279,0.832164496336015,0.7877229868488841,0.740516150966288,0.691245582637416,0.347818980588896,0.32655057784767305,0.30322858338248304,0.27795079028844605,0.25081553373665305,-0.25129862003636605,-0.22522284224970499,-0.199338434825584,-0.17364727226184598,-0.148151229056331,0.0530547462076051,0.0546572595514074,0.0562398742558008,0.0578026622864455,0.0593456956090014,4.85206693986227,4.85307994227823,4.85406704951141,18.610819199999998
37,-6.3059372022640705,-4.41183672758346,1.06514529315696,7.02071160198679,-3.06756584992098,-2.08480199659917,-0.6240741651729649,0.7982338879810821,0.677481154313922,0.8065291427935921,0.899237738474745,0.951991462495688,0.832164496336015,0.7877229868488841,0.740516150966288,0.691245582637416,0.640544268499292,0.32655057784767305,0.30322858338248304,0.27795079028844605,0.25081553373665305,0.22192141100673002,-0.22522284224970499,-0.199338434825584,-0.17364727226184598,-0.148151229056331,-0.12285217970688099,0.0546572595514074,0.0562398742558008,0.0578026622864455,0.0593456956090014,0.06086904618912901,4.85307994227823,4.85406704951141,4.85502826156183,11.974608
38,-4.41183672758346,1.06514529315696,7.02071160198679,7.05890741634842,-2.08480199659917,-0.6240741651729649,0.7982338879810821,1.70655372686995,0.8065291427935921,0.899237738474745,0.951991462495688,0.9637410957633821,0.7877229868488841,0.740516150966288,0.691245582637416,0.640544268499292,0.5889469162831851,0.30322858338248304,0.27795079028844605,0.25081553373665305,0.22192141100673002,0.19136877438993105,-0.199338434825584,-0.17364727226184598,-0.148151229056331,-0.12285217970688099,-0.0977519987113371,0.0562398742558008,0.0578026622864455,0.0593456956090014,0.06086904618912901,0.0623727859924882,4.85406704951141,4.85502826156183,4.85596357842949,13.3399872
39,1.06514529315696,7.02071160198679,7.05890741634842,2.67537479710251,-0.6240741651729649,0.7982338879810821,1.70655372686995,1.8934154018520801,0.899237738474745,0.951991462495688,0.9637410957633821,0.9344610954859359,0.740516150966288,0.691245582637416,0.640544268499292,0.5889469162831851,0.536917802774592,0.27795079028844605,0.25081553373665305,0.22192141100673002,0.19136877438993105,0.159265530706599,-0.17364727226184598,-0.148151229056331,-0.12285217970688099,-0.0977519987113371,-0.07285256056754,0.0578026622864455,0.0593456956090014,0.06086904618912901,0.0623727859924882,0.0638569869847394,4.85502826156183,4.85596357842949,4.85687300011438,5.95123199999999
40,7.02071160198679,7.05890741634842,2.67537479710251,-1.0445007656671,0.7982338879810821,1.70655372686995,1.8934154018520801,1.50265296719941,0.951991462495688,0.9637410957633821,0.9344610954859359,0.8654116664814009,0.691245582637416,0.640544268499292,0.5889469162831851,0.536917802774592,0.4849293933601911,0.25081553373665305,0.22192141100673002,0.19136877438993105,0.159265530706599,0.125722111180886,-0.148151229056331,-0.12285217970688099,-0.0977519987113371,-0.07285256056754,-0.0481557397733315,0.0593456956090014,0.06086904618912901,0.0623727859924882,0.0638569869847394,0.0653217211315424,4.85596357842949,4.85687300011438,4.8577565266165,3.7121760000000004
41,7.05890741634842,2.67537479710251,-1.0445007656671,-3.10895959999063,1.70655372686995,1.8934154018520801,1.50265296719941,0.752767335886975,0.9637410957633821,0.9344610954859359,0.8654116664814009,0.7578507577040351,0.640544268499292,0.5889469162831851,0.536917802774592,0.4849293933601911,0.433421457745126,0.22192141100673002,0.19136877438993105,0.159265530706599,0.125722111180886,0.0908491132066606,-0.12285217970688099,-0.0977519987113371,-0.07285256056754,-0.0481557397733315,-0.0236634108265533,0.06086904618912901,0.0623727859924882,0.0638569869847394,0.0653217211315424,0.0667670603985578,4.85687300011438,4.8577565266165,4.85861415793586,2.144448
42,2.67537479710251,-1.0445007656671,-3.10895959999063,-3.65008617683185,1.8934154018520801,1.50265296719941,0.752767335886975,-0.135496089700627,0.9344610954859359,0.8654116664814009,0.7578507577040351,0.613297026653468,0.5889469162831851,0.536917802774592,0.4849293933601911,0.433421457745126,0.382779104047108,0.19136877438993105,0.159265530706599,0.125722111180886,0.0908491132066606,0.0547574761999299,-0.0977519987113371,-0.07285256056754,-0.0481557397733315,-0.0236634108265533,0.000622551774953699,0.0623727859924882,0.0638569869847394,0.0653217211315424,0.0667670603985578,0.0681930767514458,4.8577565266165,4.85861415793586,4.859445894072451,1.6917984000000001
