X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,Y
-0.2669165611400528,-0.351459322705146,-0.3113735724645075,-0.170231697138592,-0.009705696129857055,0.02177695780690625,0.17923030892733016,0.0862603130812083,0.03342362778776109,-0.05231747841511725,-0.4477967203623864,0.04335012866546717,-0.18120942679590224,0.2477477097985783,0.05500591317351433,0.0040222103509532925,-0.21846024108873008,-0.20019698267589936,-0.8427606073260228
-0.11375480739793009,-0.3579723497096653,-0.3882876808441159,-0.12807336688783422,0.12048841535689458,0.2307881352333827,-0.32987655882236355,-0.042337632530869085,-0.13224980428936417,-0.3039261017871051,-0.1413936743786307,0.0704696688777211,-0.5017298805505022,-0.15836288312017655,-0.04770968179497492,0.28109767672538033,-0.2991752177253416,-0.29059802320300976,-0.7720493824427862
0.06565980331781951,-0.36089919639123647,-0.408218595295501,0.011624020015347014,0.1629605689284619,0.19429646372862575,-0.27894380803815255,0.15766712493552926,-0.018256399749534635,-0.036643934685463786,0.21704924717202956,0.15723447846425143,0.15529942204222724,-0.056547257446679766,-0.01618407412937395,0.30304905200355425,-0.3101988599492074,0.31784936370732786,-0.31098373780167143
0.23493694726612868,-0.3570161238365419,-0.3540046855956591,0.153086128406555,0.06316422734199234,-0.05490579034310217,0.26541290012078145,-0.1173179753906266,0.179555417917165,0.29859269146575107,0.017447861796070052,-0.04799747377459307,-0.06417104386038075,-0.019607055773826043,0.026670676268268023,-0.012138075948653015,-0.35374239107780814,0.11830467806257516,-0.6393620811945888
0.35162499646338796,-0.3552408365281854,-0.22202120017125404,0.15250722863446287,-0.10893227527799032,-0.10218996634607569,0.33677720246816434,0.15614781967631397,-0.05246508312148357,-0.23912566340721286,-0.17234171290579203,0.2719940911452514,-0.49096316922192307,-0.054708839941636,-0.06038335778983517,-0.4371699395953442,-0.39485416302859544,-0.13972989943424308,-0.8337092543364972
0.3839582401735866,-0.3519815852846193,-0.03955217990350057,-0.006418246926495841,-0.18823825795667326,0.12341789112359125,-0.2359227298042197,-0.01106373350633394,-0.1506836830354248,-0.47573351208594683,-0.21947360479306377,-0.03745283974111824,0.04054448651510656,0.07799690199720288,0.04638996936530648,-0.5673922550111878,-0.44890039223172906,0.011895364139215436,-0.8256065147607211
0.31957542244551673,-0.33757801600547754,0.1452079943534852,-0.1784005285925473,-0.10052187711430305,0.17941113717464008,-0.46255865293464327,0.02383673384841023,0.17036528155737685,0.1678394870083768,-0.13279218265101778,0.021225031408206974,-0.0078336423782438,-0.29837853107676626,-0.07489840744946563,-0.2080348415115284,-0.5167826502548081,0.048496360741292044,-0.782721283347467
0.1677573906421137,-0.3056055728526662,0.2860286007564026,-0.21615920187883542,0.06571981853182196,-0.08687962447560926,0.04044971204089043,0.0740250261394304,0.13330818515011078,0.1884866439789119,0.21961360983133815,0.3719126869802911,-0.3967731750979886,0.17729773020934547,0.048092551441528686,0.35274439618402575,-0.6015511571457228,-0.002433369693435994,-0.8758435001305331
-0.04207059203195995,-0.2570049250741294,0.35814683793884927,-0.09950731050172978,0.19206049312640117,-0.22581979337293412,0.42577661120171784,-0.023804582642892202,-0.18686563244896714,-0.2776929898840069,0.12179847508708175,-0.19922531276360167,-0.17105822013583338,0.039973878442987276,-0.04676003738493051,0.5725355040872144,-0.627676757659808,0.3093569183574951,-0.911989623750276
-0.2669350736630247,-0.1964089598757527,0.34544949264136116,0.09891548438128339,0.19405983946026728,0.04578430801826805,0.08514963701410072,0.09706213994312174,-0.18271674319987385,-0.14265406371939593,-0.4506977283011905,0.12672753298383355,0.1309788697315244,-0.4134659908180689,-0.009046784391515184,0.21233848804319666,-0.6482471536653889,0.12652420666617537,-0.8826418962624039
