X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,Y
-0.2230397575203632,-0.22344773130454576,-0.05698819835140323,0.18365150673725172,0.050071773915396856,0.12515277233441457,0.09877709196820228,-0.055003662740185866,-0.008394528504111265,0.01449947607776858,-0.4591569930983237,0.05308013932837552,0.08280825113187418,0.1730038699628329,0.013308926158076773,-0.10044204308564131,-0.156352508693962,-0.047660587572651125,-0.8137188334588431
-0.06556546495635773,-0.2458984017102369,-0.05487148085706717,0.2305254282631477,-0.005061967662409295,0.1475518355949179,-0.3259324234402592,0.03497851852262235,-0.04716735708770403,0.20774946584864984,0.004154021592407631,-0.04251227889667841,-0.41098530017126367,-0.07059107683619936,-0.047870119813618994,0.09410242314524297,-0.2528880203453394,0.1597340126995277,-0.7664640678603125
0.10667590784821224,-0.2624270952076794,-0.014446941373117528,0.21566598297942075,-0.03841516705871151,0.14505231948466402,-0.25395695903996474,0.04920068798552335,-0.05589284310239262,-0.12210378769496932,0.17099270418750234,-0.18457143104584117,0.2910248440370138,-0.2928436295637339,0.05289898263725745,0.21796931653500984,-0.28714081977717965,-0.19089123841581346,-0.33767336463532904
0.2559355196727966,-0.26678021422755305,0.03922976909577658,0.12705532215607707,-0.022785593479597854,0.11576792929443003,0.22100006347933032,-0.12743396267249563,-0.00918564083442086,-0.38539071941782244,-0.20442578571597658,0.17514237958779333,-0.00837729871061521,-0.07733579332540619,-0.08914456660324233,0.12548889359116577,-0.3084571122533474,-0.1991901210977065,-0.7620746556711893
0.33949840028832656,-0.2612486203689437,0.04547156861315638,-0.03302339182021907,0.025534594578586756,0.10313112771634292,0.29250527442342245,0.13604743625772242,0.05550375655080342,0.16584864729015103,-0.07796362579626237,-0.3120705848883327,-0.32648510407170583,0.009820554429561756,0.08694811450958762,-0.1868531206341243,-0.3646158782452785,0.05990440576342704,-0.7768203372440253
0.3336554985265612,-0.23929608867490026,-0.0014611299729996308,-0.2013873403679587,0.0437445702614363,0.07688888141022443,-0.24277628013793717,-0.13924488293567328,0.09160449949473293,0.3210895582622304,-0.06327252625952506,0.06946401233904864,0.26934694546955407,-0.13718743504639164,-0.06528505723223843,-0.43797554656998816,-0.44628706973171983,-0.03992998212739607,-0.7731167707094525
0.23494802054340003,-0.1967584995999211,-0.06615316177321595,-0.3282505125766375,0.026245407284043454,-0.004442293281279319,-0.4248215323590474,0.136273445746099,0.07013338259018798,-0.26890145997597825,-0.27303479631030403,0.08508662932632749,-0.11589612601544608,-0.33391012518219,-0.016249457701760117,-0.2942339301578756,-0.5277600406433434,-0.13262352649634024,-0.7264106816345623
0.05897252640182038,-0.13458082643194058,-0.12497454590426815,-0.40296529174920914,-0.01466391889919716,-0.10620143530707704,0.028881801462044,-0.08082527117836613,-0.0020309070241525395,-0.27345057027145303,0.1229672019525101,-0.4111904268238443,-0.11391313107735701,0.15061736754356092,0.07943680758418337,0.1928840861006469,-0.6346239436047839,0.003439085628330618,-0.8554868338209696
-0.16460120606847628,-0.05975776375329711,-0.15126937972088716,-0.4244028394461038,-0.09330338335262678,-0.09827916719542462,0.3953365916123286,-0.003549223905992105,-0.11167441806183753,0.09570430661138962,0.16354467399332218,0.2635486183795923,0.05685993541265222,-0.051150254213719215,-0.15186543402180597,0.5323703393856578,-0.6725382377690078,-0.2481361791797554,-0.8934689661699773
-0.39059691066815794,0.017946802086642677,-0.08272404890155849,-0.3906982754613716,-0.17161345239805592,0.05156733073725506,0.08955333473740179,0.027735142055605566,-0.19183171056865445,0.11987515580001373,-0.39865413772366187,-0.09649938237144462,-0.06251936063027719,-0.4974755163712672,0.1575227914199544,0.2908875990275823,-0.6892138045158678,-0.18536279100412134,-0.8967198745725466
