,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,Y
0,1.0083764257746899,1.0094320572429498,1.00996635503162,-0.6360548004202939,-0.501804204690266,-0.262731561317397,0.0345854012710457,0.26563304451944797,0.0907396870009853,-0.17351516783027301,-0.350031037173021,0.0721277061229483,0.0166953735055714,-0.07968951959222399,-0.11914064541152698,-0.15479757052551002,0.104040284921335,0.200564976287091,-0.0501071500952761,-0.032949764569357,0.0799286454387967,-0.0822635107755048,0.0253545832031697,-0.00958506060566353,0.0336241263217446,-0.0686402208193465,3.4044192000000004
1,1.0094320572429498,1.00996635503162,1.0102710386367801,-0.501804204690266,-0.262731561317397,0.0345854012710457,0.333462967107312,0.0907396870009853,-0.17351516783027301,-0.350031037173021,-0.264726719859906,0.0166953735055714,-0.07968951959222399,-0.11914064541152698,-0.00824817213598277,0.104040284921335,0.200564976287091,-0.0501071500952761,-0.24070909619136102,0.0799286454387967,-0.0822635107755048,0.0253545832031697,0.0745197077147701,0.0336241263217446,-0.0686402208193465,0.11176352237974399,1.56151584
2,1.00996635503162,1.0102710386367801,1.01696533020005,-0.262731561317397,0.0345854012710457,0.333462967107312,0.582772336812488,-0.17351516783027301,-0.350031037173021,-0.264726719859906,0.0874327387631402,-0.07968951959222399,-0.11914064541152698,-0.00824817213598277,0.166992108743979,0.200564976287091,-0.0501071500952761,-0.24070909619136102,0.0046751120653835705,-0.0822635107755048,0.0253545832031697,0.0745197077147701,-0.13492503041334403,-0.0686402208193465,0.11176352237974399,-0.150733407408013,0.42256512
3,1.0102710386367801,1.01696533020005,1.0309564619810698,0.0345854012710457,0.333462967107312,0.582772336812488,0.722000470822516,-0.350031037173021,-0.264726719859906,0.0874327387631402,0.42399207423505103,-0.11914064541152698,-0.00824817213598277,0.166992108743979,0.14142890928837898,-0.0501071500952761,-0.24070909619136102,0.0046751120653835705,0.256870854166315,0.0253545832031697,0.0745197077147701,-0.13492503041334403,0.054154295367261,0.11176352237974399,-0.150733407408013,0.14965759423210698,0.61280928
4,1.01696533020005,1.0309564619810698,1.03822397767248,0.333462967107312,0.582772336812488,0.722000470822516,0.685967689660535,-0.264726719859906,0.0874327387631402,0.42399207423505103,0.383569993534711,-0.00824817213598277,0.166992108743979,0.14142890928837898,-0.1400162892303,-0.24070909619136102,0.0046751120653835705,0.256870854166315,0.0127280025948673,0.0745197077147701,-0.13492503041334403,0.054154295367261,0.0983380673618109,-0.150733407408013,0.14965759423210698,-0.0986989368025988,0.8095680000000001
5,1.0309564619810698,1.03822397767248,1.05094801631604,0.582772336812488,0.722000470822516,0.685967689660535,0.490023742621686,0.0874327387631402,0.42399207423505103,0.383569993534711,-0.0175049841020544,0.166992108743979,0.14142890928837898,-0.1400162892303,-0.254370510089441,0.0046751120653835705,0.256870854166315,0.0127280025948673,-0.228955925305587,-0.13492503041334403,0.054154295367261,0.0983380673618109,-0.129412580872601,0.14965759423210698,-0.0986989368025988,0.0230396803346731,0.42588288
6,1.03822397767248,1.05094801631604,1.07401520416644,0.722000470822516,0.685967689660535,0.490023742621686,0.175078946943901,0.42399207423505103,0.383569993534711,-0.0175049841020544,-0.438363363854386,0.14142890928837898,-0.1400162892303,-0.254370510089441,0.009938072005618871,0.256870854166315,0.0127280025948673,-0.228955925305587,-0.0457329598439361,0.054154295367261,0.0983380673618109,-0.129412580872601,-0.0242375972929826,-0.0986989368025988,0.0230396803346731,0.0358493041587019,0.21914496
7,1.05094801631604,1.07401520416644,1.1003925495095201,0.685967689660535,0.490023742621686,0.175078946943901,-0.21153304246865398,0.383569993534711,-0.0175049841020544,-0.438363363854386,-0.515660673851114,-0.1400162892303,-0.254370510089441,0.009938072005618871,0.270705244583746,0.0127280025948673,-0.228955925305587,-0.0457329598439361,0.162207640777495,0.0983380673618109,-0.129412580872601,-0.0242375972929826,0.14905020169157,0.0230396803346731,0.0358493041587019,-0.0748461768100624,0.7083936
8,1.07401520416644,1.1003925495095201,1.12942672073304,0.490023742621686,0.175078946943901,-0.21153304246865398,-0.5905563796904151,-0.0175049841020544,-0.438363363854386,-0.515660673851114,-0.136922627213485,-0.254370510089441,0.009938072005618871,0.270705244583746,0.139031015644197,-0.228955925305587,-0.0457329598439361,0.162207640777495,0.0773387926836044,-0.129412580872601,-0.0242375972929826,0.14905020169157,-0.0702929822749723,0.0358493041587019,-0.0748461768100624,0.0897455211541819,0.8337600000000001
9,1.1003925495095201,1.12942672073304,1.16119547233726,0.175078946943901,-0.21153304246865398,-0.5905563796904151,-0.871473016297944,-0.438363363854386,-0.515660673851114,-0.136922627213485,0.409522620134194,0.009938072005618871,0.270705244583746,0.139031015644197,-0.210064622870781,-0.0457329598439361,0.162207640777495,0.0773387926836044,-0.098411679472703,-0.0242375972929826,0.14905020169157,-0.0702929822749723,-0.134082442146351,-0.0748461768100624,0.0897455211541819,-0.0877328491663342,0.45182016
