X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,Y
-0.33618422077079846,-0.22719974646055807,-0.4502011300496326,-0.30793890152524006,-0.07865366810192709,0.017931087391682476,0.010475667108431619,-0.07500215763443274,-0.1532620236133586,0.1556657904453138,-0.0028349494995288937,0.015821994196995037,0.05455990901179231,0.17152773573458524,-0.19097384715065513,0.2573947775999399,0.06682150832974787,-0.2044391958915146,-0.8358399937005394
-0.19489837223283402,-0.2861721508189842,-0.4687905447635159,-0.18719157921878105,-0.29508937006030656,-0.011987463306905033,-0.25240620053364105,0.023198060258882824,-0.16134872746177875,-0.07295517526650608,-0.26751093292310946,0.11276180241989131,-0.13633682038723827,0.4342741754047188,-0.010908319673872513,0.10274105182723514,-0.0689521034368108,0.16209299083347362,-0.7796369935824246
-0.03549183626011565,-0.29864857543025125,-0.48024053886921103,0.10530040776593341,-0.32451447214983387,0.10234210223806217,-0.1018715339292997,-0.17183490043360483,0.13569279609674578,-0.3109969412452438,-0.17283608405516504,0.07723250260531067,0.09726402378687315,0.13202260501339147,0.10881954688664042,-0.20456002327826572,-0.5219791291552217,0.521259567963102,-0.23266664041891394
0.11175180018012187,-0.2541443635120625,-0.4741704863482755,0.3470923269643349,-0.08803814614758032,-0.16664614324924354,0.11241240340491143,0.11166228296942093,0.12594555555963205,-0.14720335513809413,0.02805666315016664,-0.10650946429972208,-0.09239945307255759,-0.3074076118983683,-0.13184106119198613,-0.0804888945553327,-0.8033539224143442,0.08610441506195476,-0.6525630930351589
0.21141404525668706,-0.1386197574953888,-0.46340140462615276,0.26837503233367666,0.2461044054122734,-0.07091422322496954,0.0744445932398563,-0.22057941626537536,-0.1742518494120493,0.19704593984412244,-0.24251481512788964,-0.2442213626355224,-0.07205043285730794,-0.2709634781284057,-0.20412458709044212,0.014811032055061624,-0.5005455794002464,-0.8016543477614753,-0.912067404228513
0.23616843662486486,0.02651571252346807,-0.4549031555838703,-0.1042717627834654,0.345863654019146,0.20818050929764875,-0.24503143838608155,0.08267133193820753,-0.0849240552027799,0.20977407946350124,-0.20264578631471175,-0.04804946191909465,0.1198668394128255,-0.022738053203581132,-0.1650552430643748,-0.06152694404862524,-0.2976013572842545,-0.8900714767736626,-0.8687212094964368
0.17487293393710246,0.18821770654902825,-0.44292963358395965,-0.41898558759915727,0.08716896673765939,-0.004944241511124492,-0.27490113494125723,-0.09627413090107562,0.16305306617175264,-0.10302946615224096,0.008793669551345529,0.2839570679347527,-0.21019263311683378,0.14213011926769203,0.02763820977013709,-0.39458376779959714,-0.39103655855528996,0.06387191032648132,-0.8238907043584393
0.03596420339291928,0.30220479923908194,-0.4182890015665335,-0.3737581848809961,-0.29191420015198355,-0.22803571204007134,0.12909696945905136,-0.1079169689518027,0.0724077358798434,-0.3157023560749058,-0.21917969200841547,0.23880492320218183,0.13027066503678886,0.31322929640731445,-0.3379123916899207,0.051968005743809886,-0.13157381396993773,0.8200699574429062,-0.9113114689554708
-0.15277117302868148,0.3548949000278685,-0.3815048953543777,-0.007347076825021781,-0.46961636423668773,0.020370181607204163,0.2956680095337536,0.060352093997068534,-0.15856673819295952,-0.22187785508167335,-0.2586408779788204,-0.18865761064483755,-0.11043891380074855,0.23230737917598665,-0.34410466781481985,-0.03710018222132194,0.21449587499754053,0.5168368060499517,-0.9584156856569156
-0.3530388821704201,0.33701671179559756,-0.3326058756264779,0.38566568011601654,-0.2904937932619691,0.1435080525298409,-0.09904246824217389,-0.11913005749196581,-0.16049622265703545,0.08736472967920084,0.0619504346073374,-0.4263380069850704,-0.012568478415004969,-0.13963116790889696,0.06758533213585238,-0.7053474275011726,0.32460969416783425,-0.20472603182221838,-0.8469427930233474
-0.5213893751974461,0.24291028767350586,-0.2728773214778203,0.47952391965144003,0.13374226439726988,-0.10686791644258786,-0.4506361077380435,0.009440956818929536,0.049771109483696785,0.29052311737300984,-0.11741542801067661,-0.11150301388593198,-0.0035446235652509817,-0.3948772446641525,-0.4816117516423658,0.0029148010346293773,0.3984235686602795,-0.3411399906830742,-0.8183786763258396
-0.6163251647182404,0.08457520476507474,-0.21634971093413757,0.15261644045584144,0.4660819156351006,0.02667497427803056,-0.13010624321812958,-0.15755526931678487,0.22383278526491424,0.05664038251806924,-0.4088126351796513,0.37620754107172893,-0.06100542714004453,-0.37164046067852163,-0.5157803299771764,0.053767482528336075,0.244054850000331,0.07150586554035998,-0.9054017874719476
-0.6078079174627006,-0.11268617952694782,-0.1761098192167171,-0.36283236818901665,0.3919471299907491,0.061416594330526486,0.2687356227198183,0.05509425604008622,0.08393671401528091,-0.3325027346434617,0.009278299108287813,0.3757318371795084,0.006554748342691319,-0.1384075310821199,0.1612035229679789,-0.807718053505451,-0.1279129717225289,0.3189606347840812,-0.7535139178707824
-0.48564177999096636,-0.3139923186806841,-0.15881199211985508,-0.6228367368107366,-0.07873106767182014,-0.26661799412964804,0.14873339325641877,-0.09482539639506149,-0.3008712728689189,-0.32368219067136383,0.06747676161055693,-0.17103138952696206,-0.05161199136960093,0.14846614303047145,-0.3566792658222955,-0.038836715562560964,-0.36779259429436106,0.1869847987543034,-0.7998129847631796
-0.2652376733461771,-0.47178647343924895,-0.16075194711097163,-0.35938759462617154,-0.5545604299818705,0.053391400442747594,-0.16101101610525237,-0.034594421562368693,-0.21407568165910074,0.04128352210262154,-0.5189983141788204,-0.5472514186926106,0.005998996224939157,0.288778579506366,-0.4786910823561412,0.17282329824477816,-0.46757278793771473,-0.03639288157713716,-0.6310976810110634
0.012872313497340082,-0.5376780600262622,-0.1573128958080212,0.24799089641459182,-0.5931669965401293,0.3554657897532012,-0.3227599230373831,-0.02518933972242443,0.23702576336940373,0.26576660563538024,0.010711212712976037,-0.1893691558827929,-0.08772950817368819,0.15459806751867355,0.014808683007258905,-0.5393976276244674,-0.6031574851987311,-0.20193707598185506,0.11172487105791573
0.28674031685024626,-0.47355934147106227,-0.12747009563756784,0.6662132332778443,-0.1067632529972683,-0.3027068120150511,-0.19619226931225908,-0.11367584436210487,0.25720422186440617,0.16048850187733077,0.15682286555068936,0.4035312896793364,0.07234277563393832,-0.14978334505611257,-0.23731869651365267,-0.2692178765958778,-0.7787285833116966,-0.34910483871088127,0.1612268199535416
0.47946049596400253,-0.2598679293121108,-0.09158911323753671,0.4437687159046,0.498759873983768,-0.17378013743297527,0.2572974707815552,-0.017068132030161554,-0.09511595933810257,-0.1673824265967362,-0.6196276066968309,0.4275773065807069,-0.14265891146328058,-0.17183169480551996,-0.3484220273897919,0.051763872397972976,-0.5871596160834007,-0.4026159879427611,-0.6946533328083783
0.5258946100037198,0.06446478214686358,-0.0769888199893809,-0.26891571043355667,0.6061994631588972,0.3586838516447086,0.1744216393106357,-0.0633112654899477,-0.30162031295200864,-0.40040166119952414,-0.0020128099611078643,-0.07500611386901368,0.040304278094459356,-0.02775235934635445,-0.13889305996692636,0.012920496192879494,-0.2665050295308272,-0.11827119802053354,-0.7582385133272963
0.402232204836551,0.3846823778616899,-0.08288712052400593,-0.7448299662796956,0.05557142267616366,-0.19991636088406195,-0.3606747758899188,0.04468417712888484,-0.06279242198772939,-0.1815321952803337,0.17749467378813022,-0.4726112137078208,-0.013041921554236113,-0.19739197693897403,0.10126092819344157,-0.2410186000402339,-0.41868394984191104,0.38546197658835357,-0.8954683255246271
0.13611044756852908,0.5821519133365665,-0.09394088142288615,-0.46956460279792656,-0.5796192522052803,-0.12292734012423634,-0.10988790452643493,-0.20215449321738954,0.2898162407274698,0.24688292390884858,-0.5373586743232037,-0.2934687274043698,-0.09870582522843296,-0.34386237579773893,0.02305262638927097,-0.0676150024493527,-0.5002314716486251,0.4604924010975069,-0.9109807472735147
