X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,Y
-0.266916561140053,-0.3514593227051457,-0.3113735724645099,-0.17023169713859077,-0.009705696129856611,0.02177695780695421,0.17923030892732883,0.08626031308121207,0.03342362778779773,-0.052317478415090934,-0.4477967203623884,0.04335012866546695,-0.181209426795908,0.24774770979857808,0.05500591317351233,0.004022210351254829,-0.21846024108908313,-0.20019698268664732,-0.14073673098016304,-0.09886572435539354,-0.046475145928869366,-0.8427606073260228
-0.11375480739793031,-0.35797234970966474,-0.38828768084411835,-0.1280733668878331,0.12048841535689458,0.23078813523338892,-0.3298765588223822,-0.042337632530867864,-0.13224980428934852,-0.3039261017870616,-0.1413936743786326,0.07046966887772133,-0.5017298805505059,-0.15836288312018,-0.047709681794978365,0.2810976767256925,-0.29917521772568645,-0.29059802321392836,0.28499044699455434,-0.15752445583082042,0.044112141147651496,-0.7720493824427862
0.06565980331781907,-0.360899196391236,-0.4082185952955031,0.011624020015348124,0.1629605689284621,0.1942964637286364,-0.2789438080381682,0.1576671249355297,-0.018256399749491115,-0.0366439346854307,0.21704924717202823,0.15723447846425764,0.15529942204222458,-0.05654725744667621,-0.016184074129373616,0.3030490520036162,-0.3101988599494174,0.317849363705051,0.445897464758384,-0.031128260689461507,-0.29060609166579476,-0.31098373780167143
0.23493694726612846,-0.35701612383654135,-0.3540046855956608,0.15308612840655633,0.06316422734199345,-0.054905790343048766,0.2654129001207872,-0.11731797539062405,0.17955541791723717,0.29859269146576417,0.01744786179606761,-0.047997473774590516,-0.06417104386038364,-0.019607055773825488,0.026670676268266247,-0.012138075949058025,-0.35374239107778616,0.11830467806887546,0.03906157799544796,0.08550633002298436,0.1047898890228347,-0.6393620811945888
0.35162499646338774,-0.3552408365281853,-0.2220212001712556,0.15250722863446398,-0.10893227527798977,-0.1021899663460164,0.33677720246817255,0.15614781967631752,-0.052465083121463696,-0.23912566340717878,-0.1723417129057937,0.2719940911452505,-0.4909631692219293,-0.05470883994163933,-0.06038335778983883,-0.4371699395961376,-0.39485416302838394,-0.13972989942156777,-0.5560310189363933,-0.047231109453879205,0.4000558497995135,-0.8337092543364972
0.3839582401735864,-0.35198158528461976,-0.03955217990350213,-0.006418246926494731,-0.1882382579566736,0.12341789112360524,-0.23592272980422968,-0.01106373350633194,-0.15068368303542667,-0.47573351208590353,-0.21947360479306532,-0.03745283974111491,0.04054448651510345,0.07799690199720488,0.04638996936530626,-0.5673922550121782,-0.44890039223141853,0.0118953641566788,-0.48467363835315613,-0.11498950590075707,-0.5110358984456203,-0.8256065147607211
0.3195754224455165,-0.33757801600547865,0.14520799435348364,-0.17840052859254663,-0.10052187711430338,0.17941113717463564,-0.4625586529346565,0.023836733848411562,0.17036528155743302,0.16783948700839146,-0.13279218265102,0.02122503140821075,-0.00783364237824502,-0.29837853107676504,-0.07489840744946585,-0.20803484151269636,-0.5167826502543897,0.04849636076352715,0.26129217374056357,0.15703888869349925,-0.12580782244778543,-0.782721283347467
0.16775739064211326,-0.30560557285266776,0.2860286007564008,-0.21615920187883486,0.06571981853182196,-0.08687962447557496,0.04044971204089798,0.07402502613943218,0.13330818515017206,0.18848664397893056,0.21961360983133593,0.3719126869802918,-0.3967731750979969,0.17729773020934325,0.048092551441525355,0.352744396182884,-0.6015511571453006,-0.002433369671055341,0.5567899269273227,0.28528100753907637,0.30676197304865216,-0.8758435001305331
-0.042070592031960174,-0.257004925074131,0.3581468379388473,-0.09950731050172967,0.19206049312640183,-0.22581979337286961,0.42577661120173516,-0.023804582642889316,-0.18686563244894394,-0.27769298988395863,0.12179847508708086,-0.19922531276359967,-0.17105822013583583,0.03997387844298661,-0.046760037384933506,0.5725355040860123,-0.6276767576593476,0.30935691838317525,0.016855310029763038,0.08968949582768815,-0.06325341100621706,-0.9119896237502759
-0.26693507366302505,-0.1964089598757539,0.3454494926413594,0.09891548438128339,0.19405983946026817,0.045784308018307796,0.08514963701409761,0.09706213994312507,-0.1827167431998381,-0.14265406371934652,-0.4506977283011917,0.12672753298383777,0.13097886973152506,-0.4134659908180657,-0.009046784391515184,0.21233848804222744,-0.6482471536650685,0.12652420668522701,-0.4042370683235623,0.2010243915520209,-0.05258131433038593,-0.8826418962624039
-0.4563164743099225,-0.128423629115617,0.23895951152014439,0.25320700529065054,0.029578037254316847,0.35997197458284713,-0.4023988864941448,-0.013851441804717868,-0.039963216870072316,0.09223733614319918,-0.3271666328388273,0.2975464675666448,-0.271146201526975,0.2888657974348723,0.008638718983764226,-0.4157937871495204,-0.6711306701361559,-0.23469962982623926,-0.24241594810131173,0.5864525756495778,-0.20063821414541505,-0.8084524221954195
-0.5618959532028021,-0.05922210773892478,0.048897936803346864,0.22017642650175673,-0.2245433031630989,0.260976268529981,-0.22080080946456815,0.053240745894217234,-0.0061173112759889126,-0.06899698487252137,0.36343193186333855,-0.14168583702027104,-0.4507882036046541,-0.024265422119161384,-0.04741418720363777,-0.7014365693640938,-0.6346194330686962,0.053069944605374175,-0.04004064170420296,0.6199806190987165,-0.06505722269369985,-0.7566344144693585
-0.5493165085799807,0.0016610331350848107,-0.188063106996759,-0.044788434285061074,-0.35140449063356105,-0.09191652661590399,0.34819647469491755,0.05680906554423193,0.1139034535862935,-0.0568368615730962,0.22643438396228,0.2004481140055614,0.2105201455428296,-0.3181842250438697,0.03676969782639228,-0.3964635625445806,-0.5887432561752264,0.4174644132755896,-0.15070494784487398,0.11435068966387885,0.19244462959809727,-0.7079784514557954
-0.4091747021742067,0.042391225644044406,-0.4173970858347852,-0.36585545528544794,-0.1757730850677529,-0.1687693980124666,0.33276792449826864,-0.02911681602948457,0.13510482943090163,-0.003424490954270887,-0.4655871924401225,0.04494039740054001,-0.06733669553819255,0.19020757516802989,-0.05818401555872321,0.1908403589333445,-0.6032947300797009,-0.02482550483811885,-0.14664226812313608,-0.33480790011209827,-0.12496687106366955,-0.7435909800303042
