IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,ORIG
1.01352986675389,-0.639444546166411,-0.00814287069756396,0.176333819337388,-0.20466740225827,-0.0256988810708726,-0.0120146999055399,-0.0147228378405183,0.4601664
1.01111862018022,-0.516247268464807,-0.0153397106981095,0.0714138305823514,0.153451247537275,0.073525088022266,0.027117345901867,-0.0120663944043003,0.7859808
1.00812613474583,-0.285330590075568,-0.0123360524422141,-0.0982313218891449,0.261993055274625,-0.0826503818810085,-0.0208380029866511,0.0381683507443008,0.7219584
1.00762149655428,0.0194100961339622,0.0145596684376509,-0.231230809182376,-0.0940951411846985,0.0240640456445317,-0.01183833324276,-0.0637717442348614,0.479088
1.01034629456664,0.341260246120595,0.0513884324860496,-0.20520776464446,-0.320794971045277,0.0724625330967007,0.058857047028304,0.0854128106392812,0.7571232
1.02060479615962,0.615453130198082,0.0692697221927953,0.0162172095809536,0.0253116271588193,-0.132827801819449,-0.108624293523185,-0.107963306204132,1.0037952
1.03553152676916,0.763999734881195,0.025773562519059,0.261481170871549,0.346606790456039,0.0547383188399566,0.120993905233639,0.118290349171487,3.4044192
1.04218892166308,0.718459816912433,-0.0895736296104016,0.277711114447606,0.0291941695128914,0.106538789781879,-0.0764822525989785,-0.108921351299504,1.56151584
1.05339990090743,0.499177533755867,-0.169142658246573,0.0567460770977202,-0.318551140929852,-0.14248169733885,0.00457860933444447,0.0906528502917492,0.42256512
1.07670299787143,0.159869459786984,-0.126918523489452,-0.22523168874759,-0.094216622739377,-0.0235028713400753,0.046719078451034,-0.0815537860244619,0.61280928
1.10298118120515,-0.246440375441563,0.00393329538551635,-0.36803541915786,0.238071959463054,0.1613057023778,-0.0756913069625073,0.0731348947923599,0.809568
1.13142118289425,-0.634210972295933,0.137595399531759,-0.217702854531544,0.152297469193614,-0.0791159193645973,0.0803367589291266,-0.0660283682465126,0.42588288
1.16097907999133,-0.910424408232887,0.183743695197698,0.162933356641346,-0.15365943306427,-0.1371018890288,-0.0673210444059223,0.0596036740990246,0.21914496
1.19268566169616,-0.994456490147574,0.109006826807252,0.469207265878642,-0.20337991768843,0.210493102648394,0.0444367647654536,-0.0557594998738005,0.7083936
1.2248874794717,-0.847952324186398,-0.0470546697680391,0.37440229223735,0.0584955980217676,-0.0188678765778282,-0.0247929425961635,0.052715974200103,0.83376
1.25683558687553,-0.484320082698381,-0.187375434032468,-0.116946232961735,0.245459502553127,-0.242005020762549,0.0148903953261115,-0.0503961018470011,0.45182016
1.28720539217099,0.0269258703168946,-0.218069436978327,-0.581452830958412,0.0404018139845733,0.257111246347411,-0.0138537766952625,0.049287248675947,1.118448
1.31385739495724,0.572251316960045,-0.108399317231371,-0.528576582569697,-0.275809523073815,0.0436252352003951,0.0200034816510036,-0.0454362883526331,0.91524384
1.34173605295484,1.02957980529277,0.0966588806635293,0.0956205601141387,-0.125256994592794,-0.340006225129069,-0.015410679275246,0.0430619734064748,1.6557264
1.37607196951724,1.27993605067294,0.273412359549711,0.72264902436309,0.288774565798626,0.265057388502484,-0.0243527794147241,-0.0550885240139161,4.91593536
1.39570285859282,1.20244824801045,0.255206480916301,0.633466144996068,0.165176737215502,0.108381790383238,0.0833756341725251,0.0802111017596068,5.1331968
1.39497483257162,0.78891492515666,0.0443018430696415,-0.138742892053961,-0.248240165995166,-0.325580912561021,-0.0938055117719214,-0.0857622492671623,1.376784
1.38975461484021,0.166004327746655,-0.169076600543507,-0.765380917828188,-0.1282817951502,0.209000541106355,0.0666089087925126,0.0850735213372027,1.097712
1.38090886956124,-0.500682935022834,-0.221599787404856,-0.583113815620635,0.206008113155153,0.080389502892704,-0.0160101511765504,-0.0797817511558363,0.4954176
1.36702192518286,-1.03680326835656,-0.080370922988652,0.216672881946185,0.0886634561439181,-0.24216167705841,-0.032085040234533,0.0757794144438654,0.4273344
1.35218258132945,-1.29280672551635,0.150261990176623,0.803291863254706,-0.15207209549634,0.166151424098015,0.0663304498078296,-0.0697296054222775,0.9949824
1.33712261566872,-1.19846583287808,0.287010774101259,0.552908957688145,-0.045396526574896,0.0255783195143388,-0.0777818722439822,0.0613229423698108,0.8844336
1.32424007080789,-0.776457717384439,0.206741379825307,-0.285067655321301,0.103643658516344,-0.145246090411339,0.0646980715600927,-0.05075943748354,0.16931808
1.31566143420149,-0.140182233117027,-0.0617831432151517,-0.841090687664155,-0.0062914583722239,0.118810669993765,-0.037418791969784,0.0344129455140876,0.09593856
1.31414242667828,0.536502874214518,-0.345808773428965,-0.529455940237638,-0.0684804309441221,-0.0297985043319585,-0.00103047448030953,-0.0178093272249409,0.2820528
1.3221422166338,1.06346065944858,-0.442873524000943,0.329433503312088,0.0440737872386854,-0.0521373871296739,0.0255719098762634,-0.00936096362932669,1.99962432
1.33739316197032,1.28041772876258,-0.267379717177037,0.829114672638164,0.00981823034929974,0.0724958900418902,-0.0434597935786201,0.0366041648003086,2.89558368
1.35771510395819,1.11189250911337,0.0914071627708389,0.440581410205263,-0.105545041564747,-0.0697089644135559,0.0430427394990482,-0.0708553041611676,2.97845856
1.37652261493567,0.588847580400331,0.41245926173467,-0.428538840533466,0.0290486387318958,0.0414946878411677,-0.031019944426072,0.109615488460917,2.178144
1.39297211932531,-0.13861301069451,0.49891757000713,-0.837385481166742,0.182724196351617,0.0435540481943831,0.0241111170814465,-0.145642199765931,0.9589536
1.41162393496601,-0.843942044393172,0.298646235730825,-0.324889550874298,-0.0470279463659314,-0.131727857272672,-0.0247112542955912,0.178521504313443,0.2214864
1.43392196965878,-1.3083467977076,-0.082772330399199,0.554642783315036,-0.271495686060264,0.110032198230325,0.0223355283705289,-0.213361632617421,0.40438656
1.45511341460176,-1.39234326081691,-0.443385571197758,0.82182821623256,0.0405895355065389,0.0311709965070618,-0.0180890801659935,0.246601565928854,0.7235136
1.47460522997273,-1.06138117293054,-0.573372206095606,0.173237843675257,0.364019206787172,-0.170391915737047,0.0129416859437478,-0.275142087292857,0.3234816
1.48817455400338,-0.406777514302667,-0.385122439717455,-0.685085961510574,-0.0259221045649064,0.161584750008243,-0.0028156184145597,0.300498925512052,0.68864256
1.49632125770494,0.392141061824398,0.043806958985078,-0.786082732141845,-0.43863079976513,0.0335145353317591,0.000249219332869199,-0.312626006256422,0.51843456
1.50134935319256,1.11175101528933,0.491744127323036,0.0129766537437322,0.0141311392220361,-0.231486863774933,-0.00407326983956325,0.309922701011529,3.9501216
1.4923906646768,1.52692254310389,0.685663028794252,0.824324013857275,0.50453520410139,0.208586279012293,0.0148108496610743,-0.284085015788169,5.7226176
1.4690661004186,1.51642879248961,0.508868110517855,0.754528234108833,0.0434629051214489,0.0896069744324957,0.00515095088460851,0.25467061435711,5.17542912
1.43543729921062,1.09306558683177,0.0672862761810594,-0.120069366982578,-0.524112253067637,-0.328133687294157,-0.0360920240902664,-0.206560707900258,1.2914208
1.40269856899025,0.395821851346197,-0.378674074204817,-0.844959179597422,-0.0754116853444927,0.230015147518241,0.0762436063966631,0.144359514337499,0.883872
1.36999693232199,-0.385791881815893,-0.604901886811637,-0.666042994855351,0.522989149829462,0.122752457618581,-0.124140205468662,-0.076782505438763,0.48383136
1.33226113437086,-1.05309768056878,-0.523807441723504,0.196844987352386,0.0969625810045444,-0.377766223814524,0.163073521422299,0.00878421663755454,0.09612
1.28885268130485,-1.43227408480187,-0.19086044196654,0.835071869807103,-0.504501008954364,0.272132962868357,-0.15871778890142,0.0654208313745393,0.32978016
1.24333471298708,-1.41870121798762,0.233744733523956,0.608583012928469,-0.0977407852933246,0.133550507345896,0.105216474388816,-0.137853281297815,0.5354208
1.19992760012256,-1.01230560000601,0.551613999692687,-0.221890072431157,0.494906860017725,-0.441815665805633,-0.00361690726958997,0.207005728726417,0.35132832
1.16508893617619,-0.320451835413549,0.610303467311059,-0.797738808873868,0.0939262263544107,0.310295496952956,-0.133883599432551,-0.277583325321541,0.27006048
1.13607993050532,0.451814754009464,0.352113876649351,-0.5745507599036,-0.517668768928032,0.134862806531479,0.251788639718788,0.335072811057552,1.7496
1.10635315842164,1.07165740209698,-0.127522146731113,0.179298292023715,-0.108198069463196,-0.467216541300891,-0.310110493833185,-0.376813002539253,0.77605344
