,series_max,series_min
X1,11.812444282383401,-12.9427776717041
X2,11.812444282383401,-12.9427776717041
X3,11.812444282383401,-12.9427776717041
X4,11.812444282383401,-12.9427776717041
X5,8.45527265341712,-8.922950811701972
X6,8.45527265341712,-8.922950811701972
X7,8.45527265341712,-8.922950811701972
X8,8.45527265341712,-8.922950811701972
X9,4.757739962495791,-4.17787559019781
X10,4.757739962495791,-4.17787559019781
X11,4.757739962495791,-4.17787559019781
X12,4.757739962495791,-4.17787559019781
X13,2.43429470580065,-2.35399257176587
X14,2.43429470580065,-2.35399257176587
X15,2.43429470580065,-2.35399257176587
X16,2.43429470580065,-2.35399257176587
X17,2.43429470580065,-2.35399257176587
X18,1.70239651414939,-1.74357970541915
X19,1.70239651414939,-1.53407609907166
X20,1.70239651414939,-1.53407609907166
X21,1.70239651414939,-1.53407609907166
X22,1.70239651414939,-1.53407609907166
X23,1.80193564248157,-1.9455914102291203
X24,1.80193564248157,-1.9071840833284899
X25,1.80193564248157,-1.8686426866365302
X26,1.80193564248157,-1.86351833581487
X27,1.80193564248157,-1.86351833581487
X28,0.19953373834158397,-0.14980369298418802
X29,0.19953373834158397,-0.14980369298418802
X30,0.19953373834158397,-0.14980369298418802
X31,0.19953373834158397,-0.14980369298418802
X32,0.19953373834158397,-0.14980369298418802
X33,7.493456161286519,4.04428080099526
X34,7.493456161286519,4.02674810495853
X35,7.493456161286519,4.00917096110482
X36,7.493456161286519,3.9915493694341295
X37,7.493456161286519,3.97388332994646
X38,7.493456161286519,3.95617284264181
Y,43.790112,0.07156512
