ORIG,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9
1.761696,1.03287001166016,0.144798373940767,0.312293342058514,-0.808232038894691,-1.18855686376718,-1.25563250416617,-0.975518273536005,-0.116722162518066,4.58711338848291
1.774656,0.336638173187172,0.400265544440428,0.248777173906604,-0.638123921091263,-0.979546731682611,-1.11791632460766,-0.952340188387773,-0.103343677178026,4.58538630466909
1.910304,-0.104070779769224,0.558312809834569,0.190189969820454,-0.478658423000442,-0.782811572092873,-0.98680537143509,-0.929225002054841,-0.0900823777563406,4.58365691442994
2.111616,-0.820488516511555,0.902314688007884,0.114408001862931,-0.330022893983839,-0.598059240512618,-0.862176877714502,-0.906174421747699,-0.0769379644170561,4.58192522096333
2.402784,-1.52523221405134,1.6960957138288,-0.000692457903097159,-0.192404683403061,-0.424997592456493,-0.743908076511924,-0.883190154676841,-0.0639101373242193,4.58019122746708
2.99808,-2.33780114519658,2.87519613307656,-0.177137773491859,-0.0659911406197184,-0.263334483439148,-0.631876200893384,-0.860273908052758,-0.0509985966418767,4.57845493713903
8.39980799999999,2.46499556110572,3.36197023961179,-0.436345188946392,0.0490303850045802,-0.112777768975229,-0.525958483924909,-0.837427389085941,-0.0382030425340748,4.57671635317703
3.05337600000001,-2.15118462757824,2.38259059973875,-0.787520537209724,0.152472544108226,0.0269646954206147,-0.42603215867253,-0.814652304986882,-0.0255231751648601,4.57497547877891
2.867616,-0.92391881855658,1.11955040943803,-1.19385288308217,0.24414798732961,0.156185054233735,-0.331974458202274,-0.791950362966072,-0.0129586946982794,4.57323231714253
2.914272,0.0102964782609345,0.385593133174872,-1.59811968134624,0.323869365307123,0.275175451949484,-0.243662615580171,-0.769323270234004,-0.000509301298379073,4.5714868714657
3.50265600000001,1.09404629349229,-0.152325972142621,-1.91948310028606,0.391449328679156,0.384228033053213,-0.16097386387225,-0.746772734001169,0.0118253048707943,4.56973914494628
1.876608,-0.142503367428057,-0.78121842541029,-2.07811198500266,0.446722979572942,0.483634942030274,-0.0837854361445385,-0.724300461478058,0.0240454236451941,4.5679891407821
1.3981248,-0.17942549753238,-1.4226708588874,-2.02065015031865,0.489588510800805,0.573688323366019,-0.0119745654630662,-0.701908159875165,0.0361513548607738,4.56623686217101
1.3571712,-0.172039522233346,-1.84997582480075,-1.71862298892354,0.519743298165127,0.654680321545799,0.0545815151061381,-0.679597536402978,0.048143398353487,4.56448231231083
2.6462592,0.582010446988461,-2.0494509981329,-1.17420155736783,0.536315439319095,0.726903081054968,0.116005572497046,-0.657370298271992,0.0600218539592868,4.56272549439943
4.2768,1.23566979812584,-2.02002158024485,-0.417044400808036,0.538009821881064,0.790648746378875,0.172420373643628,-0.635228152692698,0.0717870215141269,4.56096641163462
4.20508800000001,-0.385433179006474,-1.51935319090562,0.47544157414595,0.523463145707373,0.846209462002874,0.223948685479856,-0.613172806875585,0.0834392008539607,4.55920506721426
4.48416,-2.22219995216957,-0.414509531237747,1.37378223949123,0.491327090906696,0.893877372412315,0.270713274939701,-0.591205968031148,0.0949786918147417,4.55744146433618
6.40137599999999,-2.52271253284629,1.14918639593157,2.12959254906016,0.440235307973322,0.933944622092552,0.312836908957134,-0.569329343369877,0.106405794232423,4.55567560619823
13.365216,2.428371177471,2.47109705828837,2.58368325266166,0.368818710719709,0.966704599989291,0.350442354466127,-0.547544640102264,0.117720807942959,4.55390749599823
14.07456,3.10583671739795,2.64974890167582,2.58066855772456,0.276686715396899,0.99245456800705,0.38365237840065,-0.5258535654388,0.128924032782302,4.55213713693404
9.749376,0.596184928950898,1.36108053420384,2.044484695592,0.168002519440418,1.01148861298026,0.412589747694675,-0.504257826589979,0.140015768586406,4.55036453220349
4.06944,-2.39941692718499,-0.518282220393636,1.12953322379285,0.0504119386493312,1.02409971686072,0.437377229282173,-0.48275913076629,0.150996315191224,4.54858968500443
