ORIG,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9
1.761696,1.20722299537272,-0.76158534395464,0.373875371729435,-0.882914243121184,-0.828572332331388,-0.939865535414066,-1.07453642668917,-0.0194800019247781,4.7820963190907
1.774656,0.525423715547329,-0.286451668590702,0.0180071395901081,-0.67732111194038,-0.708339246723208,-0.806962214557032,-1.05721617129801,-0.0114426182701852,4.78014832011557
1.910304,0.021900298968925,0.217332251763682,-0.259815916300873,-0.495209093306985,-0.594656717956073,-0.680357491895119,-1.03978635909117,-0.00347008820033542,4.77819374686814
2.11161600000001,-0.618871051144445,0.897178788653884,-0.486813776253054,-0.335235065164429,-0.487333219487667,-0.559940078063871,-1.02225000513914,0.00443772283702413,4.77623259895121
2.402784,-1.45470138291076,1.88744859881301,-0.69020642057598,-0.196055905456139,-0.386177224775673,-0.445598683698832,-1.00461012451237,0.0122809493941475,4.77426487596756
2.99808,-2.32923001372704,3.0945294644646,-0.897174994931816,-0.0763284921255462,-0.290997207277775,-0.337222019435547,-0.986869732281348,0.0200597260232876,4.77229057752001
8.39980799999999,2.46940111633659,3.65712307178864,-1.13474530639322,0.0252902968839216,-0.201601640451656,-0.234698795909559,-0.969031843516534,0.0277741872766983,4.77030970321136
3.053376,-1.96175271949831,2.80963450170546,-1.41909975294461,0.110143583628834,-0.117798997754998,-0.137917723756414,-0.951099473288403,0.0354244677066326,4.7683222526444
2.867616,-1.05725748560953,1.55801809441949,-1.72168910826374,0.179574490165764,-0.0393977526454866,-0.046767513611654,-0.933075636667423,0.0430107018653443,4.76632822542193
2.914272,-0.0231793733696873,0.761591905270882,-1.99424447300259,0.23492613855128,0.0337936214191959,0.0388631238891754,-0.914963348724066,0.0505330243050868,4.76432762114675
3.502656,1.04400331212957,0.152677324421773,-2.1757066456674,0.277541650841954,0.101966650981366,0.119085478110531,-0.896765624528802,0.0579915695781135,4.76232043942167
1.876608,-0.250505597873386,-0.527466752407778,-2.20582322911646,0.308764149094357,0.165312862583341,0.194010838416868,-0.878485479152102,0.0653864722366778,4.76030667984948
1.3981248,-0.102576545071805,-1.17315645665199,-2.04049251627458,0.32993675536506,0.224023782767436,0.263750494172642,-0.860125927664435,0.0727178668330332,4.75828634203299
1.3571712,-0.238578020356761,-1.58012324506388,-1.65560809841744,0.342289590843076,0.278290938075968,0.328415734742309,-0.841689985136273,0.0799858879194329,4.75625942557499
2.6462592,0.405172014400866,-1.77081648246173,-1.04073940010145,0.346453491835906,0.328305855051255,0.388117849490326,-0.823180666638085,0.0871906700481309,4.75422593007829
4.27680000000001,1.0983849553145,-1.78395804306128,-0.221795679567713,0.342356903099145,0.374260060235612,0.442968127781148,-0.804600987240342,0.0943323477713801,4.75218585514567
4.20508799999999,-0.241350703417994,-1.42613186819489,0.71660595590754,0.329779927820183,0.416345080171356,0.493077858979231,-0.785953962013516,0.101411055641434,4.75013920037995
4.48415999999999,-1.90950656191211,-0.475366699675059,1.64454368076969,0.308500828503757,0.454752441400804,0.538558332449031,-0.767242606028075,0.108426928210546,4.74808596538393
6.40137600000001,-2.66326667483664,1.04594646286005,2.41503994670071,0.278286410126483,0.489674066939469,0.579520837555003,-0.74846993435449,0.11538010003097,4.7460261497604
13.365216,2.5477972099487,2.42863479921666,2.86814468253867,0.238732173484021,0.521299533084441,0.616076663661603,-0.729638962063234,0.12227070565496,4.74395975311216
14.07456,2.98941948045872,2.62477269730191,2.8484233023233,0.188958781279977,0.549802828164347,0.648337100133289,-0.710752704224773,0.129098879634767,4.74188677504202
9.74937600000002,0.588651398579755,1.30916927830778,2.28326816961963,0.129269693117654,0.575352816462214,0.676413436334514,-0.691814175909582,0.135864756522647,4.73980721515277
4.06944000000001,-2.1696644614295,-0.64161688305102,1.32345293868329,0.0633787445701378,0.598117406475751,0.700416961629736,-0.672826392188128,0.142568470870853,4.73772107304722
2.6034048,-1.14075143801905,-2.09937812261865,0.174070385025512,-0.00417516155874439,0.618264331255542,0.720458965383409,-0.653792368130883,0.149210157231637,4.73562834832815
2.0864736,-0.202645967958159,-2.34031231293713,-0.953458687261889,-0.0685752508674776,0.635961323852174,0.73665073695999,-0.634715118808317,0.155789950157254,4.73352904059838
2.2111488,0.045629477307868,-1.66085127922511,-1.82330993338979,-0.124766345623422,0.651376117316229,0.749103565723935,-0.615597659290901,0.162307984199957,4.73142314946071
2.6489376,0.18443058275631,-1.04963189691331,-2.1973890620529,-0.167517757030862,0.664661364796923,0.757928741039699,-0.596443004649105,0.168764393911999,4.72931067451793
2.428704,0.138003030401106,-1.36340788820921,-1.91494622712725,-0.192337235107101,0.67588671599458,0.763237552271738,-0.5772541699534,0.175159313845633,4.72719161537284
1.727568,-0.21124780915275,-2.57106746985216,-1.05072269174709,-0.198372227631129,0.685015204906816,0.76514128878451,-0.558034170274255,0.181492878553114,4.72506597162825
1.5552,-0.424273573932716,-3.74208509493303,0.103578774680108,-0.185456606155146,0.691955373610366,0.763751239942468,-0.538786020682142,0.187765222586694,4.72293374288695
6.37459200000001,2.37524054216691,-3.02553185370259,1.21620753971629,-0.15318076695637,0.696493396790043,0.759178695110069,-0.51951273624753,0.193976480498628,4.72079492875174
5.410368,-3.84597425017689,1.51404076002096,2.01468922046148,-0.10105924560201,0.698357558527211,0.751534943651768,-0.500217332040891,0.200126786841167,4.71864952882543
19.0512,4.97362100924845,6.08679808209447,2.230803235514,-0.028664933747867,0.697265765119439,0.740931274932023,-0.480902823132695,0.206216276166567,4.71649754271081
